SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
11101,10,12,19,8,11,4,3,82,77,8,181,62,61,2108,992,980,615,163,70,32,29,26,209,5611,3,0,3,0,0,37,17,13,6,3,0,3,0,4,675,767,101,12,210,114,123,2343,1314,1450,1821,1354,1167,695,838,264,1031,12828,5,3,0,0,3,0,10,22,142,313,481,380,654,394,272,2680,0,0,0,0,0,4,14,35,89,83,78,39,39,15,31,448,6,0,0,5,3,11,29,81,583,1021,985,654,896,212,358,4839,0,0,0,0,3,3,8,14,85,122,142,100,155,58,57,753,3,0,7,7,9,13,62,149,547,510,168,510,154,63,177,2385,3,0,3,6,21,31,63,82,119,93,52,33,18,6,56,595,0,0,4,0,0,6,12,24,42,39,16,27,13,10,20,215,0,0,0,0,0,4,0,6,18,20,24,11,35,22,30,164,11,3,24,8,28,118,116,122,284,146,77,35,26,4,131,1133
11102,5,10,10,3,8,0,4,58,56,5,152,37,35,1318,641,643,362,100,47,14,8,14,113,3546,0,0,4,0,0,24,14,15,4,4,0,0,0,0,429,498,68,11,190,57,79,1484,855,985,1251,826,696,417,349,124,638,8021,3,0,0,0,0,3,4,22,112,190,328,211,296,148,162,1483,0,0,0,0,0,10,10,18,63,48,35,16,14,14,39,265,5,0,5,0,3,3,20,68,412,558,478,283,346,68,216,2468,3,0,0,0,7,0,7,11,58,86,96,46,67,15,35,419,5,3,3,3,4,12,61,101,409,327,97,202,78,27,152,1479,0,0,0,3,4,39,45,53,78,53,32,15,10,5,48,380,0,0,3,0,3,6,11,12,39,18,6,13,3,0,23,142,0,0,0,0,0,3,0,0,9,10,14,14,15,3,19,85,6,4,18,5,17,78,87,76,176,79,31,9,10,6,99,703
11103,21,19,27,11,20,13,5,124,81,8,187,64,50,2150,847,925,553,165,90,37,37,31,182,5397,7,0,8,0,0,41,9,11,12,4,0,3,0,0,878,972,117,18,234,127,123,2454,1246,1548,2239,1808,1714,1047,1214,456,1219,15558,7,0,5,0,0,3,10,28,148,347,570,473,684,389,268,2937,0,0,6,0,5,12,18,55,114,111,106,31,51,29,47,586,3,3,5,0,10,8,35,101,670,1004,1075,724,1016,311,340,5307,0,0,0,0,0,6,6,35,103,164,203,107,163,65,77,919,6,3,6,3,13,12,77,197,691,638,227,659,201,64,203,3006,0,0,3,18,22,53,77,90,169,95,45,47,20,12,61,708,0,0,4,3,3,14,18,28,48,39,13,29,11,4,21,227,0,0,0,0,0,3,0,5,21,25,45,24,45,14,26,193,21,7,26,19,38,153,133,140,296,168,72,37,29,7,166,1306
11201,16,14,4,4,11,0,8,83,72,4,93,50,37,1144,548,593,423,123,65,41,31,21,115,3357,3,0,3,0,0,26,13,14,3,4,0,3,0,0,479,549,98,11,144,90,87,1403,912,1165,1456,834,607,293,364,135,710,8315,4,6,0,0,5,8,13,40,151,202,209,115,172,85,155,1171,5,0,4,3,4,18,24,76,152,86,54,20,29,11,53,543,3,0,9,3,3,20,41,118,502,461,340,154,193,54,190,2091,0,0,3,3,5,3,10,15,71,56,53,34,37,12,34,339,8,0,7,5,11,15,76,153,327,213,80,122,40,17,94,1171,0,5,3,8,19,54,77,100,133,27,19,24,10,3,55,549,3,0,0,0,0,9,8,12,36,13,9,9,3,0,24,121,0,0,0,0,0,3,6,4,6,15,16,12,3,0,21,87,22,0,16,14,24,103,80,68,157,60,16,14,3,8,86,669
11202,12,16,11,0,4,3,9,62,35,13,118,39,33,1149,416,409,210,62,21,8,11,6,104,2637,0,0,0,0,0,32,11,14,5,0,0,0,0,0,393,472,62,22,175,80,117,1488,816,974,1319,809,524,185,191,62,606,7424,8,4,3,4,0,19,16,49,222,277,294,154,149,60,140,1409,0,0,0,0,5,15,29,40,115,56,38,12,13,6,26,367,0,0,6,4,9,23,36,89,514,458,287,122,125,23,117,1809,3,3,0,0,0,3,8,22,84,81,48,18,25,3,23,318,3,3,3,3,11,38,103,181,431,210,64,86,24,7,92,1254,0,0,9,6,14,55,75,97,120,40,12,6,3,0,33,477,0,0,0,3,0,11,10,15,37,12,4,0,0,0,9,109,0,0,0,0,0,0,3,6,9,12,9,9,8,0,17,65,7,5,31,11,22,157,101,94,176,64,18,3,7,0,72,777
11203,19,8,10,8,6,0,9,82,78,11,174,60,52,1977,896,890,511,150,71,30,20,18,173,5102,0,0,5,0,3,45,18,16,11,6,0,0,0,0,660,775,104,11,216,106,133,2274,1323,1406,1620,945,687,287,281,101,954,10446,4,3,4,3,0,8,14,27,132,218,247,167,205,69,134,1236,0,0,4,0,8,18,18,65,145,99,57,22,15,11,39,503,7,4,10,3,6,15,54,107,574,532,426,210,195,53,182,2381,0,0,0,0,0,3,12,24,84,87,63,43,35,14,32,393,7,0,3,5,12,22,83,174,488,302,94,147,34,14,110,1492,6,0,10,5,10,63,75,93,147,66,19,19,5,7,52,581,0,0,3,3,3,14,6,11,31,22,7,10,0,4,21,139,0,0,0,0,0,0,4,3,12,14,14,12,6,4,27,85,12,0,25,19,19,91,114,93,210,78,41,14,3,0,104,818
11301,13,7,7,4,3,0,3,48,40,5,95,27,13,626,208,210,101,18,19,9,4,5,68,1436,3,0,10,0,0,12,7,14,3,3,0,0,0,0,228,284,96,14,159,48,60,782,438,503,731,590,382,163,154,60,373,4555,17,0,3,3,3,11,17,33,180,193,236,126,148,51,164,1200,0,0,3,0,3,6,8,20,40,23,16,7,12,0,18,169,6,0,14,7,8,27,33,100,420,398,302,117,125,34,164,1753,0,0,3,0,3,0,4,17,48,59,37,21,17,6,29,256,5,0,12,5,14,21,86,118,302,150,52,63,21,8,84,947,0,3,6,8,11,25,31,16,40,14,5,3,0,0,22,177,0,0,4,0,3,6,10,12,16,6,3,4,0,0,21,87,0,0,0,0,0,0,3,3,10,12,9,8,0,3,13,78,8,7,9,10,16,60,44,51,93,36,15,3,3,0,50,411
11302,7,0,3,3,0,0,0,19,12,0,22,10,10,278,96,97,38,7,8,4,0,0,20,598,0,0,3,0,0,12,0,3,0,0,0,0,0,0,112,127,19,4,42,25,24,329,173,210,274,174,114,73,54,24,174,1719,0,0,5,0,0,3,6,7,37,46,78,36,43,26,53,333,0,0,0,0,0,0,3,8,12,6,0,3,0,0,3,37,3,0,4,0,3,3,14,23,125,121,90,46,46,0,47,525,0,0,0,0,0,0,3,0,16,14,15,9,0,0,13,68,0,3,0,0,0,5,16,33,93,68,18,28,3,0,31,299,0,0,3,0,0,6,12,9,15,7,0,4,0,0,6,70,0,0,0,0,0,0,3,4,5,4,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,4,0,0,3,3,6,22,0,0,3,3,3,11,17,16,20,8,4,6,0,0,7,102
11303,18,12,4,11,5,3,12,103,45,8,112,45,24,1259,474,471,280,75,28,20,20,15,125,3005,3,0,3,0,0,30,10,12,6,7,4,0,0,0,610,694,110,21,176,96,111,1537,908,1082,1574,1139,897,405,426,156,884,9510,9,0,3,6,8,10,20,43,234,384,472,286,364,159,249,2255,0,0,3,3,3,8,7,29,50,59,34,20,17,5,21,265,3,9,6,8,14,18,54,119,651,660,615,281,304,67,254,3055,0,0,0,0,0,4,7,12,80,121,106,56,56,11,40,501,9,10,4,9,15,26,115,179,559,349,107,144,35,18,106,1688,3,0,0,4,11,39,33,57,73,55,17,10,11,3,27,342,3,0,0,0,0,0,12,14,41,21,10,6,0,0,30,143,0,0,0,0,0,3,3,5,28,13,14,6,15,9,22,114,14,3,27,12,13,110,65,70,141,52,23,5,5,0,56,598
11401,16,14,10,9,6,5,11,77,78,15,237,79,65,2507,998,1045,669,172,84,25,28,29,234,6274,5,0,5,0,4,53,21,20,9,3,0,3,0,0,729,864,106,26,296,122,143,2877,1437,1685,1799,982,725,329,351,111,1108,12104,3,3,4,0,3,16,16,52,161,252,265,182,235,89,168,1451,0,4,0,4,3,17,17,56,138,79,49,16,25,14,48,460,0,0,12,0,4,24,47,138,561,559,430,198,220,38,215,2447,0,0,0,0,3,6,10,24,86,70,61,35,34,10,39,383,7,0,7,6,5,34,108,179,540,309,89,110,44,9,122,1575,0,0,3,9,20,55,62,98,124,76,21,15,3,0,55,557,0,0,0,0,0,10,19,25,36,26,9,4,3,0,25,165,0,0,0,0,0,0,0,3,18,9,19,9,5,3,22,97,12,4,33,9,22,142,134,135,223,84,19,19,10,5,120,970
11402,9,4,8,7,5,3,9,53,40,5,75,21,19,613,361,421,329,146,78,35,38,28,89,2293,0,0,0,0,0,9,9,6,8,4,0,0,0,0,360,398,52,7,106,43,47,739,531,711,978,622,452,299,289,154,526,5546,6,0,0,0,0,0,7,27,93,147,167,122,180,105,128,984,0,0,3,0,0,3,4,20,48,29,31,10,15,8,25,193,0,0,0,0,4,3,23,59,280,318,289,180,195,47,141,1537,3,0,0,0,0,3,0,12,29,48,35,24,28,9,23,213,0,0,0,3,0,3,32,86,258,182,78,157,48,12,79,940,0,3,3,5,4,6,15,29,55,39,13,25,3,0,21,226,0,0,0,0,6,3,3,7,20,10,3,9,3,3,5,67,0,0,0,0,0,0,0,0,0,6,8,8,7,0,13,42,7,0,7,7,6,34,34,33,55,25,9,11,7,3,36,268
11501,3,13,13,9,14,19,7,85,211,18,177,39,44,796,502,696,589,209,114,60,46,27,111,3628,3,0,9,3,0,23,4,4,5,3,0,5,0,0,538,596,237,22,204,79,94,938,749,1083,1472,1095,1149,1067,1265,647,778,10885,14,3,9,0,0,7,16,39,174,325,677,666,1675,1754,514,5885,3,0,5,3,0,11,18,50,98,99,70,68,95,51,82,642,10,9,3,3,3,14,25,107,499,823,1007,1027,1927,765,447,6668,7,0,3,0,0,0,7,11,46,91,113,150,241,151,90,914,20,3,15,6,21,28,98,162,572,805,269,1580,508,253,287,4632,0,7,7,13,23,25,53,73,128,119,77,80,63,30,92,788,0,0,0,3,9,0,8,14,41,32,15,41,18,12,42,237,0,0,0,0,0,0,3,3,21,14,22,18,42,41,38,206,40,11,35,16,34,69,63,56,203,194,136,79,87,45,139,1208
11502,0,0,4,5,4,0,0,19,42,0,36,14,14,178,98,126,98,51,29,16,19,8,27,759,4,0,0,0,0,3,0,0,0,3,0,0,0,0,125,144,58,0,48,25,30,222,160,241,317,268,221,197,249,117,199,2342,0,0,3,0,4,0,3,16,51,72,99,101,193,269,91,904,0,0,0,0,0,3,0,5,26,29,18,12,22,14,15,154,3,0,3,0,0,6,12,28,116,156,192,146,315,132,105,1226,0,0,0,0,0,0,0,3,8,18,19,24,24,22,19,139,0,3,3,0,5,3,21,26,116,82,38,217,75,48,65,702,0,0,3,0,5,10,9,9,29,16,12,11,16,10,19,163,0,0,3,0,0,0,3,0,10,3,3,8,0,4,10,41,0,0,0,0,0,0,0,0,6,3,7,3,3,6,14,42,4,6,0,3,0,17,20,18,34,26,19,11,15,9,30,214
11503,3,8,3,0,3,0,0,33,23,0,33,15,12,185,85,103,73,30,13,12,13,3,17,620,0,0,0,0,0,3,0,0,0,0,0,0,0,0,124,131,26,3,44,33,29,238,176,237,347,314,275,163,188,59,177,2311,0,4,0,0,0,5,4,7,49,85,154,118,187,105,102,814,0,0,0,0,0,0,6,9,25,31,12,16,12,4,12,130,0,0,3,3,3,6,17,38,146,257,239,136,185,51,120,1199,0,0,0,0,0,0,3,5,20,28,32,22,19,15,16,150,3,0,0,3,3,4,17,50,148,133,38,68,37,7,42,560,0,0,0,0,3,10,8,16,30,15,8,12,0,0,23,118,0,0,3,0,0,0,3,7,16,4,0,7,3,0,4,49,0,0,0,0,0,0,0,0,5,4,3,3,12,0,12,43,0,0,3,3,3,13,11,17,35,17,3,5,8,0,19,147
11504,0,0,4,0,0,0,3,15,27,0,26,10,10,152,70,72,52,26,14,0,3,3,19,480,0,0,3,0,0,4,6,4,0,0,0,0,0,0,84,94,32,8,41,21,22,179,119,150,282,231,271,165,206,87,133,1941,9,0,0,0,0,0,6,12,46,96,189,179,337,235,104,1216,0,0,0,0,0,3,4,6,18,27,18,19,20,8,8,135,4,0,9,3,3,10,4,24,183,231,296,236,313,102,88,1494,0,0,0,0,0,0,0,5,20,33,42,29,55,28,20,224,4,0,3,3,4,7,28,40,149,164,64,263,59,26,63,882,0,0,0,0,4,5,8,6,24,24,13,17,6,3,8,116,0,0,0,0,0,0,0,3,5,7,4,4,0,0,16,52,0,0,0,0,0,0,0,7,6,3,4,3,4,13,7,57,4,0,4,7,4,16,10,10,40,23,11,11,15,9,18,170
11601,12,10,8,8,3,0,9,65,189,15,201,55,29,1340,415,387,187,42,26,11,6,3,109,3007,3,0,4,4,5,38,17,24,4,6,0,3,0,0,465,578,228,27,258,111,135,1528,782,902,1523,1173,1138,564,508,146,740,9748,24,3,7,0,6,3,14,27,320,640,984,678,811,397,321,4225,0,0,3,0,9,13,30,50,102,93,42,25,25,13,34,449,7,13,3,3,8,11,42,100,697,833,827,403,481,116,220,3773,7,5,0,0,0,7,12,23,94,139,163,105,101,31,52,737,18,12,14,21,49,78,238,429,1169,809,302,457,162,62,275,4091,5,8,19,36,50,72,108,139,184,98,64,29,22,8,75,931,3,3,0,7,20,8,27,32,65,39,14,18,12,3,67,320,3,0,3,0,0,3,5,8,20,20,25,27,29,12,36,184,56,11,84,45,45,208,177,150,395,246,119,61,54,19,220,1894
11602,7,3,8,5,5,4,9,48,112,9,71,18,13,412,132,146,71,17,9,3,0,0,32,1049,0,0,3,0,0,10,0,4,3,7,0,0,0,0,219,246,130,19,93,43,60,483,272,302,611,655,765,513,601,189,337,5070,5,4,8,0,0,7,10,29,142,311,772,576,1006,527,199,3585,0,0,3,0,0,5,11,20,71,51,63,20,26,10,17,302,3,3,11,0,9,13,31,71,430,693,718,464,614,142,167,3369,3,0,3,0,0,0,9,14,70,95,137,105,139,56,40,671,6,4,8,5,27,24,113,171,537,579,182,635,156,55,164,2660,0,7,0,13,15,23,37,38,59,50,29,23,15,9,28,351,0,0,0,0,3,4,14,18,28,22,12,23,10,3,19,152,3,0,0,0,0,0,0,5,10,19,18,16,29,13,19,132,21,4,36,15,14,37,45,43,110,81,42,31,13,16,56,573
11603,4,4,12,4,0,0,3,38,97,15,131,50,29,980,248,189,80,19,4,0,3,3,71,1925,9,0,5,0,0,34,10,10,11,5,0,0,0,0,310,391,117,17,163,83,103,1105,516,562,916,719,612,221,160,33,478,5815,12,3,9,3,0,4,14,34,247,623,856,510,503,178,258,3240,6,0,3,3,0,9,17,33,73,60,37,16,12,6,26,311,6,3,0,5,9,7,21,91,505,627,481,190,188,48,134,2317,0,0,4,0,0,3,8,22,105,97,120,53,45,21,57,530,6,16,14,16,43,78,213,388,1062,673,242,228,111,25,225,3335,7,7,13,29,30,78,105,124,176,91,25,16,12,8,86,824,3,0,7,7,14,14,25,30,93,44,21,6,3,0,47,320,3,0,0,0,0,3,0,3,18,19,23,16,11,4,25,132,52,20,95,61,55,285,207,217,392,198,98,36,33,16,225,1981
11701,0,0,10,0,6,3,0,29,58,5,61,17,8,477,110,111,68,16,3,10,0,0,47,993,0,0,3,0,3,10,3,7,3,0,0,0,0,0,199,236,61,13,81,34,53,530,238,286,425,330,339,181,278,119,283,3250,4,0,0,0,0,0,7,13,101,150,218,171,249,168,99,1175,0,0,0,0,0,10,5,17,51,32,21,15,6,3,9,167,3,3,3,0,0,7,9,44,179,241,208,156,230,65,89,1235,0,0,0,0,0,4,3,9,32,38,40,32,52,27,21,248,4,0,8,8,26,27,77,98,233,164,68,144,39,18,64,969,3,0,4,5,11,24,46,30,49,30,9,10,6,3,16,255,0,0,0,4,3,3,6,8,18,6,3,10,4,0,11,68,0,0,0,0,0,0,3,4,0,13,7,13,14,6,9,66,16,6,13,5,13,55,47,58,129,72,40,15,26,13,61,557
11702,8,4,9,4,4,6,0,41,34,9,61,20,12,481,122,97,53,14,10,0,0,0,28,956,0,0,0,0,0,13,4,5,0,0,0,0,0,0,328,350,58,8,72,34,53,558,250,273,530,544,664,424,731,443,405,5057,0,3,0,0,0,0,4,7,44,86,146,119,241,250,62,968,0,0,4,0,3,8,3,19,25,23,26,18,31,9,10,191,3,0,0,0,0,3,10,28,106,135,234,190,376,116,47,1241,0,0,0,0,0,0,0,6,23,24,47,42,77,38,4,266,0,3,5,5,14,19,43,63,194,151,54,223,66,36,47,928,0,0,3,11,7,19,29,30,44,28,21,19,9,3,16,242,0,3,0,3,3,3,4,11,15,5,11,8,3,3,15,85,0,0,0,0,0,0,0,4,8,0,4,9,14,13,6,66,14,3,22,10,14,56,41,50,130,94,52,26,37,11,78,643
11703,15,23,33,22,68,50,7,243,311,18,126,52,41,637,200,213,158,107,80,58,49,57,72,2173,8,0,6,0,0,15,11,3,3,0,4,5,0,0,1563,1617,377,49,219,129,198,849,631,887,1927,2042,2832,2269,4176,3182,1829,21597,7,0,0,0,0,0,7,26,73,115,195,149,466,604,102,1760,0,0,3,4,0,12,4,20,40,22,43,24,41,36,21,280,0,0,4,0,0,8,17,52,154,193,283,274,572,242,91,1895,0,0,0,3,0,0,3,8,28,47,70,48,155,125,28,514,3,0,5,12,21,20,71,92,315,234,78,551,166,125,78,1763,0,0,5,22,22,36,49,38,53,38,33,34,21,11,30,394,0,0,0,0,3,6,9,15,14,13,8,19,9,6,11,111,0,0,0,0,0,3,0,0,12,10,8,3,10,27,9,83,37,5,23,22,19,63,64,55,132,76,36,47,35,15,80,708
11801,3,8,12,10,32,44,17,141,102,7,70,21,23,320,189,273,268,191,162,134,162,184,120,2223,4,0,0,0,0,16,7,3,10,6,5,0,7,5,928,983,145,20,98,47,76,418,365,591,1067,1142,1470,1331,2388,2275,1232,12662,6,3,4,0,0,3,11,10,63,103,195,190,481,959,201,2243,0,0,4,0,0,8,3,25,54,59,60,47,85,75,42,454,3,0,5,4,3,10,19,40,154,271,359,446,1050,724,295,3391,4,0,0,0,0,0,0,3,26,45,54,80,161,212,47,637,11,3,10,8,9,19,44,65,197,222,115,1132,362,325,226,2743,4,0,7,3,12,6,24,31,67,59,32,51,55,53,56,467,3,0,5,0,0,0,0,11,17,14,11,47,21,12,26,169,0,0,0,0,0,0,0,0,3,4,15,7,18,34,21,105,41,0,6,13,17,23,21,29,88,53,47,65,56,62,60,590
11802,10,6,27,9,25,12,9,108,186,21,180,38,49,810,351,435,302,135,95,39,44,41,115,2837,4,0,0,3,0,19,11,5,10,3,3,6,3,0,756,834,232,47,219,85,120,953,615,841,1288,1102,1437,997,1605,1000,1000,11533,7,0,10,3,0,3,3,30,115,199,393,295,719,969,219,2960,0,0,0,3,0,9,14,27,67,63,84,51,70,46,44,491,6,0,5,0,0,3,16,64,268,444,529,543,1122,555,291,3853,4,0,3,0,0,0,0,8,45,55,111,92,199,150,46,703,13,0,13,3,17,12,77,118,398,396,149,827,262,167,154,2603,0,0,8,17,32,33,57,57,102,83,45,56,50,27,60,627,3,0,0,3,7,3,7,11,24,21,15,43,19,12,33,194,0,0,0,0,0,0,0,3,8,8,20,21,31,32,31,165,33,15,22,16,29,56,73,74,200,126,85,60,88,49,130,1043
11901,19,12,10,4,3,3,9,91,206,31,320,74,61,2004,665,583,288,79,21,17,12,11,175,4556,8,0,6,3,5,48,10,22,10,8,0,0,0,0,579,699,241,52,396,140,206,2264,1102,1136,1438,1063,947,495,511,190,902,11072,11,3,3,0,3,9,13,67,359,522,784,516,780,476,314,3857,3,4,3,7,4,25,37,81,142,110,67,35,46,19,68,650,14,10,10,4,5,35,61,129,691,839,794,476,639,195,278,4170,5,4,3,0,4,11,18,25,101,127,114,107,127,42,64,755,19,17,36,31,110,137,333,585,1279,792,353,486,207,76,324,4780,3,16,40,71,114,203,227,269,330,190,88,51,30,21,150,1803,6,9,11,12,17,26,42,51,104,63,25,33,10,7,78,496,0,0,6,0,0,3,8,11,29,28,30,12,19,18,53,218,92,34,153,120,129,507,393,309,716,398,210,106,101,37,450,3756
11902,13,10,12,6,5,3,12,77,278,31,294,81,63,1705,407,341,193,48,26,10,8,11,139,3635,12,0,10,0,0,45,12,18,8,0,0,0,3,0,523,645,321,54,356,190,243,1961,846,908,1313,824,609,287,350,129,800,9187,10,4,6,0,0,7,19,65,258,395,525,290,452,277,223,2536,3,0,5,6,3,39,44,105,151,79,44,34,24,14,50,608,5,4,6,4,4,23,53,153,515,524,484,280,363,121,179,2712,3,0,3,0,3,14,13,33,84,90,104,52,79,25,51,557,25,12,36,34,147,163,479,572,1183,603,221,330,123,53,291,4271,9,23,56,92,132,190,241,227,273,138,59,48,26,16,125,1647,4,4,14,13,21,30,41,48,96,46,8,18,13,3,82,442,0,0,0,0,0,0,4,11,32,25,22,16,25,11,49,193,98,34,147,100,126,414,300,260,627,330,205,102,120,39,384,3288
11903,17,12,7,5,17,8,7,77,355,25,267,64,53,1259,513,526,404,128,79,32,24,33,130,3889,9,0,7,0,0,40,10,7,8,5,3,0,0,0,531,614,387,37,326,126,171,1446,904,1025,1482,1037,1030,559,667,381,781,10364,8,3,9,0,0,8,24,58,244,418,586,392,733,685,296,3473,0,0,3,0,3,26,25,74,104,82,65,37,63,38,52,580,6,3,4,3,9,25,59,130,546,601,666,499,837,347,254,3997,0,0,0,0,3,0,7,24,71,86,93,97,114,66,63,638,6,10,20,29,55,69,204,319,693,572,210,619,190,123,206,3323,3,9,25,33,56,78,99,96,156,80,68,56,52,17,67,886,3,0,0,5,17,4,29,36,53,27,22,14,12,9,36,274,0,0,0,0,0,0,3,8,15,25,31,12,24,13,39,172,61,18,56,50,56,165,116,130,304,205,112,77,87,39,172,1647
