SA3_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
11801,2899,3458,1217,279,7854,534,289,49,10,876,3435,3743,1264,289,8728,1184,553,113,32,1880,4618,4299,1374,322,10611,3169,3887,1487,307,8855,700,419,76,20,1218,3872,4308,1567,325,10073,1281,641,139,29,2087,5154,4950,1711,351,12156,3477,4328,1577,336,9718,869,492,117,21,1493,4349,4819,1692,354,11213,1289,718,159,24,2198,5633,5534,1856,384,13404
11802,3362,3886,1180,250,8678,522,330,67,20,934,3881,4220,1245,269,9612,1620,729,172,42,2560,5500,4949,1418,309,12174,3742,4517,1359,263,9882,596,485,118,17,1217,4338,5003,1481,288,11103,1680,775,172,43,2675,6016,5771,1658,329,13773,3808,5022,1502,253,10589,820,622,123,25,1589,4626,5649,1620,277,12176,1605,812,180,33,2634,6231,6455,1805,312,14805
11901,4963,6014,2652,1200,14841,398,302,106,60,864,5361,6316,2766,1259,15703,2034,1371,529,224,4156,7396,7680,3294,1485,19859,5164,6478,3038,1359,16038,376,352,120,66,909,5536,6824,3153,1422,16941,2289,1542,588,285,4703,7820,8370,3747,1705,21645,5392,6740,3186,1575,16898,518,487,193,104,1299,5911,7227,3378,1677,18195,2225,1493,699,303,4721,8137,8724,4074,1985,22916
11902,4398,4556,1860,886,11695,293,195,88,21,596,4688,4752,1945,910,12291,1775,1030,340,139,3289,6463,5781,2286,1049,15580,4828,5051,2070,941,12889,339,239,83,38,694,5162,5286,2153,975,13580,1869,1037,330,145,3381,7036,6322,2481,1121,16959,5068,5321,2142,997,13534,384,353,114,53,902,5457,5670,2259,1048,14430,1797,972,374,161,3299,7250,6640,2636,1211,17730
11903,4167,4980,1594,431,11169,316,192,55,32,592,4477,5169,1649,458,11758,1549,830,249,71,2704,6028,5999,1895,534,14463,4633,5207,1588,457,11886,347,242,73,37,693,4981,5452,1654,489,12578,1569,877,253,80,2781,6553,6329,1909,568,15358,4924,5443,1654,421,12452,427,313,86,39,868,5353,5761,1742,465,13325,1680,925,236,82,2919,7030,6688,1981,547,16241
11904,4093,4269,1440,472,10272,335,217,57,22,629,4433,4480,1498,491,10902,1463,813,231,82,2594,5895,5290,1728,578,13498,4599,4666,1576,487,11323,406,294,77,31,796,5007,4953,1648,509,12124,1613,861,259,87,2819,6617,5820,1907,596,14941,5169,5078,1540,453,12242,546,392,111,32,1076,5716,5470,1655,482,13315,1698,905,225,77,2909,7417,6376,1879,556,16227
12001,2294,2653,779,166,5884,244,134,28,11,412,2538,2785,805,172,6300,711,361,75,17,1167,3251,3144,881,190,7474,2757,3185,935,181,7056,316,196,38,6,560,3073,3384,971,186,7615,879,429,97,21,1426,3952,3811,1069,206,9042,3255,3580,991,163,7984,388,241,56,13,697,3640,3822,1047,169,8680,982,526,112,17,1638,4625,4348,1162,186,10316
12002,1579,1386,343,47,3355,389,221,32,9,646,1965,1609,372,54,4004,640,272,57,9,973,2608,1880,429,64,4980,1809,1898,468,67,4242,420,301,42,13,776,2227,2200,510,81,5020,665,278,62,10,1011,2893,2483,569,94,6035,1779,2397,565,68,4813,473,414,68,13,967,2257,2809,629,84,5780,635,328,65,7,1039,2887,3139,690,94,6817
12003,4687,4894,1539,439,11566,420,266,67,16,771,5109,5164,1610,460,12337,1980,860,202,51,3103,7092,6019,1811,515,15440,5123,5275,1541,410,12347,470,352,81,21,917,5591,5631,1620,429,13271,1999,891,201,51,3149,7592,6522,1821,481,16412,5579,5593,1468,353,12995,607,465,90,16,1179,6190,6058,1559,370,14169,1960,893,174,57,3090,8149,6950,1730,422,17260
12101,3519,4253,1509,295,9569,285,197,43,8,538,3798,4451,1558,304,10106,1110,526,139,19,1790,4909,4977,1696,317,11898,3965,5030,1693,264,10957,344,220,54,11,627,4308,5252,1748,276,11587,1231,596,133,25,1989,5540,5852,1880,304,13575,4733,5649,1783,252,12420,468,312,76,17,868,5203,5964,1859,271,13287,1316,676,156,10,2163,6515,6640,2016,278,15452
12102,2899,3737,1266,289,8188,260,215,50,17,544,3162,3954,1313,307,8729,846,522,158,41,1559,4003,4470,1471,346,10292,3259,4102,1313,281,8948,267,228,62,22,577,3520,4331,1373,301,9531,891,579,154,26,1652,4416,4911,1526,330,11180,3610,4497,1308,269,9682,320,275,71,15,686,3926,4770,1382,284,10368,908,518,131,32,1585,4835,5285,1513,314,11954
12103,3590,6130,2655,625,12998,170,151,42,11,369,3755,6278,2698,632,13362,801,580,177,32,1584,4560,6853,2871,664,14949,3946,6664,2753,623,13986,207,208,51,14,489,4151,6880,2807,639,14475,936,724,189,48,1890,5083,7601,2992,687,16365,4771,7422,2564,543,15294,335,308,83,27,749,5103,7730,2645,566,16048,1109,774,208,41,2127,6209,8502,2854,605,18171
12104,2405,2261,744,149,5562,328,118,30,3,480,2739,2381,775,151,6040,820,351,75,11,1261,3554,2727,850,165,7297,2725,2699,878,165,6478,369,162,38,5,577,3094,2862,921,170,7053,927,416,80,11,1437,4028,3278,1002,179,8486,3172,3170,886,148,7381,506,291,48,14,854,3675,3466,936,160,8239,1026,530,94,15,1669,4707,3994,1031,182,9906
12201,1100,1496,561,90,3254,183,119,28,0,333,1276,1618,593,92,3581,363,184,52,14,611,1642,1800,645,105,4192,1218,1814,696,104,3826,208,170,36,3,420,1430,1984,732,106,4247,382,253,71,8,715,1816,2234,803,116,4966,1272,2010,722,97,4099,285,204,51,13,548,1562,2213,770,107,4654,377,275,54,4,718,1939,2497,826,115,5374
12202,1681,2670,924,204,5469,266,228,61,11,565,1947,2891,979,214,6034,583,383,94,24,1084,2528,3276,1071,240,7122,1831,2837,1019,216,5911,294,279,99,13,693,2127,3120,1125,237,6604,624,385,106,21,1141,2747,3509,1232,259,7741,1800,2959,1047,200,6010,343,354,108,23,832,2144,3315,1158,226,6839,555,442,120,22,1142,2700,3761,1280,252,7990
12203,4367,6180,2184,471,13204,621,387,115,31,1149,4988,6569,2299,500,14357,1455,854,232,54,2599,6440,7423,2529,558,16953,4755,7132,2468,505,14852,727,529,143,39,1433,5484,7656,2606,540,16282,1543,955,242,55,2787,7023,8610,2846,592,19074,4965,7797,2644,485,15891,901,755,176,45,1882,5868,8555,2821,536,17770,1511,957,254,47,2764,7379,9510,3069,576,20536
12301,1642,2471,939,280,5339,252,218,86,23,572,1896,2689,1025,310,5910,594,441,168,55,1257,2485,3126,1188,363,7170,1738,2839,1095,327,6000,278,252,88,43,666,2021,3096,1185,369,6665,668,499,200,57,1422,2691,3589,1380,424,8085,2158,3170,1247,349,6931,401,323,123,54,905,2565,3492,1369,408,7832,784,616,222,67,1685,3349,4112,1593,473,9520
12302,4517,5431,2250,911,13110,806,617,270,165,1850,5324,6041,2522,1076,14961,2970,1906,785,428,6087,8291,7954,3304,1506,21049,4570,5146,2047,941,12709,790,669,313,141,1911,5355,5820,2360,1085,14618,2891,1808,798,394,5890,8247,7627,3163,1475,20508,4979,5595,2085,931,13588,933,768,335,190,2229,5918,6365,2422,1120,15817,2746,1804,808,382,5743,8666,8161,3233,1498,21560
12303,1063,1582,727,268,3638,195,172,68,40,477,1263,1748,799,306,4117,386,285,97,46,817,1651,2031,899,351,4933,1030,1483,715,243,3470,219,209,76,43,555,1247,1696,794,286,4025,450,276,131,58,917,1699,1973,929,348,4940,1168,1622,774,262,3817,268,266,91,51,675,1435,1882,863,310,4493,410,318,122,44,896,1848,2207,983,354,5384
12401,2242,2866,1200,430,6740,437,347,109,52,944,2675,3216,1315,477,7682,1175,697,206,74,2157,3855,3912,1523,549,9837,2089,2870,1122,388,6467,477,440,136,53,1106,2565,3309,1260,437,7573,1138,691,218,86,2135,3708,4006,1475,524,9711,1929,2710,1145,324,6109,565,487,164,61,1268,2495,3192,1305,389,7378,1076,652,205,72,2012,3569,3846,1513,462,9390
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,3740,4896,2020,719,11376,772,622,220,90,1698,4517,5512,2240,805,13077,1976,1275,494,171,3910,6492,6789,2727,979,16988,3758,4918,1977,729,11381,837,685,263,110,1897,4598,5602,2238,837,13274,2111,1351,481,181,4127,6709,6947,2726,1021,17399,4207,5418,2021,722,12361,994,855,318,138,2310,5198,6269,2339,860,14668,2211,1460,534,204,4408,7406,7727,2875,1065,19078
12404,936,1266,583,213,2998,242,189,81,30,544,1186,1448,658,247,3540,599,414,142,64,1216,1783,1866,803,309,4753,981,1166,549,187,2879,273,190,81,33,574,1249,1351,635,219,3455,692,429,149,55,1329,1938,1779,782,280,4779,880,1085,457,163,2587,251,210,91,39,593,1132,1292,555,201,3177,587,389,128,56,1160,1720,1678,682,259,4335
12405,1649,2085,851,310,4896,298,265,103,55,720,1950,2345,957,362,5616,948,594,225,87,1849,2899,2943,1180,444,7466,1611,1924,721,302,4561,298,287,125,49,760,1910,2208,847,355,5321,979,633,258,100,1971,2893,2841,1102,455,7294,1519,1694,672,332,4213,401,309,122,48,877,1916,2006,797,374,5095,941,576,240,136,1889,2858,2579,1035,511,6979
12501,2541,2514,1039,649,6743,120,90,40,17,262,2656,2606,1080,662,7006,836,446,189,100,1569,3489,3053,1273,765,8574,2995,2885,1126,646,7652,130,99,25,26,277,3122,2981,1156,670,7931,914,544,203,97,1759,4038,3527,1357,767,9682,3479,3139,1170,652,8441,227,149,54,26,453,3703,3281,1226,679,8888,1002,487,180,94,1763,4709,3774,1405,767,10652
12502,2111,2850,907,220,6085,155,102,34,9,302,2265,2951,939,230,6385,711,468,152,51,1388,2979,3421,1097,281,7776,2379,3125,914,244,6659,169,142,26,25,364,2546,3261,946,269,7019,771,458,139,44,1405,3320,3718,1079,310,8429,2850,3490,1017,249,7605,228,233,34,10,510,3077,3723,1049,258,8108,832,512,127,42,1514,3907,4233,1178,303,9624
12503,3963,4468,2192,1197,11826,331,258,90,47,726,4297,4730,2287,1253,12556,1807,1115,454,241,3624,6101,5843,2739,1492,16177,4618,5025,2357,1402,13406,363,260,113,61,796,4983,5280,2473,1464,14202,1936,1293,546,279,4052,6916,6576,3018,1741,18251,5047,5417,2662,1613,14743,424,363,191,104,1089,5471,5778,2856,1721,15827,1868,1218,550,281,3916,7340,6996,3402,2008,19743
12504,4380,4228,1217,415,10249,353,215,82,22,673,4742,4441,1302,439,10919,1580,721,190,99,2586,6319,5160,1489,541,13502,5787,5232,1376,378,12773,375,232,90,33,718,6156,5463,1468,408,13499,1657,801,235,99,2789,7814,6265,1705,508,16284,7599,6690,1381,376,16042,429,263,87,26,813,8026,6950,1471,403,16858,1628,772,201,80,2679,9655,7719,1668,486,19532
12601,1638,2300,839,177,4957,98,89,20,3,207,1740,2382,858,182,5160,393,258,65,10,723,2128,2646,923,195,5882,1859,2488,802,158,5305,88,78,30,3,196,1942,2564,834,161,5502,453,262,53,12,780,2399,2830,884,170,6282,2080,2823,776,162,5843,111,117,28,5,261,2197,2941,798,171,6107,502,281,58,17,858,2694,3224,859,191,6967
12602,4163,4874,1601,320,10946,311,196,60,13,575,4472,5065,1656,329,11527,1263,708,163,35,2172,5733,5777,1821,360,13693,4610,5344,1694,308,11954,347,251,57,16,671,4957,5594,1748,324,12622,1413,685,153,24,2277,6367,6282,1899,345,14899,5476,6031,1763,293,13570,429,346,65,18,855,5906,6381,1825,311,14422,1485,737,176,29,2425,7391,7115,2005,348,16849
12701,2543,3690,1646,665,8547,247,214,107,56,626,2792,3907,1753,725,9169,1105,755,325,137,2323,3890,4663,2076,865,11496,2720,3663,1732,706,8825,284,229,114,55,680,3002,3886,1846,763,9502,1103,884,349,160,2504,4106,4778,2200,925,12010,3371,4605,2057,860,10891,394,404,189,102,1086,3770,5004,2240,961,11979,1254,990,435,223,2907,5026,5991,2678,1185,14883
12702,5947,7144,2902,1072,17068,379,425,153,57,1010,6334,7569,3054,1131,18082,3063,2071,745,239,6120,9394,9643,3800,1365,24199,6076,6807,3010,1150,17039,441,445,189,77,1145,6519,7253,3195,1220,18187,3157,2290,784,342,6576,9675,9543,3979,1566,24761,5672,6751,2892,1196,16511,580,589,250,134,1548,6250,7335,3136,1331,18059,3140,2235,813,343,6535,9397,9574,3952,1675,24592
12703,3421,4463,1652,569,10102,328,285,107,52,772,3751,4745,1759,618,10875,1365,848,320,127,2666,5119,5593,2075,743,13534,3781,5010,1904,720,11411,393,291,118,59,855,4173,5302,2014,779,12270,1501,1019,361,165,3039,5669,6319,2374,940,15305,4293,5199,2136,809,12439,488,439,169,73,1163,4781,5638,2301,881,13606,1672,1008,367,177,3221,6450,6642,2673,1058,16821
12801,2994,4170,1582,380,9126,427,299,89,32,846,3417,4466,1674,418,9974,1219,718,175,46,2156,4633,5184,1848,465,12126,3108,4427,1714,373,9620,508,391,99,39,1035,3615,4818,1812,413,10660,1371,791,188,48,2400,4981,5612,2000,458,13051,3311,4764,1781,366,10224,614,442,137,34,1216,3923,5200,1923,399,11443,1310,756,206,49,2318,5232,5954,2130,442,13761
12802,3787,5686,2083,487,12041,389,300,88,32,806,4178,5983,2169,517,12850,1118,777,256,46,2203,5293,6764,2427,563,15053,3808,5521,2109,462,11895,426,363,118,37,949,4233,5887,2225,502,12843,1177,779,232,66,2255,5406,6668,2449,566,15099,3650,5484,2077,403,11611,487,507,169,33,1195,4138,5989,2240,433,12802,1149,818,197,58,2225,5283,6804,2442,494,15029
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
