SUA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
1010,0,17,20,125,62,24,23,4,0,267,0,9,7,48,42,39,40,52,14,247,0,4,19,56,28,36,13,7,0,164,9,98,114,780,492,497,509,367,149,3026,366,903,803,1902,931,971,1136,1094,761,8871,9356,20537,18605,40613,22507,23332,21603,13778,6602,176934,0,0,0,9,0,0,0,0,0,20,18359,38710,34052,61452,32985,32729,28593,16958,6986,270832,0,14,5,97,3,5,5,0,0,131,0,0,6,18,12,19,13,5,0,73,0,13,15,283,53,16,16,9,0,406,0,6,8,41,17,7,5,0,0,93,4,40,50,222,127,108,76,37,12,667,0,6,10,63,91,63,87,67,8,390,6,57,73,560,344,384,342,105,25,1894,0,3,0,17,28,71,68,87,26,306,3,26,6,90,20,58,83,93,44,421,39,453,642,2328,2191,3249,3196,2581,982,15660,0,13,19,150,84,91,55,24,3,440,4,16,11,122,59,52,53,24,10,342
1011,0,0,3,30,5,0,3,0,0,44,0,0,0,5,4,12,8,6,4,34,0,0,3,6,6,4,3,0,0,19,8,55,84,284,110,89,89,56,28,804,92,217,192,533,217,265,237,278,180,2201,1927,4592,3746,8894,4781,5203,5004,3002,1382,38534,0,6,23,23,9,6,0,0,0,66,3568,8199,6406,12426,7064,7597,7373,3933,1563,58135,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,9,0,0,0,28,6,6,0,0,0,40,0,0,0,9,0,0,0,0,0,10,0,5,9,63,31,34,30,20,4,193,0,0,0,15,7,0,11,0,0,31,0,4,16,90,33,34,16,7,3,201,0,0,0,0,0,9,5,12,0,22,0,5,0,14,0,0,6,9,0,35,7,56,74,272,321,486,579,441,183,2416,0,0,0,25,22,26,13,3,3,88,0,0,3,26,12,15,16,7,3,81
1012,0,0,0,24,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,11,21,11,0,0,0,0,51,3,13,12,59,13,12,5,8,4,129,116,217,180,484,186,144,142,134,58,1665,1525,2832,2359,5998,2298,2318,1863,1293,572,21062,0,0,0,0,0,0,0,0,0,0,2788,4941,4063,8160,3631,3689,2931,1858,734,32801,0,11,0,117,6,3,3,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,11,9,83,26,14,11,3,4,153,0,0,0,0,0,0,0,5,0,5,0,3,0,10,0,5,0,0,0,15,5,17,17,69,42,86,77,58,24,396,0,4,7,42,8,4,4,0,0,71,0,0,0,12,0,5,0,0,0,20
1013,0,0,0,7,0,5,0,0,0,17,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,14,12,21,23,33,13,117,13,61,38,114,62,106,145,135,64,734,352,918,791,1688,1127,1679,2188,1572,829,11138,0,0,0,0,0,0,0,0,0,0,655,1686,1467,2586,1796,2550,3283,2240,1064,17321,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,15,7,4,3,0,0,29,0,0,0,0,0,3,4,0,0,9,0,0,0,12,9,7,4,3,0,38,0,0,0,0,3,0,4,10,0,21,0,0,0,12,0,0,0,10,0,30,0,0,4,33,43,112,239,206,76,715,0,0,0,0,0,3,4,3,0,9,0,0,0,6,3,3,3,4,0,23
1014,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,7,0,9,15,53,12,16,22,17,4,137,29,100,66,177,70,75,89,65,37,699,680,1500,1248,3075,1467,1527,1460,933,470,12355,0,0,0,9,0,0,0,0,0,9,1369,2739,2388,4923,2434,2530,2171,1337,577,20465,0,3,0,20,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,3,0,19,0,0,0,0,0,22,0,0,0,11,4,0,0,0,0,10,0,0,0,3,0,0,0,4,0,15,0,0,0,3,5,0,3,0,0,11,0,0,9,62,11,24,12,4,0,124,0,0,0,0,0,4,4,0,0,14,0,0,0,3,0,0,0,3,0,14,0,9,8,57,44,98,128,96,33,466,0,0,3,24,15,8,3,0,0,55,0,0,4,0,6,0,6,0,0,20
1015,0,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,8,18,11,4,6,4,6,60,28,82,74,165,90,68,76,60,41,677,539,1191,1027,2207,1159,1243,1216,901,505,9983,0,0,0,0,0,0,0,0,0,0,1042,2319,1969,3530,1846,2067,1993,1373,645,16785,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,3,8,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,6,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,33,18,59,66,48,29,262,0,0,0,4,0,4,5,0,0,11,0,0,0,0,0,4,5,6,0,12
1016,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,4,0,0,0,22,0,3,25,81,32,40,17,10,0,213,34,79,59,179,69,60,76,63,51,667,670,1271,1148,2994,1233,1137,899,630,385,10369,0,5,3,11,14,7,0,0,0,44,1263,2164,1816,3246,1570,1558,1148,676,319,13751,0,0,0,22,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,9,0,0,0,14,0,5,0,36,13,12,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,7,9,30,25,37,23,23,3,159,0,4,17,58,39,32,13,3,0,170,0,0,0,6,0,0,4,0,0,10
1017,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,6,6,6,5,8,3,38,37,89,78,164,78,82,81,59,29,706,408,1002,877,1635,901,1042,985,617,305,7780,0,0,0,0,0,0,0,0,0,0,750,1799,1685,2968,1495,1676,1579,889,368,13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,5,5,5,0,6,0,18,0,0,3,0,3,0,0,0,0,3,0,0,0,18,13,3,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,51,78,67,23,248,0,0,0,6,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,8
1018,0,5,6,18,0,0,0,0,0,32,0,0,0,4,0,0,5,0,0,10,0,0,0,0,0,3,3,0,0,6,0,7,9,57,27,19,20,13,5,165,42,120,138,262,89,104,78,83,69,981,702,1688,1686,3612,1880,1991,1721,1088,563,14941,0,0,0,0,0,0,0,0,0,0,1375,3111,3027,5605,2979,3139,2673,1489,655,24056,0,4,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,12,6,3,0,0,0,23,0,0,0,0,0,0,3,0,0,3,0,3,5,13,17,8,4,8,0,63,0,0,0,8,0,4,0,4,0,12,0,0,3,27,4,6,4,3,0,51,0,0,0,5,0,0,4,3,0,12,0,8,0,14,5,0,0,0,0,31,3,5,20,81,87,142,126,94,42,601,0,0,4,3,5,3,0,0,0,20,0,0,0,11,4,9,7,4,0,31
1019,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,10,11,4,57,16,44,31,92,49,48,53,58,30,422,284,664,570,1296,745,892,844,606,258,6163,0,0,0,0,0,0,0,0,0,0,537,1294,1123,2267,1198,1410,1250,798,296,10177,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7,0,0,0,7,0,5,0,0,0,8,0,0,0,13,10,7,17,4,0,52,0,0,0,0,0,4,6,5,0,11,0,0,0,0,0,0,4,0,0,4,0,0,4,11,28,65,76,59,23,273,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,0,4,4,0,11
1020,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,6,3,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,16,8,6,14,10,0,46,14,35,30,61,37,32,47,21,3,282,449,1075,817,1775,1001,962,859,416,86,7445,0,0,0,0,0,0,0,0,0,0,876,2111,1604,3019,1684,1585,1351,652,125,13004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,11,3,3,0,4,0,25,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,23,20,50,79,107,115,71,9,486,0,0,0,6,0,4,0,0,0,14,0,0,0,5,0,0,0,0,0,4
1021,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,5,5,0,3,14,0,0,7,12,3,4,4,0,0,27,0,6,13,30,37,29,37,33,18,213,20,47,51,104,57,70,101,80,40,574,780,1579,1507,3044,1610,1871,1839,1414,683,14311,0,0,0,3,0,0,0,0,0,4,1504,2997,2832,5134,2600,2741,2635,1848,836,23110,0,3,3,16,5,0,0,0,0,22,0,0,0,4,0,0,4,0,0,6,0,0,0,9,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,7,0,0,4,6,4,6,11,0,0,36,0,0,0,5,6,0,0,5,0,18,0,0,6,13,7,3,3,6,3,40,0,0,0,0,0,0,5,4,3,20,0,0,0,4,0,0,7,3,4,18,0,19,18,70,107,203,200,219,82,921,0,0,0,12,17,3,12,9,0,48,0,0,0,0,5,0,3,0,0,14
