LGA_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
LGA12390,443,172,197,168,125,42,22,23,1394,0,0,0,0,0,0,0,0,4,36,41,96,191,503,184,206,181,147,55,37,77,1671,75,51,44,3,7,12,10,0,3,4,205,46,271,234,58,63,54,43,12,11,8,797,0,6,14,0,0,0,4,5,4,0,34,0,4,0,0,0,0,0,0,0,0,6,48,278,245,62,62,58,42,17,18,9,834,0,0,0,0,0,0,0,0,0,45,45,124,329,283,63,70,64,51,16,18,62,1087,163,22,17,0,0,0,0,5,0,7,219,59,98,48,9,3,6,14,0,5,0,240,8,13,5,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,73,108,50,9,6,8,10,0,5,3,281,0,0,0,0,0,0,0,0,0,26,26,234,131,67,12,9,13,14,4,5,43,526,289,12,4,0,0,5,0,0,0,16,331,93,21,5,0
LGA12700,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,4,0,0,0,31,28,13,7,0,0,0,0,0,0,0,42,0,7,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,31,19,5,0,0,0,0,0,0,5,57,43,9,0,0,0,0,0,0,0,3,57,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,53,9,0,0,0,0,0,0,0,5,67,109,0,0,0,0,0,0,0,0,8,118,12,0,0,0
LGA12730,9,9,11,9,8,0,4,0,55,0,0,0,0,0,0,0,0,0,0,0,10,7,13,9,10,11,12,0,4,0,73,15,7,4,0,0,0,0,0,0,0,29,6,14,16,3,0,5,4,4,0,0,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,14,13,3,0,5,4,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,16,17,20,5,0,5,4,4,0,6,78,22,4,0,0,0,0,0,0,0,0,33,10,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,3,4,0,4,0,54,58,3,0,0,0,0,0,0,0,6,63,8,3,0,0
LGA12750,43,19,15,23,22,7,0,3,163,0,0,0,0,0,0,0,0,0,0,0,64,37,64,32,18,29,29,7,4,12,286,104,38,27,7,0,3,4,0,0,4,195,25,50,38,15,8,17,7,12,0,0,173,3,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,56,44,15,8,16,10,12,0,0,186,0,0,0,0,0,0,0,0,0,0,0,128,93,66,17,11,20,17,12,0,8,377,332,47,21,0,3,3,0,0,0,17,434,75,26,11,4,0,0,0,0,0,0,117,4,3,0,5,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,78,28,16,4,5,3,3,0,3,0,136,0,0,0,0,0,0,0,0,0,0,0,407,73,34,7,8,8,3,4,3,19,571,899,35,9,0,0,6,0,0,0,35,986,112,0,4,0
LGA12850,3339,1205,904,651,1030,256,65,268,12770,0,0,3,0,0,0,0,0,0,36,52,3184,2505,3487,1234,942,681,1065,265,68,340,13763,1007,151,97,23,10,12,11,4,0,42,1362,6011,1980,1259,399,262,160,188,62,12,180,10512,1016,1162,1191,590,445,289,410,140,24,120,5385,14,10,8,0,0,0,6,0,0,7,44,7042,3151,2449,992,708,457,607,208,38,306,15948,8,0,4,3,0,0,0,0,0,25,49,8056,3305,2553,1014,718,463,615,212,38,375,17346,1202,82,54,3,6,0,7,3,4,40,1405,9001,838,558,213,130,74,88,27,0,216,11135,4098,988,1062,618,387,257,407,106,25,242,8190,28,6,4,7,0,5,4,4,0,6,62,13128,1832,1622,833,520,333,494,138,21,470,19389,4,0,0,0,0,0,0,0,0,26,35,14342,1917,1674,841,529,335,502,135,26,534,20828,1487,35,19,7,4,4,0,6,0,35,1600,8833,352,213,88
LGA12870,17,0,3,9,16,3,0,3,56,0,0,0,0,0,0,0,0,0,3,3,6,15,14,4,4,4,21,3,0,13,87,24,8,4,0,0,0,0,0,0,0,36,4,12,11,3,4,0,3,0,0,0,37,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,14,13,3,3,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,23,23,22,3,3,0,7,0,0,3,80,51,11,4,0,0,0,0,0,0,0,71,3,4,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,9,5,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,62,17,11,0,3,0,0,0,0,0,92,131,10,0,0,0,0,0,0,0,7,146,5,0,0,0
LGA12900,9,4,7,0,9,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,5,3,16,10,6,4,13,0,0,0,62,14,12,0,0,0,3,0,0,0,3,32,4,6,7,0,0,3,5,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,6,0,3,5,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,14,19,11,7,0,10,6,0,4,3,64,29,0,0,0,0,0,0,0,0,3,35,8,9,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,35,8,4,0,4,0,4,0,0,0,58,43,4,0,0,0,0,0,0,0,0,52,5,0,0,0
LGA12930,2794,1000,1240,1548,1393,275,36,198,11801,0,0,8,0,5,3,6,0,0,34,49,1948,2076,3087,1083,1322,1661,1471,299,34,270,13256,1029,392,265,38,42,41,28,15,5,23,1861,3762,2723,1463,320,296,257,202,68,29,100,9215,189,329,282,63,107,87,79,16,3,18,1181,4,0,4,0,0,0,0,0,0,0,10,3956,3054,1750,389,408,343,274,81,32,120,10405,0,0,0,0,0,0,0,0,0,22,25,4986,3443,2009,427,451,379,301,98,36,168,12292,1562,173,93,11,7,14,13,4,0,35,1914,4473,919,314,44,48,47,23,19,10,77,5967,750,394,269,59,78,67,63,28,4,36,1753,5,0,0,0,0,0,0,0,0,0,11,5233,1310,587,104,125,118,83,43,11,114,7732,0,0,0,0,0,0,0,0,0,15,18,6791,1487,684,114,131,135,99,50,13,162,9661,1907,71,23,6,5,3,0,0,3,19,2034,5293,217,85,9
LGA12950,3,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,3,0,0,26,5,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,15,10,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,27,4,0,0,0
LGA13010,0,0,11,14,17,0,0,0,50,0,0,0,0,0,0,0,0,0,14,14,9,10,9,0,11,21,14,0,0,14,75,17,0,3,0,0,0,0,0,0,0,19,7,9,3,7,0,0,0,0,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,7,0,0,0,0,6,0,35,0,0,0,0,0,0,0,0,0,15,15,24,8,8,7,0,0,0,0,6,15,62,50,3,3,0,0,0,0,0,0,4,57,8,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,10,48,6,3,0,0,0,0,0,0,11,79,90,3,0,0,0,0,0,0,0,10,102,10,3,0,0
LGA13310,120,29,49,53,50,10,13,6,416,0,0,0,0,0,0,0,0,0,25,31,62,83,144,33,48,55,58,16,18,41,566,79,34,20,10,6,0,6,3,5,6,164,48,83,82,27,11,14,30,4,6,10,304,6,13,9,0,0,0,6,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,54,93,87,27,11,19,33,4,14,5,341,0,0,0,0,0,0,0,0,0,22,20,136,123,114,30,17,19,35,5,15,31,528,194,31,4,3,4,0,4,0,0,5,262,78,39,15,0,0,0,3,0,0,0,142,5,4,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,84,43,31,3,0,0,3,0,0,3,167,0,0,0,0,0,0,0,0,0,23,23,276,79,33,3,6,0,11,6,0,29,448,359,14,4,0,0,0,0,0,0,21,395,92,3,3,0
LGA13340,10,7,0,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,13,6,15,7,0,0,8,0,0,0,58,19,7,9,0,0,3,0,0,0,4,47,6,10,11,0,5,3,0,0,0,0,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,0,6,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,24,20,18,5,6,6,5,0,0,5,90,60,4,6,0,0,0,0,0,0,5,70,9,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,72,8,3,0,0,0,0,0,0,5,94,108,11,4,0,0,4,0,0,0,6,130,16,4,0,0
LGA13450,240,121,173,198,201,52,10,18,1197,0,0,0,0,0,3,0,0,0,0,8,134,134,288,134,191,212,228,57,18,33,1422,71,28,28,7,9,0,7,4,0,5,162,108,269,156,53,69,62,72,11,10,12,825,11,30,34,15,20,30,23,3,4,6,163,0,0,0,0,6,0,0,0,0,0,3,118,300,188,66,90,95,93,15,13,12,990,0,0,0,0,0,0,0,0,0,0,4,190,331,216,76,89,97,99,23,16,22,1156,97,22,19,3,6,0,4,4,0,3,163,185,92,66,11,8,20,24,17,4,13,434,38,16,18,12,17,29,58,22,0,3,220,0,0,0,0,0,3,0,0,0,0,5,220,107,90,26,26,56,86,33,4,14,664,0,0,0,0,0,0,4,0,0,0,3,323,130,107,30,31,51,94,37,4,19,828,173,17,3,0,0,0,0,3,0,4,206,190,47,21,4
LGA13550,17,3,10,16,18,8,9,0,90,0,0,0,0,0,0,0,0,0,0,0,24,20,34,8,11,22,23,8,5,0,148,25,17,9,0,0,0,0,0,0,7,50,7,27,17,5,0,9,4,0,0,0,68,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,29,22,5,0,9,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,33,41,25,5,0,9,13,0,0,7,122,32,3,3,0,0,0,0,0,0,0,44,8,16,13,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,19,13,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,42,24,16,3,0,0,0,0,0,0,90,63,3,5,0,0,0,0,0,0,0,71,12,6,0,0
LGA13660,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,25,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,34,25,0,3,0,0,0,0,0,0,0,30,3,0,0,0
LGA13800,201,92,73,85,62,15,0,14,663,0,0,0,0,0,0,0,0,0,0,0,242,141,284,111,99,103,82,15,5,25,1108,350,113,81,14,9,10,0,0,4,8,585,163,123,90,31,14,20,13,3,0,4,458,8,10,16,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,168,127,105,26,14,17,19,3,0,4,488,0,0,0,0,0,0,0,0,0,0,0,520,238,192,39,26,28,18,3,4,13,1074,791,84,46,3,12,4,5,0,4,19,969,239,57,30,0,3,3,0,0,0,0,342,30,14,3,0,0,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,268,70,31,8,4,10,0,0,0,0,395,0,0,0,0,0,0,0,0,0,3,3,1062,146,81,7,20,14,7,0,3,28,1370,1253,54,21,9,0,0,0,0,0,28,1361,357,24,5,0
LGA13850,3,3,4,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,5,4,0,0,25,3,6,0,0,0,0,0,0,0,0,10,0,10,4,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,0,3,5,0,0,0,31,7,3,0,0,0,4,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,4,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,19,3,0,3,0
LGA13910,42,14,6,13,15,6,0,0,131,0,0,0,0,0,0,0,0,0,0,0,28,24,60,15,15,25,26,8,0,6,206,34,23,4,0,0,0,0,0,6,0,71,27,30,28,3,7,3,15,0,0,0,114,4,3,3,5,0,0,9,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,36,33,35,9,7,3,25,3,0,0,148,0,0,0,0,0,0,0,0,0,0,0,68,52,40,8,7,3,25,3,9,0,219,85,13,4,0,0,0,0,0,0,3,107,28,14,10,0,0,0,0,0,0,4,58,5,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,14,12,0,0,0,0,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,123,30,15,0,0,0,0,0,0,5,176,164,4,0,0,0,0,0,0,0,15,183,33,4,0,0
LGA14000,1225,372,425,450,396,89,22,41,5097,0,0,3,0,0,0,0,0,0,17,22,1591,1343,1448,430,484,501,446,103,32,80,6455,1311,538,366,82,61,50,47,36,15,26,2535,3043,3240,2279,534,527,440,344,123,54,43,10629,65,169,167,38,31,25,39,11,5,15,564,0,3,5,0,0,0,0,0,0,0,8,3105,3411,2454,570,556,468,378,136,59,60,11200,0,4,3,0,0,0,0,0,0,12,16,4421,3948,2822,648,619,522,429,173,72,102,13755,2773,581,258,41,21,14,27,9,5,35,3772,3863,1615,701,108,82,65,79,33,12,39,6599,284,206,144,28,37,23,27,15,3,15,779,5,0,0,0,0,0,0,0,0,0,10,4154,1818,845,133,126,93,105,49,15,51,7390,0,0,0,0,0,0,0,0,0,9,10,6926,2401,1101,182,146,109,127,59,22,99,11170,3193,220,55,4,4,8,5,17,0,35,3549,4092,286,115,21
LGA14100,42,4,9,6,10,4,0,4,168,0,0,0,0,0,0,0,0,0,0,0,90,45,68,16,17,13,15,4,0,5,272,130,50,34,4,0,4,0,0,4,0,230,161,77,51,12,7,3,4,4,0,0,326,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,161,80,52,12,7,3,7,4,0,0,330,0,0,0,0,0,0,0,0,0,0,0,289,131,82,17,9,10,11,3,4,4,567,305,32,8,3,0,0,0,0,0,8,374,200,22,21,4,4,0,0,3,0,6,255,15,8,7,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,209,25,23,4,6,0,3,3,0,6,282,0,0,0,0,0,0,0,0,0,4,4,521,60,33,5,10,8,3,4,0,15,658,330,12,5,3,0,0,0,0,0,0,354,220,0,6,0
LGA14170,1623,548,695,694,718,181,32,106,6357,4,0,0,0,0,0,0,0,0,13,21,2549,1319,2763,849,1006,1037,1027,303,58,193,11116,2630,1564,1234,191,143,106,90,32,27,70,6082,2006,1517,1208,257,229,177,183,55,29,54,5713,59,137,124,30,49,34,42,12,0,14,509,3,5,3,0,0,3,0,0,0,0,12,2070,1658,1333,289,278,210,228,69,32,66,6227,0,0,0,0,3,0,0,0,0,5,13,4698,3225,2571,478,422,314,314,104,59,145,12322,4432,720,319,45,31,28,28,20,8,66,5703,2376,490,248,52,51,37,32,14,4,35,3335,309,100,68,18,53,19,29,14,0,26,639,3,6,0,0,0,0,0,0,0,0,5,2690,595,312,75,105,62,56,30,6,60,3982,5,0,0,0,0,0,0,0,0,9,12,7120,1316,638,125,134,85,88,44,16,132,9699,3868,147,83,10,12,6,3,6,6,57,4191,2724,87,41,4
LGA14220,16,5,15,17,31,22,21,0,146,0,0,0,0,0,0,0,0,0,0,0,24,32,39,14,27,19,36,19,22,7,237,36,20,4,0,0,0,4,0,0,0,70,19,21,18,8,7,0,16,17,6,9,119,0,5,5,0,5,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,4,19,33,20,9,7,5,16,22,10,10,140,0,0,0,0,0,0,0,0,0,0,0,49,54,27,9,6,3,21,25,10,10,209,80,13,10,0,0,0,0,0,0,6,105,15,18,18,0,0,0,0,3,0,0,54,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,28,18,0,0,4,0,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,93,44,21,5,0,4,0,3,0,5,177,94,9,3,0,0,0,0,0,0,9,118,8,11,5,0
LGA14300,10,15,34,31,21,8,0,0,116,0,0,0,0,0,0,0,0,0,19,19,10,5,9,15,36,35,17,13,0,19,156,4,5,3,0,0,0,0,0,0,0,23,5,0,3,5,4,4,4,3,9,0,36,0,0,4,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,7,14,5,3,9,0,56,0,0,0,0,0,0,0,0,0,24,24,9,11,14,3,7,14,5,3,9,25,96,19,7,0,0,0,0,0,0,0,0,26,5,0,3,4,4,0,0,3,0,0,21,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,4,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,22,22,23,8,3,3,4,3,0,3,0,22,72,36,0,0,0,0,0,0,0,0,0,39,0,3,0,0
LGA14350,23,11,11,11,14,5,0,0,85,0,0,0,0,0,0,0,0,0,34,34,32,14,39,22,11,8,16,7,0,43,205,59,23,18,4,3,0,0,0,0,0,117,17,29,30,10,9,4,5,4,0,5,109,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,29,34,13,5,8,5,4,0,3,126,0,0,0,0,0,0,0,0,0,27,27,77,56,58,15,10,12,3,4,0,37,266,133,17,12,6,0,0,0,0,0,14,181,42,16,18,0,5,0,0,0,0,5,84,3,0,4,0,4,7,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,44,15,24,3,7,4,7,0,0,5,109,0,0,0,0,0,0,0,0,0,10,12,179,29,29,6,8,7,6,0,0,25,298,367,16,8,4,0,0,0,0,0,14,404,49,6,3,0
LGA14400,17,10,3,9,7,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,51,23,52,22,8,20,15,5,0,3,200,96,72,41,8,5,0,9,7,0,3,229,30,36,28,0,8,0,0,5,0,0,120,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,36,34,7,6,0,5,5,0,0,126,0,0,0,0,0,0,0,0,0,0,0,127,108,71,12,13,3,7,7,0,5,358,250,68,24,5,7,0,3,0,0,5,358,55,20,8,3,0,0,0,0,0,0,89,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,60,21,9,3,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,303,90,39,3,7,0,0,0,0,10,458,519,30,5,0,0,0,0,0,0,8,567,74,5,0,0
LGA14500,775,174,170,153,160,52,24,32,3226,0,0,0,0,0,0,0,0,0,4,4,1329,1101,944,222,207,203,204,69,32,60,4360,1306,508,356,65,55,60,62,31,16,24,2487,3213,2114,1291,263,231,229,196,100,43,54,7730,68,111,159,37,43,51,52,38,22,12,586,3,0,0,0,0,0,0,0,0,4,3,3285,2225,1450,300,276,274,250,134,61,64,8322,0,3,0,0,0,0,0,0,0,13,18,4592,2736,1804,368,336,340,308,163,83,101,10827,3012,733,394,68,41,46,51,20,8,30,4409,3235,975,486,89,97,66,72,52,19,31,5119,202,154,203,35,33,38,37,31,5,19,748,3,0,0,0,0,0,0,0,0,0,7,3438,1136,685,121,132,103,106,78,25,46,5877,0,0,0,0,0,0,0,0,0,6,12,6451,1866,1083,186,169,153,158,98,35,86,10289,3385,294,95,12,12,10,5,0,5,26,3842,2945,225,83,16
