LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
LGA13800,0,0,3,0,0,0,0,58,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,14,3,3,31,30,40,30,37,34,4,6,3,3,0,0,3,214,14,68,68,27,6,6,6,3,0,0,0,0,0,0,9,207,0,7,0,7,3,0,10,0,0,0,0,3,0,0,0,34,0,0,0,0,16,21,17,4,0,0,0,0,0,0,0,62,5,0,25,15,14,18,15,0,0,0,4,0,0,0,3,104,0,0,20,29,19,5,6,8,0,0,0,0,0,0,0,94,0,0,0,0,0,0,3,20,20,36,29,15,0,0,0,112,6,116,34,17,7,3,10,6,0,0,0,0,0,0,14,228,0,9,68,140,175,145,119,82,10,8,9,3,3,0,25,804,0,5,34,16,7,5,9,0,0,0,0,0,0,0,0,70,0,0,0,4,5,3,6,8,0,0,5,0,0,0,0,38
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,4,10,6,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6
LGA13910,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,3,4,0,4,3,0,0,0,0,0,0,0,17,5,9,0,0,3,0,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,13,14,7,26,9,0,0,0,0,0,0,0,81,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,9,0,15,5,0,4,4,0,3,0,0,0,0,0,0,0,40,0,3,21,33,39,15,25,17,0,0,0,0,0,9,11,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,14
LGA14000,100,121,70,104,36,9,33,1995,0,0,0,8,4,18,16,10,0,0,0,0,0,0,0,77,0,8,39,31,81,80,102,43,13,10,7,3,0,7,4,428,28,216,232,59,21,25,36,23,0,6,0,4,0,0,33,677,0,0,13,25,82,151,164,81,14,13,9,16,3,0,9,572,0,0,0,94,449,567,1074,305,58,61,53,43,32,7,49,2797,10,82,161,129,93,64,48,14,0,5,0,6,10,0,16,655,3,16,85,201,542,260,394,265,44,52,44,35,14,6,25,1987,0,0,0,0,4,66,421,258,104,193,282,234,45,5,39,1658,23,82,41,31,32,40,59,17,4,4,3,5,0,3,13,357,12,35,161,279,395,454,385,154,37,18,27,36,19,10,48,2057,0,0,6,0,9,3,0,0,0,0,0,0,3,0,0,21,0,0,3,27,38,94,108,160,65,55,46,34,18,7,7,651
LGA14100,0,10,0,0,0,0,0,79,0,0,0,4,0,5,8,0,0,0,0,0,0,0,0,23,5,7,3,10,14,21,14,4,0,3,5,0,0,0,0,75,9,58,53,3,4,3,3,12,0,0,5,0,0,0,3,155,0,0,0,0,8,5,6,6,3,0,0,0,0,0,0,33,0,0,3,12,26,21,10,8,0,0,0,3,0,0,0,79,3,9,3,22,11,5,3,6,0,0,0,0,3,0,0,61,0,0,12,15,32,8,5,4,0,0,0,0,0,0,0,87,0,0,0,0,0,0,6,3,3,0,5,0,0,0,0,23,0,6,0,0,5,3,8,0,3,0,0,0,0,0,7,36,5,4,17,42,46,34,20,19,0,6,0,0,0,0,7,209,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,3,6,0,0,0,0,0,0,0,0,11
LGA14170,7,14,9,15,3,4,0,316,0,0,8,11,8,23,20,16,0,0,9,0,0,0,3,98,4,13,40,78,202,216,404,267,26,27,23,20,13,4,17,1361,57,759,930,224,77,73,129,228,49,50,37,40,12,4,129,2794,0,5,6,24,82,135,184,81,29,23,22,24,10,3,15,645,0,0,0,80,178,140,197,86,24,14,13,19,11,5,69,830,6,60,303,288,131,61,41,31,10,4,3,10,0,0,68,1023,0,3,51,112,262,137,223,109,58,51,47,40,17,4,20,1130,0,0,0,0,6,39,297,230,134,311,468,361,74,6,33,1964,11,40,14,25,21,28,81,58,9,13,8,10,6,0,6,332,9,30,180,504,709,789,788,430,65,62,77,75,43,29,80,3869,0,14,115,117,26,22,18,3,0,0,3,4,0,4,12,337,0,0,4,10,27,11,35,19,6,17,15,15,8,0,6,169
LGA14220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,16,5,7,7,16,28,24,15,5,0,3,0,5,0,0,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,15,5,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,6,12,5,9,3,0,4,0,5,0,0,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA14350,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,19,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,3,0,5,3,0,5,4,3,0,0,0,0,3,27,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,17,5,36,16,4,0,0,8,0,0,0,0,0,0,0,0,69,4,10,29,69,64,23,28,13,0,0,0,0,0,0,31,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
LGA14400,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,16,13,9,9,10,0,0,0,0,0,0,0,80,3,33,20,7,3,0,0,3,0,0,0,0,0,0,4,80,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,3,7,0,5,0,0,0,0,3,0,0,0,34,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10,0,33,8,0,4,7,8,0,0,0,0,0,0,0,4,70,0,7,26,58,50,35,60,34,0,0,0,8,0,0,11,300,0,0,13,10,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14500,51,40,36,66,14,13,19,1504,0,0,3,3,0,13,9,5,0,0,0,0,0,0,0,40,3,9,25,35,101,81,100,32,5,6,3,5,0,0,5,403,25,109,88,21,12,23,34,26,0,3,5,3,6,0,29,382,0,0,10,47,150,169,174,94,26,23,33,29,33,28,17,839,0,0,3,116,470,569,802,291,40,28,66,59,44,17,41,2531,0,14,34,44,25,22,4,11,4,0,3,0,0,4,0,161,11,13,114,258,413,176,333,97,25,19,20,23,15,0,19,1529,0,0,0,0,0,12,32,22,4,15,14,8,0,0,0,121,13,66,18,31,39,19,64,24,0,6,10,8,0,0,6,296,30,56,217,259,320,411,437,178,16,38,15,30,16,8,25,2052,0,0,0,8,0,8,3,0,0,0,0,0,0,0,0,26,0,0,7,18,18,28,25,43,12,16,3,0,0,3,5,185
LGA14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,13,0,0,6,0,4,0,0,0,0,0,0,0,0,23,0,0,16,43,51,13,15,0,0,0,0,0,0,0,6,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
LGA14650,3,7,0,0,0,3,3,102,0,0,4,0,0,4,11,15,4,9,5,5,0,8,0,64,3,15,43,46,54,44,97,55,0,6,0,0,0,0,11,383,4,173,114,19,10,15,26,9,0,3,4,4,0,0,26,408,0,5,3,6,8,16,35,12,0,3,10,4,3,5,4,116,0,0,0,8,34,21,101,26,9,5,8,8,0,0,5,225,0,6,12,19,7,4,4,5,0,0,0,0,0,0,0,59,3,12,36,83,80,23,60,23,12,13,8,5,0,0,5,375,0,0,0,0,0,4,39,57,23,40,37,21,0,0,0,225,32,273,68,38,35,16,24,17,3,4,6,0,0,0,21,516,30,57,247,490,497,390,414,185,32,33,24,50,5,5,83,2542,4,21,109,52,25,3,9,0,0,0,0,0,0,0,11,243,0,0,0,3,8,9,41,40,12,9,15,8,0,0,0,146
LGA14700,28,46,9,24,10,0,7,533,0,0,6,4,0,5,7,4,0,0,0,0,0,0,0,27,0,7,11,14,49,34,38,64,7,7,6,7,0,0,0,246,14,37,31,14,10,11,17,43,3,0,7,4,8,3,0,191,0,0,0,15,37,76,107,63,19,19,14,18,10,8,12,403,0,0,0,10,60,70,107,51,11,14,11,10,0,7,10,355,3,0,15,15,12,7,6,7,0,0,0,0,0,0,5,79,3,3,28,74,140,66,107,50,12,10,8,9,4,4,6,535,0,0,0,0,0,0,54,30,11,23,60,27,5,0,6,220,0,17,6,3,3,11,20,18,5,0,4,5,0,0,0,95,5,15,40,103,110,152,159,76,9,16,19,7,14,5,7,742,0,6,8,3,7,4,11,4,3,3,0,0,0,4,0,44,0,0,0,0,9,11,9,18,0,3,12,6,3,0,0,86
LGA14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,14,70,56,0,0,0,0,0,0,0,0,0,0,0,4,151,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,9,29,17,0,0,5,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,20,10,22,11,10,0,5,3,0,0,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,14
LGA14850,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,12,3,12,7,0,0,0,0,0,0,0,41,24,54,22,0,3,10,6,8,0,0,0,3,0,0,5,141,0,4,0,9,6,6,28,9,0,0,8,0,0,0,0,68,0,0,0,5,0,8,8,3,0,5,3,3,0,0,0,36,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,12,4,4,10,6,4,4,0,4,0,0,0,52,0,0,0,0,0,0,3,3,11,0,10,18,0,0,0,49,0,39,11,8,10,3,21,5,0,0,0,0,0,0,0,106,3,5,38,125,138,94,68,33,0,4,3,3,0,5,30,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,5,0,0,5,0,0,0,29
LGA14870,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,9,5,0,7,0,0,0,0,0,0,0,3,30,5,17,12,8,0,0,0,3,0,0,0,0,0,0,9,52,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,8,0,0,0,0,0,0,0,3,13,0,0,10,3,3,0,10,0,0,0,0,5,0,0,0,37,0,0,0,0,0,0,3,4,8,0,3,5,0,0,0,23,5,23,14,6,0,0,0,0,0,0,0,0,0,0,0,51,0,4,27,55,50,24,25,12,7,0,3,0,0,4,17,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,12
LGA14900,16,18,8,14,16,11,19,1009,0,3,96,138,253,2490,4444,3125,1200,808,488,857,194,29,195,14308,0,5,26,23,46,14,30,54,12,3,5,3,0,0,16,245,69,717,836,272,119,57,63,48,14,7,5,7,4,0,210,2424,0,5,0,3,9,18,33,15,4,4,3,8,0,0,0,101,0,0,0,7,36,44,107,38,10,12,0,6,5,0,5,272,6,31,343,922,1038,831,900,415,84,83,70,82,37,21,168,5030,0,0,23,48,176,100,152,64,20,27,21,12,9,0,16,664,0,0,0,0,5,86,811,388,71,89,105,135,27,8,29,1763,4,44,17,10,11,5,9,10,0,0,0,0,0,0,0,116,0,3,43,173,493,872,949,636,101,102,91,102,43,19,146,3787,0,8,211,312,216,252,144,65,12,14,12,17,0,3,25,1303,0,0,3,24,165,293,618,564,105,141,120,117,45,26,25,2250
LGA14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,9,12,17,12,7,7,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,5,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15050,0,0,0,0,6,0,0,33,0,0,0,0,0,10,4,0,0,0,4,0,0,0,0,21,0,8,14,15,12,7,19,33,0,3,0,0,0,0,0,104,3,26,14,8,0,0,5,4,0,3,3,0,0,0,4,79,0,0,0,0,0,3,11,7,0,0,0,0,0,0,0,28,0,0,0,0,12,14,34,28,4,0,8,0,0,0,3,100,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,19,0,0,11,27,12,6,19,9,3,5,6,11,0,0,3,119,0,0,0,0,0,0,15,13,21,9,22,6,0,0,0,85,8,55,17,7,8,0,3,11,0,0,0,0,0,0,5,120,6,14,54,128,191,154,187,105,22,11,14,29,3,0,31,940,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,3,8,6,9,21,47,6,7,9,3,4,0,0,118
LGA15240,0,0,4,0,0,0,0,27,0,0,0,5,0,5,6,4,0,0,0,0,0,0,0,23,6,13,40,26,26,12,7,5,0,0,6,7,3,0,3,147,8,57,33,13,3,0,3,0,0,0,0,0,0,0,14,127,0,3,0,0,5,3,14,4,0,0,0,0,0,0,3,27,0,0,0,0,5,4,18,4,5,0,0,0,0,0,0,38,0,6,10,12,9,0,0,0,0,0,0,0,0,0,3,34,3,8,15,21,15,5,8,7,6,0,3,0,0,3,3,90,0,0,0,0,0,0,13,20,18,24,29,17,0,0,0,127,32,153,58,21,21,12,13,6,0,0,0,0,0,0,6,316,12,27,148,274,239,133,106,27,3,3,0,6,10,0,78,1079,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,10,3,0,3,0,0,0,0,36
LGA15270,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,8,0,5,10,12,4,0,0,0,0,0,0,3,39,0,4,10,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,3,5,0,0,3,0,0,0,0,15,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,8,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,8,13,3,10,4,6,0,0,0,47,3,23,9,4,5,4,0,3,0,0,0,0,0,0,0,60,0,4,24,61,56,29,23,17,0,5,0,0,0,0,7,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
LGA15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,4,7,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,19,13,8,12,0,0,6,0,3,0,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
LGA15350,0,0,0,4,0,0,0,75,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,3,6,9,18,35,16,48,33,0,7,4,3,0,0,0,195,7,28,26,13,5,10,16,32,4,9,9,5,0,0,0,167,0,0,5,7,19,34,50,13,3,4,5,6,9,6,0,157,0,0,0,12,19,14,29,7,3,0,0,0,4,0,3,89,0,0,6,4,4,3,0,0,0,0,0,0,0,0,0,23,3,5,11,28,36,17,23,16,3,0,7,3,0,0,3,162,0,0,0,0,0,0,20,12,5,9,9,10,4,0,0,77,8,18,9,11,7,14,18,15,0,0,3,13,0,4,5,125,8,12,72,98,135,128,117,80,9,13,14,8,4,5,20,719,0,0,0,3,8,7,0,3,0,0,0,0,4,0,0,29,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,18
LGA15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,3,19,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,17,8,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,17,0,6,3,0,0,0,0,0,0,0,0,0,3,39,0,4,7,19,13,14,11,13,0,0,3,0,0,0,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,7,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
