SED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10035,1812,138,0,0,135,0,1954,354,1593,52,0,1638,0,1999,4,122,35,0,155,0,158,0,4,0,5,14,0,14,357,1723,82,11,1815,0,2173,0,4,0,0,4,3,7,2176,1861,82,12,1951,4,4131,1251,116,0,0,117,4,1368,195,1030,44,3,1077,0,1269,0,88,40,0,125,0,126,3,4,0,0,4,0,8,198,1119,85,3,1203,0,1402,0,3,0,0,3,0,7,1450,1240,85,3,1325,5,2778,582,52,0,0,52,0,634,68,438,25,0,462,0,537,0,41,16,0,53,0,53,0,3,0,0,3,0,3,71,475,43,3,520,0,591,3,4,0,0,4,3,7,656,531,43,3,576,3,1234,357,26,0,0,26,3,387,53,246,8,0,263,0,310,0,25,14,0,35,0,36,0,0,0,0,4,0,4,55,272,22,6,298,0,356,0,0,0,0,0,0,0,413,296,22,6,328,3,737,455,29,0,0
SED10036,2004,218,0,0,217,3,2224,271,2183,121,10,2315,0,2591,3,205,143,0,350,0,355,3,12,0,12,19,0,24,282,2398,264,18,2684,0,2966,10,3,0,0,3,3,12,2292,2619,264,24,2903,12,5201,1907,209,3,3,215,0,2121,229,2339,141,14,2495,3,2722,7,180,148,0,331,0,333,0,6,0,15,22,0,29,233,2520,287,35,2843,3,3084,5,0,0,3,3,5,15,2145,2733,291,41,3060,11,5220,1112,105,0,0,107,0,1223,101,1267,88,3,1358,0,1462,3,103,84,3,194,0,196,0,12,3,3,17,0,17,106,1381,178,8,1565,0,1677,3,4,0,0,3,4,8,1224,1488,178,14,1677,4,2902,755,50,0,0,53,0,800,66,799,53,6,855,3,929,3,79,50,3,128,0,130,0,3,0,5,7,0,7,69,881,103,9,992,3,1064,3,4,0,0,3,0,8,823,929,103,11,1050,3,1877,940,66,0,0
SED10037,2541,100,0,0,100,3,2646,288,1293,46,7,1345,0,1641,6,96,27,0,126,0,129,0,8,3,0,10,0,10,299,1390,78,4,1481,0,1781,3,3,0,0,7,8,12,2843,1498,81,4,1586,6,4440,3137,93,3,0,96,5,3238,265,1084,61,3,1146,4,1411,4,100,32,0,135,0,144,0,10,0,0,13,0,13,272,1192,96,9,1290,4,1561,8,0,0,0,3,0,7,3407,1284,95,9,1388,6,4810,1797,71,3,3,75,3,1873,94,518,26,3,541,0,637,0,29,26,3,52,0,52,0,3,0,0,5,0,5,91,544,47,5,598,0,691,3,0,0,0,0,0,3,1897,619,47,5,674,3,2570,1202,42,0,0,43,0,1250,67,304,10,0,319,0,384,4,14,17,0,31,0,36,0,0,0,0,0,0,0,69,319,30,0,354,0,422,3,0,0,0,0,0,5,1277,362,30,5,395,0,1679,1598,42,0,0
SED10038,3035,126,3,0,128,3,3162,172,358,17,0,380,0,552,3,44,14,0,64,0,64,3,0,0,0,0,0,3,175,407,30,3,439,0,617,0,0,0,0,0,7,4,3209,529,35,3,568,9,3789,3348,98,0,0,101,0,3451,165,411,12,0,426,0,587,0,39,14,0,54,0,54,3,0,0,0,0,0,4,164,450,31,0,484,0,648,0,4,0,0,4,5,10,3512,559,31,4,588,4,4116,1919,56,3,0,57,0,1976,77,203,17,0,219,0,297,0,12,8,0,22,0,17,0,0,0,0,0,0,0,81,212,27,0,239,0,316,4,5,0,0,5,4,7,1997,266,25,0,299,5,2301,1103,27,0,0,29,3,1137,49,138,8,0,145,0,198,0,7,7,0,20,0,20,0,0,0,0,0,0,0,49,146,19,0,164,0,213,0,0,0,0,0,0,0,1152,175,19,3,192,3,1348,1492,52,0,3
SED10039,2757,60,3,0,66,3,2828,88,119,0,0,116,0,211,0,0,4,0,5,0,7,0,4,0,3,5,0,5,93,121,4,6,129,0,224,8,0,0,0,0,3,13,2858,182,3,5,193,4,3061,2897,41,0,0,42,3,2941,87,91,0,0,93,0,179,0,8,0,0,15,0,15,0,0,0,0,0,0,3,86,106,4,0,107,0,199,5,0,0,0,0,0,4,2992,141,5,0,152,7,3146,1774,28,0,0,34,0,1806,29,51,4,0,50,0,84,0,3,4,0,7,0,8,0,0,0,0,0,0,0,32,56,7,0,63,0,97,3,0,0,0,0,0,3,1812,85,6,0,92,3,1908,1088,11,0,0,11,0,1103,24,25,3,0,29,0,52,0,0,3,0,3,0,3,0,0,0,0,0,0,3,20,31,8,0,35,0,55,9,0,0,0,0,0,9,1115,40,8,0,50,0,1164,1458,20,0,0
SED10040,858,158,0,0,158,0,1019,235,2818,145,14,2981,0,3222,3,248,194,3,444,0,448,0,13,0,3,13,0,13,242,3081,340,19,3439,0,3684,3,4,0,0,4,4,12,1099,3246,341,18,3601,5,4710,833,157,0,0,157,0,989,189,2099,118,13,2223,0,2414,4,202,180,0,387,0,391,0,12,3,3,17,0,17,200,2311,300,21,2629,0,2825,3,0,0,0,0,5,4,1032,2471,303,20,2786,5,3825,389,71,0,0,69,0,457,107,1040,64,0,1106,0,1216,9,105,134,0,238,0,244,0,3,0,0,7,0,7,113,1145,200,0,1353,0,1463,0,0,0,0,0,0,0,500,1216,203,3,1423,0,1924,273,39,0,0,41,0,311,68,636,65,3,700,0,765,4,68,93,0,167,0,170,0,4,0,0,3,0,3,74,708,157,3,870,0,941,0,0,0,0,0,0,4,346,743,163,3,907,0,1256,360,48,0,0
SED10041,1918,98,0,0,100,0,2016,282,1451,45,6,1502,0,1783,3,94,47,0,142,0,146,0,4,0,0,4,0,4,282,1549,94,6,1645,0,1931,0,0,0,0,0,0,0,2200,1645,95,6,1742,0,3947,2813,97,0,0,101,0,2919,273,1385,45,5,1441,3,1712,3,103,52,0,156,0,163,0,6,0,0,3,0,3,278,1495,101,5,1600,3,1879,0,0,0,0,0,0,0,3090,1589,100,5,1701,6,4794,1872,51,0,0,51,0,1928,137,604,23,0,625,0,764,0,38,43,0,75,0,73,0,3,0,0,7,0,7,138,646,62,0,710,0,843,0,0,0,0,0,0,0,2012,697,62,0,755,3,2774,1247,39,0,0,39,0,1284,96,359,14,0,379,0,472,0,35,38,0,71,0,71,0,0,0,0,0,0,0,96,401,50,0,452,0,546,0,0,0,0,0,0,0,1346,433,50,0,488,3,1838,1785,47,0,0
SED10042,2599,63,0,0,63,3,2661,83,77,9,0,84,0,168,7,9,7,0,17,0,21,3,0,0,0,0,0,3,91,86,13,0,100,0,188,8,0,0,0,0,5,9,2694,145,13,0,160,4,2861,2500,36,0,0,36,3,2532,74,114,3,0,115,0,188,3,6,3,0,9,0,8,3,0,0,0,0,0,0,81,114,6,0,126,0,203,3,0,0,0,0,3,9,2578,148,6,0,159,5,2743,1523,16,0,0,16,0,1541,32,45,0,0,49,0,85,0,0,4,0,4,0,4,0,0,0,0,0,0,0,35,49,3,0,56,0,92,4,0,0,0,0,0,3,1559,68,3,0,77,3,1633,1064,5,0,0,5,0,1073,27,20,0,0,20,0,49,0,0,0,0,3,0,4,0,0,0,0,0,0,0,26,28,0,0,25,0,50,3,0,0,0,0,5,5,1090,31,0,0,30,3,1126,1339,7,0,0
SED10043,519,157,8,3,172,0,687,171,3874,248,32,4151,5,4330,15,720,278,3,1003,3,1021,0,18,0,5,24,0,29,188,4609,530,41,5179,9,5374,9,18,3,0,17,15,38,715,4784,542,42,5371,24,6107,487,157,13,3,169,0,656,142,3513,233,24,3769,8,3921,11,585,301,3,883,0,899,0,21,5,6,33,0,33,160,4121,534,34,4688,8,4853,5,5,3,3,12,10,25,649,4277,551,37,4867,15,5535,265,93,8,0,99,0,358,71,1652,158,8,1822,3,1891,8,296,192,0,485,0,495,0,16,0,9,25,0,22,74,1960,354,18,2326,3,2411,0,0,0,0,0,3,4,340,2055,355,18,2429,7,2774,155,52,0,0,52,0,208,41,982,92,5,1080,0,1119,3,180,158,0,337,0,342,3,8,0,0,8,0,7,43,1166,246,6,1422,0,1467,3,3,0,0,3,6,11,199,1215,251,6,1479,4,1683,219,53,3,0
SED10044,2444,177,3,0,180,3,2628,405,1187,27,9,1223,0,1629,5,78,31,0,109,0,113,3,3,0,3,9,0,15,414,1268,57,8,1339,0,1750,3,0,0,0,0,5,13,2864,1447,56,13,1521,6,4394,2689,143,0,3,151,0,2839,325,915,21,0,939,0,1265,7,57,23,0,78,0,85,0,3,0,0,3,0,3,335,973,43,0,1016,0,1353,0,0,0,0,0,0,3,3026,1119,46,3,1171,3,4201,1626,82,0,0,84,0,1712,132,429,13,0,443,0,576,3,22,11,0,26,0,31,0,0,0,0,0,0,3,136,446,26,3,478,0,611,0,0,0,0,0,0,0,1761,533,26,3,558,0,2318,996,36,0,0,38,0,1032,90,251,8,0,268,0,353,0,7,8,0,19,0,17,0,0,0,0,0,0,4,89,256,25,3,282,0,375,0,0,0,0,0,0,0,1087,292,25,5,323,0,1411,1273,53,0,3
SED10045,2230,45,3,0,52,4,2282,87,127,3,0,133,0,217,3,0,5,0,8,0,9,0,0,0,0,0,0,0,87,130,10,0,137,0,231,7,0,0,0,0,7,18,2323,173,14,0,191,11,2522,2628,45,0,0,46,9,2687,85,107,9,0,111,0,192,5,5,3,0,6,0,12,0,3,0,0,3,0,3,87,112,8,0,124,0,210,10,0,0,0,0,3,15,2727,156,13,0,170,10,2911,1558,22,0,0,22,0,1585,41,45,0,0,45,0,85,0,4,3,0,5,0,5,0,0,0,0,0,0,0,45,43,6,0,49,0,95,4,0,0,0,0,7,7,1605,64,4,0,74,5,1682,1032,11,0,0,11,0,1048,22,14,0,0,17,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,3,0,18,0,41,7,0,0,0,0,0,3,1060,28,3,0,34,4,1096,1316,23,0,3
SED10046,927,197,4,4,200,4,1131,241,2678,199,13,2884,0,3132,7,416,302,0,714,0,723,0,24,8,8,46,0,46,251,3110,506,19,3641,0,3895,4,3,0,0,3,8,15,1184,3313,508,26,3844,8,5038,955,156,6,0,159,0,1112,146,2587,213,16,2824,0,2973,0,339,334,0,677,0,683,0,10,10,8,28,0,28,150,2943,560,28,3528,0,3680,3,3,0,0,3,8,15,1108,3095,563,27,3695,8,4807,613,92,0,0,94,0,709,72,1428,134,6,1566,0,1640,5,204,220,0,423,0,432,7,5,7,7,17,0,19,81,1635,364,10,2010,0,2090,0,0,0,0,4,6,13,700,1732,364,12,2108,6,2813,431,62,0,0,63,0,489,45,887,101,9,994,0,1046,0,136,147,0,283,0,283,0,12,3,3,19,0,19,45,1034,253,11,1294,0,1341,0,0,0,0,0,7,7,478,1091,252,11,1358,7,1837,553,69,0,0
SED10047,2978,170,7,3,174,4,3152,199,1494,48,4,1548,0,1750,3,94,43,0,133,0,140,3,8,5,12,24,0,23,207,1599,93,20,1710,0,1917,6,8,0,0,8,15,31,3189,1773,100,22,1890,26,5099,2573,157,3,0,156,0,2731,187,1290,48,16,1351,0,1535,7,92,33,0,120,0,128,7,6,0,3,14,3,20,190,1388,79,18,1482,3,1683,6,5,0,0,3,11,21,2773,1546,79,18,1649,15,4434,1392,78,0,0,79,0,1470,81,606,33,3,648,0,731,0,47,25,0,78,0,78,0,4,0,4,7,0,12,89,656,65,8,732,0,817,4,0,0,0,3,4,10,1480,731,70,8,805,4,2298,838,46,0,0,49,0,886,54,373,19,0,397,0,453,0,33,17,0,45,0,50,0,0,3,5,4,0,4,56,409,39,3,448,0,511,3,0,0,0,0,0,3,900,455,42,3,496,0,1397,1080,42,0,0
SED10048,1759,175,0,0,179,3,1943,222,2575,90,14,2680,0,2903,3,202,39,0,251,0,249,3,21,0,3,25,0,28,229,2803,131,18,2950,0,3180,0,0,0,0,0,3,8,1992,2979,135,18,3128,7,5130,1631,132,0,0,135,3,1770,206,2336,78,15,2425,0,2633,9,151,71,0,214,0,225,4,16,0,3,21,0,26,217,2505,148,19,2670,0,2890,0,3,3,0,7,15,19,1851,2641,149,22,2808,20,4678,950,76,0,0,75,3,1028,79,1134,52,3,1188,0,1267,5,95,47,0,138,3,149,0,11,0,5,18,0,16,87,1240,97,7,1345,4,1430,0,0,0,0,0,3,6,1032,1314,96,10,1422,5,2461,571,45,3,0,46,0,615,65,708,30,7,746,0,812,0,66,30,0,94,0,98,3,13,0,6,18,0,17,64,783,62,15,854,0,925,0,0,0,0,0,3,6,634,830,66,15,907,3,1546,767,55,0,0
SED10049,3750,78,0,0,78,7,3839,79,181,9,0,193,0,268,3,18,3,0,23,0,22,3,0,0,0,0,0,3,82,200,18,0,213,0,296,0,0,0,0,0,0,3,3837,275,18,0,291,11,4135,3680,66,0,0,65,4,3750,63,167,8,0,176,0,240,0,8,3,3,10,0,10,0,0,0,0,0,0,0,63,170,10,3,191,0,252,4,0,0,0,3,3,12,3747,237,13,3,252,8,4013,1955,35,0,0,35,5,2000,35,71,0,0,76,0,109,0,3,0,0,3,0,3,0,0,0,0,0,0,0,35,73,5,0,81,0,118,3,0,0,0,0,0,7,1995,111,5,4,119,5,2118,1254,8,0,0,8,0,1267,26,58,3,0,59,0,90,0,4,0,0,3,0,3,0,0,0,0,0,0,0,33,57,4,0,63,0,95,0,0,0,0,0,0,0,1281,72,4,0,75,0,1359,1625,16,0,0
SED10050,3460,176,0,3,176,3,3643,313,553,11,0,566,0,886,3,24,11,0,34,0,35,0,0,0,4,3,0,7,317,581,20,4,605,0,929,3,0,0,0,0,3,4,3779,758,25,3,786,7,4574,3647,124,0,0,125,0,3771,300,466,12,0,482,0,781,0,10,8,0,18,0,22,0,0,0,0,0,0,3,304,481,18,0,501,0,802,3,0,0,0,0,0,7,3953,601,20,4,628,3,4581,1937,51,0,0,48,3,1991,118,221,8,0,230,0,350,0,4,5,0,10,0,13,0,0,0,0,0,0,0,123,224,13,0,237,0,360,3,3,0,0,3,3,7,2060,277,13,0,290,3,2359,1140,21,0,0,24,0,1164,71,123,8,0,134,0,203,4,6,7,0,15,0,17,0,0,0,0,0,0,0,73,134,12,0,146,0,217,0,0,0,0,0,0,0,1211,153,11,0,170,3,1378,1389,45,0,0
SED10051,2111,166,0,0,166,3,2277,330,1041,27,6,1069,0,1395,4,72,17,4,87,0,86,0,6,4,0,7,0,5,334,1112,38,6,1165,0,1498,3,0,0,0,3,0,5,2451,1278,38,9,1329,4,3781,2197,144,0,0,145,0,2349,281,943,40,7,992,0,1274,5,55,33,0,84,0,91,3,4,0,0,9,0,8,295,1005,75,6,1081,0,1373,5,3,0,0,3,7,16,2498,1152,72,7,1235,7,3735,1269,79,3,0,82,0,1347,110,478,17,0,498,0,610,3,24,19,0,45,0,49,0,0,0,5,5,0,7,113,508,35,5,548,0,662,0,0,0,0,0,0,0,1384,585,39,5,630,3,2016,709,44,0,0,47,0,761,82,270,8,0,280,0,357,3,27,21,0,52,0,55,0,0,0,0,0,0,0,81,294,38,3,330,0,417,0,0,0,0,0,0,0,794,340,36,3,382,0,1174,899,45,4,0
SED10052,2838,150,0,3,152,4,2993,248,732,19,0,756,0,1005,3,36,13,0,44,0,45,0,7,0,4,12,0,12,247,773,31,9,808,0,1056,6,0,0,0,0,4,6,3087,920,31,10,959,9,4060,2834,132,0,0,135,4,2971,224,663,16,0,674,0,894,0,38,12,0,49,0,48,0,4,0,0,3,0,8,226,702,27,3,729,0,951,3,0,0,0,0,3,8,3068,827,25,3,861,4,3930,1533,70,0,0,67,0,1602,112,364,4,0,371,0,484,0,15,10,0,27,0,27,0,0,0,0,0,0,0,112,382,18,0,404,0,513,3,0,0,0,0,3,7,1640,454,18,3,473,4,2120,923,47,0,0,47,0,969,58,260,8,0,272,0,330,0,16,10,0,20,0,23,0,0,0,0,0,0,0,57,271,19,0,288,0,350,0,0,0,0,0,0,4,984,314,19,3,340,3,1320,1224,54,0,0
SED10053,2838,88,0,0,89,0,2928,110,400,16,0,411,0,523,0,22,11,0,30,0,32,0,0,0,0,3,0,4,110,425,22,0,447,0,560,3,0,0,0,0,10,9,2952,510,22,3,536,7,3500,3109,99,0,0,99,6,3209,136,323,10,0,332,0,471,3,22,4,0,22,0,30,0,0,0,0,0,0,3,139,346,12,3,361,0,502,6,0,0,0,0,10,15,3250,448,12,3,462,15,3726,1806,41,0,0,43,3,1852,67,165,8,0,170,0,240,0,3,4,0,4,0,4,0,0,0,0,0,0,0,67,167,7,0,176,0,242,4,0,0,0,0,4,11,1874,211,7,0,222,10,2111,1131,24,0,0,24,3,1166,25,86,3,0,95,0,118,3,8,0,0,5,0,12,0,0,0,0,3,0,0,32,98,3,0,99,0,136,0,0,0,0,0,3,4,1168,124,3,0,125,10,1300,1616,33,0,0
SED10054,1510,187,7,4,201,3,1717,232,2627,99,17,2740,4,2975,4,235,82,4,318,0,320,0,10,3,7,28,0,26,237,2876,185,27,3084,3,3329,3,0,0,0,0,13,18,1752,3068,191,30,3292,22,5063,1540,162,3,5,173,0,1714,181,2663,110,18,2794,4,2976,3,229,125,0,357,0,365,8,10,3,11,21,0,26,189,2903,235,27,3166,3,3364,3,5,0,0,5,15,21,1731,3073,241,38,3345,24,5100,883,83,3,0,87,0,965,81,1402,78,19,1496,0,1581,0,111,71,0,183,0,183,0,13,0,3,14,0,17,88,1529,146,21,1702,0,1786,0,3,0,0,3,3,6,968,1617,149,21,1789,7,2765,605,52,3,0,58,0,661,48,904,43,11,959,3,1007,4,85,52,3,133,0,143,0,11,0,3,15,0,14,52,994,95,15,1104,3,1163,0,0,0,0,0,6,6,664,1052,96,15,1159,6,1829,816,60,3,0
SED10055,2796,231,4,0,233,3,3039,227,1225,52,7,1277,0,1503,3,88,35,0,124,0,128,0,6,0,0,8,0,9,227,1314,86,7,1409,0,1638,11,3,0,0,3,3,17,3034,1548,92,7,1645,7,4693,2913,176,0,4,180,0,3094,182,1358,47,7,1405,0,1589,3,70,45,0,121,0,125,0,12,0,6,12,0,17,185,1439,90,7,1541,0,1729,6,0,0,0,0,0,6,3105,1617,95,17,1719,6,4831,1644,81,0,0,84,0,1731,98,757,30,5,790,0,888,0,51,41,0,94,0,98,0,5,0,0,9,0,12,101,816,72,4,891,0,999,3,0,0,0,0,0,4,1753,897,75,3,983,0,2740,1076,59,0,0,59,0,1135,74,504,26,3,537,0,611,0,45,22,0,67,0,64,0,4,0,0,6,0,7,76,555,49,4,604,0,686,0,0,0,0,0,3,4,1155,613,49,4,664,0,1822,1424,89,0,0
SED10056,3092,69,0,0,67,9,3171,79,319,20,0,339,0,422,3,39,18,0,56,0,58,0,4,0,3,12,0,12,84,360,42,8,404,0,490,5,0,0,0,0,14,18,3185,424,39,5,472,18,3674,3258,78,3,3,87,11,3355,84,287,19,0,308,0,391,0,23,27,0,50,0,54,0,7,0,8,12,0,12,84,319,46,8,372,0,458,10,0,0,0,0,4,18,3348,403,53,7,463,18,3832,1870,46,0,0,46,5,1924,50,202,14,0,221,0,270,0,14,10,3,25,0,25,0,0,0,3,3,0,3,50,221,23,3,248,0,303,12,0,0,0,3,4,18,1934,265,24,3,297,12,2242,1148,32,0,0,32,6,1181,15,87,12,0,102,0,115,0,15,14,0,27,0,27,0,0,0,7,7,0,5,16,103,22,7,130,0,147,6,0,0,0,0,3,12,1173,133,22,7,158,8,1341,1426,26,0,5
SED10057,1960,24,0,0,26,15,2000,40,74,0,0,74,0,117,0,4,10,0,9,0,7,0,0,0,0,0,0,0,41,76,10,0,83,0,127,3,0,0,0,0,12,11,2002,100,10,0,109,28,2140,2232,24,0,0,24,17,2277,51,78,0,0,80,0,127,4,3,3,0,8,0,7,0,0,0,3,3,0,0,50,78,3,3,85,0,139,0,0,0,0,0,9,12,2287,102,3,3,110,29,2425,1323,20,0,0,20,9,1348,23,32,0,0,32,0,55,0,3,0,0,4,0,4,0,0,0,0,0,0,0,20,31,0,0,36,0,56,3,0,0,0,0,3,10,1354,49,0,0,50,11,1415,877,15,0,0,15,0,896,9,10,0,0,11,0,25,3,0,0,0,3,0,8,0,0,0,0,0,0,0,11,14,6,0,16,0,30,5,0,0,0,0,5,11,895,24,6,0,30,8,930,1224,10,0,0
