region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
CED121,54485,55798,110283,26221,13634,39855,5694,13555,19249,2003,1992,3995,1631,1453,3084,35549,30634,66183,16081,22509,38590,4.6,4.7,4.7,65.2,54.9,60.0,62.3,52.3,57.2,1143,1057,2200,544,993,1537,3657,5741,9398,3004,4876,7880,16108,8503,24611,56611,57466,114077,8174,8736,16910,39817,40154,79971,20771,21994,42765
CED122,53870,54459,108329,27765,11999,39764,4780,13467,18247,2201,1967,4168,1670,1686,3356,36416,29119,65535,14588,22775,37363,4.6,5.8,5.1,67.6,53.5,60.5,64.5,50.4,57.4,569,524,1093,306,572,878,2747,4424,7171,2596,3856,6452,17573,9340,26913,54426,55282,109708,9924,10126,20050,36600,36782,73382,23004,24149,47153
CED123,65056,67934,132990,29265,20989,50254,7634,13533,21167,2053,2307,4360,2399,2053,4452,41351,38882,80233,18667,24301,42968,5.8,5.3,5.5,63.6,57.2,60.3,59.9,54.2,57.0,5298,4962,10260,770,1412,2182,11959,14513,26472,4622,6529,11151,10462,5619,16081,57379,60538,117917,12485,13107,25592,35036,37938,72974,30658,31725,62383
CED124,56735,59842,116577,30634,17506,48140,5315,13426,18741,2267,2244,4511,2201,2033,4234,40417,35209,75626,13384,21778,35162,5.4,5.8,5.6,71.2,58.8,64.9,67.4,55.4,61.2,1041,1008,2049,404,639,1043,3744,5522,9266,3459,4848,8307,16272,9274,25546,60035,62229,122264,8428,9066,17494,41073,42443,83516,22267,23831,46098
CED125,50009,54428,104437,16826,9679,26505,5985,11791,17776,1496,1551,3047,2247,1699,3946,26554,24720,51274,20768,27194,47962,8.5,6.9,7.7,53.1,45.4,49.1,48.6,42.3,45.3,732,574,1306,457,781,1238,3304,4733,8037,2966,4776,7742,15415,9063,24478,49297,52598,101895,8970,9753,18723,33074,34825,67899,21785,24177,45962
CED126,52575,55657,108232,28942,15860,44802,5018,12952,17970,2049,2107,4156,1970,1933,3903,37979,32852,70831,11954,20259,32213,5.2,5.9,5.5,72.2,59.0,65.4,68.5,55.6,61.8,953,989,1942,379,680,1059,3711,5556,9267,3416,4962,8378,15841,8365,24206,56774,58820,115594,8197,8755,16952,38582,39806,78388,21557,23243,44800
CED127,54030,57951,111981,27897,15433,43330,7169,16062,23231,1800,2015,3815,1323,1212,2535,38189,34722,72911,13477,20887,34364,3.5,3.5,3.5,70.7,59.9,65.1,68.2,57.8,62.8,2769,2275,5044,765,1417,2182,9276,10588,19864,5602,8098,13700,13347,6884,20231,55851,58704,114555,8973,9317,18290,37507,39491,76998,23149,24432,47581
CED128,53297,56762,110059,26773,14539,41312,6497,14995,21492,1929,2019,3948,1748,1615,3363,36947,33168,70115,13562,20925,34487,4.7,4.9,4.8,69.3,58.4,63.7,66.0,55.6,60.7,1977,2056,4033,817,1442,2259,5634,8454,14088,4304,6222,10526,15999,8601,24600,56076,58531,114607,7538,8008,15546,39291,40836,80127,20392,21925,42317
CED129,56139,58222,114361,26212,14719,40931,5732,10905,16637,2216,1973,4189,2513,2046,4559,36673,29643,66316,16997,26090,43087,6.9,6.9,6.9,65.3,50.9,58.0,60.8,47.4,54.0,1033,911,1944,258,412,670,4594,5804,10398,3527,4674,8201,12557,6866,19423,60715,62270,122985,6756,7043,13799,44223,45421,89644,18814,19634,38448
CED130,52061,55644,107705,29620,16838,46458,5935,14523,20458,1687,2011,3698,1602,1402,3004,38844,34774,73618,11607,19051,30658,4.1,4.0,4.1,74.6,62.5,68.4,71.5,60.0,65.6,3736,2793,6529,850,1199,2049,10050,11522,21572,5216,6780,11996,11344,6199,17543,57548,59950,117498,7454,7802,15256,39504,41137,80641,21145,22413,43558
CED131,55943,59468,115411,24844,13606,38450,5968,13653,19621,1898,1943,3841,2260,1889,4149,34970,31091,66061,17705,25140,42845,6.5,6.1,6.3,62.5,52.3,57.2,58.5,49.1,53.6,1233,1087,2320,452,1048,1500,3667,6092,9759,2708,4530,7238,14802,9249,24051,56027,58141,114168,10443,11405,21848,37680,38798,76478,24344,26425,50769
CED132,54176,56093,110269,24496,13792,38288,6505,13670,20175,1892,1984,3876,2181,1774,3955,35074,31220,66294,15905,22098,38003,6.2,5.7,6.0,64.7,55.7,60.1,60.7,52.5,56.5,2140,1836,3976,623,1108,1731,7060,8917,15977,3609,4833,8442,14075,7479,21554,50387,51993,102380,10722,10970,21692,32582,33954,66536,24882,25549,50431
CED133,58783,64658,123441,32474,22675,55149,6827,13379,20206,1648,2175,3823,1691,1650,3341,42640,39879,82519,12627,21335,33962,4.0,4.1,4.0,72.5,61.7,66.8,69.7,59.1,64.1,7789,6902,14691,1431,2262,3693,18099,19476,37575,4994,7435,12429,5827,4218,10045,54065,58429,112494,12593,13362,25955,31373,34946,66319,31240,32836,64076
CED134,51978,55972,107950,18677,10514,29191,6400,12655,19055,1692,1691,3383,2529,2007,4536,29298,26867,56165,20095,26655,46750,8.6,7.5,8.1,56.4,48.0,52.0,51.5,44.4,47.8,772,695,1467,491,888,1379,3625,5504,9129,2621,4336,6957,14684,8818,23502,51900,54810,106710,9006,9941,18947,34989,36698,71687,22136,24360,46496
CED135,58675,59303,117978,27967,14885,42852,5051,13130,18181,2204,2066,4270,2238,1727,3965,37460,31808,69268,17163,24020,41183,6.0,5.4,5.7,63.8,53.6,58.7,60.0,50.7,55.4,542,627,1169,318,815,1133,3004,5876,8880,2385,4181,6566,14973,9015,23988,59306,59618,118924,10200,10722,20922,40968,40512,81480,23227,24855,48082
CED136,66827,66995,133822,31056,18639,49695,8069,11398,19467,2188,2049,4237,2922,2814,5736,44235,34900,79135,17535,27552,45087,6.6,8.1,7.2,66.2,52.1,59.1,61.8,47.9,54.8,6084,4787,10871,816,991,1807,11494,12597,24091,5769,6355,12124,10259,6149,16408,62658,63268,125926,12801,12345,25146,37092,38358,75450,32859,32097,64956
CED137,50278,53578,103856,20042,9774,29816,5385,12398,17783,1712,1644,3356,1841,1555,3396,28980,25371,54351,18448,25409,43857,6.4,6.1,6.2,57.6,47.4,52.3,54.0,44.5,49.1,789,683,1472,387,677,1064,3189,4687,7876,3274,4568,7842,16571,8709,25280,50402,52386,102788,8479,9221,17700,33610,35112,68722,21597,22984,44581
CED138,68922,68945,137867,31256,19981,51237,8856,12633,21489,2298,2251,4549,2677,2388,5065,45087,37253,82340,18351,27132,45483,5.9,6.4,6.2,65.4,54.0,59.7,61.5,50.6,56.1,5818,4821,10639,962,1290,2252,13267,14511,27778,5910,6807,12717,8901,5383,14284,61835,63540,125375,13320,13066,26386,36587,38520,75107,33558,33325,66883
CED139,52521,56767,109288,18036,10165,28201,7876,14728,22604,1816,1770,3586,2663,2103,4766,30391,28766,59157,18988,24922,43910,8.8,7.3,8.1,57.9,50.7,54.1,52.8,47.0,49.8,1104,1170,2274,604,1135,1739,4929,7225,12154,3398,5650,9048,14998,8057,23055,51808,54696,106504,9253,10433,19686,34196,35425,69621,23208,26096,49304
CED140,56499,57457,113956,28771,14235,43006,5264,13935,19199,2201,2158,4359,1720,1653,3373,37956,31981,69937,15630,22734,38364,4.5,5.2,4.8,67.2,55.7,61.4,64.1,52.8,58.4,884,775,1659,413,776,1189,3573,5980,9553,2573,3943,6516,15039,9000,24039,56945,58169,115114,10352,10535,20887,38883,39238,78121,23803,24993,48796
CED141,52484,57800,110284,22640,12226,34866,6092,13745,19837,1773,1966,3739,2072,1810,3882,32577,29747,62324,16650,24690,41340,6.4,6.1,6.2,62.1,51.5,56.5,58.1,48.3,53.0,1385,1194,2579,567,973,1540,4927,6575,11502,3922,5662,9584,15350,8796,24146,52433,56718,109151,8376,9247,17623,35169,38059,73228,22016,24338,46354
CED142,49935,53973,103908,21515,10733,32248,5115,13075,18190,1700,1776,3476,1923,1570,3493,30253,27154,57407,17419,24510,41929,6.4,5.8,6.1,60.6,50.3,55.2,56.7,47.4,51.9,905,811,1716,446,721,1167,3750,5352,9102,3230,4407,7637,16342,8207,24549,51822,54794,106616,7353,7901,15254,36795,38769,75564,18802,20457,39259
CED143,80164,75077,155241,39739,29086,68825,9747,13384,23131,2137,2495,4632,3091,2718,5809,54714,47683,102397,15088,19356,34444,5.6,5.7,5.7,68.3,63.5,66.0,64.4,59.9,62.2,8651,8445,17096,1617,2172,3789,21110,21618,42728,6700,7060,13760,7840,4682,12522,56004,52821,108825,20022,20191,40213,27302,26195,53497,45385,43744,89129
CED144,51695,55543,107238,22462,10764,33226,5291,12670,17961,1870,1768,3638,2112,1844,3956,31735,27046,58781,17482,26061,43543,6.7,6.8,6.7,61.4,48.7,54.8,57.3,45.4,51.1,963,864,1827,379,715,1094,3299,4529,7828,3185,4622,7807,15795,8880,24675,54473,57377,111850,7243,7881,15124,38851,40716,79567,18988,20833,39821
CED145,56948,62615,119563,31382,20304,51686,7106,14570,21676,1716,2229,3945,1489,1368,2857,41693,38471,80164,11487,20447,31934,3.6,3.6,3.6,73.2,61.4,67.0,70.6,59.3,64.7,5559,4911,10470,1176,1966,3142,15255,16760,32015,5421,8161,13582,8627,5126,13753,53371,57683,111054,12110,13135,25245,31833,35132,66965,29270,31421,60691
CED146,63651,64764,128415,24784,14171,38955,8888,10774,19662,2417,1999,4416,3172,2519,5691,39261,29463,68724,19711,30769,50480,8.1,8.5,8.3,61.7,45.5,53.5,56.7,41.6,49.1,3494,2642,6136,514,654,1168,8586,9167,17753,4725,5548,10273,9474,5642,15116,65188,66155,131343,9488,9124,18612,43624,45089,88713,25507,24995,50502
CED147,66444,68862,135306,35077,24983,60060,7656,13266,20922,1867,2308,4175,1880,1656,3536,46480,42213,88693,11798,19085,30883,4.0,3.9,4.0,70.0,61.3,65.5,67.1,58.9,62.9,7147,6244,13391,1356,2059,3415,19268,20703,39971,5289,7304,12593,7044,4232,11276,52905,55080,107985,14486,15207,29693,29965,31846,61811,33690,34834,68524
CED148,55298,58513,113811,27763,16083,43846,5385,10835,16220,2075,1980,4055,2535,2363,4898,37758,31261,69019,14337,23755,38092,6.7,7.6,7.1,68.3,53.4,60.6,63.7,49.4,56.3,1487,1335,2822,316,501,817,4818,6322,11140,3690,4864,8554,13270,7734,21004,60453,62322,122775,7822,8196,16018,42026,43003,85029,21186,22518,43704
CED194,6956,4781,11737,1523,761,2284,472,530,1002,214,155,369,643,421,1064,2852,1867,4719,2238,2148,4386,22.5,22.5,22.5,41.0,39.1,40.2,31.8,30.3,31.1,162,181,343,46,67,113,600,683,1283,297,349,646,1222,579,1801,1331,812,2143,4161,3581,7742,876,478,1354,4325,3695,8020
CED197,52,56,108,15,4,19,3,3,6,4,4,8,0,0,0,22,11,33,26,38,64,0,0,0,41.5,19.6,30.3,41.5,19.6,30.3,0,0,0,0,0,0,3,3,6,3,5,8,22,7,29,45,47,92,9,5,14,33,36,69,22,16,38
