region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
CED111,6,49,4101,4156,101,378,1973,2452,1637,1035,2091,4763,3572,1084,1894,6550,4684,1028,2732,8444,5677,871,2630,9178,4467,311,1598,6376,2447,88,995,3530,576,16,418,1010,23167,4860,18432,46459,3,126,3757,3886,244,558,1780,2582,2246,1122,2183,5551,4214,1135,2447,7796,5351,1150,3171,9672,5571,696,2806,9073,3934,219,2332,6485,1702,59,2161,3922,268,11,1158,1437,23533,5076,21795,50404,9,175,7858,8042,345,936,3753,5034,3883,2157,4274,10314,7786,2219,4341,14346,10035,2178,5903,18116,11248,1567,5436,18251,8401,530,3930,12861,4149,147,3156,7452,844,27,1576,2447,46700,9936,40227,96863
CED112,5,20,4505,4530,103,443,4803,5349,2976,1466,3957,8399,5526,1020,2308,8854,5871,753,2513,9137,5155,427,1775,7357,3656,127,1098,4881,2222,28,776,3026,563,4,380,947,26077,4288,22115,52480,5,63,4224,4292,290,631,3971,4892,3872,1517,2942,8331,6112,984,2398,9494,5976,740,2779,9495,5026,364,2426,7816,3281,94,2014,5389,1635,19,2257,3911,253,4,1220,1477,26450,4416,24231,55097,10,83,8729,8822,393,1074,8774,10241,6848,2983,6899,16730,11638,2004,4706,18348,11847,1493,5292,18632,10181,791,4201,15173,6937,221,3112,10270,3857,47,3033,6937,816,8,1600,2424,52527,8704,46346,107577
CED113,4,48,4623,4675,139,415,2916,3470,2524,1396,2575,6495,4833,1131,2026,7990,5125,791,2257,8173,4837,455,1824,7116,3604,181,1229,5014,2163,42,900,3105,555,4,416,975,23784,4463,18766,47013,5,97,4340,4442,266,675,2441,3382,3340,1451,2472,7263,5324,1094,2626,9044,5366,770,2935,9071,4685,409,2633,7727,3260,118,2259,5637,1595,26,2348,3969,276,3,1270,1549,24117,4643,23324,52084,9,145,8963,9117,405,1090,5357,6852,5864,2847,5047,13758,10157,2225,4652,17034,10491,1561,5192,17244,9522,864,4457,14843,6864,299,3488,10651,3758,68,3248,7074,831,7,1686,2524,47901,9106,42090,99097
CED114,3,47,3903,3953,79,431,2155,2665,1930,1327,2266,5523,4393,1248,2053,7694,5325,1097,2513,8935,5716,789,2217,8722,4369,285,1350,6004,2167,52,895,3114,418,0,355,773,24400,5276,17707,47383,12,129,3500,3641,220,696,1629,2545,2713,1365,2034,6112,5085,1218,2079,8382,5648,1109,2659,9416,5643,643,2381,8667,3781,182,1921,5884,1426,37,1901,3364,207,5,970,1182,24735,5384,19074,49193,15,176,7403,7594,299,1127,3784,5210,4643,2692,4300,11635,9478,2466,4132,16076,10973,2206,5172,18351,11359,1432,4598,17389,8150,467,3271,11888,3593,89,2796,6478,625,5,1325,1955,49135,10660,36781,96576
CED115,3,76,4113,4192,105,543,2336,2984,2148,1316,2385,5849,4186,973,1951,7110,5179,833,2393,8405,5539,559,2241,8339,4034,213,1518,5765,2302,54,1015,3371,443,5,361,809,23939,4572,18313,46824,10,157,3669,3836,269,788,2013,3070,2903,1272,2229,6404,4668,998,2160,7826,5561,870,2498,8929,5458,448,2164,8070,3668,143,2060,5871,1584,40,2186,3810,202,4,1036,1242,24323,4720,20015,49058,13,233,7782,8028,374,1331,4349,6054,5051,2588,4614,12253,8854,1971,4111,14936,10740,1703,4891,17334,10997,1007,4405,16409,7702,356,3578,11636,3886,94,3201,7181,645,9,1397,2051,48262,9292,38328,95882
CED116,3,10,5949,5962,210,119,4698,5027,3184,506,5216,8906,5652,579,2785,9016,7109,463,2646,10218,5402,220,1587,7209,2987,59,864,3910,1513,22,582,2117,266,0,202,468,26326,1978,24529,52833,45,22,5396,5463,674,185,4148,5007,4672,603,4499,9774,6490,553,3433,10476,6686,419,3529,10634,4692,169,2672,7533,2234,35,1939,4208,879,13,1766,2658,91,0,627,718,26463,1999,28009,56471,48,32,11345,11425,884,304,8846,10034,7856,1109,9715,18680,12142,1132,6218,19492,13795,882,6175,20852,10094,389,4259,14742,5221,94,2803,8118,2392,35,2348,4775,357,0,829,1186,52789,3977,52538,109304
CED117,7,32,4083,4122,118,404,2198,2720,1900,998,1990,4888,4118,881,1677,6676,5116,836,2160,8112,5735,551,1876,8162,4987,268,1448,6703,2864,72,1013,3949,569,9,430,1008,25414,4051,16875,46340,10,93,3768,3871,234,595,1780,2609,2594,978,1820,5392,4685,903,2104,7692,5623,878,2470,8971,5865,527,2259,8651,4526,200,2188,6914,2062,41,2340,4443,260,3,1091,1354,25859,4218,19820,49897,17,125,7851,7993,352,999,3978,5329,4494,1976,3810,10280,8803,1784,3781,14368,10739,1714,4630,17083,11600,1078,4135,16813,9513,468,3636,13617,4926,113,3353,8392,829,12,1521,2362,51273,8269,36695,96237
CED118,0,12,2721,2733,178,388,3862,4428,3735,2552,6155,12442,6033,2159,3594,11786,4442,1334,2952,8728,3365,661,2063,6089,2299,156,1171,3626,1584,38,762,2384,326,5,257,588,21962,7305,23537,52804,9,38,2589,2636,384,586,3848,4818,4836,2808,5944,13588,6230,2109,4306,12645,4360,1190,3737,9287,3168,529,3006,6703,2014,73,1992,4079,1020,16,1709,2745,123,3,790,916,22144,7352,27921,57417,9,50,5310,5369,562,974,7710,9246,8571,5360,12099,26030,12263,4268,7900,24431,8802,2524,6689,18015,6533,1190,5069,12792,4313,229,3163,7705,2604,54,2471,5129,449,8,1047,1504,44106,14657,51458,110221
CED119,3,19,4687,4709,177,250,4184,4611,6089,1173,4436,11698,8675,868,2206,11749,6746,531,1930,9207,5232,278,1442,6952,2934,72,793,3799,1249,21,569,1839,190,3,156,349,31295,3215,20403,54913,11,35,4410,4456,570,430,3428,4428,8102,1277,3352,12731,8613,809,2492,11914,6427,504,2436,9367,4816,206,2270,7292,2157,49,1606,3812,780,12,1490,2282,110,3,627,740,31586,3325,22111,57022,14,54,9097,9165,747,680,7612,9039,14191,2450,7788,24429,17288,1677,4698,23663,13173,1035,4366,18574,10048,484,3712,14244,5091,121,2399,7611,2029,33,2059,4121,300,6,783,1089,62881,6540,42514,111935
CED120,0,17,5016,5033,122,192,4139,4453,3615,935,3464,8014,6866,684,1710,9260,7176,598,1649,9423,6247,284,1257,7788,3415,91,759,4265,1453,17,507,1977,282,6,232,520,29176,2824,18733,50733,9,36,4679,4724,355,290,3563,4208,4840,1023,2683,8546,7452,716,2025,10193,7408,553,2201,10162,5695,235,2019,7949,2672,68,1543,4283,988,16,1438,2442,125,3,666,794,29544,2940,20817,53301,9,53,9695,9757,477,482,7702,8661,8455,1958,6147,16560,14318,1400,3735,19453,14584,1151,3850,19585,11942,519,3276,15737,6087,159,2302,8548,2441,33,1945,4419,407,9,898,1314,58720,5764,39550,104034
CED121,3,45,4341,4389,113,446,2409,2968,2206,1224,2088,5518,5134,1108,1812,8054,6017,921,2189,9127,6063,576,1981,8620,4371,230,1430,6031,1965,48,853,2866,362,8,277,647,26234,4606,17380,48220,7,140,3937,4084,264,673,1969,2906,3049,1233,1900,6182,5835,1176,2064,9075,6300,863,2207,9370,6056,495,2151,8702,3576,145,2060,5781,1347,32,1936,3315,194,3,907,1104,26628,4760,19131,50519,10,185,8278,8473,377,1119,4378,5874,5255,2457,3988,11700,10969,2284,3876,17129,12317,1784,4396,18497,12119,1071,4132,17322,7947,375,3490,11812,3312,80,2789,6181,556,11,1184,1751,52862,9366,36511,98739
CED122,6,47,4343,4396,165,747,2811,3723,3072,1823,2872,7767,5032,1242,2187,8461,5378,866,2280,8524,5258,446,1805,7509,3282,137,1113,4532,1538,42,647,2227,293,9,241,543,24024,5359,18299,47682,8,171,4070,4249,369,1101,2240,3710,3894,1786,2377,8057,5622,1158,2193,8973,5602,814,2257,8673,4985,359,2111,7455,2750,96,1688,4534,1108,29,1751,2888,116,3,797,916,24454,5517,19484,49455,14,218,8413,8645,534,1848,5051,7433,6966,3609,5249,15824,10654,2400,4380,17434,10980,1680,4537,17197,10243,805,3916,14964,6032,233,2801,9066,2646,71,2398,5115,409,12,1038,1459,48478,10876,37783,97137
CED123,0,14,3674,3688,93,399,5682,6174,3460,2354,6369,12183,6094,1396,2827,10317,5237,812,2459,8508,4156,412,2030,6598,2980,142,1337,4459,1976,26,818,2820,458,3,387,848,24454,5558,25583,55595,5,37,3552,3594,259,629,5218,6106,4656,2511,5755,12922,6571,1277,3373,11221,5122,668,3258,9048,3949,325,3012,7286,2697,87,2389,5173,1291,11,2337,3639,184,3,1229,1416,24734,5548,30123,60405,5,51,7226,7282,352,1028,10900,12280,8116,4865,12124,25105,12665,2673,6200,21538,10359,1480,5717,17556,8105,737,5042,13884,5677,229,3726,9632,3267,37,3155,6459,642,6,1616,2264,49188,11106,55706,116000
CED124,3,42,4882,4927,246,570,3884,4700,3947,1811,3994,9752,5990,1160,2538,9688,5691,715,2352,8758,5549,415,1768,7732,3085,116,1002,4203,1188,31,557,1776,224,5,187,416,25923,4865,21164,51952,6,102,4763,4871,486,905,3519,4910,5104,1821,3738,10663,6270,1044,2943,10257,5914,729,2807,9450,5201,348,2563,8112,2378,68,1796,4242,745,13,1473,2231,118,8,665,791,26222,5038,24267,55527,9,144,9645,9798,732,1475,7403,9610,9051,3632,7732,20415,12260,2204,5481,19945,11605,1444,5159,18208,10750,763,4331,15844,5463,184,2798,8445,1933,44,2030,4007,342,13,852,1207,52145,9903,45431,107479
CED125,0,47,3689,3736,87,352,1699,2138,1583,945,1609,4137,3524,933,1690,6147,4610,840,2233,7683,5532,716,2070,8318,5128,334,1517,6979,3075,94,1042,4211,643,13,485,1141,24182,4274,16034,44490,6,107,3337,3450,207,550,1407,2164,2129,982,1688,4799,4185,918,2123,7226,5204,909,2693,8806,5664,584,2435,8683,4688,262,2444,7394,2178,45,2531,4754,291,4,1334,1629,24552,4361,19992,48905,6,154,7026,7186,294,902,3106,4302,3712,1927,3297,8936,7709,1851,3813,13373,9814,1749,4926,16489,11196,1300,4505,17001,9816,596,3961,14373,5253,139,3573,8965,934,17,1819,2770,48734,8635,36026,93395
CED126,0,20,5130,5150,176,387,3728,4291,3614,1377,3490,8481,6271,991,1920,9182,6030,680,1656,8366,5528,415,1326,7269,2961,92,713,3766,1128,27,419,1574,206,4,139,349,25914,3993,18521,48428,12,65,4789,4866,389,609,3315,4313,4771,1404,3017,9192,6631,960,2478,10069,6168,694,2348,9210,5090,310,2191,7591,2316,64,1478,3858,721,13,1208,1942,110,0,539,649,26208,4119,21363,51690,12,85,9919,10016,565,996,7043,8604,8385,2781,6507,17673,12902,1951,4398,19251,12198,1374,4004,17576,10618,725,3517,14860,5277,156,2191,7624,1849,40,1627,3516,316,4,678,998,52122,8112,39884,100118
CED127,3,7,4064,4074,71,185,3086,3342,2390,1181,3008,6579,6599,1043,1741,9383,6522,851,1781,9154,5577,502,1447,7526,4247,187,910,5344,2113,40,643,2796,570,9,450,1029,28092,4005,17130,49227,3,18,3666,3687,159,357,2537,3053,3314,1300,2250,6864,7533,1074,1872,10479,6661,842,2346,9849,5344,415,2251,8010,3698,96,1921,5715,1565,20,2094,3679,277,5,1381,1663,28554,4127,20318,52999,6,25,7730,7761,230,542,5623,6395,5704,2481,5258,13443,14132,2117,3613,19862,13183,1693,4127,19003,10921,917,3698,15536,7945,283,2831,11059,3678,60,2737,6475,847,14,1831,2692,56646,8132,37448,102226
CED128,3,39,4478,4520,159,369,3067,3595,2606,1197,2515,6318,5346,1124,1894,8364,6042,941,2090,9073,5742,586,1852,8180,3400,211,1108,4719,1493,55,606,2154,308,7,258,573,25099,4529,17868,47496,4,79,4150,4233,285,570,2576,3431,3320,1271,2058,6649,6058,1194,2263,9515,6392,968,2715,10075,5417,538,2701,8656,2891,135,2147,5173,1015,22,1701,2738,150,8,894,1052,25532,4785,21205,51522,7,118,8628,8753,444,939,5643,7026,5926,2468,4573,12967,11404,2318,4157,17879,12434,1909,4805,19148,11159,1124,4553,16836,6291,346,3255,9892,2508,77,2307,4892,458,15,1152,1625,50631,9314,39073,99018
CED129,0,15,5449,5464,157,169,4778,5104,3585,657,4881,9123,5981,595,2386,8962,6931,466,1965,9362,6319,252,1429,8000,3654,80,808,4542,1630,21,526,2177,261,7,182,450,28518,2262,22404,53184,18,34,5072,5124,578,241,4179,4998,4985,706,3797,9488,6415,584,2582,9581,7156,443,2635,10234,5755,197,2300,8252,2785,63,1720,4568,920,7,1597,2524,103,0,572,675,28715,2275,24454,55444,18,49,10521,10588,735,410,8957,10102,8570,1363,8678,18611,12396,1179,4968,18543,14087,909,4600,19596,12074,449,3729,16252,6439,143,2528,9110,2550,28,2123,4701,364,7,754,1125,57233,4537,46858,108628
CED130,3,3,4808,4814,76,127,3771,3974,3080,669,3073,6822,7963,594,1391,9948,7680,419,1012,9111,6253,269,813,7335,3984,86,508,4578,1446,13,356,1815,264,4,173,441,30749,2184,15905,48838,7,20,4408,4435,185,213,3499,3897,4407,720,2403,7530,8971,604,1636,11211,7555,400,1679,9634,5988,229,1708,7925,3148,48,1354,4550,896,12,1227,2135,124,0,694,818,31281,2246,18608,52135,10,23,9216,9249,261,340,7270,7871,7487,1389,5476,14352,16934,1198,3027,21159,15235,819,2691,18745,12241,498,2521,15260,7132,134,1862,9128,2342,25,1583,3950,388,4,867,1259,62030,4430,34513,100973
CED131,4,91,4150,4245,176,643,2462,3281,2271,1446,2460,6177,4406,997,2002,7405,5362,874,2466,8702,5795,541,2203,8539,4368,204,1516,6088,2283,47,900,3230,409,8,322,739,25074,4851,18481,48406,10,216,3949,4175,390,915,2133,3438,2985,1406,2545,6936,5014,1029,2363,8406,5954,858,2635,9447,5616,433,2416,8465,3908,130,2300,6338,1463,37,2382,3882,181,4,1147,1332,25521,5028,21870,52419,14,307,8099,8420,566,1558,4595,6719,5256,2852,5005,13113,9420,2026,4365,15811,11316,1732,5101,18149,11411,974,4619,17004,8276,334,3816,12426,3746,84,3282,7112,590,12,1469,2071,50595,9879,40351,100825
