region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
CED118,65,525,4498,10671,4548,905,232,340,21784,23,444,4046,2768,387,64,7,118,7857,27,356,1622,2153,613,87,30,76,4964,50,800,5668,4921,1000,151,37,194,12821,352,2273,4855,757,88,12,19,237,8593,266,1956,6082,608,15,3,6,177,9113,119,878,2100,296,11,3,3,60,3470,9,88,68,20,9,3,0,13,210,746,5195,13105,1681,123,21,28,487,21386,20,109,248,139,34,3,5,18,576,6,21,38,27,5,0,3,5,105,887,6650,23557,17439,5710,1080,305,1044,56672
CED119,63,298,2453,17237,16098,2692,486,558,39885,15,181,759,1056,207,19,0,59,2296,15,62,486,2173,733,115,27,68,3679,30,243,1245,3229,940,134,27,127,5975,68,289,531,102,7,0,3,56,1056,6,24,1068,91,3,3,0,36,1231,7,48,1124,65,4,0,0,31,1279,5,52,22,15,3,0,3,3,103,86,413,2745,273,17,3,6,126,3669,10,56,52,31,8,0,0,14,171,4,8,6,30,8,3,0,0,59,193,1018,6501,20800,17071,2832,519,825,49759
CED120,35,167,1806,15379,14486,3125,538,375,35911,17,101,383,885,96,10,3,64,1559,9,140,428,1940,596,36,4,58,3211,26,241,811,2825,692,46,7,122,4770,48,353,304,205,15,0,0,69,994,13,121,1641,280,7,3,0,51,2116,4,141,1553,439,0,0,0,57,2194,4,23,23,7,7,0,3,0,67,69,638,3521,931,29,3,3,177,5371,12,33,28,23,7,3,0,4,110,0,8,5,10,5,0,0,0,28,142,1087,6171,19168,15219,3177,548,678,46190
CED121,124,698,5267,20819,15168,3187,827,814,46904,4,180,809,383,48,11,3,59,1497,0,3,48,34,18,4,0,6,113,4,183,857,417,66,15,3,65,1610,28,248,739,122,4,9,3,58,1211,4,9,40,3,0,0,0,0,56,0,23,15,3,0,0,0,4,45,3,20,26,13,7,0,3,4,76,35,300,820,141,11,9,6,66,1388,55,199,139,123,37,6,5,56,620,0,0,12,19,16,5,5,10,67,218,1380,7095,21519,15298,3222,846,1011,50589
CED122,83,618,5362,21375,13828,2161,424,748,44599,7,209,1005,705,57,5,3,65,2056,0,28,187,92,24,4,0,8,343,7,237,1192,797,81,9,3,73,2399,14,562,914,307,33,4,7,84,1925,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,11,11,9,3,0,0,3,37,14,573,933,316,36,4,7,87,1970,55,177,135,59,17,3,0,33,479,0,3,18,7,3,3,3,6,43,159,1608,7640,22554,13965,2180,437,947,49490
CED123,49,231,2479,8378,5380,1725,491,319,19052,37,150,1520,1823,405,58,14,96,4103,34,208,828,2407,685,121,34,76,4393,71,358,2348,4230,1090,179,48,172,8496,234,1131,2722,857,102,13,11,148,5218,139,2063,8518,1988,63,64,18,332,13185,177,2124,7080,1710,78,7,14,229,11419,4,21,27,6,6,0,3,0,67,554,5339,18347,4561,249,84,46,709,29889,7,50,109,78,19,5,3,3,274,0,21,33,30,3,0,0,0,87,681,5999,23316,17277,6741,1993,588,1203,57798
CED124,59,295,1780,20486,13395,2700,587,585,39887,20,182,640,1587,154,23,12,58,2676,0,119,555,2577,255,32,9,73,3620,20,301,1195,4164,409,55,21,131,6296,72,204,728,356,119,20,7,89,1595,4,127,1486,85,5,3,6,55,1771,4,32,344,56,18,3,0,9,466,6,53,26,66,51,12,3,4,221,86,416,2584,563,193,38,16,157,4053,0,52,71,32,8,4,0,12,179,0,34,28,7,5,0,0,8,82,165,1098,5658,25252,14010,2797,624,893,50497
CED125,108,657,4688,20592,11633,1962,382,594,40616,21,193,1809,1228,49,6,5,106,3417,3,193,295,451,83,15,0,18,1058,24,386,2104,1679,132,21,5,124,4475,20,588,1684,349,25,3,4,177,2850,7,27,457,74,0,3,0,17,585,4,34,436,246,7,0,3,15,745,3,26,15,7,0,0,0,3,54,34,675,2592,676,32,6,7,212,4234,70,338,505,132,43,4,5,47,1144,0,6,14,14,3,0,0,3,40,236,2062,9903,23093,11843,1993,399,980,50509
CED126,66,240,1359,16832,16623,3178,676,512,39486,20,138,603,913,184,21,9,43,1931,10,83,483,768,293,35,4,34,1710,30,221,1086,1681,477,56,13,77,3641,21,236,524,54,6,3,0,39,883,0,5,278,135,0,0,0,13,431,0,29,189,41,4,0,0,5,268,5,37,18,5,5,0,0,0,70,26,307,1009,235,15,3,0,57,1652,19,41,37,17,7,3,0,9,133,0,7,5,12,14,0,0,0,38,141,816,3496,18777,17136,3240,689,655,44950
CED127,49,439,2449,12554,12543,3817,866,333,33050,53,255,392,421,117,19,8,60,1325,6,178,651,1496,348,64,14,50,2807,59,433,1043,1917,465,83,22,110,4132,97,1030,1773,434,30,11,6,131,3512,36,987,4109,576,11,3,0,102,5824,15,462,1513,294,5,3,0,55,2347,14,77,50,28,17,7,3,8,204,162,2556,7445,1332,63,24,9,296,11887,15,61,92,43,13,8,0,16,248,0,13,5,4,5,3,0,0,30,285,3502,11034,15850,13089,3935,897,755,49347
CED128,79,709,4704,20077,13590,3305,808,555,43827,25,276,741,1045,117,19,7,66,2296,3,101,315,540,80,12,3,12,1066,28,377,1056,1585,197,31,10,78,3362,20,289,454,212,19,3,0,30,1027,0,23,104,19,0,0,0,3,149,3,0,35,0,0,0,0,3,41,3,49,28,26,10,5,0,3,124,26,361,621,257,29,8,0,39,1341,38,94,85,38,8,3,0,21,287,0,5,9,13,4,3,0,0,34,171,1546,6475,21970,13828,3350,818,693,48851
CED129,76,273,1622,18417,12260,2562,545,662,36417,8,124,554,985,388,59,10,66,2194,7,83,393,1486,392,44,14,55,2474,15,207,947,2471,780,103,24,121,4668,0,166,270,145,38,15,7,32,673,3,114,777,83,0,3,0,26,1006,17,87,651,75,5,0,0,19,854,3,55,38,40,8,3,0,10,157,23,422,1736,343,51,21,7,87,2690,10,62,35,12,5,3,0,4,131,3,3,3,18,3,0,0,0,30,127,967,4343,21261,13099,2689,576,874,43936
CED130,24,148,692,9618,19994,4618,830,299,36223,3,66,452,598,54,6,3,20,1202,3,58,687,2301,539,38,8,38,3672,6,124,1139,2899,593,44,11,58,4874,3,207,357,139,3,0,0,42,751,0,26,385,229,0,3,0,7,650,0,102,582,151,0,0,4,15,854,3,16,6,5,3,0,0,0,33,6,351,1330,524,6,3,4,64,2288,4,0,5,0,0,0,0,0,9,0,0,3,0,3,0,0,0,6,40,623,3169,13041,20596,4665,845,421,43400
CED131,107,818,5674,24050,13700,2587,568,887,48391,7,242,863,299,61,12,8,67,1559,0,31,104,80,31,10,4,29,289,7,273,967,379,92,22,12,96,1848,36,752,2001,366,48,9,8,171,3391,0,18,44,7,0,0,0,8,77,0,0,19,4,0,0,0,0,23,0,30,15,11,4,0,0,0,60,36,800,2079,388,52,9,8,179,3551,60,169,132,83,38,3,12,71,568,0,10,16,21,9,6,6,0,68,210,2070,8868,24921,13891,2627,606,1233,54426
CED132,57,553,7993,19847,7503,1343,369,591,38256,44,433,1454,622,61,17,3,83,2717,5,230,1274,1428,152,27,14,81,3211,49,663,2728,2050,213,44,17,164,5928,112,1575,1945,582,40,6,20,195,4475,38,338,1148,267,7,3,3,108,1912,20,202,703,413,20,3,3,23,1387,4,31,17,8,3,3,3,0,69,174,2146,3813,1270,70,15,29,326,7843,33,137,145,50,17,4,4,20,410,6,30,24,5,3,0,4,5,77,319,3529,14703,23222,7806,1406,423,1106,52514
CED133,39,276,2552,8637,7670,2513,517,216,22420,17,110,899,820,124,15,3,27,2015,20,206,981,2073,338,44,9,41,3712,37,316,1880,2893,462,59,12,68,5727,53,954,2796,892,54,8,5,152,4914,193,1724,5730,1441,48,5,4,109,9254,665,4194,7907,2598,85,5,9,239,15702,0,23,14,10,6,0,0,3,56,911,6895,16447,4941,193,18,18,503,29926,6,41,63,38,12,0,0,3,163,0,16,20,30,6,0,0,4,76,993,7544,20962,16539,8343,2590,547,794,58312
CED134,136,840,5423,21678,11109,2021,387,709,42303,13,187,1302,914,54,6,5,83,2564,3,40,415,459,56,5,4,19,1001,16,227,1717,1373,110,11,9,102,3565,22,634,2584,1021,63,6,11,143,4484,3,44,125,47,3,0,0,7,229,0,0,92,23,0,3,0,10,128,7,35,23,16,3,3,0,3,90,32,713,2824,1107,69,12,11,163,4931,141,441,414,141,39,8,6,91,1281,5,14,5,10,6,0,3,0,43,330,2235,10383,24309,11333,2052,416,1065,52123
CED135,144,1034,6245,22941,15084,2605,628,1105,49786,15,128,811,407,54,8,0,61,1484,0,13,25,26,12,3,0,0,79,15,141,836,433,66,11,0,61,1563,62,753,1874,205,38,3,5,152,3092,0,11,14,0,0,0,0,0,25,0,0,16,0,0,0,0,0,16,0,12,6,3,0,3,4,0,28,62,776,1910,208,38,6,9,152,3161,120,288,183,141,43,15,24,126,940,5,12,18,16,13,0,6,5,75,346,2251,9192,23739,15244,2637,667,1449,55525
CED136,68,377,3525,12371,6696,1673,403,473,25586,79,390,1058,1534,193,14,7,86,3361,27,109,963,2449,729,76,16,61,4430,106,499,2021,3983,922,90,23,147,7791,117,837,4540,1067,85,6,3,193,6848,56,498,8054,1438,28,0,6,232,10312,130,675,3920,662,20,5,3,158,5573,4,30,21,12,8,0,0,3,78,307,2040,16535,3179,141,11,12,586,22811,4,11,35,19,8,0,3,3,83,0,16,46,53,8,3,3,6,135,485,2943,22162,19605,7775,1777,444,1215,56406
CED137,57,465,4232,19137,12904,2066,371,613,39845,8,238,1550,1366,149,11,3,118,3443,3,107,390,864,176,15,9,35,1599,11,345,1940,2230,325,26,12,153,5042,9,427,973,557,50,8,3,83,2110,0,20,289,80,5,0,0,7,401,0,18,313,106,11,3,0,12,463,7,20,12,14,6,0,0,7,66,16,485,1587,757,72,11,3,109,3040,33,221,363,90,24,9,0,45,785,0,3,17,10,0,0,3,0,33,117,1519,8139,22224,13325,2112,389,920,48745
CED138,78,246,3716,11400,6519,1895,490,483,24827,3,113,857,762,180,30,13,39,1997,18,196,1129,1958,417,24,5,59,3806,21,309,1986,2720,597,54,18,98,5803,131,634,3431,865,73,5,8,212,5359,88,512,5289,1556,66,5,7,149,7672,88,1346,7318,2957,101,13,4,197,12024,4,21,29,14,7,0,0,3,78,311,2513,16067,5392,247,23,19,561,25133,6,37,66,56,11,4,5,7,192,3,26,43,15,5,0,0,3,95,419,3131,21878,19583,7379,1976,532,1152,56050
