region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
CED111,87,35,534,493,136,1310,86,785,78,3544,227,267,785,569,349,543,163,498,37,3438,738,1219,1325,924,921,707,463,897,105,7299,1380,2131,1475,1420,1512,928,645,1216,170,10877,1839,2530,1727,1799,2040,1119,852,1624,196,13726,1470,1954,1162,975,1350,777,698,1109,148,9643,487,252,141,98,215,96,157,146,39,1631,121,28,15,4,16,17,11,23,24,259,10,0,3,3,0,0,0,3,7,26,6359,8416,7167,6285,6539,5497,3075,6301,804,50443
CED112,54,165,653,769,237,1189,82,692,65,3906,294,1200,1298,1411,839,1014,254,568,112,6990,1267,4097,2107,1499,1783,877,746,804,168,13348,1982,4192,2094,1550,2373,885,923,916,226,15141,2106,4081,2082,1454,2503,899,998,1072,234,15429,1139,2569,1190,692,1464,517,660,677,133,9041,190,414,152,84,209,96,109,136,42,1432,25,36,7,10,19,12,6,15,25,155,8,0,3,0,0,0,0,0,4,15,7065,16754,9586,7469,9427,5489,3778,4880,1009,65457
CED113,79,63,617,551,223,1616,94,899,74,4216,271,566,1219,820,521,971,245,685,58,5356,1081,2099,2047,1209,1499,944,693,1018,156,10746,1739,2450,2188,1608,2164,1122,894,1251,216,13632,1751,2528,1952,1532,2312,1211,1040,1372,208,13906,1013,1680,1135,842,1455,751,718,871,171,8636,210,276,156,90,212,132,156,163,40,1435,22,25,14,7,18,17,6,12,19,140,0,3,0,0,0,0,0,0,8,11,6166,9690,9328,6659,8404,6764,3846,6271,950,58078
CED114,57,55,702,667,247,1338,97,710,74,3947,233,374,1134,660,697,613,207,549,71,4538,1104,1982,1844,1061,1549,735,562,952,216,10005,2316,2627,1958,1493,2325,959,754,1148,278,13858,2690,2957,2023,1648,2602,1103,978,1508,307,15816,1978,2111,1258,928,1602,771,751,1097,176,10672,614,349,214,114,300,153,164,219,61,2188,157,54,17,4,26,10,10,19,19,316,17,4,0,0,0,0,0,6,4,31,9166,10513,9150,6575,9348,5682,3523,6208,1206,61371
CED115,89,64,742,512,199,1288,101,845,84,3924,319,496,1258,742,462,692,272,673,61,4975,1313,2020,1798,1081,1044,752,766,1055,140,9969,2294,2013,1626,1372,1692,839,1081,1360,190,12467,2904,2309,1782,1432,2018,943,1343,1797,204,14732,2328,1598,1084,897,1345,666,1111,1366,203,10598,962,318,195,142,278,126,213,263,82,2579,257,32,20,4,20,25,5,36,33,432,32,3,0,0,3,0,0,6,13,57,10498,8853,8505,6182,7061,5331,4892,7401,1010,59733
CED116,42,79,383,317,232,875,103,446,89,2566,234,836,939,816,1129,1006,431,668,207,6266,988,2405,1909,1024,2274,967,1267,1308,429,12571,1088,1511,2086,1037,1801,903,1830,1906,388,12550,1097,1101,2051,971,1741,874,2308,2619,394,13156,513,623,1086,453,822,410,1064,1267,187,6425,58,74,157,59,102,40,107,142,44,783,10,8,3,3,9,7,3,12,14,69,0,3,0,0,0,0,0,0,3,6,4030,6640,8614,4680,8110,5082,7113,8368,1755,54392
CED117,78,54,602,595,173,1250,71,660,59,3542,237,444,1142,743,366,663,166,476,74,4311,791,1591,1802,1051,894,719,459,693,131,8131,1484,2260,1871,1466,1611,932,771,1009,137,11541,1851,2762,1978,1677,2006,1053,879,1298,196,13700,1307,1992,1142,801,1312,666,716,844,122,8902,371,301,161,97,212,143,126,145,49,1605,59,38,16,8,19,15,8,12,21,196,6,0,0,0,0,0,0,0,19,25,6184,9442,8714,6438,6593,5441,3196,5137,808,51953
CED118,25,92,152,390,194,650,21,219,38,1781,389,1496,775,1283,1167,1200,134,481,135,7060,2859,8931,2257,1972,3352,1624,502,1071,336,22904,4005,8256,1907,1282,3090,1064,574,791,328,21297,2549,5408,1508,982,2274,796,661,914,209,15301,1049,2784,818,534,1386,409,528,766,131,8405,137,363,162,102,207,78,112,208,42,1411,19,32,18,10,9,18,5,18,14,143,0,4,3,0,0,6,0,0,3,16,11032,27366,7600,6555,11679,5845,2537,4468,1236,78318
CED119,49,114,502,423,285,1329,89,526,64,3381,349,1078,1082,858,1244,1119,381,535,137,6783,2238,5404,2655,1452,3591,1511,1338,1203,389,19781,2718,4815,2503,1497,3602,1315,1413,1298,352,19513,1858,3019,1927,1213,3041,996,1491,1390,279,15214,932,1585,1124,687,2012,674,916,973,137,9040,124,216,173,113,245,108,155,163,44,1341,6,19,0,6,12,5,11,10,9,78,4,0,0,0,0,0,0,0,0,4,8278,16250,9966,6249,14032,7057,5794,6098,1411,75135
CED120,55,123,743,697,373,1378,112,643,63,4187,349,1111,1448,1233,1219,1051,282,438,124,7255,1570,3701,2342,1385,2487,986,663,682,211,14027,2551,3616,2392,1513,3384,1100,937,808,274,16575,2676,3420,2136,1409,3641,1177,1025,960,269,16713,1444,2147,1310,679,2536,782,798,737,149,10582,155,328,240,114,384,149,180,141,38,1729,9,19,12,3,16,3,6,7,13,88,3,3,3,3,3,0,3,3,0,21,8812,14468,10626,7036,14043,6626,4006,4419,1141,71177
CED121,94,65,877,603,224,1139,88,835,94,4019,272,374,1324,738,545,614,255,733,68,4923,1140,1557,1777,1101,1221,764,778,1093,151,9582,2308,2414,2221,1609,2148,985,1162,1395,237,14479,2876,2705,1990,1588,2268,998,1325,1633,297,15680,2409,2121,1205,871,1531,660,973,1123,213,11106,1022,433,225,109,290,154,200,223,74,2730,311,47,20,9,24,17,10,35,35,508,40,3,3,6,3,0,0,3,8,66,10472,9719,9642,6634,8254,5331,4791,7073,1177,63093
CED122,66,54,969,528,255,1379,116,1014,96,4477,266,468,1843,851,680,746,519,819,95,6287,1040,1842,2793,1095,1409,914,2093,1417,172,12775,1591,1892,2531,1279,1872,944,2361,1503,276,14249,1692,1954,2189,1248,1795,845,2286,1652,254,13915,1299,1282,1178,652,1054,503,1551,995,117,8631,424,247,163,78,178,98,192,152,45,1577,123,23,14,6,21,9,5,13,31,245,16,0,0,0,7,0,0,0,0,23,6517,7762,11680,5737,7271,5438,9123,7565,1086,62179
CED123,36,139,251,498,265,861,50,287,52,2439,379,1657,883,1404,1197,1313,198,460,136,7627,2588,8197,2297,1932,3072,1566,584,867,387,21490,3289,6099,1810,1424,2810,1170,700,818,317,18437,2242,4051,1531,1262,2604,908,867,941,261,14667,1053,2156,950,722,1748,589,670,741,150,8779,201,467,219,156,402,166,165,228,62,2066,36,59,15,15,45,20,10,17,29,246,3,0,6,0,3,3,0,3,12,30,9827,22825,7962,7413,12146,6596,3244,4362,1406,75781
CED124,71,100,863,519,394,1453,137,839,80,4456,399,793,1581,1046,1368,1065,529,742,134,7657,1590,2991,2734,1650,3115,1329,1634,1322,273,16638,2006,2541,2228,1560,3155,1233,1944,1377,309,16353,1842,2166,1861,1380,2993,1090,1764,1454,316,14866,1096,1381,1196,814,2098,753,1322,975,199,9834,165,245,206,83,266,120,196,169,38,1488,12,22,7,0,16,0,5,17,7,86,3,0,3,0,0,0,0,3,4,13,7184,10239,10679,7052,13405,7043,7531,6898,1360,71391
CED125,57,36,502,450,137,1303,59,661,55,3260,158,315,762,461,275,548,148,444,30,3141,571,1269,1311,797,845,708,382,709,67,6659,1360,2070,1532,1276,1552,888,640,989,126,10433,1628,2535,1671,1615,1922,1094,853,1420,150,12888,1355,1793,1103,820,1269,710,644,1007,136,8837,514,299,167,88,243,108,142,191,53,1805,131,42,14,5,26,8,0,21,26,273,16,0,3,0,3,0,0,3,4,29,5790,8359,7065,5512,6272,5367,2868,5445,647,47325
CED126,76,82,820,545,329,1352,147,772,96,4219,370,825,1480,930,1036,950,465,707,122,6885,1431,2845,2522,1464,2409,1115,1341,1039,250,14416,2226,2755,2238,1493,2803,1179,1569,1232,290,15785,2055,2184,1877,1338,2856,1127,1572,1332,247,14588,1256,1520,1232,718,1894,688,1105,895,159,9467,200,248,183,86,253,120,178,147,34,1449,27,17,15,7,8,8,5,12,10,109,3,0,0,0,0,3,4,0,0,10,7644,10476,10367,6581,11588,6542,6386,6136,1208,66928
CED127,36,114,497,722,232,1228,103,529,71,3532,320,797,1023,1072,787,925,154,367,79,5524,1760,3371,2122,1134,1593,1013,341,576,166,12076,3688,4937,2300,1263,2645,1206,418,712,262,17431,3392,4654,1920,1206,2914,1221,570,860,260,16997,1921,3036,1153,766,2117,934,533,659,188,11307,470,850,273,150,644,297,144,208,88,3124,66,106,24,17,51,33,15,17,22,351,7,5,3,0,4,4,4,0,10,37,11660,17870,9315,6330,10987,6861,2282,3928,1146,70379
CED128,67,105,835,717,295,1162,127,760,71,4139,282,617,1503,1038,760,830,319,573,80,6002,1096,2401,2196,1219,1457,798,747,812,167,10893,2171,3642,2346,1490,2405,876,953,1005,213,15101,2575,4264,2135,1558,2697,957,1052,1189,235,16662,1636,3255,1274,873,1896,691,795,839,175,11434,324,636,224,147,348,179,186,171,53,2268,47,62,19,7,34,14,5,10,35,233,3,6,3,3,0,0,0,0,6,21,8201,14988,10535,7052,9892,5507,4184,5359,1035,66753
CED129,56,79,585,424,361,1230,123,527,98,3483,345,1001,1293,871,1342,1097,467,563,178,7157,1311,2952,2109,988,2635,1072,1242,1000,380,13689,1467,1958,2115,1002,2575,964,1556,1347,284,13268,1572,1718,2100,1214,2773,1034,1744,1708,294,14157,829,1041,1395,664,1623,554,1212,1212,166,8696,122,154,179,79,183,87,170,198,40,1212,17,15,6,6,10,6,3,15,8,86,0,0,3,0,0,3,0,0,3,9,5719,8918,9785,5248,11502,6047,6517,6570,1451,61757
CED130,52,178,472,666,358,1393,66,497,52,3734,387,1277,942,915,1075,1237,160,334,98,6425,1755,4506,1531,820,1973,920,331,363,208,12407,3775,5629,1959,1074,3160,1197,475,608,236,18113,3575,4521,1686,970,3110,1157,588,706,232,16545,1938,2985,1022,589,2312,895,470,489,154,10854,372,608,223,107,483,241,144,138,43,2359,24,52,9,7,23,20,15,6,10,166,4,3,0,0,0,0,0,0,0,7,11882,19759,7844,5148,12494,7060,2249,3141,1033,70610
CED131,84,78,669,508,186,1476,132,960,94,4187,324,524,1107,753,516,731,275,914,52,5196,1163,1916,1746,1027,1176,875,709,1435,152,10199,2124,2370,1606,1353,1698,991,919,1540,203,12804,2705,2753,1689,1445,2087,1016,1149,1857,211,14912,2531,2050,1174,911,1377,634,885,1315,168,11045,1213,384,216,135,281,149,178,287,82,2925,362,44,28,6,35,14,21,41,29,580,42,0,0,3,6,0,0,4,10,65,10548,10119,8235,6141,7362,5886,4268,8353,1001,61913
CED132,62,98,429,585,221,1329,92,811,50,3677,355,1306,1438,1443,911,1339,338,716,102,7948,1379,4952,2396,1482,1992,1040,748,944,196,15129,1753,3864,1738,1155,1967,833,794,1047,179,13330,1598,3345,1609,1160,2053,835,984,1218,184,12986,918,2094,865,643,1256,505,625,787,92,7785,202,331,116,86,192,89,113,144,29,1302,18,52,8,11,25,19,3,19,13,168,0,0,0,3,0,0,0,0,7,10,6285,16042,8599,6568,8617,5989,3697,5686,852,62335
CED133,33,126,119,531,230,576,30,206,38,1889,393,1634,535,1161,1056,925,72,233,111,6120,3465,10897,1508,1298,2847,1393,169,442,385,22404,4879,8515,1180,790,2480,929,180,322,327,19602,3730,5960,830,712,2179,822,218,397,294,15142,2072,4224,557,463,1895,639,208,338,171,10567,553,1218,124,112,550,186,55,135,80,3013,69,147,17,23,55,17,8,12,36,384,9,24,0,0,3,0,0,3,18,57,15203,32745,4870,5090,11295,5487,940,2088,1460,79178
CED134,66,41,511,378,149,1456,94,758,62,3515,188,309,883,620,332,763,167,722,54,4038,724,1363,1366,966,872,815,495,1042,103,7746,1343,1974,1425,1419,1509,899,744,1307,150,10770,1791,2466,1664,1713,1943,1012,950,1724,175,13438,1645,1951,1100,976,1396,673,746,1233,126,9846,637,273,138,117,213,125,162,191,42,1898,196,23,7,8,16,16,11,20,30,327,22,5,3,3,3,4,0,3,9,52,6612,8405,7097,6200,6433,5763,3369,7000,751,51630
CED135,111,57,825,463,193,1224,167,846,91,3977,353,609,1165,686,506,598,448,800,75,5240,1513,2286,1839,1262,1227,824,1013,1232,162,11358,2613,2301,1708,1533,1864,933,1374,1430,228,13984,3412,2182,1685,1607,2051,1030,1493,1815,249,15524,2961,1549,1088,814,1238,653,1101,1335,205,10944,1576,313,264,154,313,172,291,315,98,3496,491,26,34,12,29,24,23,41,32,712,63,0,3,0,0,0,0,5,3,74,13093,9323,8611,6531,7421,5458,5910,7819,1143,65309
CED136,44,102,313,325,232,870,53,326,73,2338,425,1309,991,968,1296,1210,371,673,188,7431,2245,7710,2678,1822,4060,1891,1406,1777,585,24174,2058,4720,2136,1305,2792,1011,1099,1204,337,16662,1691,3070,1792,1078,2322,785,1142,1332,266,13478,838,1676,921,602,1435,459,686,903,146,7666,148,348,186,104,291,110,128,144,46,1505,17,31,13,5,19,6,3,18,22,134,0,4,0,0,0,3,0,0,7,14,7466,18970,9030,6209,12447,6345,4888,6377,1670,73402
CED137,66,55,648,537,182,1307,95,769,55,3714,187,353,1094,629,437,649,267,576,56,4248,687,1336,1883,958,1033,696,706,813,110,8222,1467,1943,2027,1234,1642,900,1019,1057,173,11462,1770,2160,2002,1367,1923,1048,1128,1326,189,12913,1258,1648,1088,663,1285,681,795,897,149,8464,433,295,166,84,205,132,124,187,60,1686,98,36,14,3,13,9,8,19,18,218,17,0,3,3,0,0,0,3,4,30,5983,7826,8925,5478,6720,5422,4142,5647,814,50957
CED138,37,110,245,408,231,801,37,257,69,2195,392,1462,1062,1189,1144,1334,215,746,228,7772,2921,8358,2441,1746,3421,1965,721,1492,569,23634,3434,5559,1834,1103,2634,1129,703,963,360,17719,2632,3779,1743,963,2473,998,906,1333,293,15120,1425,2272,940,513,1552,591,545,797,191,8826,247,474,212,93,331,145,91,141,52,1786,20,63,17,6,29,18,8,17,20,198,0,10,0,0,0,4,4,0,10,28,11108,22087,8494,6021,11815,6985,3230,5746,1792,77278
CED139,65,42,419,444,140,1362,80,732,53,3337,178,263,754,661,313,692,156,500,60,3577,843,1548,1607,1085,893,764,351,840,122,8053,1689,2908,1968,1495,1588,1036,589,1193,183,12649,2089,3149,1973,1822,2074,1180,827,1603,208,14925,1560,2292,1229,885,1274,817,637,1011,174,9879,424,319,124,88,194,135,144,205,47,1680,120,35,6,11,30,14,7,19,24,266,6,3,0,0,3,0,0,0,11,23,6974,10559,8080,6491,6509,6000,2791,6103,882,54389
CED140,108,65,1076,618,191,1580,110,941,99,4788,388,638,1715,897,571,860,291,1011,101,6472,1412,2368,2138,1297,1408,935,806,1641,198,12203,2397,2607,1777,1378,1917,945,1066,1746,215,14048,3090,2371,1851,1370,2159,1012,1365,2027,219,15464,2334,1573,1167,795,1308,635,1065,1367,180,10424,1061,281,208,111,242,122,216,273,68,2582,330,34,14,9,30,16,16,36,24,509,49,0,3,0,3,3,0,4,14,76,11169,9937,9949,6475,7829,6108,4935,9046,1118,66566
CED141,59,69,496,567,208,1347,92,722,40,3600,272,600,1198,946,670,908,179,508,72,5353,1086,2397,1800,1197,1390,832,401,729,167,9999,1911,3124,1912,1398,2072,972,587,968,214,13158,2125,3261,1946,1479,2457,1177,782,1228,225,14680,1214,2164,1182,865,1728,805,579,842,159,9538,299,437,175,118,352,172,133,154,55,1895,36,57,11,11,22,19,9,11,18,194,3,3,0,0,3,3,0,3,15,30,7005,12112,8720,6581,8902,6235,2762,5165,965,58447
CED142,58,75,726,532,210,1525,89,815,73,4103,209,485,1146,810,596,910,250,572,77,5055,864,2044,1893,992,1315,835,657,825,116,9541,1457,2520,1887,1313,1967,923,944,1115,207,12333,1521,2674,1916,1323,2234,1041,1084,1300,166,13259,900,1696,1118,690,1385,663,769,771,155,8147,144,285,150,89,258,120,114,116,38,1314,20,31,11,7,21,15,10,11,15,141,4,0,3,0,3,0,0,0,11,21,5177,9810,8850,5756,7989,6032,3917,5525,858,53914
CED143,34,119,106,488,175,513,15,177,36,1663,664,2487,855,2074,1634,1525,146,613,191,10189,5645,16665,3107,3242,4813,2537,390,1307,678,38384,5350,9137,1629,1313,2741,1216,287,604,346,22623,3074,5025,966,832,1762,694,293,495,211,13352,1604,3262,495,444,1213,441,260,396,150,8265,294,811,98,69,269,112,64,101,63,1881,42,78,9,6,25,16,0,8,21,205,6,4,3,0,0,8,0,3,0,24,16713,37588,7268,8468,12632,7062,1455,3704,1696,96586
CED144,49,61,673,498,204,1157,95,751,66,3554,257,438,1235,821,608,809,283,575,90,5116,857,1566,2095,1177,1380,921,908,999,132,10035,1380,1957,2000,1379,1974,1061,1246,1275,193,12465,1557,2260,1991,1457,2027,1054,1410,1634,219,13609,922,1591,1125,735,1139,595,993,945,140,8185,287,349,192,96,213,138,153,148,52,1628,65,37,9,12,22,9,13,16,22,205,14,6,0,0,0,0,0,0,4,24,5388,8265,9320,6175,7567,5744,5101,6343,918,54821
CED145,40,132,224,606,198,819,61,291,44,2415,364,1148,701,1197,870,869,119,280,84,5632,3209,7887,1956,1529,2306,1456,259,529,281,19412,5130,7667,1540,1108,2490,1226,271,481,335,20248,3805,5497,1187,939,2425,1023,352,538,280,16046,1868,3426,683,574,1833,708,312,394,223,10021,517,1029,179,149,572,267,95,140,72,3020,73,163,23,20,68,37,3,36,29,452,13,19,3,0,7,4,0,3,11,60,15019,26968,6496,6122,10769,6409,1472,2692,1359,77306
CED146,43,127,317,332,225,846,37,349,72,2348,307,1135,895,961,1165,1337,224,702,245,6971,1513,4186,2316,1546,2570,1657,926,1509,460,16683,1779,2947,2051,1240,2228,1014,1264,1406,383,14312,1632,2394,1935,1076,2074,917,1563,1736,343,13670,776,1346,1048,535,1170,477,867,1050,181,7450,148,278,181,100,224,97,159,203,50,1440,17,42,12,5,20,7,13,12,18,146,3,8,3,0,0,0,0,0,3,17,6218,12463,8758,5795,9676,6352,5053,6967,1755,63037
