region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
CED122,44598,120281,2056,3814,344,656,2400,4470,1926,2981,5,6,6,12,34,69,1971,3068,335,485,20,52,122,237,477,774,44,86,49490,128679,5546,0,55036,128679
CED123,19053,56608,4103,10533,4395,12162,8498,22695,5218,10342,13186,27291,11419,23232,66,141,29889,61006,0,3,0,0,272,697,272,700,87,179,57799,141188,4602,0,62401,141188
CED124,39886,118635,2676,5669,3620,8756,6296,14425,1595,3076,1771,3083,466,881,221,515,4053,7555,115,190,5,21,60,145,180,356,82,123,50497,141094,2903,0,53400,141094
CED125,40616,101879,3417,5769,1057,1956,4474,7725,2850,4210,585,937,745,1301,57,104,4237,6552,828,1296,31,74,285,494,1144,1864,39,77,50510,118097,7242,0,57752,118097
CED126,39487,122222,1930,4020,1711,4203,3641,8223,884,1268,431,722,266,469,71,128,1652,2587,93,134,4,12,37,85,134,231,41,105,44955,133368,2319,0,47274,133368
CED127,33049,98701,1325,2583,2807,6734,4132,9317,3512,6038,5825,11314,2347,4486,202,385,11886,22223,78,125,4,5,167,336,249,466,30,76,49346,130783,4814,0,54160,130783
CED128,43827,119079,2296,4149,1066,2033,3362,6182,1027,1611,149,232,39,72,125,212,1340,2127,172,268,14,38,99,187,285,493,35,76,48849,127957,5497,0,54346,127957
CED129,36418,117829,2194,6033,2474,8028,4668,14061,673,1549,1006,2393,855,2178,156,363,2690,6483,69,87,3,3,59,151,131,241,28,69,43935,138683,1949,0,45884,138683
CED130,36224,116279,1202,2413,3672,9112,4874,11525,751,1165,650,1346,854,1706,33,55,2288,4272,4,3,0,0,9,14,13,17,3,11,43402,132104,2042,0,45444,132104
CED131,48391,122079,1560,2499,288,513,1848,3012,3391,5195,79,122,21,38,61,90,3552,5445,346,569,57,101,165,358,568,1028,70,150,54429,131714,7471,0,61900,131714
CED132,38257,96781,2717,4789,3210,6626,5927,11415,4474,6872,1910,3097,1386,2408,70,135,7840,12512,239,330,7,20,167,344,413,694,77,112,52514,121514,4469,0,56983,121514
CED133,22420,66019,2014,4565,3712,8546,5726,13111,4913,9080,9253,17406,15702,29797,56,100,29924,56383,18,33,0,0,145,317,163,350,77,176,58310,136039,5669,0,63979,136039
CED134,42304,107045,2562,4435,1002,1985,3564,6420,4484,7259,229,386,129,209,89,131,4931,7985,1036,1595,53,92,192,412,1281,2099,43,73,52123,123622,6407,0,58530,123622
CED135,49784,127919,1483,2577,80,189,1563,2766,3091,4521,25,40,18,24,27,49,3161,4634,592,908,95,154,252,526,939,1588,77,177,55524,137084,10567,0,66091,137084
CED136,25586,77540,3363,8002,4429,12921,7792,20923,6847,14832,10313,24466,5573,12924,79,173,22812,52395,3,5,6,17,74,187,83,209,135,322,56408,151389,3581,0,59989,151389
CED137,39845,102786,3442,6049,1599,3415,5041,9464,2110,3527,401,675,462,753,68,122,3041,5077,627,963,28,58,129,273,784,1294,33,59,48744,118680,12043,0,60787,118680
CED138,24828,77477,1998,5249,3806,10081,5804,15330,5358,12584,7672,17907,12023,28412,79,175,25132,59078,4,7,0,0,187,447,191,454,94,191,56049,152530,3812,0,59861,152530
CED139,37511,97193,4930,9624,3070,6246,8000,15870,2908,5086,1192,2110,504,919,175,306,4779,8421,1535,2321,40,65,125,244,1700,2630,69,148,52059,124262,7229,0,59288,124262
CED140,46653,122139,1538,2654,286,549,1824,3203,3580,5780,86,120,84,120,36,67,3786,6087,238,320,35,83,200,438,473,841,68,131,52804,132401,7746,0,60550,132401
CED141,38487,101684,4854,8318,2734,5774,7588,14092,3013,4844,887,1484,893,1611,121,174,4914,8113,522,733,0,0,82,175,604,908,98,172,51691,124969,8883,0,60574,124969
CED142,42200,109583,2841,4817,1041,2222,3882,7039,2156,3265,141,211,258,451,70,115,2625,4042,358,503,3,11,81,175,442,689,16,25,49165,121378,4855,0,54020,121378
CED143,6653,16788,5561,12057,12895,30561,18456,42618,3492,5895,6595,11461,35328,66494,121,210,45536,84060,9,21,0,0,417,893,426,914,488,807,71559,145187,7993,0,79552,145187
CED144,41764,112336,2752,5020,1374,2916,4126,7936,2135,3400,272,436,63,80,69,110,2539,4026,531,803,4,10,131,269,666,1082,24,39,49119,125419,4493,0,53612,125419
CED145,23954,72675,2096,4974,3619,8531,5715,13505,6213,11760,10596,19349,9598,16715,137,277,26544,48101,16,24,3,4,141,282,160,310,113,213,56486,134804,5957,0,62443,134804
CED146,27679,90779,2725,7470,3919,11735,6644,19205,10086,24860,4548,11387,1851,4736,35,72,16520,41055,0,8,9,27,239,632,248,667,131,385,51222,152091,2986,0,54208,152091
CED147,11216,33565,3882,9659,8640,20961,12522,30620,5959,11513,12286,22122,21564,35490,53,90,39862,69215,7,17,0,0,231,502,238,519,169,338,64007,134257,8602,0,72609,134257
CED148,35229,114672,3525,8194,4378,12881,7903,21075,856,1731,751,1740,304,836,37,81,1948,4388,143,187,3,11,133,368,279,566,11,26,45370,140727,1935,0,47305,140727
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
