region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
CED111,19,0,2654,51,90,3,0,93,0,144,0,10,13,0,23,0,23,6,0,0,3,3,0,9,57,100,16,3,119,0,176,0,0,0,0,0,0,0,2692,116,16,6,138,0,2830,445,4,0,0,4,0,449,13,19,0,0,19,0,32,0,5,11,0,16,0,16,0,0,0,0,0,0,0,13,24,11,0,35,0,48,0,0,0,0,0,0,0,458,28,11,0,39,0,497,103,0,0,0,0,0,103,4,13,0,0,13,0,17,0,5,4,0,9,0,9,0,0,0,0,0,0,0,4,18,4,0,22,0,26,0,0,0,0,0,0,0,107,18,4,0,22,0,129,17922,194,6,18,218,6,18146,409,638,27,3,668,0,1077,5,83,126,0,209,0,214,26,0,0,32,32,0,58,440,721,153,35,909,0,1349,5,7,0,0,7,0,12,18367,922,159,53,1134,6,19507
CED112,68,0,2673,83,359,25,0,384,0,467,0,32,25,0,57,0,57,0,3,0,0,3,0,3,83,394,50,0,444,0,527,0,5,0,0,5,0,5,2688,463,50,4,517,0,3205,1271,24,0,0,24,0,1295,44,198,7,0,205,0,249,0,15,21,0,36,0,36,0,0,0,0,0,0,0,44,213,28,0,241,0,285,0,0,0,0,0,0,0,1315,237,28,0,265,0,1580,488,16,0,0,16,0,504,15,101,12,0,113,0,128,0,10,11,0,21,0,21,0,0,3,0,3,0,3,15,111,26,0,137,0,152,0,0,0,0,0,0,0,503,127,26,0,153,0,656,20620,589,12,33,634,5,21259,818,2834,122,6,2962,0,3780,16,253,204,0,457,0,473,26,7,3,27,37,0,63,860,3094,329,33,3456,0,4316,6,10,3,0,13,17,36,21486,3693,344,66,4103,22,25611
CED113,45,5,3117,66,87,5,0,92,0,158,0,7,8,0,15,0,15,6,0,0,4,4,0,10,72,94,13,4,111,0,183,0,0,0,0,0,4,4,3139,134,13,9,156,9,3304,927,12,0,3,15,0,942,17,43,3,0,46,0,63,0,0,7,0,7,0,7,0,0,0,0,0,0,0,17,43,10,0,53,0,70,0,0,0,0,0,4,4,944,55,10,3,68,4,1016,342,4,0,0,4,0,346,6,22,0,0,22,0,28,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,22,3,0,25,0,31,0,0,0,0,0,0,0,348,26,3,0,29,0,377,22216,373,11,39,423,9,22648,552,743,41,3,787,0,1339,13,62,44,0,106,0,119,29,0,0,29,29,0,58,594,805,85,32,922,0,1516,0,0,0,0,0,8,8,22810,1178,96,71,1345,17,24172
CED114,41,0,2730,73,126,7,3,136,0,209,0,3,12,0,15,0,15,4,0,0,0,0,0,4,77,129,19,3,151,0,228,0,0,0,0,0,0,0,2766,170,19,3,192,0,2958,512,14,0,0,14,0,526,15,45,4,0,49,0,64,0,5,4,0,9,0,9,4,0,0,0,0,0,4,19,50,8,0,58,0,77,0,0,0,0,0,0,0,531,64,8,0,72,0,603,138,0,0,0,0,0,138,3,12,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,12,0,15,0,0,0,0,0,0,0,141,12,0,0,12,0,153,18968,370,0,31,401,3,19372,494,1137,38,3,1178,0,1672,9,46,57,0,103,0,112,34,0,0,24,24,0,58,537,1183,95,27,1305,0,1842,4,0,0,0,0,9,13,19509,1553,95,58,1706,12,21227
CED115,25,0,2792,30,62,0,0,62,0,92,0,4,10,0,14,0,14,4,0,0,3,3,0,7,34,66,10,3,79,0,113,0,0,0,0,0,0,0,2801,84,10,10,104,0,2905,508,3,0,0,3,0,511,3,24,0,0,24,0,27,0,0,8,0,8,0,8,0,0,0,0,0,0,0,3,24,8,0,32,0,35,0,0,0,0,0,0,0,511,27,8,0,35,0,546,88,3,0,0,3,0,91,3,0,0,0,0,0,3,0,3,8,0,11,0,11,0,0,0,0,0,0,0,3,3,8,0,11,0,14,0,3,0,0,3,0,3,91,9,8,0,17,0,108,20027,192,0,20,212,0,20239,285,568,0,3,571,0,856,0,50,76,0,126,6,132,22,3,0,31,34,0,56,307,621,76,34,731,6,1044,6,6,0,0,6,6,18,20340,819,76,54,949,12,21301
CED116,61,0,761,63,1794,254,3,2051,7,2121,3,475,905,4,1384,8,1395,0,0,0,3,3,0,3,66,2269,1159,10,3438,15,3519,0,8,5,0,13,12,25,766,2335,1167,10,3512,27,4305,290,34,3,0,37,0,327,38,1068,119,3,1190,5,1233,4,308,586,0,894,4,902,0,0,0,0,0,0,0,42,1376,705,3,2084,9,2135,4,3,0,0,3,7,14,336,1413,708,3,2124,16,2476,107,12,0,0,12,0,119,11,447,55,0,502,0,513,0,142,273,0,415,0,415,0,0,0,0,0,0,0,11,589,328,0,917,0,928,0,4,3,0,7,3,10,118,605,331,0,936,3,1057,4729,645,28,0,673,13,5415,784,13939,1588,14,15541,29,16354,35,3406,4723,10,8139,31,8205,24,9,6,73,88,3,115,843,17354,6317,97,23768,63,24674,7,74,25,3,102,101,210,5579,18073,6370,100,24543,177,30299
CED117,50,0,2828,42,115,5,0,120,0,162,4,3,5,0,8,0,12,3,0,0,3,3,0,6,49,118,10,3,131,0,180,0,0,0,0,0,0,0,2827,162,10,9,181,0,3008,700,15,0,0,15,0,715,22,44,3,0,47,0,69,0,6,3,0,9,0,9,0,0,0,0,0,0,0,22,50,6,0,56,0,78,0,0,0,0,0,0,0,722,65,6,0,71,0,793,228,6,0,0,6,0,234,3,20,0,0,20,0,23,3,3,3,0,6,0,9,0,0,0,0,0,0,0,6,23,3,0,26,0,32,0,0,0,0,0,0,0,234,29,3,0,32,0,266,18832,358,0,32,390,9,19231,375,888,33,0,921,0,1296,7,26,46,0,72,0,79,25,0,0,20,20,6,51,407,914,79,20,1013,6,1426,8,6,0,0,6,3,17,19247,1278,79,52,1409,18,20674
CED118,54,0,1045,96,528,34,0,562,0,658,0,66,98,0,164,0,164,0,3,0,0,3,0,3,96,597,132,0,729,0,825,0,6,0,0,6,6,12,1087,654,135,0,789,6,1882,523,31,0,0,31,0,554,38,344,44,0,388,0,426,0,46,72,3,121,0,121,3,0,0,0,0,0,3,41,390,116,3,509,0,550,0,0,0,0,0,3,3,564,421,116,3,540,3,1107,218,11,0,0,11,0,229,14,171,14,0,185,0,199,3,44,42,0,86,0,89,0,0,0,0,0,0,0,17,215,56,0,271,0,288,0,0,0,0,0,5,5,235,226,56,0,282,5,522,12181,806,10,25,841,7,13029,1189,4992,272,6,5270,15,6474,16,524,543,3,1070,0,1086,16,12,0,26,38,0,54,1221,5528,815,35,6378,15,7614,19,27,4,0,31,34,84,13421,6361,829,60,7250,56,20727
CED119,75,0,1923,108,1503,66,3,1572,11,1691,4,126,81,0,207,0,211,0,0,0,3,3,0,3,112,1629,147,6,1782,11,1905,0,10,0,0,10,3,13,1960,1711,147,9,1867,14,3841,683,31,0,0,31,0,714,60,994,40,3,1037,3,1100,5,94,85,0,179,0,184,0,0,0,0,0,0,0,65,1088,125,3,1216,3,1284,0,4,0,0,4,3,7,748,1123,125,3,1251,6,2005,295,9,0,0,9,0,304,13,464,24,0,488,0,501,0,51,47,0,98,0,98,0,0,0,0,0,0,0,13,515,71,0,586,0,599,0,4,0,0,4,0,4,308,528,71,0,599,0,907,17529,883,0,15,898,0,18427,1159,13556,373,18,13947,56,15162,23,979,556,0,1535,0,1558,37,24,0,27,51,0,88,1219,14559,929,45,15533,56,16808,12,90,7,3,100,27,139,18760,15532,936,63,16531,83,35374
CED120,71,0,2857,114,903,56,0,959,0,1073,3,64,74,0,138,0,141,4,0,0,3,3,0,7,121,967,130,3,1100,0,1221,0,4,0,0,4,4,8,2907,1035,133,7,1175,4,4086,1482,41,0,0,41,0,1523,55,586,38,0,624,4,683,0,37,74,0,111,3,114,3,0,0,3,3,0,6,58,623,112,3,738,7,803,0,5,0,0,5,0,5,1540,669,112,3,784,7,2331,614,14,0,3,17,0,631,32,285,14,0,299,6,337,0,25,48,0,73,0,73,0,0,0,0,0,0,0,32,310,62,0,372,6,410,0,0,0,0,0,0,0,646,324,62,3,389,6,1041,21104,736,9,23,768,9,21881,1085,6930,302,3,7235,32,8352,9,504,492,0,996,3,1008,26,5,9,23,37,0,63,1120,7439,803,26,8268,35,9423,13,19,0,0,19,18,50,22237,8194,812,49,9055,62,31354
CED121,26,0,3265,49,87,3,0,90,0,139,0,3,15,0,18,0,18,4,0,0,3,3,0,7,53,90,18,3,111,0,164,0,0,0,0,0,0,0,3292,113,18,6,137,0,3429,694,5,0,0,5,0,699,10,34,0,0,34,0,44,0,0,9,0,9,0,9,0,0,0,0,0,0,0,10,34,9,0,43,0,53,0,0,0,0,0,0,0,704,39,9,0,48,0,752,187,3,0,0,3,0,190,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,187,24,0,0,24,0,211,23704,279,0,34,313,3,24020,404,663,41,3,707,0,1111,9,31,46,0,77,3,89,25,0,0,51,51,0,76,438,694,87,54,835,3,1276,9,0,0,0,0,9,18,24151,973,87,88,1148,15,25314
CED122,21,0,2953,52,53,0,3,56,0,108,3,3,4,0,7,0,10,3,0,0,0,0,0,3,58,56,4,3,63,0,121,0,0,0,0,0,0,0,2990,71,7,6,84,0,3074,605,6,0,0,6,0,611,11,23,0,0,23,0,34,0,3,6,0,9,0,9,3,0,0,0,0,0,3,14,26,6,0,32,0,46,0,0,0,0,0,0,0,619,32,6,0,38,0,657,176,3,0,0,3,0,179,0,10,0,0,10,0,10,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,176,17,0,0,17,0,193,23998,161,3,25,189,0,24187,355,498,9,9,516,0,871,9,34,34,0,68,0,77,34,0,0,37,37,0,71,398,532,43,46,621,0,1019,3,0,0,0,0,3,6,24399,693,46,71,810,3,25212
CED123,58,3,1356,108,771,38,0,809,3,920,0,71,56,0,127,3,130,0,0,0,0,0,3,3,108,842,94,0,936,9,1053,3,4,0,0,4,3,10,1406,900,94,4,998,15,2419,706,34,3,0,37,0,743,58,533,33,0,566,0,624,3,60,52,0,112,0,115,0,0,0,0,0,0,0,61,593,85,0,678,0,739,4,0,0,0,0,3,7,771,627,88,0,715,3,1489,326,8,0,0,8,0,334,33,278,19,0,297,0,330,0,26,27,0,53,0,53,0,0,0,0,0,0,0,33,304,46,0,350,0,383,0,6,0,0,6,0,6,359,318,46,0,364,0,723,13261,746,6,13,765,6,14032,1318,6642,228,3,6873,24,8215,22,561,286,0,847,3,872,20,4,0,17,21,3,44,1360,7207,514,20,7741,30,9131,24,30,0,0,30,20,74,14645,7983,520,33,8536,56,23237
CED124,65,0,2854,101,491,21,3,515,3,619,0,42,26,0,68,0,68,4,0,0,0,0,0,4,105,533,47,3,583,3,691,0,0,0,0,0,0,0,2894,594,47,7,648,3,3545,870,25,0,0,25,0,895,33,290,9,3,302,3,338,0,30,11,0,41,0,41,0,0,0,0,0,0,0,33,320,20,3,343,3,379,0,0,0,0,0,0,0,903,345,20,3,368,3,1274,338,11,0,0,11,3,352,11,122,5,0,127,0,138,0,15,9,0,24,0,24,0,0,0,0,0,0,0,11,137,14,0,151,0,162,0,0,0,0,0,0,0,349,148,14,0,162,3,514,22385,706,6,28,740,3,23128,848,3759,147,15,3921,12,4781,16,362,156,0,518,0,534,16,11,0,39,50,0,66,880,4132,303,54,4489,12,5381,14,27,0,0,27,19,60,23279,4865,309,82,5256,34,28569
CED125,21,0,2602,27,47,0,0,47,0,74,0,0,3,0,3,0,3,3,0,0,4,4,0,7,30,47,3,4,54,0,84,0,0,0,0,0,0,0,2611,68,3,4,75,0,2686,389,3,0,0,3,0,392,9,8,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,17,0,0,0,0,0,0,0,398,11,0,0,11,0,409,82,3,0,0,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,3,0,85,17343,158,0,34,192,0,17535,291,308,0,0,308,0,599,0,18,30,0,48,0,48,26,0,0,30,30,0,56,317,326,30,30,386,0,703,0,0,0,0,0,6,6,17660,484,30,64,578,6,18244
CED126,85,0,2882,100,602,40,0,642,0,742,0,47,44,0,91,0,91,0,0,0,3,3,0,3,100,649,84,3,736,0,836,0,0,0,0,0,0,0,2897,734,84,3,821,0,3718,991,20,0,0,20,0,1011,28,327,15,0,342,3,373,3,30,37,0,67,0,70,0,0,0,0,0,0,0,31,357,52,0,409,3,443,5,0,0,0,0,0,5,1027,377,52,0,429,3,1459,374,8,0,0,8,0,382,22,147,3,0,150,4,176,0,11,10,0,21,0,21,0,0,0,0,0,0,0,22,158,13,0,171,4,197,0,0,0,0,0,0,0,396,166,13,0,179,4,579,22363,809,7,23,839,9,23211,880,4311,219,3,4533,10,5423,17,349,283,0,632,0,649,40,3,0,29,32,0,72,937,4663,502,32,5197,10,6144,19,16,0,0,16,11,46,23319,5488,509,55,6052,30,29401
CED127,71,0,2959,104,341,16,0,357,0,461,0,26,20,0,46,0,46,5,0,0,0,0,0,5,109,367,36,0,403,0,512,0,0,0,0,0,0,0,2997,438,36,0,474,0,3471,1295,25,0,0,25,0,1320,53,192,13,0,205,0,258,0,14,11,0,25,0,25,4,0,0,0,0,0,4,57,206,24,0,230,0,287,0,0,0,0,0,3,3,1352,231,24,0,255,3,1610,543,16,0,0,16,0,559,26,110,3,0,113,0,139,0,7,16,0,23,0,23,0,0,0,0,0,0,0,26,117,19,0,136,0,162,0,0,0,0,0,0,0,569,133,19,0,152,0,721,23497,648,4,23,675,8,24180,1177,2699,112,0,2811,10,3998,5,155,125,0,280,0,285,27,0,0,12,12,0,39,1209,2854,237,12,3103,10,4322,3,7,0,0,7,12,22,24709,3509,241,35,3785,30,28524
CED128,54,0,3168,66,125,3,0,128,0,194,4,3,5,0,8,0,12,4,0,0,0,0,0,4,74,128,8,0,136,0,210,0,0,0,0,0,0,0,3188,182,8,0,190,0,3378,1191,16,0,3,19,0,1210,29,54,0,0,54,0,83,0,4,7,0,11,0,11,0,0,0,0,0,0,0,29,58,7,0,65,0,94,0,0,0,0,0,0,0,1220,74,7,3,84,0,1304,468,7,0,0,7,0,475,11,23,0,0,23,0,34,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,23,3,0,26,0,37,0,0,0,0,0,0,0,479,30,3,0,33,0,512,23896,495,3,26,524,8,24428,576,936,25,6,967,0,1543,14,44,44,0,88,0,102,33,0,3,9,12,0,45,623,980,72,15,1067,0,1690,10,7,0,0,7,0,17,24529,1482,75,41,1598,8,26135
CED129,96,3,1647,106,1607,133,3,1743,4,1853,0,268,431,0,699,5,704,5,0,0,0,0,0,5,111,1875,564,3,2442,9,2562,0,9,0,0,9,12,21,1659,1972,569,6,2547,24,4230,712,36,0,0,36,0,748,50,999,89,3,1091,3,1144,3,166,294,0,460,3,466,0,0,0,3,3,0,3,53,1165,383,6,1554,6,1613,0,6,0,0,6,3,9,765,1207,383,6,1596,9,2370,303,15,3,0,18,0,321,13,497,48,0,545,0,558,0,83,177,3,263,0,263,3,0,0,0,0,0,3,16,580,225,3,808,0,824,0,0,0,0,0,6,6,319,595,228,3,826,6,1151,10319,830,14,17,861,7,11187,931,12241,969,15,13225,35,14191,37,1885,2394,6,4285,20,4342,11,19,8,59,86,0,97,979,14145,3371,80,17596,55,18630,14,38,10,0,48,81,143,11312,15013,3395,97,18505,143,29960
CED130,92,0,2663,139,1302,41,3,1346,8,1493,0,94,60,0,154,3,157,3,0,0,0,0,0,3,142,1396,101,3,1500,11,1653,0,4,0,0,4,7,11,2713,1488,101,7,1596,18,4327,1343,46,4,3,53,0,1396,75,907,40,3,950,0,1025,0,69,41,0,110,0,110,4,0,0,0,0,0,4,79,976,81,3,1060,0,1139,0,0,0,0,0,7,7,1422,1022,85,6,1113,7,2542,575,23,0,0,23,0,598,33,495,15,0,510,0,543,0,47,24,0,71,0,71,0,0,0,3,3,0,3,33,542,39,3,584,0,617,0,4,0,0,4,0,4,608,569,39,3,611,0,1219,20871,886,8,16,910,0,21781,1272,9474,281,23,9778,32,11082,15,599,311,0,910,9,934,17,8,0,20,28,0,45,1304,10081,592,43,10716,41,12061,8,26,6,0,32,34,74,22183,10993,606,59,11658,75,33916
CED131,18,0,2913,29,50,3,0,53,0,82,0,3,3,0,6,0,6,6,0,0,3,3,0,9,35,53,6,3,62,0,97,0,0,0,0,0,0,0,2930,66,6,8,80,0,3010,462,0,0,0,0,0,462,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,462,10,0,0,10,0,472,90,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,21666,198,0,34,232,0,21898,235,453,27,0,480,0,715,0,57,21,0,78,0,78,39,0,0,41,41,0,80,274,510,48,41,599,0,873,3,3,0,0,3,0,6,21943,711,48,75,834,0,22777
CED132,33,0,1957,39,98,5,3,106,0,145,3,10,13,0,23,0,26,3,0,0,0,0,0,3,45,108,18,3,129,0,174,0,0,0,0,0,5,5,1969,133,23,6,162,5,2136,801,12,0,0,12,0,813,11,50,3,0,53,0,64,0,3,9,0,12,0,12,0,0,0,0,0,0,0,11,53,12,0,65,0,76,0,0,0,0,0,0,0,812,65,12,0,77,0,889,346,4,0,0,4,0,350,3,21,3,0,24,0,27,0,5,5,0,10,0,10,4,3,0,0,3,0,7,7,29,8,0,37,0,44,0,0,0,0,0,0,0,353,33,8,0,41,0,394,16734,335,8,26,369,8,17111,429,1006,50,3,1059,4,1492,3,122,126,0,248,0,251,30,3,0,30,33,0,63,462,1131,176,33,1340,4,1806,8,4,0,0,4,5,17,17204,1470,184,59,1713,17,18934
CED133,37,0,1798,93,484,35,3,522,5,620,3,58,80,0,138,0,141,4,0,0,0,0,0,4,100,542,115,3,660,5,765,0,3,0,0,3,0,3,1861,582,115,3,700,5,2566,1072,29,0,0,29,0,1101,55,312,21,0,333,0,388,0,25,44,0,69,0,69,0,0,0,0,0,0,0,55,337,65,0,402,0,457,0,0,0,0,0,3,3,1127,366,65,0,431,3,1561,598,14,0,0,14,0,612,34,175,12,3,190,0,224,0,26,27,0,53,0,53,0,0,0,0,0,0,0,34,201,39,3,243,0,277,0,5,0,0,5,3,8,632,220,39,3,262,3,897,16914,578,3,18,599,10,17523,1369,4919,238,10,5167,14,6550,13,490,364,0,854,0,867,17,5,3,12,20,3,40,1399,5414,605,22,6041,17,7457,15,25,4,0,29,6,50,18328,6017,612,40,6669,33,25030
CED134,32,0,2681,45,35,0,0,35,0,80,0,4,3,0,7,0,7,3,0,0,3,3,0,6,48,39,3,3,45,0,93,0,0,0,0,0,0,0,2697,68,3,6,77,0,2774,489,6,0,3,9,0,498,12,0,0,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,0,0,0,0,4,16,0,0,0,0,0,0,0,501,6,0,3,9,4,514,153,0,0,0,0,0,153,0,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,153,6,0,0,6,0,159,18420,209,3,30,242,0,18662,331,330,13,0,343,0,674,15,25,13,0,38,4,57,30,0,0,41,41,0,71,376,355,26,41,422,4,802,5,0,0,0,0,0,5,18801,564,29,71,664,4,19469
CED135,9,0,2616,19,58,0,0,58,0,77,0,3,4,0,7,0,7,3,0,0,3,3,0,6,22,61,4,3,68,0,90,0,0,0,0,0,0,0,2629,70,4,3,77,0,2706,380,3,0,0,3,0,383,3,5,0,0,5,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,5,0,0,5,0,11,0,0,0,0,0,0,0,386,8,0,0,8,0,394,61,0,0,0,0,0,61,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,61,4,0,0,4,0,65,23233,134,0,29,163,3,23399,249,507,7,0,514,0,763,10,30,26,0,56,0,66,47,3,0,65,68,0,115,306,540,33,65,638,0,944,6,0,3,0,3,0,9,23545,674,36,94,804,3,24352
