region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
10401,0,0,68,8,10,18,21,41,71,59,30,3,3,3,20,287,3,7,7,9,9,30,19,15,0,3,0,0,102,13,7,11,19,17,33,10,17,3,3,5,13,151,24,27,39,54,75,158,103,68,10,9,8,33,608,214,187,174,320,421,961,899,712,220,151,105,199,4563
10402,3,6,110,9,11,11,35,42,108,100,74,23,19,15,27,474,8,15,6,14,30,45,27,28,12,4,0,8,197,13,15,11,29,23,43,40,30,15,4,6,17,246,33,46,33,83,105,226,192,144,53,30,24,58,1027,316,237,183,406,546,1304,1359,1653,644,400,251,373,7672
10501,3,0,19,11,14,8,13,18,24,4,3,3,0,0,3,101,0,3,3,4,3,4,0,0,0,0,0,0,17,4,4,9,10,6,5,5,0,0,3,3,3,52,18,21,23,30,31,33,9,6,3,3,6,6,189,167,90,84,169,189,293,159,145,45,51,51,89,1532
10502,0,4,31,19,7,27,33,30,44,16,10,3,0,0,18,207,0,9,3,7,3,5,5,0,0,0,0,7,39,6,14,4,8,6,13,3,4,0,0,0,7,65,28,34,39,51,44,66,27,14,3,0,0,36,342,115,113,151,210,247,375,223,159,37,25,32,143,1830
10503,0,4,84,13,28,20,54,54,97,83,47,20,8,5,32,461,4,3,4,20,17,25,21,5,0,3,3,4,109,10,7,16,23,20,40,21,15,4,3,3,12,174,30,46,43,101,106,182,138,75,27,17,11,52,828,344,197,201,448,574,1407,1207,1081,421,234,178,376,6668
10601,3,3,108,10,9,17,25,33,132,93,89,34,26,11,45,524,7,7,7,14,18,40,31,19,3,3,0,10,159,8,15,17,24,26,55,38,42,12,4,6,20,267,28,34,46,73,87,250,188,164,57,33,20,78,1058,258,196,204,398,543,1557,1780,2024,904,745,368,575,9552
10602,3,6,79,14,8,5,8,30,85,90,75,14,6,12,14,361,4,5,6,8,15,38,27,33,0,10,3,4,153,16,10,6,20,18,49,39,27,11,11,4,14,225,37,23,17,39,74,183,171,156,31,27,22,38,818,252,154,138,251,403,1158,1510,2200,877,610,273,337,8163
10603,0,3,89,15,5,8,19,24,77,70,80,27,10,5,13,353,10,9,3,13,7,24,27,18,6,8,3,3,131,13,9,3,16,21,50,33,26,8,9,6,9,203,42,26,17,55,61,169,149,139,49,27,14,28,776,285,158,135,301,370,1050,1180,1498,737,518,241,308,6781
10604,5,0,33,0,0,3,12,11,26,35,25,12,8,4,8,144,0,0,0,9,7,7,11,6,0,0,0,4,44,6,3,5,6,8,17,15,8,0,3,3,3,77,11,3,8,27,30,53,64,46,15,14,12,15,298,100,45,59,141,175,447,555,676,292,207,111,157,2965
10701,3,0,98,8,6,14,19,31,81,87,90,18,18,15,19,406,0,5,3,7,16,27,28,23,6,8,3,10,136,19,18,10,11,29,41,48,52,16,14,3,17,278,31,29,27,45,84,167,181,192,49,43,24,46,918,219,161,132,249,430,994,1356,2010,883,616,259,350,7659
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,4,8,117,20,10,5,15,21,88,78,118,44,33,12,28,472,3,6,5,16,16,37,22,34,20,7,4,16,186,22,9,8,19,28,56,55,54,21,9,7,23,311,50,28,23,54,76,200,175,223,99,56,27,75,1086,297,175,169,341,455,1240,1411,2438,1353,906,385,469,9639
10704,0,8,127,25,5,7,19,28,75,73,113,65,41,11,17,479,11,9,6,20,21,50,49,42,29,23,11,12,283,23,20,11,21,22,58,50,52,41,15,5,15,333,66,34,30,65,77,205,192,235,152,87,27,52,1222,363,201,145,343,430,1296,1456,2534,1976,1702,815,489,11750
10801,0,0,38,6,3,7,10,9,27,21,19,6,3,7,11,129,0,3,6,7,4,9,5,8,0,0,0,4,46,15,3,3,9,14,25,10,6,0,0,3,6,94,25,13,16,29,30,70,44,37,9,3,10,21,307,127,89,71,146,176,430,400,433,185,103,75,152,2387
10802,0,9,68,16,7,17,36,34,84,63,23,14,0,3,21,318,7,5,9,18,15,25,6,0,0,0,3,3,91,16,8,12,19,19,27,15,20,3,6,0,9,154,43,24,38,77,81,158,89,47,20,6,6,42,631,213,159,186,318,383,816,685,601,206,114,94,205,3980
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,4,3,3,0,0,22
10804,5,5,82,5,14,5,17,27,86,94,62,34,15,3,13,375,3,6,4,16,12,39,30,35,5,0,3,7,160,15,14,7,11,29,45,26,34,3,7,3,7,201,23,34,16,51,72,190,168,147,46,25,14,32,818,252,191,134,303,422,1042,1211,1555,759,469,228,283,6849
10805,3,3,96,8,7,8,21,44,70,53,27,14,6,4,15,277,0,3,6,9,16,28,8,13,0,5,3,6,97,8,14,15,16,17,30,21,11,3,3,0,8,146,20,27,32,57,82,159,100,60,20,17,10,32,616,203,153,157,309,428,1031,861,740,273,185,119,230,4689
10901,0,5,74,7,14,9,34,37,84,56,34,10,9,3,9,306,9,3,7,15,26,31,23,15,5,0,3,8,145,12,16,5,15,25,35,24,22,3,3,0,11,171,32,37,25,68,96,166,118,79,21,15,6,33,696,239,164,166,342,464,1317,1267,1183,347,247,151,316,6203
10902,0,4,18,0,6,3,12,9,14,5,3,0,0,0,3,55,0,3,3,0,6,7,0,0,0,0,0,3,22,3,0,3,0,10,3,0,0,3,0,0,3,25,6,9,9,12,31,29,5,3,3,0,0,13,120,81,53,62,115,136,261,131,118,27,44,35,94,1157
10903,0,0,52,16,12,16,26,29,48,32,14,0,7,4,13,217,4,3,4,12,11,11,8,5,3,0,0,5,66,8,6,4,7,17,19,8,8,0,0,0,11,88,32,29,31,48,60,89,58,30,6,7,4,29,423,332,134,170,294,385,839,631,516,149,104,95,255,3904
11001,0,3,50,13,7,12,21,18,39,26,20,3,0,0,6,165,3,3,3,10,9,20,5,8,0,0,0,3,64,4,6,3,7,5,13,13,4,3,0,7,4,69,20,16,18,41,43,85,53,43,6,0,7,16,348,169,89,95,203,271,647,547,491,192,126,98,146,3074
11002,0,3,57,11,16,14,32,29,67,27,5,3,3,3,12,222,0,4,7,7,14,7,3,7,0,0,0,3,52,4,11,11,11,10,11,10,6,3,0,3,5,85,18,35,37,53,58,108,48,21,6,3,6,23,416,249,170,149,318,376,715,500,362,131,89,88,198,3345
11003,0,0,19,12,5,9,12,4,26,9,7,4,0,0,12,100,3,0,4,0,9,8,3,0,3,0,0,4,34,3,4,0,3,5,11,4,0,0,0,5,6,41,18,9,13,18,22,48,25,7,7,0,5,22,194,145,60,72,131,197,445,357,303,107,59,68,156,2100
11004,3,5,95,10,9,18,49,65,131,80,46,16,3,4,32,463,0,4,4,23,14,35,18,17,6,3,3,5,132,23,17,17,23,23,42,20,25,4,3,8,26,231,36,34,42,109,116,230,131,95,30,12,18,68,921,334,204,222,461,646,1571,1421,1239,508,304,191,433,7534
11101,0,3,146,27,12,9,19,47,131,136,140,54,25,12,30,642,10,11,14,26,35,63,47,47,16,16,11,15,311,28,25,18,44,48,103,64,57,18,13,8,32,458,68,51,50,100,141,338,268,275,94,61,31,80,1557,475,255,233,511,747,1903,2066,3269,1696,1180,574,566,13475
11102,4,9,121,16,4,14,25,37,115,102,101,19,20,12,15,480,3,6,9,10,23,26,27,29,5,10,3,6,157,23,20,14,29,39,71,45,40,19,7,6,19,332,45,30,42,69,105,242,203,191,48,41,25,49,1090,298,173,168,345,451,1239,1508,2061,880,566,313,414,8416
11103,4,7,167,25,13,16,47,58,163,172,180,49,33,22,38,816,15,16,9,39,42,76,67,51,24,17,3,20,379,30,26,34,49,42,114,101,82,31,15,10,41,575,73,59,59,143,163,389,377,343,114,72,39,106,1937,562,286,282,632,821,2189,2634,3922,1903,1325,756,663,15975
11201,8,8,102,18,12,16,25,42,70,73,85,37,24,20,15,437,15,6,10,13,17,34,34,25,11,12,3,9,189,13,13,13,15,22,45,37,41,13,9,5,15,241,49,34,39,57,89,163,161,171,74,49,36,47,969,297,178,157,279,389,1001,952,1309,682,576,365,338,6523
11202,0,7,134,24,26,19,40,64,116,71,53,10,14,7,16,460,9,3,13,29,24,44,18,18,9,3,3,7,180,20,17,17,27,26,46,38,25,9,3,3,25,256,59,52,52,112,131,236,152,112,36,20,13,55,1030,300,238,225,501,572,1401,1225,1302,463,292,162,329,7010
11203,3,12,133,20,9,7,21,37,95,70,110,43,32,21,15,480,7,8,7,14,23,41,42,29,15,5,6,16,213,27,15,11,17,24,56,42,46,16,12,4,17,287,57,35,29,56,92,218,177,206,93,56,34,60,1113,342,178,160,326,430,1072,1091,1738,1092,752,420,429,8030
11301,0,5,42,7,9,15,14,39,53,23,20,3,3,0,15,201,3,0,4,3,4,14,8,6,3,0,0,0,45,5,3,11,10,19,22,16,6,3,3,0,8,106,19,12,30,27,71,105,47,40,9,6,0,28,394,288,103,105,242,381,927,770,696,217,147,108,289,4273
11302,0,0,12,0,0,3,9,7,16,16,0,0,0,4,0,55,3,3,0,0,0,10,4,5,0,0,0,3,28,0,0,0,3,0,8,3,3,0,0,0,0,17,6,3,3,15,10,34,23,11,0,0,4,3,112,66,36,26,92,128,299,237,219,65,57,25,71,1321
11303,4,5,108,13,28,22,53,58,114,83,57,17,6,6,14,471,9,12,8,13,20,33,13,9,4,10,3,16,150,10,10,13,27,26,72,39,28,5,3,5,13,251,36,53,47,102,118,244,158,108,29,19,18,48,980,394,241,256,490,763,1815,1762,1632,582,395,247,457,9034
11401,3,4,116,19,20,14,32,67,116,93,78,22,12,10,33,516,11,9,5,14,15,40,35,24,11,6,3,11,184,27,20,10,23,39,80,33,28,18,8,5,23,314,61,57,32,77,136,262,183,144,54,32,21,71,1130,436,246,224,440,618,1542,1587,1726,631,427,282,438,8597
11402,3,3,59,14,0,4,10,10,53,45,60,21,12,10,15,254,3,3,3,3,7,15,10,24,4,7,8,9,96,20,6,7,7,5,35,22,21,9,5,5,8,150,37,9,17,24,25,109,89,117,42,29,26,35,559,200,66,77,155,232,635,713,1160,555,494,375,265,4927
11501,12,6,162,16,5,3,17,17,43,47,88,72,89,48,21,466,20,13,11,6,20,56,41,58,39,41,37,22,364,30,8,12,14,20,58,54,77,62,53,38,37,463,73,26,26,42,69,177,163,252,191,215,135,86,1455,668,240,229,340,408,1406,1514,3132,2771,4271,3021,898,18898
11502,4,3,36,8,3,0,0,4,3,12,13,8,6,19,11,87,3,5,0,0,0,5,8,8,5,4,14,5,57,8,0,6,4,3,8,4,11,4,15,5,4,72,22,8,6,4,7,16,31,37,21,35,42,23,252,156,38,33,48,73,219,233,437,315,542,777,233,3104
11503,3,0,28,3,3,3,4,7,13,21,28,13,16,13,10,134,3,3,3,3,5,4,15,7,3,6,4,0,56,4,4,3,4,8,20,8,18,10,9,9,16,113,10,10,9,11,23,42,48,63,26,34,29,26,331,112,46,41,90,135,346,450,766,493,546,346,218,3589
11504,3,3,31,6,0,3,0,3,13,22,27,33,29,10,12,158,0,0,3,0,4,4,0,10,6,12,7,5,51,9,3,0,5,3,5,7,22,6,18,4,7,89,18,3,6,5,10,25,38,63,48,62,24,27,329,108,40,20,50,81,291,367,715,691,1042,605,253,4263
11601,3,8,138,19,10,13,25,24,88,117,185,74,48,20,36,659,7,5,6,7,15,49,35,66,24,16,8,10,248,21,15,15,37,26,108,87,133,53,26,13,59,593,50,34,39,78,74,270,264,416,163,93,44,113,1638,424,203,185,416,505,1598,2090,4280,2488,1563,578,702,15032
11602,0,5,92,7,3,3,15,9,47,58,96,70,50,14,12,384,7,4,5,3,3,26,30,30,32,26,12,4,182,15,7,7,9,12,44,49,58,36,35,8,18,298,32,17,15,31,27,131,156,205,152,117,34,39,956,239,92,107,161,229,776,1078,2462,2603,3051,876,506,12180
11603,4,7,160,17,3,11,26,45,111,144,168,56,43,10,42,676,4,9,4,14,16,49,38,54,12,4,3,9,216,24,13,14,28,47,94,78,99,46,25,7,29,504,51,28,29,74,123,282,282,366,130,80,24,87,1556,283,120,139,298,472,1502,2030,3394,1626,934,317,544,11659
11701,3,0,29,8,3,0,12,5,12,17,32,19,17,16,12,153,0,3,3,0,0,14,8,14,5,11,8,9,75,5,4,4,8,9,10,23,30,15,20,15,12,155,13,10,7,20,14,40,56,81,43,53,42,33,412,105,39,46,68,83,259,380,633,551,821,560,219,3764
11702,3,0,40,11,5,3,5,8,17,20,40,35,31,20,6,201,3,6,3,5,7,11,12,20,14,15,9,8,113,8,3,5,6,9,22,17,16,21,15,11,10,143,25,14,14,16,27,58,57,80,75,64,43,24,497,126,47,40,74,104,325,365,757,674,1049,835,181,4577
11703,9,0,34,14,8,4,6,11,25,25,58,46,67,48,10,322,10,6,3,5,8,13,15,31,22,21,18,7,159,12,5,6,11,15,18,21,46,36,28,31,18,247,36,19,13,22,34,62,66,139,107,123,106,35,762,305,79,83,128,171,494,671,1675,1596,2328,2439,371,10340
11801,19,11,72,26,0,0,5,12,17,28,32,33,59,85,31,328,12,3,0,0,8,10,11,20,12,24,41,12,153,9,5,0,4,3,24,20,35,18,23,31,27,199,51,8,3,9,26,56,67,96,66,113,176,81,752,404,68,64,83,128,382,419,860,768,1411,3391,669,8647
11802,8,7,70,17,4,7,5,5,22,25,46,49,57,62,21,320,14,9,7,5,3,30,27,50,26,26,28,16,241,32,6,3,17,19,28,34,55,22,28,36,15,295,66,19,17,30,27,88,92,166,106,122,134,59,926,365,114,93,157,197,599,615,1311,1133,1748,2504,519,9355
11901,11,11,199,30,23,16,23,40,94,117,185,100,76,37,46,787,14,16,9,14,26,63,49,74,29,26,17,22,359,32,12,13,27,37,82,100,130,72,50,34,61,650,79,56,41,71,121,266,304,431,220,167,99,140,1995,526,239,225,390,528,1699,1997,3522,2461,2266,1033,903,15789
11902,4,12,126,17,12,10,26,23,101,88,99,56,54,31,31,548,15,10,3,16,25,54,44,42,22,25,9,19,284,23,6,12,30,27,86,89,86,45,32,26,35,497,59,31,28,77,85,258,243,255,131,121,70,97,1455,355,173,163,283,395,1356,1483,2061,1401,1582,858,670,10780
11903,16,10,112,24,4,3,10,16,41,56,91,45,43,31,21,385,17,15,9,13,18,50,36,45,26,24,12,21,286,29,7,11,12,17,54,56,79,36,46,31,18,396,77,26,26,38,58,161,158,231,120,124,90,70,1179,463,179,135,265,378,1111,1274,2367,1627,1926,1510,582,11817
11904,7,4,98,19,4,6,8,15,59,63,115,55,57,36,21,458,16,8,0,6,17,35,43,57,19,31,14,16,262,28,18,11,15,18,60,48,92,40,48,35,47,460,68,30,20,29,57,168,165,286,126,149,92,88,1278,365,141,132,188,326,977,1229,2430,1643,2039,1369,633,11472
12001,9,0,59,12,5,3,4,3,22,20,40,32,35,41,20,237,8,0,0,7,11,15,12,30,20,24,18,7,152,12,8,5,8,12,17,23,35,18,28,25,14,205,35,13,8,22,26,66,62,110,75,102,93,41,653,279,93,75,115,135,475,439,1009,968,1583,1727,367,7265
12002,5,5,30,8,4,0,8,3,19,8,22,24,40,34,11,181,6,6,0,0,3,16,19,20,10,16,8,4,108,8,5,0,4,3,19,20,19,11,13,14,8,124,22,15,0,12,12,54,47,67,50,75,61,28,443,173,64,45,79,93,304,319,614,537,1193,1881,216,5518
12003,8,3,94,18,9,6,10,26,47,53,120,62,56,48,21,476,16,4,13,10,15,40,41,60,42,29,20,10,300,24,7,9,14,17,53,44,75,36,55,34,42,410,62,20,28,41,61,153,150,279,157,143,110,76,1280,459,136,123,212,308,910,1111,2346,1580,1972,1841,607,11605
12101,14,6,66,11,4,0,9,9,18,20,44,25,47,62,17,266,20,6,3,12,4,18,16,38,19,32,40,11,219,14,4,7,3,7,25,25,40,23,26,29,13,216,51,14,10,24,20,68,65,135,73,115,145,47,767,397,101,87,129,156,506,519,1273,1031,1627,3186,511,9523
12102,6,8,95,7,4,0,3,15,31,43,70,48,41,25,13,300,6,4,6,8,13,42,23,53,29,27,12,12,235,20,9,10,10,17,46,43,59,21,26,12,26,299,40,17,19,21,45,130,121,203,115,104,55,59,929,316,127,112,192,277,770,946,1946,1542,2258,1045,435,9966
12103,46,8,126,18,3,3,10,9,20,17,43,24,50,75,14,286,14,5,8,3,6,28,24,47,20,39,55,22,271,26,5,0,8,5,27,18,20,16,21,43,8,197,64,13,15,24,20,89,66,125,73,120,219,52,880,573,142,138,158,203,654,663,1447,1132,2181,4478,649,12418
12104,14,6,39,9,0,3,3,3,14,23,39,26,33,57,14,224,8,4,3,3,4,13,12,21,7,22,33,10,140,16,4,0,12,7,19,18,21,15,14,30,14,170,36,8,6,21,14,49,53,88,51,69,134,44,573,260,50,58,78,89,308,334,733,648,1137,2483,352,6530
12201,4,3,31,9,0,3,0,3,4,9,15,21,16,35,8,123,0,0,3,4,0,8,10,14,7,4,14,4,68,8,4,0,4,0,8,3,7,5,13,10,12,74,22,4,6,8,3,20,25,39,37,42,63,27,296,144,28,38,44,59,162,201,379,334,676,1413,214,3692
12202,15,3,66,5,3,0,11,7,16,20,31,25,35,43,17,213,8,3,0,4,3,13,19,23,14,13,27,3,130,13,3,9,7,5,23,26,25,20,11,22,26,190,30,17,9,26,15,58,68,86,67,67,107,49,599,253,86,75,125,147,415,458,862,734,1439,1988,420,7002
12203,19,8,146,17,7,11,21,15,47,68,104,70,101,88,35,584,11,7,4,17,17,38,34,51,28,34,25,18,284,36,14,20,14,19,57,56,73,41,43,39,38,450,72,33,35,55,55,157,180,259,154,194,171,99,1464,545,177,156,300,335,996,1197,2496,2185,3444,3974,858,16663
12301,3,5,76,6,7,3,12,9,38,63,113,57,40,18,21,387,5,3,3,6,6,19,24,27,19,12,10,4,138,8,3,3,11,5,28,39,43,29,26,16,16,227,19,16,9,29,29,88,138,202,119,86,47,46,828,162,93,68,163,198,689,968,2253,1772,1445,512,386,8709
12302,3,13,220,22,17,8,34,49,184,203,254,91,37,22,62,983,16,14,10,30,40,76,74,80,23,13,9,19,404,33,16,29,55,63,166,167,164,56,30,27,65,871,79,50,50,130,160,474,495,543,191,86,61,159,2478,492,259,267,586,820,2404,3229,5286,2230,1218,639,886,18316
12303,3,0,54,8,3,4,4,10,23,40,58,24,25,13,21,233,0,0,0,7,5,3,11,20,7,4,3,3,63,12,4,3,6,11,30,27,35,5,10,11,17,171,24,7,7,21,30,70,85,121,42,43,30,41,521,166,66,68,127,170,537,654,1272,772,712,436,298,5278
12401,0,8,121,14,3,12,15,30,89,86,118,47,21,11,18,464,9,12,15,14,14,36,34,40,15,8,4,11,212,23,9,11,22,21,76,54,47,23,12,6,17,321,53,24,42,57,69,223,196,234,99,46,21,54,1118,331,187,193,350,402,1238,1466,2422,1398,915,427,390,9719
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,7,3,168,20,12,16,23,43,133,163,224,93,62,29,59,877,13,12,5,13,24,67,58,61,26,17,4,24,324,26,15,29,40,34,104,124,127,29,25,13,42,608,59,42,53,79,108,336,383,451,175,110,53,128,1977,402,216,231,430,628,1841,2425,4617,2704,1645,756,875,16770
12404,3,0,47,9,3,0,7,13,35,39,60,25,3,15,17,226,3,3,0,8,8,19,24,23,7,3,0,3,101,17,10,7,5,12,43,26,32,17,8,3,20,200,32,16,11,23,36,104,96,126,52,17,21,40,574,113,49,47,84,138,413,570,1091,602,347,234,216,3904
12405,0,4,86,8,9,5,12,15,73,59,121,43,19,5,24,393,5,15,4,13,15,23,28,36,11,3,9,15,177,17,10,7,25,27,71,68,73,30,18,6,25,377,30,34,16,50,65,186,174,247,95,48,20,68,1033,173,115,109,198,294,860,1078,2068,1003,490,157,384,6929
12501,4,4,63,5,4,3,8,9,48,43,55,32,25,15,11,258,11,8,5,0,8,28,19,31,14,20,3,9,156,15,5,4,10,15,44,48,64,25,33,10,24,297,34,17,12,24,35,134,116,158,81,83,32,48,774,224,110,86,171,218,744,928,1495,850,873,472,351,6522
12502,0,0,61,9,8,3,10,8,23,19,47,34,20,12,3,196,12,0,0,5,7,24,25,27,19,21,13,6,159,9,8,5,10,9,21,31,39,23,22,10,14,201,34,16,11,28,27,75,82,122,88,76,35,23,617,289,86,89,134,170,591,607,1256,1081,1375,737,275,6690
