region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
10401,21,12,9,11,17,26,20,19,4,139,247,170,120,197,337,482,479,264,109,2405,223,122,71,106,144,166,89,31,8,960,7,0,0,6,3,6,5,0,0,27,5314,3362,2297,3823,5253,5999,5082,3058,1063,35251,3,3,15,3,3,5,3,0,0,35,14,6,6,6,3,4,4,0,0,43,3,0,3,3,5,5,0,0,3,22,0,0,3,3,0,4,0,3,0,13,24,14,26,46,36,32,6,3,3,190,24,14,29,49,36,36,6,6,3,203,2794,1260,1074,1109,1141,1108,583,241,83,9393,71,75,53,60,81,51,14,3,0,408,946,473,396,485,483,496,395,234,114,4022,22,26,20,15,10,19,9,3,3,127,9227,5262,3931,5601,7107,7781,6117,3549,1269,49844
10402,45,22,25,29,42,42,37,30,10,282,476,317,241,395,617,752,628,394,197,4017,544,335,198,276,321,289,152,63,29,2207,30,18,11,16,18,24,14,14,3,148,8450,5149,4002,6062,8006,8352,6518,4023,1611,52173,41,14,45,32,15,16,4,3,0,170,64,27,31,37,25,12,3,3,0,202,7,6,7,13,18,10,7,7,0,75,15,6,10,6,4,0,0,0,0,41,265,190,268,210,194,141,50,44,10,1372,280,196,278,216,198,141,50,44,10,1413,5104,2933,2360,2558,2627,2420,1199,526,172,19899,197,204,168,162,158,80,32,9,7,1017,1330,750,603,716,848,850,634,437,259,6427,87,111,88,60,64,87,49,18,0,564,15694,9496,7690,10029,12147,12165,8546,5087,2067,82921
10501,4,7,3,12,12,9,7,3,0,57,152,100,107,159,162,215,199,75,16,1185,77,38,48,38,42,48,20,9,0,320,0,0,0,0,4,3,3,0,0,10,3890,2140,2123,2541,3024,2824,2196,1108,281,20127,3,5,13,8,4,0,0,0,0,33,19,8,6,14,6,4,6,0,0,63,0,0,3,0,3,0,0,0,0,6,13,0,4,3,3,0,0,0,0,23,0,0,11,4,13,10,0,0,0,38,13,0,15,7,16,10,0,0,0,61,913,479,472,421,391,316,159,55,11,3217,17,14,23,11,21,16,3,5,0,110,670,303,283,324,337,338,269,124,40,2688,3,42,30,13,9,18,8,5,0,128,5537,2998,2983,3359,3826,3540,2649,1297,332,26521
10502,4,3,5,0,3,6,9,5,3,38,236,182,130,230,412,520,439,337,108,2594,58,39,32,35,57,47,29,8,0,305,0,0,0,0,0,4,0,0,0,4,1776,1267,1159,1478,2195,2310,1714,1177,363,13439,6,0,15,6,3,3,0,0,0,33,11,3,10,4,0,3,3,0,0,34,0,3,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,11,9,8,11,4,15,4,0,0,62,11,9,8,14,4,15,4,0,0,65,1480,907,775,696,706,579,264,138,38,5583,37,31,22,27,18,12,5,0,0,152,535,316,302,292,323,272,254,196,104,2594,4,25,36,4,18,7,5,0,0,99,3879,2567,2351,2536,3292,3219,2249,1511,505,22109
10503,53,33,32,50,27,49,36,22,9,311,712,483,424,500,690,694,536,375,165,4579,344,166,139,156,179,127,76,52,9,1248,5,3,4,10,4,5,8,3,0,42,10876,6033,5197,6428,7484,6999,5314,3214,1168,52713,37,15,44,25,23,15,4,0,0,163,40,25,24,24,19,6,3,4,3,148,0,0,3,3,5,5,5,5,3,29,9,9,4,6,6,3,0,0,0,37,24,20,24,28,29,11,9,5,0,150,33,29,28,34,35,14,9,5,0,187,2530,1263,1222,989,820,691,339,151,52,8057,79,69,63,50,43,19,6,0,0,329,1128,771,652,655,715,590,433,279,94,5317,4,40,25,16,24,21,18,10,0,158,14773,8285,7294,8283,9215,8382,6144,3668,1323,67367
10601,69,14,36,40,40,33,33,16,9,290,759,618,513,722,943,958,621,405,173,5712,348,196,166,190,203,158,86,28,13,1388,16,9,6,13,11,15,15,16,0,101,11388,7289,6673,8290,8703,8049,5036,2954,1143,59525,18,13,34,19,9,6,5,0,0,104,25,16,30,21,19,13,3,3,0,130,4,5,6,4,4,11,8,3,0,45,0,3,0,4,0,0,0,0,0,7,31,37,39,48,43,13,12,3,0,226,31,40,39,52,43,13,12,3,0,233,4402,2381,2178,1801,1553,1294,561,214,59,14443,140,90,103,60,75,43,13,0,0,524,1323,907,914,895,892,802,470,290,97,6590,26,41,46,49,33,44,8,3,0,250,17415,10828,10082,11269,11399,10321,6136,3473,1299,82222
10602,40,29,22,33,29,35,18,9,0,215,642,473,355,533,650,604,469,264,111,4101,368,174,186,220,152,119,63,23,5,1310,7,3,9,4,6,9,3,3,3,47,9905,6016,5751,6880,6855,5899,3837,2364,923,48430,39,9,63,43,16,10,3,3,0,186,39,31,34,24,17,12,3,3,0,163,5,3,4,4,3,5,0,0,0,24,0,3,3,3,3,0,0,0,0,12,40,45,58,49,47,18,3,0,0,260,40,48,61,52,50,18,3,0,0,272,3007,1757,1708,1389,1022,746,262,120,37,10048,54,83,87,68,41,18,4,0,3,358,915,561,504,560,492,433,259,206,86,4016,11,15,19,19,8,15,11,0,0,98,14050,8570,8275,9095,8566,7193,4388,2699,1049,63885
10603,20,11,13,12,22,17,13,12,5,125,556,393,300,458,640,719,620,398,145,4229,458,234,185,206,240,159,119,42,12,1655,4,8,0,12,11,12,9,9,0,65,8366,4972,4013,5913,6809,6982,6360,3411,1066,47892,22,11,24,19,18,0,0,0,0,94,21,7,20,7,12,5,0,0,0,72,3,0,0,9,7,13,7,0,0,39,3,5,3,3,5,4,3,0,0,26,20,16,53,39,32,39,17,5,0,221,23,21,56,42,37,43,20,5,0,247,3454,1897,1564,1591,1449,1250,776,322,97,12400,80,87,89,72,62,32,16,0,8,446,1077,605,449,529,640,642,582,433,282,5239,39,35,37,30,20,39,16,0,4,220,13143,7673,6307,8285,9132,9061,7794,4183,1457,67035
10604,10,4,15,4,5,12,11,3,3,67,206,107,164,178,247,240,142,92,28,1404,99,54,76,51,45,34,18,6,3,386,10,4,3,7,0,0,4,0,0,28,4462,2667,2711,3043,3371,2855,1862,1119,395,22485,9,3,13,5,4,3,3,0,0,40,20,5,25,11,7,0,0,0,0,68,3,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,23,7,10,7,0,0,0,57,4,6,23,7,10,7,0,0,0,57,1334,667,721,535,409,260,131,40,16,4113,17,27,37,20,16,8,0,0,3,128,594,359,410,435,331,284,180,117,41,2751,0,47,40,7,9,5,0,0,0,108,6463,3796,4026,4095,4180,3446,2181,1276,455,29918
10701,10,13,9,10,18,9,5,6,4,84,650,365,235,322,424,343,365,230,96,3030,281,163,138,151,164,106,60,29,6,1098,14,7,8,7,16,9,8,5,0,74,9406,6179,5450,6834,7609,6557,5325,3863,1244,52467,27,21,35,33,25,21,8,3,0,173,483,232,288,217,135,106,77,11,0,1549,0,3,0,3,3,0,0,0,0,9,7,0,3,3,6,0,0,0,0,19,27,17,30,42,34,20,13,6,0,189,34,17,33,45,40,20,13,6,0,208,3051,1917,1630,1476,1374,891,465,237,83,11124,72,84,72,86,51,26,16,3,4,414,976,564,518,500,551,496,397,279,107,4388,31,50,25,15,13,28,16,5,3,186,14168,9138,8132,9327,9910,8236,6343,4416,1444,71114
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,0,0,0,0,17
10703,18,6,11,11,19,15,5,4,0,89,715,529,324,420,641,552,474,327,130,4112,349,180,180,176,187,147,71,27,6,1323,8,5,3,3,16,3,7,9,5,59,11315,7360,5812,8057,9104,7858,5860,3732,1322,60420,24,13,30,11,15,16,4,0,0,113,158,92,95,103,71,39,40,14,0,612,0,4,0,6,4,3,4,0,0,21,3,3,3,0,3,0,0,0,0,12,48,28,43,50,46,27,21,5,0,268,51,31,46,50,49,27,21,5,0,280,4185,2458,2058,1982,1862,1358,668,265,96,14932,86,94,99,94,65,48,6,6,3,501,1078,639,498,519,612,527,411,294,114,4692,20,36,17,19,15,21,11,11,4,154,17021,10802,8754,10959,11909,9975,7049,4334,1543,82346
10704,28,39,21,15,23,14,12,11,7,170,937,709,507,575,791,777,663,469,227,5655,470,388,290,292,278,200,105,42,10,2075,9,12,12,21,17,18,20,5,0,114,13462,9843,8615,10350,11099,9696,7446,5549,2368,78428,112,77,205,115,62,46,44,6,0,667,607,378,654,368,192,109,100,28,5,2441,12,12,15,14,24,15,14,7,0,113,7,0,3,3,7,0,0,0,0,20,74,86,100,93,86,51,23,10,7,530,81,86,103,96,93,51,23,10,7,550,5295,5854,4485,3684,3093,2209,969,467,184,26240,167,326,208,208,122,76,15,14,0,1136,1367,1388,1200,1018,1072,825,540,535,230,8175,90,492,253,106,86,86,32,18,3,1166,21436,18840,16178,16296,16132,13335,9261,6674,2797,120949
10801,0,4,0,0,15,14,7,7,0,47,173,137,97,144,239,320,319,250,97,1776,96,63,51,55,80,83,55,35,3,521,3,3,4,3,11,9,0,3,0,36,2853,1639,1240,2093,2921,3536,3822,2612,904,21620,6,0,5,0,7,0,0,0,0,18,13,3,4,6,10,4,3,0,0,43,0,0,5,0,0,5,6,0,0,16,8,3,3,3,6,3,0,0,0,26,15,14,3,16,14,17,6,0,0,85,23,17,6,19,20,20,6,0,0,111,1244,668,504,599,612,668,462,227,79,5063,36,28,24,36,30,19,13,3,4,193,471,238,189,205,270,362,343,261,228,2567,10,12,9,15,9,16,10,0,5,86,4677,2635,2008,3016,3941,4680,4669,3106,1220,29952
10802,207,110,62,98,100,62,39,44,4,726,391,264,184,275,482,594,546,301,158,3195,203,98,79,103,137,143,66,37,18,884,7,0,6,3,8,4,11,5,0,44,5259,2930,2156,3318,4857,5513,4620,2717,1118,32488,4,4,13,8,9,6,4,0,0,48,12,6,7,12,7,0,3,3,3,53,0,0,0,4,5,7,5,5,0,26,11,13,10,11,4,0,0,0,0,49,26,14,21,33,44,29,12,5,0,184,37,27,31,44,48,29,12,5,0,233,2529,1190,936,953,1253,1199,623,280,95,9058,62,77,48,63,88,53,14,6,0,411,877,503,487,491,585,601,403,284,125,4356,16,16,23,15,7,16,12,4,0,109,8845,4784,3748,4958,6954,7525,5713,3311,1341,47179
