SA4_CODE_2016,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
111,4317,3838,2989,1850,670,244,19881,1325,2863,2842,2461,1989,940,289,54,12760,494,981,716,494,348,216,91,21,3368,903,1425,1112,925,534,389,101,57,5449,51,9,13,16,20,26,40,23,200,67,130,187,192,135,71,39,14,828,1201,1152,1081,1285,1419,1595,1809,1936,11483,7618,17803,16892,15284,13690,8518,4527,2857,87184,323,983,867,709,702,501,177,50,4311,324,864,785,547,348,140,24,4,3035,1611,5489,5276,6167,5949,4748,2418,864,32532,838,2310,2122,2079,1742,1217,666,211,11191,258,581,707,534,341,220,73,21,2730,1218,4693,4122,4014,3923,1937,852,306,21064,526,2575,2821,2560,3521,2180,917,246,15350,2393,6387,6605,5942,4798,3069,1102,342,30635,1828,3930,3986,3538,2952,1562,562,134,18490,839,1593,1113,751,566,344,137,34,5379,1242,2153,1744,1403,886,644,229,94,8402,90,43,19,35,40,46,69,39,379,141,283,381,404,311,178,91,34,1818,2502,2580,2400,2898,2957,3153,3093,2763,22353,14135,34461,32954,31582
112,2263,2382,2186,1303,459,185,11203,516,1393,1897,2018,1937,839,197,48,8857,162,533,722,627,460,231,81,26,2835,560,889,787,741,499,323,97,53,3951,25,10,8,26,26,33,55,22,209,25,77,138,131,106,63,34,15,593,1283,1072,1313,1592,1855,1630,1517,1233,11505,4073,8559,11095,11838,12283,7217,3586,2005,60654,62,262,427,438,465,354,111,37,2159,121,229,313,326,271,120,23,0,1410,628,1705,2070,2661,3135,2743,1440,502,14888,345,1217,1494,1620,1642,1134,543,156,8150,247,557,767,781,684,363,121,40,3565,476,1744,2391,2708,3275,1646,706,255,13191,244,1267,1807,2021,2941,1817,659,205,10955,920,2448,3299,3460,3305,2165,791,306,16706,714,1831,2557,2799,2791,1470,371,92,12635,323,832,1088,944,793,440,150,49,4611,791,1439,1402,1223,895,600,207,86,6646,46,24,27,42,53,69,69,42,372,59,149,255,289,263,182,92,39,1324,2714,2216,2649,3269,3838,3247,2700,1913,22554,7689,15918,20555,22580
113,1490,1514,1193,618,185,78,7168,413,1017,898,883,664,275,81,12,4247,91,209,144,106,79,46,24,9,711,442,661,439,336,217,131,35,13,2269,28,16,12,13,13,22,22,7,125,24,72,55,61,47,25,10,3,295,957,750,787,860,1043,967,885,598,6850,3436,6749,6213,6034,5468,3280,1813,929,33927,87,285,310,213,186,118,29,9,1236,110,249,173,128,100,39,4,0,804,866,1901,1826,1950,1784,1176,503,142,10151,453,819,619,620,628,400,189,53,3774,333,650,734,743,605,369,166,50,3647,517,1428,1236,1234,1246,714,346,128,6855,232,1051,1152,1063,1193,664,279,79,5711,800,2140,2146,2153,1735,913,280,97,10270,535,1380,1261,1200,954,428,138,29,5916,155,354,231,170,144,84,49,18,1198,595,956,678,529,411,238,75,24,3512,49,31,21,30,32,41,30,9,237,55,140,141,155,130,67,33,15,744,2146,1956,1980,2075,2225,1949,1618,895,14841,6925,13350,12505,12269
114,1344,1415,1490,1263,470,141,7657,401,802,1027,1161,1101,681,198,46,5418,84,205,259,289,237,192,87,25,1386,337,530,468,425,308,248,68,41,2432,18,11,3,7,10,23,22,8,96,26,44,64,65,81,68,22,12,376,690,516,572,789,961,1162,1040,736,6465,2486,4811,5691,6497,7120,5767,2822,1242,36440,57,148,198,231,335,320,112,30,1437,63,146,156,152,134,89,20,0,764,485,1416,1527,2061,2529,2449,1395,414,12276,322,801,825,984,983,807,434,90,5253,155,326,412,436,347,238,98,21,2022,303,888,1081,1329,1664,1094,551,146,7057,135,643,916,1064,1605,1322,494,107,6290,598,1521,1880,2045,2241,2157,804,213,11452,502,1107,1375,1589,1585,1191,442,99,7880,145,316,407,418,370,319,134,40,2148,491,824,770,681,538,448,138,62,3944,35,19,9,20,17,37,35,17,186,40,97,142,148,169,145,67,26,827,1564,1364,1432,1714,1908,2261,1857,1150,13253,4890,9617,11128,12871
115,4755,4058,2653,1499,419,178,17576,730,1469,1946,1743,1273,563,141,44,7914,428,613,620,457,215,144,57,15,2559,394,622,704,616,329,228,62,22,2974,10,6,6,8,18,18,11,3,88,54,124,209,188,123,79,31,3,813,630,549,710,771,641,630,511,669,5107,4329,9794,13891,12785,9411,5422,2094,1230,58960,246,513,835,1056,883,493,171,46,4242,260,1080,2253,1301,604,182,23,0,5704,688,2010,3381,4170,3569,2540,1055,341,17763,627,1221,1440,1516,982,576,305,66,6736,180,307,434,397,288,177,56,25,1872,632,1632,2053,2342,1917,1152,498,153,10372,359,1312,1811,1906,2199,1309,476,134,9510,1617,5072,7864,7300,5139,3036,834,291,31163,1126,2224,2699,2470,1989,1012,307,89,11914,729,1026,939,647,342,234,88,32,4037,528,852,986,895,516,345,114,30,4262,16,19,16,11,33,33,23,3,152,98,221,338,337,238,149,75,24,1482,1342,1082,1424,1625,1276,1230,889,957,9828,8442,18581,26465,25973
116,5677,3696,2391,895,188,44,20482,1155,2867,2709,2087,1237,403,92,16,10562,377,773,506,280,133,62,20,8,2168,696,1346,936,582,332,174,27,13,4106,42,28,22,34,47,48,25,11,257,85,329,390,248,143,60,19,4,1278,1450,1689,1552,1351,1221,1103,743,402,9516,7223,20109,18318,12671,8611,4196,1583,650,73359,370,1086,1200,905,616,254,68,4,4510,691,3155,3672,1075,380,93,7,0,9070,1037,3932,5162,5105,4099,2237,888,199,22662,721,1440,1405,1163,784,499,236,68,6327,156,372,399,345,272,92,37,5,1675,995,3463,2924,2147,1687,671,204,79,12174,573,2167,2152,1602,1319,805,241,81,8942,2671,10154,9774,6077,3989,1700,377,88,34837,1583,4004,3759,2918,1884,730,191,42,15117,685,1397,870,454,263,140,47,15,3870,949,2241,1532,960,579,298,93,19,6668,84,68,53,55,71,72,37,15,454,162,583,692,512,329,150,51,13,2492,3260,3761,3480,2983,2475,2060,1306,614,19950,13939,37832,37074,26318
117,5899,2968,1609,708,172,80,26210,1734,6427,3669,2216,1707,855,242,46,16894,1457,4835,2096,1140,545,235,82,29,10432,608,1400,727,462,276,141,41,11,3666,203,58,24,31,33,30,15,3,394,199,611,404,266,170,77,40,5,1770,3019,5388,2539,1638,1463,1036,796,552,16430,13221,38837,20304,12066,8369,4624,2001,900,100317,998,2782,1478,955,610,327,134,26,7309,710,3739,2524,944,380,98,17,0,8413,1476,5689,2823,2233,1694,1197,597,166,15869,531,2769,1664,1146,714,388,196,47,7449,129,510,393,245,179,60,32,4,1558,834,4634,2619,1859,1369,812,332,101,12562,394,2134,1496,1421,1470,946,269,75,8211,6024,20564,11259,5815,3126,1421,346,119,48671,2615,10670,6322,4107,3119,1642,489,99,29071,2285,8406,4097,2170,1043,412,135,43,18593,1052,2869,1623,1037,515,263,85,25,7467,368,129,61,66,58,44,32,10,775,326,1095,768,534,340,154,78,22,3309,6237,11657,6018,4129,3245,2222,1554,850,35909,23980,77660,43136,26653
118,5333,3619,1931,1197,462,279,21191,878,4181,3534,2567,1809,1136,355,114,14572,761,3041,1916,1153,550,284,121,51,7885,269,808,612,509,273,267,85,52,2871,55,17,4,14,17,32,27,16,176,115,329,357,300,197,126,44,23,1493,1498,2947,1906,1471,1218,1181,1042,941,12207,6672,24590,18614,13619,9608,6688,3262,1943,84988,589,1661,1223,903,648,537,188,66,5823,294,1280,1400,808,373,113,21,3,4289,1233,3799,2300,1985,1790,1566,896,397,13958,494,2391,1612,1248,812,555,253,96,7461,94,391,348,262,142,77,44,24,1383,510,3730,2789,2319,2080,1434,809,343,14013,272,1655,1533,1475,1777,1265,517,206,8693,2734,12147,10276,7000,3972,2278,858,421,39684,1381,6619,5638,4413,3125,2163,696,226,24268,1146,4442,3056,1779,906,469,187,68,12053,411,1354,1088,831,466,409,157,79,4795,157,48,22,21,26,41,51,17,392,193,541,628,494,320,212,87,41,2513,3293,6183,4269,3263,2507,2320,1797,1375,25004,12784,46255,36184,26807
119,9334,6829,3964,1817,608,345,38733,1811,5133,4417,3250,2146,805,204,56,17816,836,1778,1203,735,354,172,75,24,5180,882,2115,1781,1184,622,371,114,65,7120,84,79,49,69,93,81,64,34,547,142,426,457,353,226,97,55,7,1754,2505,3413,2576,2490,2132,1803,1809,1687,18409,12605,36414,28013,21760,14758,7734,4335,2709,128323,728,1911,1617,1636,1025,508,216,52,7692,1029,5045,4341,1981,723,164,16,4,13303,1772,6326,6167,6874,5999,4006,2434,911,34490,1097,2831,2779,2283,1454,955,602,192,12186,157,469,445,393,292,129,73,18,1970,1618,5780,3734,3136,2502,1216,668,234,18888,1044,3609,3106,2918,2741,1586,661,234,15900,5775,22898,15764,11067,6624,3290,1075,521,67008,2640,7371,6316,4790,3511,1483,450,134,26700,1368,2969,2020,1213,684,353,165,48,8831,1240,3908,2921,1987,1058,660,245,111,12136,211,173,110,136,158,143,97,50,1072,255,766,849,722,500,248,126,48,3517,5184,7039,5327,5010,4271,3581,3229,2616,36252,24117,71092,55493,44136
120,6070,4400,2467,1066,336,182,24389,943,3509,3492,2707,1921,1029,254,67,13919,752,2130,1622,1079,537,195,79,26,6425,383,934,713,566,314,192,61,22,3185,69,32,20,32,45,41,25,14,285,110,342,360,302,192,82,36,17,1446,1237,2317,1688,1348,1184,884,710,609,9979,7069,24487,19620,15430,10762,5813,2405,1312,86895,509,1481,1287,1232,836,478,169,50,6033,538,3595,2690,1273,502,105,14,4,8732,909,3982,3021,2999,2597,1687,898,368,16475,384,1506,1553,1399,874,590,320,71,6699,88,304,345,276,184,97,30,17,1333,805,3986,2709,2481,2071,1204,524,223,14011,391,1968,1880,1947,2138,1392,486,178,10378,3457,14260,10745,7614,4475,2133,589,264,43537,1437,5418,5358,4240,3219,1801,476,127,22075,1257,3458,2666,1729,935,367,132,39,10585,623,1883,1306,964,516,323,126,42,5782,134,69,52,51,78,59,52,22,515,189,576,610,491,341,151,75,33,2461,2663,4790,3419,2749,2283,1736,1285,921,19842,13382,47286,37637,29451
121,9917,7863,4562,2980,1136,601,37133,1025,4164,4981,4467,3233,2078,803,272,21018,786,2327,2034,1448,824,419,227,112,8182,391,821,780,718,362,297,104,44,3527,34,19,15,23,34,18,21,20,185,129,346,533,448,298,225,85,42,2107,1158,2027,1774,1520,1245,1133,988,1232,11076,6735,26684,29392,25227,17935,12342,6051,3382,127746,562,1762,2186,2275,1702,1364,651,229,10719,390,3241,4788,2555,1208,317,42,7,12550,671,4086,4733,4566,3750,3036,1773,745,23365,374,1679,1687,1687,1274,813,469,152,8133,125,492,616,513,353,234,129,41,2495,885,4439,4410,4358,3800,2747,1660,744,23051,369,2184,2554,2764,3174,2621,1281,419,15372,2850,15304,17933,15202,9509,6224,2520,1023,70562,1619,6565,7729,7398,5630,3771,1562,517,34788,1301,3661,3164,2179,1308,689,374,152,12823,607,1487,1355,1121,583,433,159,67,5815,69,33,27,48,57,31,33,21,327,199,573,829,729,502,357,149,90,3428,2377,3992,3548,2950,2454,2097,1671,1788,20867,12401,49496,55553,48339
122,5314,4697,2681,1859,775,407,20315,603,2056,2786,2347,1507,935,276,97,10615,467,1316,1375,963,471,244,104,56,5002,335,722,765,770,403,322,117,48,3481,16,9,13,13,5,13,20,19,111,49,163,256,256,105,78,31,16,954,780,998,1111,1004,856,929,891,1111,7671,3895,12985,16727,14986,10277,6956,3585,2231,71635,208,686,1115,1076,818,563,214,66,4753,165,765,1423,1048,524,172,31,3,4136,486,2047,2848,3452,2817,2294,1413,549,15908,476,1818,2066,1922,1215,811,478,145,8932,111,423,646,492,290,131,91,25,2217,440,2038,2337,2353,1962,1250,783,310,11472,279,1525,1999,1975,2204,1452,704,210,10341,1432,6453,9324,8519,5222,3569,1464,623,36602,910,3084,4271,3705,2541,1675,543,185,16912,802,2061,2132,1472,805,449,188,85,7994,501,1176,1251,1190,624,441,194,65,5439,37,25,24,25,17,26,28,20,191,89,276,466,439,236,173,77,44,1788,1573,1997,2278,2107,1734,1686,1510,1538,14430,7500,24380,32181,29781
123,3532,2798,2080,908,221,60,14640,1176,2494,2253,1734,1105,389,68,22,9235,292,539,327,216,147,75,16,10,1629,676,1196,775,538,339,194,42,13,3760,29,9,36,19,31,35,24,3,193,44,135,173,129,83,42,9,0,614,1291,1225,1168,1103,1051,955,708,685,8185,6270,13676,12495,9974,7753,3978,1533,904,56584,231,573,554,489,380,191,60,15,2488,335,1131,1171,472,272,77,14,0,3469,1070,3363,3753,4125,3958,2397,955,210,19835,831,1570,1548,1126,922,561,230,51,6837,216,477,434,338,233,99,34,7,1835,826,2144,2042,1812,1482,744,223,66,9337,499,1965,1918,1576,1613,791,250,55,8659,1923,5551,5549,4441,3331,1587,360,97,22838,1516,3442,3158,2358,1587,646,120,34,12866,557,971,547,353,268,150,42,14,2899,851,1713,1229,891,552,345,93,14,5682,58,21,52,35,45,61,31,8,304,111,269,330,305,219,134,36,4,1412,2659,2476,2396,2223,2040,1878,1285,977,15933,11673,25673,24670,20536
124,3939,3277,2589,1291,370,154,16900,1252,2747,2513,2256,1788,864,214,30,11660,415,875,710,444,362,209,78,28,3130,941,1456,983,764,433,227,61,20,4897,37,18,17,28,28,42,18,8,186,55,148,175,163,113,58,23,12,745,1397,1542,1355,1409,1284,1259,954,576,9772,7093,15574,14615,12891,11137,6354,2651,1101,71421,242,583,682,601,601,403,106,23,3238,360,1011,1020,543,351,139,15,3,3437,1253,3920,4046,4546,4171,2883,1180,316,22314,973,1961,1741,1605,1187,774,334,75,8658,293,670,614,536,378,165,64,24,2736,862,2487,2388,2331,2356,1175,513,159,12271,552,2324,2412,2269,2760,1542,520,123,12489,2085,5700,6040,5092,4319,2283,666,216,26408,1700,3883,3605,3192,2647,1436,396,70,16930,729,1365,1118,797,652,373,121,40,5208,1249,2085,1490,1132,688,406,135,44,7233,71,37,36,42,46,70,39,10,347,126,296,384,375,265,151,77,30,1699,2948,3340,2991,2884,2640,2382,1630,858,19666,13445,29662,28567,25940
125,7328,4406,2692,1321,408,198,28758,1275,4152,3404,2538,1655,630,166,53,13867,516,1366,865,450,251,142,57,16,3676,609,1572,1147,745,365,211,56,32,4736,55,65,30,63,72,50,36,12,390,123,522,389,228,152,70,27,11,1526,1990,3428,2303,1868,1565,1250,1117,943,14461,9231,33212,22936,15558,10686,5736,2856,1606,101815,601,2159,1747,1345,913,497,180,40,7491,921,6633,5205,1580,588,138,14,5,15089,1324,6812,5843,5052,4423,2811,1599,543,28416,792,2276,2053,1583,1011,636,344,103,8799,128,388,382,333,240,103,59,28,1654,1265,5584,3390,2365,2009,997,484,147,16245,750,2838,2271,2083,1801,1218,514,175,11646,4170,18923,13089,7393,4808,2496,800,305,51991,1949,5985,4844,3753,2692,1134,379,113,20850,860,2233,1401,789,470,254,100,25,6132,879,2930,1901,1163,645,360,134,52,8064,131,166,97,116,130,93,55,19,809,212,883,701,480,316,172,77,23,2864,4513,7862,5481,4078,3289,2511,2006,1413,31162,18502,65673,48404,32119
126,3973,2970,1823,957,387,241,16440,568,1651,1751,1494,1076,614,221,82,7464,378,821,678,463,274,115,60,16,2802,273,455,388,348,198,117,40,37,1851,31,11,4,11,26,23,14,8,134,77,155,178,143,111,66,41,16,786,590,798,593,516,481,438,531,726,4675,4226,12818,11432,9558,7159,4179,2226,1515,53116,355,1032,944,978,817,544,217,83,4968,273,2081,2431,1247,550,136,15,9,6744,452,2400,2423,2506,2214,1489,896,374,12756,230,667,760,756,506,321,211,64,3519,67,206,193,228,173,82,46,10,998,520,2041,1708,1611,1599,948,497,206,9135,241,1043,1051,1231,1427,1035,507,218,6748,2352,8397,6782,5248,3483,1865,752,375,29252,899,2579,2628,2315,1819,1104,403,149,11905,621,1356,1040,717,425,215,93,30,4501,420,834,673,563,304,197,72,48,3107,66,22,12,24,40,32,22,9,235,122,280,301,262,198,124,65,32,1391,1202,1567,1257,1085,979,838,889,1036,8850,7825,24510,22197,18769
127,5241,3698,2158,793,182,62,20138,1465,3135,2487,1921,1227,368,67,15,10686,518,799,503,250,143,74,31,5,2329,740,1546,1340,970,466,218,57,16,5346,59,54,47,55,77,65,36,9,399,104,190,195,168,100,39,24,4,829,2065,2264,2110,1925,1745,1355,952,568,12983,9133,20099,16863,12792,8712,4261,1790,799,74455,495,940,821,744,522,243,63,6,3844,641,2141,1926,889,299,78,4,0,5979,1292,3944,4577,5431,4408,2557,1097,272,23572,1007,1966,1778,1630,1053,683,316,78,8519,107,253,266,265,215,93,43,8,1246,1198,3038,2311,1820,1330,613,196,54,10556,836,2701,2038,1638,1341,808,268,47,9669,3232,9465,8050,5710,3469,1399,361,94,31775,2086,4307,3421,2709,1818,637,161,26,15180,846,1359,840,427,287,149,61,11,3982,1021,2192,1920,1425,717,386,113,30,7799,109,98,96,102,123,110,61,18,722,196,393,463,455,282,176,70,15,2049,4422,4662,4272,4022,3495,2576,1742,881,26076,17487,37470,32782,27272
128,3935,3501,2630,1548,603,295,16535,753,1871,1929,1483,1055,512,140,45,7786,375,779,621,356,222,126,78,23,2583,409,805,800,623,343,298,83,54,3423,13,13,6,7,13,20,10,11,99,41,90,133,109,70,45,14,7,522,564,755,735,716,671,622,713,791,5568,4111,11134,12277,10676,8905,5100,2461,1555,56221,202,491,677,623,600,380,118,42,3122,192,728,923,573,360,108,14,0,2891,797,2504,3199,3966,3595,2768,1568,658,19062,637,1712,1803,1532,1062,629,377,126,7877,115,317,341,275,215,88,48,10,1415,600,1854,1958,1883,1669,843,429,172,9410,413,1862,1915,1884,2540,1255,464,130,10466,1466,4933,6309,5803,4735,2800,1021,438,27490,1112,2797,2806,2256,1660,903,287,86,11906,621,1235,973,561,366,227,115,42,4146,545,1136,1174,915,531,438,147,75,4959,18,21,18,25,28,32,19,13,161,77,200,266,254,196,118,48,16,1167,1170,1487,1579,1498,1384,1195,1196,1114,10624,7960,21277,23929,22047
197,0,0,4,3,0,0,17,0,0,3,0,7,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,14,8,0,42,8,17,6,17,29,33,12,0,122,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,4,6,18,5,0,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,0,16,0,0,0,0,3,5,0,0,16,3,10,0,0,3,5,0,0,23,0,0,3,0,7,3,0,0,22,0,0,0,0,0,0,0,0,3,0,4,3,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,4,11,16,18,0,69,8,30,15,24
199,82,64,67,37,6,0,466,51,99,51,59,59,34,3,0,354,21,60,37,27,12,3,0,0,156,39,36,21,18,22,9,0,0,156,3,0,3,0,0,0,0,0,11,3,10,4,5,8,4,0,0,31,188,286,196,193,154,93,37,17,1167,440,848,485,472,448,262,64,21,3038,17,55,16,11,21,4,3,0,134,21,54,42,15,8,0,0,0,140,72,199,114,126,151,122,21,4,804,30,80,69,47,59,50,6,0,337,13,35,23,17,21,7,0,0,119,35,125,61,62,77,54,7,3,431,17,53,29,41,58,34,0,0,239,126,260,134,120,105,75,15,0,826,91,157,83,81,91,63,8,3,575,32,105,54,46,16,15,0,0,269,59,83,48,30,32,18,0,0,280,13,5,6,3,3,0,0,0,27,11,13,14,13,12,13,0,0,79,445,793,709,665,482,264,88,23,3472,989,2023,1392,1284
