region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC10011,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,29,27,56,7,8,15,3,0,3,0,0,0,0,0,0,3,0,3,5,10,15,50,45,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,5,0,5,58,52,110
SSC10012,12,11,23,29,39,68,3,0,3,0,0,0,3,3,6,1043,935,1978,79,85,164,21,0,21,10,3,13,34,10,44,5,3,8,36,50,86,1275,1139,2414,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,6,3,9,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,6,10,8,18,19,14,33,5,3,8,0,0,0,0,0,0,5,3,8,26,42,68,130,266,396,22,8,30,1477,1472,2949
SSC10013,3,3,6,20,21,41,3,0,3,0,0,0,3,0,3,939,735,1674,72,72,144,18,0,18,23,0,23,36,10,46,9,3,12,15,26,41,1141,870,2011,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,9,9,18,17,12,29,3,0,3,0,0,0,0,0,0,3,0,3,41,51,92,122,223,345,17,15,32,1341,1171,2512
SSC10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,105,246,6,13,19,17,0,17,0,0,0,0,0,0,0,3,3,8,13,21,172,134,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,11,20,31,7,0,7,193,158,351
SSC10015,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,145,120,265,8,3,11,11,0,11,3,0,3,3,0,3,0,4,4,12,7,19,185,134,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,9,18,27,22,19,41,3,6,9,219,180,399
SSC10016,10,14,24,3,12,15,0,0,0,0,0,0,0,3,3,182,148,330,37,34,71,12,3,15,3,0,3,0,0,0,3,0,3,5,9,14,255,223,478,16,13,29,0,0,0,0,0,0,7,0,7,3,5,8,0,0,0,26,18,44,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,29,21,50,0,10,10,0,0,0,0,0,0,0,10,10,0,4,4,18,45,63,15,7,22,317,310,627
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,9
SSC10018,18,12,30,15,7,22,0,0,0,3,0,3,0,0,0,2478,2008,4486,165,160,325,80,0,80,26,0,26,15,0,15,11,11,22,38,41,79,2849,2239,5088,3,3,6,0,0,0,0,0,0,25,3,28,6,3,9,0,0,0,34,9,43,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,6,3,9,19,14,33,59,26,85,5,3,8,0,0,0,3,0,3,8,3,11,39,77,116,306,463,769,45,41,86,3306,2849,6155
SSC10019,40,19,59,9,11,20,0,0,0,0,0,0,0,0,0,1159,913,2072,96,85,181,51,3,54,20,4,24,10,0,10,4,5,9,19,29,48,1408,1069,2477,0,4,4,0,0,0,0,0,0,7,4,11,5,0,5,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,22,8,30,0,0,0,0,0,0,0,4,4,0,4,4,24,28,52,144,209,353,20,20,40,1618,1338,2956
SSC10020,0,3,3,10,9,19,0,0,0,0,3,3,5,11,16,823,734,1557,37,75,112,11,0,11,11,0,11,34,13,47,4,4,8,129,135,264,1064,987,2051,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,16,13,6,19,0,0,0,0,0,0,3,0,3,3,0,3,41,57,98,93,174,267,21,10,31,1235,1234,2469
SSC10021,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,93,114,207,10,9,19,5,0,5,0,0,0,0,0,0,0,0,0,3,3,6,114,129,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,13,21,34,3,3,6,141,160,301
SSC10022,490,430,920,189,268,457,0,0,0,0,4,4,20,19,39,972,708,1680,58,99,157,15,0,15,70,21,91,135,53,188,16,11,27,253,246,499,2218,1859,4077,77,63,140,0,0,0,0,5,5,9,7,16,5,10,15,13,3,16,104,88,192,0,0,0,0,0,0,4,0,4,0,6,6,8,11,19,12,17,29,10,4,14,126,109,235,16,20,36,0,0,0,4,0,4,20,20,40,94,90,184,157,205,362,19,15,34,2634,2298,4932
SSC10023,49,49,98,3,9,12,0,0,0,0,0,0,3,0,3,704,594,1298,29,46,75,21,0,21,0,0,0,3,0,3,6,5,11,5,3,8,823,706,1529,15,7,22,0,0,0,0,0,0,42,41,83,12,10,22,0,0,0,69,58,127,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,4,10,75,65,140,5,4,9,0,0,0,0,0,0,5,4,9,26,38,64,78,108,186,10,7,17,1017,928,1945
SSC10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,65,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,4,3,7,46,34,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,12,7,19,0,3,3,72,56,128
SSC10025,7,3,10,213,150,363,3,7,10,0,0,0,6,4,10,935,836,1771,56,93,149,32,3,35,39,7,46,30,3,33,5,0,5,43,77,120,1369,1183,2552,10,13,23,0,3,3,0,0,0,5,4,9,0,0,0,0,0,0,15,20,35,3,3,6,0,0,0,9,17,26,6,10,16,6,0,6,24,30,54,13,6,19,52,56,108,10,4,14,3,0,3,0,0,0,13,4,17,77,120,197,97,169,266,22,20,42,1630,1552,3182
SSC10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,98,5,3,8,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,64,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,5,16,21,0,3,3,77,79,156
SSC10027,396,407,803,10,13,23,0,0,0,3,0,3,0,3,3,752,486,1238,42,84,126,13,0,13,10,3,13,0,0,0,11,7,18,33,49,82,1270,1052,2322,23,41,64,0,0,0,3,4,7,12,3,15,3,12,15,0,4,4,41,64,105,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,4,3,7,45,70,115,4,9,13,0,0,0,0,0,0,4,9,13,20,23,43,77,118,195,27,17,44,1443,1289,2732
SSC10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,4,0,0,0,25,32,57
SSC10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,57,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,23,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,0,0,0,46,31,77
SSC10030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,34,0,3,3,0,0,0,0,0,0,0,0,0,7,4,11,6,0,6,31,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,13,33,3,7,10,3,0,3,60,43,103
SSC10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,138,3,5,8,10,0,10,0,0,0,0,0,0,0,0,0,4,0,4,86,74,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,13,13,26,0,0,0,115,99,214
SSC10032,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,775,746,1521,53,57,110,33,0,33,5,0,5,8,4,12,4,7,11,39,52,91,924,875,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,6,12,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,44,69,113,89,174,263,14,13,27,1077,1140,2217
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,57,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,36,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,3,0,3,3,39,43,82
SSC10034,92,104,196,15,22,37,0,0,0,0,0,0,3,0,3,1038,686,1724,104,110,214,35,0,35,9,0,9,4,0,4,14,0,14,18,23,41,1332,945,2277,35,37,72,0,0,0,3,0,3,30,22,52,16,12,28,4,3,7,88,74,162,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,10,3,13,101,80,181,16,18,34,0,0,0,3,0,3,19,18,37,14,38,52,116,169,285,24,27,51,1606,1277,2883
SSC10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,84,0,3,3,3,0,3,8,0,8,3,0,3,5,0,5,3,3,6,57,55,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,3,7,10,0,3,3,73,70,143
SSC10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,46,98,3,3,6,5,0,5,0,0,0,0,0,0,0,3,3,6,5,11,66,57,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,22,19,41,6,5,11,0,3,3,97,84,181
SSC10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,53,0,5,5,3,0,3,0,0,0,4,0,4,0,0,0,5,0,5,37,33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,6,14,0,0,0,45,43,88
SSC10038,0,0,0,11,8,19,0,0,0,0,0,0,0,0,0,533,462,995,46,45,91,15,0,15,10,3,13,10,0,10,6,3,9,24,27,51,655,548,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,8,8,16,3,3,6,0,0,0,0,0,0,3,3,6,19,33,52,83,141,224,14,14,28,782,747,1529
SSC10039,27,30,57,394,564,958,0,3,3,80,74,154,27,25,52,995,963,1958,53,114,167,17,0,17,76,18,94,139,49,188,11,6,17,167,174,341,1986,2020,4006,62,76,138,0,0,0,5,4,9,3,3,6,0,3,3,3,3,6,73,89,162,0,4,4,4,4,8,5,13,18,4,5,9,11,13,24,24,39,63,25,18,43,122,146,268,10,8,18,10,0,10,6,4,10,26,12,38,146,175,321,143,324,467,14,22,36,2437,2699,5136
SSC10040,0,7,7,6,4,10,0,0,0,0,0,0,0,0,0,261,208,469,18,18,36,28,0,28,4,0,4,0,0,0,0,0,0,4,10,14,321,247,568,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,3,3,6,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,32,38,70,22,43,65,3,7,10,384,345,729
SSC10041,6,7,13,3,3,6,0,0,0,0,0,0,0,4,4,361,277,638,17,12,29,28,0,28,3,0,3,0,0,0,3,0,3,9,4,13,430,307,737,0,0,0,0,0,0,0,0,0,4,11,15,3,3,6,0,0,0,7,14,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,5,0,5,12,17,29,3,3,6,0,0,0,0,0,0,3,3,6,12,18,30,33,60,93,14,3,17,504,408,912
SSC10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,8,7,15
SSC10043,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,60,62,122,5,5,10,4,0,4,3,0,3,3,0,3,0,0,0,4,5,9,82,72,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26,12,5,17,3,3,6,110,96,206
SSC10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,76,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,54,40,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26,3,7,10,3,0,3,71,62,133
SSC10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,191,406,15,18,33,15,0,15,6,0,6,6,0,6,0,0,0,13,7,20,270,216,486,0,0,0,0,0,0,0,0,0,8,11,19,0,0,0,3,0,3,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,41,64,105,31,47,78,3,3,6,360,341,701
SSC10046,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,265,194,459,22,8,30,7,0,7,5,0,5,0,0,0,4,0,4,0,0,0,309,206,515,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,12,30,42,22,44,66,5,8,13,355,294,649
SSC10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,89,0,6,6,3,0,3,0,0,0,4,0,4,0,0,0,5,4,9,65,46,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18,3,10,13,0,0,0,73,72,145
