SA2_MAINCODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
113011259,216,0,0,0,0,0,214,4,9,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,18,0,0,0,0,0,0,0,223,9,0,0,9,0,231,263,3,0,0,3,0,265,6,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,11,0,0,0,0,0,0,0,268,4,0,0,4,0,282,144,0,0,0,0,0,150,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,148,6,0,0,6,0,153,64,0,0,0,0,0,64,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,63,3,0,0,3,0,65,107,0,0,0
113021260,120,4,0,0,4,0,125,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,123,12,0,0,12,0,135,106,8,0,0,8,0,112,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,106,15,0,0,15,0,122,87,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4,0,0,4,0,89,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,48,3,0,0
113021261,224,3,0,0,3,0,232,9,10,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,10,0,16,3,0,0,0,0,0,3,235,13,0,0,13,0,249,251,6,0,0,6,0,261,3,8,0,0,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,3,16,0,0,0,0,0,0,0,256,14,0,0,14,3,273,136,0,0,0,0,0,139,0,7,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,0,0,0,0,136,5,0,0,5,0,147,70,0,0,0,0,0,70,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,71,7,0,0,7,0,77,104,0,0,0
113021262,188,0,0,0,0,0,190,5,7,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,7,0,6,0,0,0,0,0,0,0,190,7,0,0,7,0,196,213,0,0,0,0,0,210,3,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,11,0,0,0,0,0,0,0,215,4,0,0,4,0,223,127,0,0,0,0,0,127,3,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,6,3,0,0,0,0,0,3,136,4,0,0,4,0,139,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,84,96,0,0,0
113031263,246,6,0,0,6,0,251,7,5,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9,0,11,0,0,0,0,0,0,0,253,12,0,0,10,0,262,298,5,0,0,5,0,305,3,9,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,16,0,18,0,0,0,0,0,0,0,310,16,0,0,18,0,327,175,0,0,0,0,0,175,6,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,12,0,0,0,0,0,0,0,177,4,0,0,5,0,190,87,0,0,0,0,0,89,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,87,3,0,0,3,0,92,105,0,0,0
113031264,138,0,0,0,0,0,138,4,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,9,0,0,0,0,0,0,0,140,4,0,0,4,0,146,150,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152,0,0,0,0,0,155,115,0,0,0,0,0,115,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,114,0,0,0,0,0,119,72,0,0,0,0,0,72,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74,3,0,0,3,0,78,64,0,0,0
113031265,215,0,0,0,0,0,215,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,220,247,0,0,0,0,0,247,3,5,0,0,5,0,10,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,11,0,15,0,0,0,0,0,0,0,252,11,0,0,11,0,261,146,0,0,0,0,0,146,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,151,4,0,0,4,0,152,92,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,92,0,0,0,0,0,95,91,0,0,0
113031266,285,0,0,0,0,4,287,3,12,0,0,12,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,8,0,17,0,0,0,0,0,0,0,287,13,0,0,13,4,304,314,3,0,0,3,0,314,3,12,0,0,12,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,4,6,13,0,0,13,0,20,0,0,0,0,0,0,0,317,14,0,0,14,0,330,176,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,178,120,3,0,0,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,123,141,0,0,0
113031267,670,8,0,0,8,0,674,17,64,0,0,64,0,80,0,7,0,0,3,0,3,0,3,0,0,3,0,3,17,71,0,0,68,0,91,0,0,0,0,0,0,0,688,78,0,0,81,5,763,765,11,0,0,11,0,777,10,74,3,0,76,0,87,0,7,3,0,11,0,11,0,0,0,0,0,0,0,10,80,7,0,82,0,94,0,0,0,0,0,0,3,773,88,7,0,93,3,868,441,3,0,0,3,3,448,6,48,0,0,45,0,55,0,3,4,0,3,0,3,0,0,0,0,0,0,0,6,45,3,0,48,0,58,0,0,0,0,0,0,0,449,51,3,0,55,3,502,316,5,0,0,5,0,325,4,20,0,0,20,0,21,0,4,3,0,5,0,5,0,0,0,0,0,0,0,4,23,3,0,25,0,27,3,0,0,0,0,0,3,323,23,3,0,28,0,353,366,0,0,0
113031268,209,0,0,0,0,0,209,0,25,0,0,21,0,21,0,9,3,0,9,0,9,0,0,0,0,0,0,0,0,27,3,0,34,0,34,0,0,0,0,0,0,0,209,28,3,0,32,0,244,159,0,0,0,0,0,159,3,33,0,0,33,0,32,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,36,0,0,36,0,35,0,0,0,0,0,0,0,159,36,0,0,36,0,194,98,0,0,0,0,0,98,0,18,0,0,18,0,15,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,17,3,0,18,0,18,0,0,0,0,0,0,0,98,17,3,0,18,0,118,69,0,0,0,0,0,69,0,8,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,10,0,0,0,0,0,0,0,72,8,0,0,8,0,82,77,0,0,0
113031269,946,15,0,0,15,0,962,14,103,7,0,112,0,125,0,14,25,0,38,0,38,0,0,0,0,0,0,0,14,120,32,0,155,0,168,0,0,0,0,0,0,0,962,140,32,0,167,0,1135,943,6,0,0,6,0,954,20,106,4,0,115,0,133,0,7,18,0,28,0,28,0,0,0,0,0,0,0,20,120,28,0,145,0,159,0,0,0,0,0,0,0,961,127,28,0,148,3,1115,500,0,0,0,0,0,502,3,49,6,0,52,0,58,0,0,10,0,15,0,15,0,0,0,0,0,0,0,3,49,16,0,66,0,70,5,0,0,0,0,0,5,513,50,16,0,63,0,575,356,3,0,0,3,0,362,4,25,0,0,25,0,27,0,3,9,0,8,0,8,0,0,0,0,0,0,0,4,28,9,0,36,0,40,0,0,0,0,0,0,0,362,30,9,0,37,0,397,439,0,0,0
113031270,355,12,0,0,12,0,366,10,66,0,0,65,0,76,0,4,0,0,7,0,7,0,0,0,0,0,0,0,10,71,3,0,73,0,84,0,0,0,0,0,0,0,364,83,3,0,87,0,451,320,8,0,0,8,0,327,3,48,3,0,56,0,57,0,3,0,0,5,0,3,0,0,0,0,0,0,0,5,52,0,0,57,0,65,0,0,0,0,0,0,0,323,62,0,0,65,0,386,161,5,0,0,5,0,166,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,3,0,0,3,0,3,161,16,0,0,17,0,177,105,0,0,0,0,0,108,0,9,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,7,0,0,0,0,0,0,0,109,9,0,0,9,0,123,142,0,0,0
113031271,691,8,0,0,8,0,700,5,10,3,0,13,0,23,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,17,3,0,15,0,23,0,0,0,0,0,3,4,703,24,3,0,24,3,732,771,8,0,0,8,4,786,10,8,3,0,15,0,22,0,4,0,0,3,0,3,0,3,0,0,3,0,3,10,11,4,0,16,0,27,3,0,0,0,0,0,3,787,25,4,0,28,4,822,439,3,0,0,3,0,446,7,3,0,0,3,0,10,0,4,0,0,4,0,4,0,0,0,0,0,0,0,7,5,0,0,5,0,9,0,0,0,0,0,0,3,449,9,0,0,8,3,460,278,3,0,0,3,0,284,4,0,0,0,0,0,9,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,9,0,0,9,0,14,3,0,0,0,0,0,3,289,11,0,0,11,0,302,340,3,0,0
114011272,283,3,0,0,5,0,292,9,18,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,18,0,23,0,0,0,0,0,0,0,298,18,0,0,20,0,316,310,5,0,0,5,3,321,7,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,16,0,0,0,0,0,0,0,317,11,0,0,10,3,331,176,6,0,0,6,0,179,3,7,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,6,0,0,0,0,0,0,0,179,8,0,0,8,0,187,92,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,99,131,0,0,0
114011273,78,0,0,0,0,0,78,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,75,3,0,0,3,0,81,100,3,0,0,3,0,105,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,3,5,102,8,0,0,7,3,115,73,0,0,0,0,0,76,3,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,9,0,0,0,0,0,0,0,74,8,0,0,8,0,83,57,0,0,0,0,0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,65,0,0,0
114011274,149,3,0,0,3,0,148,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,150,5,0,0,5,0,155,135,0,0,0,0,0,134,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,136,4,0,0,4,0,143,73,0,0,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,73,0,0,0,0,0,74,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,59,64,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,135,0,0,0,0,0,137,3,9,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,8,0,0,0,0,0,0,0,142,8,0,0,8,0,150,116,0,0,0,0,0,118,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,120,4,0,0,4,0,123,59,0,0,0,0,0,56,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,59,3,0,0,3,0,67,33,3,0,0,3,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,3,0,0,3,0,39,56,0,0,0
114011277,570,3,0,0,3,0,576,19,35,0,0,35,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,0,0,35,0,56,3,0,0,0,0,0,3,592,38,0,0,38,0,634,621,0,0,0,0,0,622,19,19,0,0,18,0,43,0,6,0,0,6,0,6,0,0,0,0,0,0,0,19,27,0,0,29,0,50,0,0,0,0,0,0,0,645,25,0,0,27,0,676,361,3,0,0,3,0,368,9,6,0,0,6,0,22,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,10,0,0,12,0,21,0,0,0,0,0,0,0,369,14,0,0,16,0,385,191,4,0,0,4,0,198,10,5,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,3,0,17,0,0,0,0,0,0,0,203,10,0,0,7,0,210,283,4,0,0
114011278,765,6,0,0,6,0,771,24,45,0,0,45,0,71,0,4,3,0,8,0,8,0,0,0,0,0,0,0,24,47,3,0,48,0,74,0,3,0,0,3,3,8,785,60,3,0,61,5,852,762,8,0,0,8,7,769,16,31,0,0,31,0,51,0,0,3,0,3,0,3,0,0,0,0,0,0,0,20,33,3,0,35,0,52,0,0,0,0,0,0,4,775,44,3,0,43,7,830,388,12,0,0,12,4,400,6,11,0,0,11,0,23,0,5,0,0,3,0,7,0,0,0,0,0,0,0,9,14,3,0,15,0,28,0,0,0,0,0,0,0,398,26,3,0,24,4,426,263,3,0,0,3,3,269,3,10,3,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,9,0,16,0,0,0,0,0,0,0,273,12,7,0,14,4,286,306,0,0,0
114011279,402,3,0,0,3,0,405,21,9,0,0,12,0,31,0,3,0,0,3,0,3,0,0,0,0,0,0,0,21,10,0,0,13,0,29,0,0,0,0,0,0,0,424,12,0,0,16,4,441,492,6,0,0,6,0,497,12,9,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,9,0,21,0,0,0,0,0,0,0,500,17,0,0,20,0,519,289,4,0,0,4,0,293,8,9,0,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,9,0,23,0,0,0,0,0,0,3,304,12,0,0,12,0,321,162,5,0,0,5,0,161,3,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,5,0,0,0,0,0,0,3,161,4,0,0,4,0,169,215,4,0,0
114011280,97,0,0,0,0,0,97,3,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,10,0,0,0,0,0,0,0,99,6,0,0,6,0,105,83,0,0,0,0,3,85,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,83,5,0,0,5,3,92,58,5,0,0,5,0,60,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,58,6,0,0,6,0,61,40,3,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,3,0,0,3,0,44,41,0,0,0
114011281,120,0,0,0,0,0,122,0,3,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,4,0,5,0,0,0,0,0,0,0,122,10,0,0,10,0,130,141,0,0,0,0,0,141,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,11,0,0,0,0,0,0,0,145,7,0,0,7,0,150,77,0,0,3,3,0,82,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,83,0,0,3,3,0,86,54,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,61,4,0,0,4,0,64,70,0,0,0
114011282,459,14,0,0,14,3,483,13,17,0,0,19,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,19,0,30,0,0,0,0,0,6,5,475,31,0,0,30,4,517,498,9,0,0,9,0,515,11,5,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,8,0,16,5,0,0,0,0,3,12,517,20,0,0,21,6,540,281,5,0,0,5,3,293,3,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,14,0,0,0,0,0,4,3,291,11,0,0,16,6,310,191,3,0,0,3,0,191,7,10,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,18,0,0,0,0,0,0,0,197,10,0,0,10,0,211,241,5,0,0
114011283,111,0,0,0,0,0,113,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,117,5,0,0,5,0,118,179,3,0,0,3,0,182,3,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,184,7,0,0,7,0,195,95,0,0,0,0,0,95,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,98,0,0,0,3,0,104,61,0,0,0,0,0,65,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,63,0,0,0,0,0,64,88,3,0,0
