SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
113031271,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,9,0,3,4,5,0,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,17,0,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0
114011272,0,0,3,3,7,0,3,0,0,0,0,0,0,0,0,19,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,21,8,3,3,0,0,0,0,0,0,0,0,0,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,3,3,0,3,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,5,3
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,0,9,14,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,0,3,0,0,0,0,0,0,0,0,3,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
114011274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,0,0,0,0,0,35,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,6,0,0,4,3,0,0,0,28,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,0,0,0,0,0,3,0,0,0,0,0,19,0,3,14,13,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,8,0,0
114011277,0,0,0,5,5,3,6,3,0,0,0,0,0,0,0,29,0,0,0,0,0,11,10,9,0,0,3,3,4,0,3,48,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,3,6,3,0,0,0,0,0,0,0,0,10,0,27,23,5,8,5,3,0,0,0,0,0,0,0,0,78,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,9,18,0,5,10,5,0,4,0,56,0,4,0,0,0,3,7,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,10,3,0,3,0
114011278,0,0,0,3,5,3,8,0,0,0,0,0,0,0,3,17,0,3,0,0,3,5,5,23,6,3,3,8,0,0,15,79,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,3,0,0,0,0,3,0,0,3,20,0,22,22,4,4,4,3,0,0,3,0,0,0,0,4,74,0,3,4,5,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,15,0,0,0,5,3,0,15,29,4,11,11,20,3,3,7,107,0,0,0,0,0,6,8,3,0,0,0,0,0,0,3,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,15,0,0,0,9,0,3,0,0
114011279,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,23,0,0,3,0,0,0,0,0,0,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,8,3,0,0,0,0,0,0,0,0,12,0,33,34,8,10,4,5,0,0,0,0,0,0,0,9,102,0,0,18,18,3,0,4,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,3,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,9,0,3,0,3
114011280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
114011282,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,19,0,0,3,3,0,3,8,6,0,0,5,0,0,3,0,31,0,0,14,4,0,4,0,0,0,0,0,0,0,0,0,21,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,26,32,13,0,6,3,0,0,0,3,0,0,0,6,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,3,15,0,3,0,3,3,0,3,35,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,3
114011283,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,8,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0
114021284,0,0,7,10,3,9,7,0,0,0,0,3,0,0,0,44,0,3,0,0,3,11,9,8,0,0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,3,4,0,0,8,0,0,0,0,0,0,0,0,3,17,0,36,21,12,10,3,4,3,0,0,0,0,0,0,0,85,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,9,0,4,5,0,0,0,0,0,3,0,0,23,0,0,0,10,0,3,12,34,0,4,0,0,7,3,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,10,5,5,4,0
114021285,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,8,6,0,0,0,0,0,0,0,0,0,3,0,27,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0
114021286,0,0,3,3,0,3,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,9,12,3,8,3,0,5,0,0,0,0,0,0,0,44,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,18,0,6,0,3,0,3,5,31,0,0,3,0,3,3,0,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0
114021287,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,3,6,0,0,4,22,35,39,15,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,22,0,13,11,0,0,3,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,11,9,3,35,0,0,0,3,0,3,7,9,0,0,0,0,3,0,0,29,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0
114021288,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
114021289,0,0,3,0,4,3,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,6,3,4,9,4,0,0,0,0,0,0,0,0,56,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0
115011290,0,0,0,4,3,4,10,3,0,0,0,0,0,0,3,31,0,6,16,3,15,261,585,401,63,72,60,82,72,28,81,1748,0,0,17,29,3,3,9,0,0,0,0,0,0,0,0,58,0,9,5,19,0,23,7,0,0,0,5,0,3,0,5,82,0,0,5,5,8,32,23,5,0,0,3,4,0,0,0,92,0,24,17,11,6,3,9,0,0,0,0,0,0,0,3,73,0,4,37,13,4,0,0,0,0,0,0,4,0,0,0,61,0,3,4,15,38,143,76,26,0,4,4,12,8,8,0,323,0,3,7,16,28,105,374,223,29,46,53,47,56,44,27,1052,0,0,0,0,10,23,54,20,3,3,0,0,0,0,4,122,0,0,0,0,14,45,68,82,29,23,24,16,15,11,9,344,0,0,0,0,3,0,14,3,0,0,0,0,0,0,0,24,0,3,3,12,12,10,13,14
115011291,0,0,0,4,3,7,7,7,0,0,8,7,9,8,0,64,0,0,3,10,16,212,407,223,29,25,63,49,42,28,43,1150,0,0,12,43,0,4,3,0,0,0,0,0,0,0,3,66,0,4,8,22,7,28,5,3,0,0,0,0,0,0,0,78,0,0,0,11,19,75,32,0,0,0,0,0,0,0,4,141,0,24,10,12,8,3,13,7,0,0,3,7,3,10,4,107,0,7,13,8,3,0,0,0,0,0,0,0,0,0,0,35,0,3,3,12,53,139,66,16,0,0,6,0,0,3,7,305,0,0,4,54,62,308,437,184,9,19,6,16,11,9,13,1127,0,0,0,3,16,14,32,9,0,3,7,5,4,4,0,99,0,0,0,3,8,24,19,24,4,4,3,8,3,0,0,112,0,0,0,4,0,0,6,6,3,0,0,0,0,6,0,29,0,3,7,11,5,12,11,3
115011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,3,0,23,13,11,7,7,0,0,10,3,0,81,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,3,10,7,0,0,0,0,0,0,0,0,21,0,9,9,8,3,0,3,0,0,0,0,0,0,0,0,32,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,8,0,3,0,0,0,3,0,0,0,21,0,0,0,9,4,20,13,3,0,0,0,0,0,0,0,64,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,6,11,9,3,0,3,0,0,0,0,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,3,3,0
115011296,0,0,3,3,3,6,4,0,0,0,0,0,0,0,0,18,0,4,12,7,26,225,340,151,26,23,39,37,20,13,15,923,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,14,0,4,3,15,4,10,0,12,3,0,0,0,0,0,0,49,0,0,0,4,7,15,12,3,0,0,0,0,0,0,3,48,0,14,8,9,6,6,9,7,0,0,0,0,0,0,0,50,0,3,4,12,0,3,0,0,0,0,0,0,0,0,0,23,0,0,5,23,79,286,82,24,3,0,3,4,0,0,6,512,0,0,0,34,69,160,163,34,12,4,0,0,4,5,5,492,0,0,0,3,14,28,36,8,0,0,0,0,0,0,3,96,0,0,0,7,11,46,23,10,3,8,0,0,0,3,4,112,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,5,9,0,0
115011553,0,0,0,0,4,0,3,3,0,0,0,3,0,0,0,18,0,3,4,0,10,92,201,123,16,19,21,14,25,3,27,557,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,6,4,4,0,3,4,0,0,0,0,36,0,0,3,0,4,4,4,3,0,0,0,0,0,0,0,22,0,4,6,3,7,4,0,0,0,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,53,18,7,0,0,3,3,9,0,0,107,0,3,0,16,9,35,63,68,11,8,19,9,3,8,6,262,0,0,0,5,5,4,8,10,0,0,3,0,0,5,0,45,0,0,0,0,9,26,34,34,14,15,12,7,22,0,0,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,4,3,3
115011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,60,131,70,4,7,9,11,12,4,14,333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,12,0,8,10,0,0,0,0,0,0,0,4,34,0,0,0,0,8,12,7,0,0,0,0,0,0,0,0,24,0,5,5,0,3,0,4,0,0,0,0,0,0,0,5,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,81,25,18,0,3,0,0,0,0,0,146,0,0,0,13,13,64,96,23,4,0,3,7,0,0,5,236,0,0,0,8,3,6,13,4,0,0,0,0,6,0,0,41,0,0,0,0,0,7,3,0,0,0,0,5,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
115011555,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,13,0,0,7,0,23,153,236,147,23,36,32,42,30,10,25,763,0,0,13,15,3,3,0,0,0,0,0,0,0,0,0,32,0,3,6,9,0,19,3,0,0,0,0,0,0,0,0,45,0,0,0,0,9,9,6,0,0,0,0,0,0,0,0,31,0,23,9,3,5,0,3,5,0,0,0,0,0,0,0,58,0,3,17,11,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,10,26,93,19,3,0,0,0,0,0,0,3,161,0,0,3,16,23,44,66,32,5,10,7,7,8,0,3,219,0,3,3,3,9,18,21,3,0,0,0,3,3,0,3,68,0,0,0,3,16,28,38,14,8,3,8,0,0,0,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,3,9,18,4,0
115011556,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,17,3,3,5,5,15,122,240,153,31,28,32,32,44,3,27,753,0,0,0,8,0,6,4,0,0,0,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,3,3,3,0,0,0,28,0,0,0,0,9,4,6,0,0,0,0,0,0,0,0,19,0,6,0,8,9,10,4,3,0,0,0,0,0,0,4,42,0,0,12,4,0,0,3,0,0,3,0,0,0,0,0,20,0,0,3,4,15,80,22,6,0,0,0,0,8,0,0,139,0,0,4,27,16,54,62,52,7,6,10,10,24,7,8,293,0,0,0,4,5,5,39,0,0,0,0,0,0,0,0,52,0,0,3,0,8,29,27,29,3,10,11,0,7,0,3,137,0,0,0,0,0,8,8,0,3,0,0,0,0,0,0,13,0,0,0,11,4,13,3,3
115011557,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,8,0,0,0,0,3,59,112,55,10,15,3,11,12,0,9,296,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,7,9,10,0,0,0,0,0,0,0,0,30,0,0,0,0,3,16,7,3,0,0,0,0,0,0,0,30,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,12,32,9,0,0,0,4,0,0,0,0,67,0,0,0,3,4,81,99,35,0,0,3,0,0,3,9,248,0,0,0,0,10,10,29,4,0,0,0,0,0,0,0,52,0,0,0,0,7,13,23,20,3,3,0,0,0,0,0,75,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0
115011558,0,0,3,3,6,9,14,3,0,0,0,0,0,0,0,33,0,5,10,6,41,225,395,262,47,42,47,36,64,29,28,1239,0,3,9,3,0,5,0,0,0,0,0,0,0,0,0,20,0,0,8,21,3,16,12,0,0,4,0,0,0,0,4,67,0,0,0,8,17,32,15,6,0,0,3,0,0,0,3,84,0,7,8,3,3,4,6,8,3,0,0,0,0,0,0,57,0,0,13,8,0,0,3,0,0,0,0,0,0,0,0,30,0,0,3,4,61,273,138,14,3,3,0,14,3,0,3,518,3,0,0,36,57,257,492,226,18,23,6,40,36,23,20,1239,3,0,3,3,39,47,58,6,0,3,8,4,0,5,0,175,0,0,0,17,49,61,60,45,13,9,4,6,0,0,4,267,0,0,0,4,6,3,4,0,0,0,0,0,0,0,0,18,0,0,0,7,4,12,10,12
