SA2_MAINCODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
115031300,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,178,5,0,0,184,0,0,0,190,9,0,193,24,4,0,0,27,0,0,0,27,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,196,7,0,0,207,0,0,0,214,7,0,218,46,3,0,0,53,0,0,0,53,3,0,56,32,0,0,0,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3,0,0,91,0,0,0,92,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,86,3,0,0,90,3,0,3,91,3,0,95,8,0,0,0,10,0,0,0,12,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,94,5,0,0
115041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,0,3,74,0,0,0,69,3,0,72,17,0,3,0,22,0,0,0,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,80,11,3,3,93,0,0,0,90,6,0,98,14,3,0,0,19,0,0,0,16,0,0,16,13,0,0,0,10,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,27,0,0,0,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,30,0,0,0,28,0,0,33,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0
115041302,5,0,0,5,9,3,0,0,13,0,0,0,13,0,0,13,307,22,3,3,342,3,0,3,344,11,0,348,49,10,0,0,58,0,3,3,58,5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,359,33,3,5,396,3,3,4,404,16,0,419,74,4,0,0,77,3,0,3,84,7,0,88,41,3,0,0,46,0,0,0,46,3,0,52,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,123,14,3,0,136,3,0,3,135,7,0,145,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,9,125,14,3,0,140,3,0,3,141,10,0,149,28,0,0,0,29,0,0,0,31,7,0,33,0,0,0,0,0,0,0,0,0,0,0,3,148,16,3,0
116011303,0,0,0,0,3,0,0,0,3,4,0,3,10,3,0,11,66,4,0,3,74,8,5,8,79,15,0,92,22,4,0,0,33,0,3,3,33,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,3,99,8,6,13,111,28,0,140,10,0,0,0,10,0,0,0,10,0,0,9,12,3,0,0,17,3,0,3,18,0,0,18,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,28,3,0,3,31,0,0,29,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,3,3,0,27,4,0,4,34,0,0,36,4,3,0,0,12,0,0,0,12,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,28,8,4,0
116011304,3,0,0,3,5,3,0,0,7,0,0,0,7,0,0,7,123,20,0,0,145,3,3,3,148,7,0,155,24,6,3,0,29,0,0,0,35,13,0,49,0,0,0,0,0,0,0,0,0,0,0,0,142,25,3,0,176,4,3,4,181,20,0,199,38,3,0,0,47,3,0,3,47,3,0,49,11,6,0,0,19,0,0,0,22,3,0,21,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0,65,3,0,3,71,10,0,77,5,0,0,0,8,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,7,0,0,0,9,0,0,9,57,10,0,0,73,3,0,3,75,10,0,85,13,0,0,0,20,0,0,0,20,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,74,18,0,0
116011306,8,3,0,11,5,4,0,0,12,0,0,0,15,3,0,13,234,40,3,5,290,5,0,7,298,20,0,326,46,16,0,0,62,3,0,3,63,26,0,89,0,0,0,0,0,0,0,0,0,0,0,0,281,54,4,8,351,12,0,14,363,50,0,414,79,6,4,0,90,5,0,5,95,9,0,105,19,3,0,0,23,0,0,0,23,0,0,28,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,106,6,4,0,119,5,0,5,124,12,0,136,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,0,0,0,3,3,0,9,108,11,4,0,127,5,0,5,128,17,0,144,18,8,0,0,22,0,0,0,24,21,0,46,0,0,0,0,0,0,0,0,0,0,0,0,130,19,7,0
116011307,4,0,0,4,3,0,0,0,6,3,0,3,7,0,0,7,179,15,0,0,197,11,0,11,202,11,0,213,35,4,3,0,44,0,0,0,50,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,219,18,5,0,237,11,0,13,247,17,0,269,48,7,0,0,48,0,0,0,54,4,0,54,26,4,0,0,31,3,0,5,34,3,0,37,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,87,3,0,4,90,9,0,97,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,5,80,7,0,0,91,5,0,7,94,9,0,104,24,3,0,0,26,0,0,0,27,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,106,14,0,0
116011308,7,0,0,3,4,3,0,0,6,0,0,0,10,3,0,13,160,26,0,7,194,3,0,6,196,12,3,214,52,6,0,0,62,3,0,3,62,19,0,79,0,0,0,0,0,0,0,0,0,0,0,0,215,36,3,9,256,4,0,7,263,30,7,298,53,6,0,3,68,0,0,0,67,3,0,72,18,8,0,0,25,0,0,0,25,9,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,3,93,0,0,0,100,15,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,9,0,0,0,4,0,0,0,4,0,0,5,87,16,0,3,100,0,0,0,108,13,0,122,18,5,0,3,30,0,0,3,27,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,108,18,0,5
116011560,3,0,0,3,4,0,0,0,7,0,0,0,5,0,0,5,105,11,9,0,122,3,0,5,130,4,0,135,21,8,0,0,28,0,0,0,28,11,0,45,0,0,0,0,0,0,0,0,0,0,0,3,127,20,9,5,155,3,0,5,160,19,0,176,28,3,0,0,28,0,0,0,28,5,0,32,16,4,3,0,16,0,0,0,23,0,0,23,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,8,3,0,51,0,0,0,56,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,5,48,7,3,0,57,3,0,4,59,5,0,59,13,5,0,4,21,0,0,0,21,12,0,29,0,0,0,0,0,0,0,0,0,0,0,0,57,13,3,4
116011561,3,0,0,3,5,3,0,0,7,0,0,0,7,0,0,12,134,24,4,3,161,8,0,4,172,9,0,178,29,8,0,0,43,3,0,3,39,20,0,62,3,0,0,0,3,0,0,0,3,0,0,3,169,32,4,3,202,6,0,9,214,25,0,243,36,0,0,0,37,0,0,0,42,3,0,44,7,6,0,0,17,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,53,0,0,0,55,5,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,7,0,0,53,0,0,0,54,3,0,60,10,3,0,3,18,0,0,0,18,16,0,31,0,0,0,0,0,0,0,0,0,0,3,3,59,12,0,3
116021309,3,0,0,3,12,0,0,0,7,0,0,0,11,0,0,11,259,22,8,7,295,11,0,11,301,9,0,314,58,4,7,3,66,7,3,3,74,13,0,87,0,0,0,0,0,0,0,0,0,0,0,0,317,29,10,10,360,11,3,18,375,23,0,396,86,4,0,0,91,0,0,0,92,5,0,100,34,4,0,0,41,0,0,0,43,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,9,5,0,133,0,0,4,139,3,0,139,3,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,8,0,0,8,123,9,5,0,135,5,0,3,141,3,0,150,18,4,3,0,30,0,0,0,33,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,145,17,7,0
116021310,10,0,0,10,16,0,0,0,19,3,0,3,21,0,0,21,344,28,11,3,388,17,0,16,401,15,0,420,50,6,3,3,61,3,0,3,67,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,392,37,9,4,446,19,0,20,469,16,0,487,109,9,0,3,114,8,0,8,120,5,0,127,38,13,0,0,50,0,3,3,56,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,146,19,0,4,170,9,3,5,183,10,0,186,9,0,0,0,9,0,0,0,9,0,0,7,0,0,0,0,3,0,0,0,3,0,0,5,6,0,0,0,6,0,0,0,6,3,0,12,153,24,0,4,184,9,3,5,188,11,0,196,24,0,3,0,22,0,0,0,22,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,173,25,4,4
116021312,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,9,103,12,3,0,122,7,0,8,125,3,0,136,28,4,0,3,34,0,0,0,36,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,128,20,3,3,154,7,3,5,164,6,0,174,18,0,0,0,19,0,0,0,19,0,0,18,12,7,0,0,19,0,0,0,16,3,0,16,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,38,0,0,0,39,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,28,9,0,0,43,0,0,0,45,3,0,47,14,0,0,0,13,0,0,0,13,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3,0
116021562,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,42,3,3,3,53,3,0,3,51,3,0,57,5,0,0,0,10,0,0,0,10,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3,3,59,3,0,3,59,6,0,70,17,0,0,0,21,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,23,0,0,0,29,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,29,0,0,0,28,0,0,28,6,0,0,0,6,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
116021563,6,0,0,6,9,0,0,0,6,0,0,0,6,0,0,11,240,27,7,3,275,6,3,12,290,12,0,299,44,7,0,0,56,0,0,0,58,13,0,66,0,0,0,0,0,0,0,0,0,0,3,3,282,40,4,8,336,7,3,12,342,21,3,373,59,3,3,0,65,3,0,6,68,8,0,71,39,3,0,0,38,3,0,3,44,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,3,0,100,3,0,4,108,10,0,120,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,104,4,3,0,110,3,0,4,119,10,0,127,12,0,0,0,17,0,0,0,17,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,118,4,6,0
116031313,3,0,0,3,0,3,0,0,3,0,0,4,6,0,0,6,44,12,0,3,59,0,3,9,64,3,0,71,17,11,3,3,41,4,0,4,44,16,0,58,0,0,0,0,0,0,0,0,0,0,0,0,62,22,3,8,100,5,3,13,106,17,0,128,10,0,0,0,14,0,0,0,14,0,0,13,5,0,0,0,9,0,0,0,9,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,20,0,0,0,20,3,0,25,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,3,0,0,21,0,0,0,22,9,0,32,7,0,3,0,17,0,0,0,15,5,0,19,0,0,0,0,0,0,0,0,0,0,3,3,30,7,3,0
116031314,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,67,9,0,0,78,5,0,5,82,6,0,82,24,3,0,0,26,0,0,0,28,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,95,12,0,0,106,3,0,3,109,13,0,122,27,0,0,0,27,0,0,0,27,0,0,31,6,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,37,0,0,0,37,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,35,5,0,0,42,0,0,0,42,3,0,43,8,3,0,0,17,0,0,0,17,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,48,7,0,0
116031315,4,0,0,4,4,0,0,0,11,0,0,0,11,0,0,11,238,26,3,4,277,3,0,7,280,13,0,298,78,7,0,0,82,6,0,6,90,29,0,117,0,0,0,0,0,0,0,0,0,0,0,0,315,37,3,3,355,11,0,14,369,49,0,415,64,12,3,0,82,0,0,0,78,4,0,88,37,4,0,0,35,0,0,0,42,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,15,3,0,118,0,0,0,119,13,0,130,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,101,16,3,0,125,0,3,5,125,13,0,136,36,4,0,0,43,3,0,3,41,21,0,63,0,0,0,0,0,0,0,0,0,0,0,0,134,22,3,3
116031316,3,0,0,3,7,0,0,0,7,0,0,0,8,0,0,8,60,5,0,0,67,6,0,6,73,14,0,82,11,11,0,0,29,0,0,0,32,16,0,49,0,0,0,0,0,0,0,0,0,0,0,3,72,19,0,4,93,6,0,3,96,30,0,127,13,0,0,0,13,0,0,0,13,4,0,21,16,0,0,0,12,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,30,0,0,0,30,3,0,37,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,31,0,0,3,34,0,0,0,38,3,0,39,12,4,0,0,11,0,0,0,11,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,3
116031317,3,0,0,3,3,8,0,0,12,0,0,0,12,0,0,10,96,19,0,0,114,3,3,8,125,6,0,133,45,27,0,3,71,3,3,6,78,51,0,128,0,0,0,0,0,0,0,0,0,0,0,0,138,45,0,0,186,10,3,13,197,64,0,261,32,3,0,0,34,0,0,0,34,7,0,41,21,4,0,0,24,0,0,0,24,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,54,5,0,0,60,0,0,0,60,9,0,73,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,58,4,0,0,68,0,0,0,68,11,0,76,24,11,0,0,39,0,0,0,36,38,0,75,0,0,0,0,0,0,0,0,0,0,0,0,82,21,0,0
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,10,0,0,10,9,0,0,3,9,0,0,0,10,0,0,10,219,19,3,7,258,3,0,3,254,15,0,275,61,12,3,3,76,8,3,12,84,24,0,108,0,0,0,0,0,0,0,0,0,0,0,0,279,33,9,14,334,10,3,8,345,41,0,383,54,3,0,0,53,4,3,7,62,9,0,69,30,9,0,0,39,0,0,0,39,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,3,0,98,4,3,7,102,10,0,112,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,3,85,11,3,0,100,5,3,4,109,10,0,120,21,3,0,0,26,0,0,0,26,18,0,46,0,0,0,0,0,0,0,0,0,0,0,3,106,15,6,3
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,3,66,8,0,0,73,5,0,5,77,0,0,79,11,0,0,0,8,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,79,8,0,0,84,5,0,5,85,5,0,93,17,3,0,0,25,0,0,0,25,3,0,25,8,3,0,0,9,0,0,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,4,0,39,0,0,0,39,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,4,0,41,0,0,0,41,7,0,43,5,3,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,35,11,4,0
