SA2_MAINCODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
114011274,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,93,0,7,0,0,0,0,0,0,3,97,112,0,3,0,0,0,0,0,0,5,120,13,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,123,0,3,0,0,0,0,0,0,4,132,81,0,0,0,0,0,0,0,0,0,82,12,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,136,3,9,0,0,0,0,0,0,4,150,130,5,0,0,0,0,0,0,0,3,138,47,0,0,0,0,0,0,0,0,3,50,9,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,185,5,0,0,0,0,0,0,0,3,202,68,0,0,0,0,0,0,0,0,3,75,38,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
114011277,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,55,4,4,0,0,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,313,11,9,0,0,3,3,0,0,13,357,333,0,7,0,3,0,0,0,0,15,354,42,3,0,0,0,0,0,0,0,0,42,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,42,3,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,378,3,10,0,3,0,0,0,0,11,405,224,6,3,0,0,0,0,0,0,4,236,41,0,0,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,48,5,0,0,0,0,0
114011278,0,0,0,0,0,0,60,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,68,4,3,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,7,10,308,9,3,0,0,0,0,3,3,24,352,348,5,6,0,0,0,3,0,0,10,364,69,0,0,0,0,0,0,0,0,3,82,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,3,0,0,0,5,89,0,0,0,0,0,0,0,0,0,5,5,424,3,5,0,0,3,3,0,0,16,458,193,0,0,0,0,0,0,0,0,8,200,40,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0
114011279,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,324,12,3,0,0,0,0,0,0,11,350,466,0,0,0,0,0,0,0,0,21,487,90,0,0,0,0,0,0,0,0,6,96,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,6,114,4,0,0,0,0,0,0,0,0,0,4,573,0,0,0,4,0,0,0,0,27,603,246,0,3,0,0,0,0,0,0,7,255,65,0,0,0,0,0,0,0,0,3,65,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,4,82,0,0,0,0,0,0
114011280,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,86,3,0,0,0,0,0,0,0,3,97,185,4,0,0,3,0,0,0,0,11,203,16,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,206,4,0,0,3,0,0,0,0,11,221,71,0,0,0,0,0,0,0,0,4,74,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
114011281,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,104,5,0,0,0,0,0,0,0,3,111,82,0,4,0,0,0,0,0,0,0,90,13,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,0,0,0,0,0,0,101,45,0,0,0,0,0,0,0,0,0,47,17,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
114011282,0,0,0,0,0,3,45,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,3,54,3,0,0,0,0,0,0,0,0,0,3,303,7,3,0,3,0,3,0,0,11,328,458,6,3,0,0,0,3,0,0,13,484,69,0,0,0,0,0,0,0,0,0,73,5,0,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0,0,0,0,3,0,83,3,0,0,0,0,0,0,0,0,0,3,533,12,3,0,0,0,5,0,3,16,572,248,5,0,0,0,0,0,0,0,7,262,64,0,0,0,0,0,0,0,0,0,61,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,71,3,0,0,0,0,0
114011283,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,123,3,0,0,0,0,0,0,0,0,128,151,0,3,0,0,0,0,0,0,5,160,25,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,183,0,3,0,0,0,0,0,0,5,189,60,0,0,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
114021284,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,48,9,3,0,0,0,0,0,3,4,59,0,0,0,0,0,0,0,0,0,0,0,336,20,10,0,3,0,0,0,3,5,381,507,18,6,0,0,0,3,0,0,16,552,94,0,0,0,0,0,0,0,0,3,94,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,601,20,6,0,0,0,3,0,0,21,659,333,5,3,0,0,0,0,0,0,11,357,42,3,0,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,52,3,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
114021285,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,6,166,128,0,0,0,0,0,0,0,0,0,128,28,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,164,46,3,0,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
114021286,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,215,6,0,0,0,0,0,0,0,12,236,261,3,6,0,0,0,0,0,0,6,282,43,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,306,3,6,0,0,0,0,3,0,6,333,130,3,3,0,0,0,0,0,0,7,149,33,3,0,0,0,0,0,0,0,3,35,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,3,43,3,0,0,0,0,0
114021287,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,248,4,6,3,0,0,0,0,0,3,270,227,4,0,0,0,0,0,0,0,3,233,41,3,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,4,273,3,0,0,0,0,0,0,0,3,285,122,4,0,0,0,0,0,0,0,5,133,23,0,0,0,0,0,0,0,0,0,20,4,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0
114021288,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,101,4,0,0,0,0,0,0,0,6,110,122,0,0,0,0,0,0,0,0,5,126,16,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,136,0,3,0,0,0,0,0,0,5,144,27,0,3,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
114021289,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,191,13,5,0,0,0,0,0,0,10,218,280,3,3,0,3,0,0,3,0,15,315,33,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,318,3,8,0,3,0,0,3,0,18,354,99,3,0,0,0,0,0,0,0,5,105,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
115011290,3,3,0,3,0,3,494,111,10,25,9,6,9,20,17,11,22,239,6,0,3,0,0,0,0,0,0,0,9,551,44,38,12,15,12,20,21,9,28,746,0,0,0,0,0,0,0,0,0,0,0,884,57,49,13,19,11,26,21,10,35,1118,311,0,3,0,0,0,0,0,0,8,331,294,9,10,3,3,0,3,0,0,8,329,77,16,26,9,16,10,14,15,3,20,191,3,0,0,0,0,0,0,0,0,0,4,370,20,37,9,19,10,16,10,3,24,526,0,0,0,0,0,0,0,0,0,0,0,688,26,38,9,19,10,15,10,3,36,861,154,0,0,0,0,0,0,0,0,12,165,138,6,0,0,0,0,0,0,0,3,146,60,7,11,0,3,0,3,0,0,7,99,4,0,0,0,0,0,0,0,0,3,8,201,12,16,3,5,0,3,0,0,9,251,0,0,0,0,0,0
115011291,0,0,0,0,0,9,868,81,15,22,6,3,5,15,0,6,13,172,4,0,0,0,0,0,0,0,0,0,3,899,40,40,10,7,5,19,0,9,24,1048,4,0,0,0,0,0,0,0,0,0,4,1241,62,40,10,7,14,21,3,9,31,1432,315,0,3,0,0,0,0,0,0,6,322,414,10,8,3,0,0,3,0,0,5,442,42,14,19,7,9,9,8,6,11,25,143,3,0,0,0,0,0,0,0,0,0,3,453,29,31,8,10,9,12,6,14,26,594,0,0,0,0,0,0,0,0,0,0,0,774,29,37,8,11,9,12,6,14,29,915,117,3,0,0,0,0,0,0,0,0,123,124,15,3,0,0,0,0,0,0,0,146,59,10,6,0,0,0,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,176,21,13,5,4,0,0,0,0,3,226,0,0,0,0,0,0
115011294,0,0,0,0,0,3,88,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,87,6,0,0,0,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,264,12,3,0,0,0,0,0,0,9,289,161,0,4,0,0,0,0,3,0,6,173,85,0,0,0,0,0,0,0,0,0,89,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,5,98,0,0,0,0,0,0,0,0,0,0,0,259,0,4,0,0,0,0,3,0,11,271,92,0,0,0,0,0,0,0,0,4,103,33,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
115011296,0,0,0,0,0,3,680,80,10,20,8,8,5,10,3,0,3,150,3,0,0,0,0,0,0,0,0,0,3,716,48,24,6,8,9,10,3,0,6,835,0,0,0,0,0,0,0,0,0,0,0,1030,71,34,12,3,9,10,3,0,13,1187,226,0,0,0,0,0,0,0,3,3,237,359,5,5,4,3,0,3,0,0,6,381,49,13,10,0,3,3,3,3,0,6,97,0,0,0,0,0,0,0,0,0,0,0,411,12,16,0,8,3,8,3,0,10,477,0,0,0,0,0,0,0,0,0,0,0,637,18,16,0,8,3,8,3,4,12,716,52,0,0,5,0,0,0,0,0,4,65,81,4,0,0,0,0,0,0,0,0,91,32,5,8,0,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,115,9,9,0,0,0,0,0,0,5,136,0,0,0,0,0,0
115011553,0,0,0,0,0,4,202,24,9,11,0,0,7,8,3,0,15,83,0,0,0,0,0,0,0,0,0,0,0,201,23,16,0,0,7,8,6,0,20,283,0,0,0,0,0,0,0,0,0,0,0,323,29,24,4,3,7,8,6,0,24,426,141,0,0,0,0,0,0,0,0,4,145,112,3,0,0,0,0,0,3,0,0,124,23,4,10,3,3,8,0,0,4,6,55,0,0,0,0,0,0,0,0,0,0,0,134,10,6,3,3,8,0,4,4,8,181,0,0,0,0,0,0,0,0,0,0,0,274,10,13,3,8,8,0,4,4,10,326,64,0,0,0,0,0,0,0,0,0,64,40,0,0,0,0,0,0,0,0,0,41,16,3,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,55,6,4,0,0,0,0,0,0,3,71,0,0,0,0,0,0
115011554,0,0,0,0,0,3,254,18,6,4,0,0,0,3,0,0,5,40,4,0,0,0,0,0,0,0,0,0,4,252,11,10,3,0,0,4,0,0,7,288,0,0,0,0,0,0,0,0,0,0,3,328,18,15,3,0,0,4,0,0,8,383,51,0,7,0,0,0,0,0,0,0,61,91,3,3,0,0,0,0,0,0,0,98,16,0,7,4,3,3,3,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,102,3,11,4,3,3,3,0,0,3,135,0,0,0,0,0,0,0,0,0,3,4,162,3,16,4,3,3,3,0,0,13,203,73,4,3,0,0,0,0,0,0,6,82,44,4,0,0,0,0,0,3,0,3,48,12,3,8,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,51,5,8,0,0,0,0,3,3,5,76,0,0,0,0,0,0
115011555,3,0,0,0,0,3,369,49,9,12,3,4,5,4,4,0,6,105,0,0,0,0,0,0,0,0,0,0,0,378,31,25,0,6,5,4,4,3,13,468,0,0,0,0,0,0,0,0,0,0,0,640,56,31,7,6,5,4,4,3,9,760,244,3,4,0,3,0,0,0,0,0,261,235,4,6,0,0,0,0,0,0,3,251,26,0,19,0,3,0,3,0,0,6,70,0,0,0,0,0,0,0,0,0,0,0,265,13,28,0,3,0,3,4,0,9,323,0,0,0,0,0,0,0,0,0,0,0,511,17,30,0,3,0,3,4,0,13,579,95,0,0,0,0,0,0,0,0,3,100,91,3,0,0,0,0,0,0,0,0,93,34,8,8,0,0,0,0,0,0,3,58,3,0,0,0,0,0,0,0,0,0,3,122,9,10,0,0,0,0,0,0,3,148,0,0,0,0,0,0
115011556,3,3,0,0,0,9,298,42,9,20,5,10,3,8,3,0,13,121,3,0,0,0,0,0,0,0,0,0,5,299,28,33,9,13,10,7,3,0,17,426,0,0,0,0,0,0,0,0,0,0,0,464,40,36,9,14,10,7,3,0,25,606,185,0,0,0,0,0,0,0,0,5,187,138,3,0,3,0,3,0,0,0,7,154,40,6,7,5,3,5,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,178,10,6,10,3,6,4,0,0,10,233,0,0,0,0,0,0,0,0,0,0,0,357,10,7,10,3,6,4,0,3,14,424,64,0,0,0,0,0,0,0,0,0,65,34,3,0,0,0,0,0,0,0,0,41,34,3,4,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,70,8,6,0,0,0,0,0,0,3,88,0,0,0,0,0,0
115011557,0,0,0,0,0,3,281,20,0,12,3,4,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,268,31,15,4,4,3,0,0,0,3,325,0,0,0,0,0,0,0,0,0,0,0,336,37,18,4,5,3,0,0,0,3,419,61,0,0,0,0,0,0,0,0,0,61,114,11,6,0,0,0,0,0,4,0,140,18,0,10,0,3,0,3,3,0,3,37,0,0,0,0,0,0,0,0,0,0,0,134,11,21,0,4,3,3,0,4,3,183,0,0,0,0,0,0,0,0,0,0,0,193,8,21,0,4,3,3,0,4,3,239,13,3,0,0,0,0,0,0,0,0,18,27,0,5,0,0,0,0,0,0,0,38,7,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,0,0,0,0,3,51,0,0,0,0,0,0
115011558,3,0,3,0,0,10,897,102,14,17,3,10,5,5,5,5,6,184,8,0,0,0,0,0,0,0,0,0,10,904,85,37,4,16,9,6,7,5,18,1089,0,0,0,0,0,0,0,0,0,0,0,1286,117,48,7,16,10,6,7,5,24,1523,286,10,5,0,0,0,0,0,0,0,305,472,7,10,3,3,3,3,0,0,3,505,68,11,22,6,3,9,0,7,0,6,136,0,0,0,0,0,0,0,0,0,0,5,545,17,29,10,9,9,8,9,4,17,650,0,0,0,0,0,0,0,0,0,0,0,836,26,36,10,9,9,7,9,4,15,957,114,3,11,0,0,0,0,0,0,9,131,131,8,10,0,0,0,0,0,0,8,166,55,11,9,9,3,4,3,0,0,3,98,0,0,0,0,0,0,0,0,0,0,0,190,20,25,7,3,6,7,0,3,9,265,0,0,0,0,0,0
