SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
106021118,0,0,0,0,0,0,0,0,0,0,0,0,4,23,18,3,0,0,0,56,0,0,0,3,0,0,3,0,0,9,0,0,0,7,11,12,7,3,0,34,0,0,0,0,0,0,0,0,0,3,0,5,4,21,12,3,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,3,5,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,9,0,0,0,6,0,4,0,0,0,9,0,0,4,19,14,12,6,4,0,58,20,28,37,77,37,56,35,15,3,296,771,1518,1313,2780,1405,1230,690,250,52,10007
106031119,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,10,0,0,0,17,0,0,0,0,0,3,0,0,0,9,0,4,0,0,7,5,10,9,0,29,0,0,0,0,0,0,4,0,0,4,0,6,0,8,5,5,3,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,17,11,13,9,3,3,60,6,26,45,66,68,68,142,78,23,525,266,671,729,1038,852,846,821,403,97,5729
106031120,0,0,0,0,0,3,0,0,0,3,0,0,0,5,4,7,3,0,0,23,0,0,0,0,0,3,0,0,0,7,0,0,0,3,4,11,15,3,0,41,0,0,0,3,0,0,0,0,0,4,0,0,3,7,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,15,16,8,0,44,21,45,45,97,64,117,110,37,14,550,370,820,568,1278,830,1110,1087,475,155,6684
106031121,0,0,0,6,5,3,0,0,0,11,0,18,4,33,8,10,4,3,0,82,0,0,0,0,0,10,3,6,3,20,0,5,4,8,16,19,48,39,13,158,0,0,0,3,3,0,0,0,0,14,0,14,20,30,16,17,30,8,0,141,0,0,0,0,0,0,4,0,0,12,0,0,0,4,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,3,6,10,20,6,6,0,0,0,46,0,0,0,0,3,0,0,0,0,4,0,0,0,3,4,6,0,0,0,14,4,11,11,25,14,9,18,3,0,92,0,0,0,12,3,0,0,3,0,21,3,3,0,4,10,8,21,4,0,65,0,0,0,4,4,0,7,0,0,12,3,6,7,51,32,47,57,36,6,237,45,105,107,251,197,217,297,276,212,1709,873,2278,1885,3720,2558,3018,3648,2126,904,21019
106031122,0,3,3,0,0,0,0,0,0,8,0,6,0,15,22,7,3,0,0,57,0,0,0,0,0,3,5,0,4,8,0,0,0,4,7,13,21,3,0,46,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,3,4,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,8,4,3,14,0,0,0,3,0,0,0,0,0,8,3,3,8,26,11,15,23,5,6,106,58,106,108,267,167,194,138,65,28,1125,972,1886,1826,3334,1806,1788,1260,681,272,13823
106031123,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,5,6,3,0,32,13,18,37,72,54,49,26,14,3,290,266,826,765,1093,969,790,495,172,44,5415
106031124,0,0,0,0,0,5,0,0,0,5,0,0,0,7,0,5,0,0,0,12,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,9,13,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,7,3,0,29,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,9,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,18,7,3,52,8,15,27,32,42,63,100,59,19,359,144,341,330,580,504,860,1335,706,240,5037
106031125,0,0,0,3,3,3,0,0,0,10,0,4,9,17,11,9,0,0,0,47,0,0,0,0,0,3,0,0,0,5,0,3,0,3,12,9,12,6,0,48,0,0,0,0,0,0,0,0,0,0,0,8,3,20,7,7,3,0,0,50,0,0,0,0,3,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,12,3,3,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,13,4,3,4,0,0,33,0,0,0,3,0,3,0,0,0,4,0,0,0,3,8,8,7,0,0,19,0,0,0,3,3,4,0,0,0,11,0,0,0,24,7,14,22,11,0,83,60,126,130,336,173,147,142,65,17,1189,923,1934,1660,3441,1942,1670,1410,566,129,13669
106041126,0,0,0,3,0,0,0,0,0,8,0,21,7,46,17,7,4,0,0,104,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,6,9,4,0,27,0,0,0,0,0,0,0,0,0,5,0,9,11,9,14,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,7,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,3,3,0,0,0,17,0,0,0,6,0,3,0,0,0,14,0,0,0,0,5,3,5,0,0,12,0,0,8,10,5,3,0,0,0,29,0,14,8,38,23,10,8,3,4,104,50,95,74,228,119,111,81,43,15,816,988,1778,1482,3401,1663,1307,876,439,138,12075
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,11,5,3,0,0,0,18,18,43,35,82,71,71,47,26,9,408,253,604,477,948,605,493,387,175,66,4014
106041128,0,0,0,0,0,0,0,0,0,3,0,4,3,41,4,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,11,0,3,7,18,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,8,15,9,0,0,0,0,30,26,50,28,138,61,78,53,41,20,497,356,859,630,1477,732,691,527,364,185,5827
106041129,0,0,0,0,3,0,0,0,0,3,0,0,0,12,7,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,3,22,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,6,0,0,3,18,9,3,3,3,0,33,41,120,98,257,138,133,117,67,36,998,498,1192,830,1949,1119,1164,903,473,165,8284
107011131,0,0,0,0,4,4,0,0,0,6,3,6,16,68,21,33,6,3,0,151,0,0,0,5,0,8,0,7,4,23,0,3,4,9,48,46,99,70,18,295,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,5,4,0,28,0,0,0,0,3,6,6,7,0,31,0,0,3,6,7,3,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,9,6,0,3,0,0,23,0,0,0,15,21,31,27,22,3,124,0,0,0,8,9,4,4,0,0,26,0,3,9,18,7,0,6,0,3,56,0,0,3,22,3,4,0,0,0,31,0,0,0,3,12,22,22,16,6,91,0,3,0,3,0,0,0,0,0,11,0,8,10,54,55,77,71,54,27,349,38,61,110,227,176,157,157,132,58,1113,1487,2927,2866,5574,2979,2814,2653,1573,593,23458
107011132,0,0,0,0,0,0,0,0,0,7,0,0,4,18,13,12,8,0,0,56,0,0,0,7,6,3,0,0,0,21,0,0,3,0,15,9,13,9,3,62,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,12,0,0,0,3,0,7,4,0,0,11,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,0,3,3,17,17,17,18,4,0,81,0,0,0,3,0,0,0,0,0,6,0,0,3,10,4,0,0,0,0,23,0,0,0,3,3,7,0,3,0,16,0,0,0,0,11,4,4,0,0,20,0,0,0,3,3,0,0,0,0,6,0,3,3,29,31,26,18,8,7,118,19,31,25,81,32,36,26,13,3,259,642,1429,1136,2437,1163,924,539,309,87,8659
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,10
107011134,0,0,0,0,0,0,0,0,0,5,0,6,0,24,5,16,9,4,0,72,0,0,0,3,0,6,3,7,5,23,0,3,3,0,14,27,26,7,8,87,3,3,0,3,0,0,0,0,0,9,0,3,3,9,13,3,3,0,0,36,0,0,0,9,11,10,11,12,0,55,0,3,0,5,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,0,0,0,0,25,0,0,0,29,80,70,69,31,11,290,0,3,0,0,5,7,3,0,0,25,0,7,0,14,6,5,9,0,0,43,0,0,0,4,4,13,5,3,0,27,0,0,0,3,3,11,8,3,0,30,0,0,0,0,3,0,0,0,0,10,0,28,37,76,75,76,62,45,30,426,29,66,96,170,111,127,92,69,88,840,852,2028,2091,3628,2170,2027,1347,749,484,15378
107011545,0,0,0,3,3,0,0,0,0,8,0,3,12,31,18,32,15,3,0,107,0,0,0,6,5,4,6,8,7,36,0,0,0,4,16,21,9,15,10,79,0,0,0,4,0,0,0,0,0,5,0,0,3,4,3,3,0,0,0,14,0,0,0,10,5,14,13,14,7,61,0,0,0,4,0,3,3,0,0,7,0,0,0,11,3,0,4,0,0,16,0,6,3,14,10,0,0,0,0,30,0,0,12,79,143,140,170,75,7,641,0,3,0,22,17,5,13,7,0,71,0,0,5,7,3,4,0,0,0,20,0,0,0,20,12,45,6,0,0,91,0,0,0,0,7,0,7,0,0,13,0,0,0,3,0,0,0,0,0,3,23,71,66,174,160,156,114,89,39,897,64,103,114,238,147,137,94,104,19,1017,950,1743,1740,3432,1802,1691,1181,971,290,13801
107011546,0,0,0,0,0,0,0,0,0,3,3,8,4,28,14,20,9,3,0,98,0,0,0,3,3,4,4,3,3,21,0,0,0,0,12,8,9,0,5,33,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,8,3,11,3,28,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,3,0,0,0,23,0,0,8,47,83,185,204,138,39,708,0,0,0,12,8,7,6,3,0,33,0,3,7,14,5,0,0,0,0,25,0,0,12,24,9,10,3,0,0,58,0,0,0,4,0,3,0,0,3,11,0,0,0,3,0,0,0,0,0,3,15,42,15,96,104,92,95,107,44,609,57,76,80,198,132,122,110,79,39,899,639,1126,1092,2330,1289,1187,934,803,353,9749
107011547,0,0,0,0,0,0,3,0,0,3,0,0,0,10,6,6,3,0,0,28,0,0,0,3,0,0,3,4,0,12,0,0,0,0,10,3,7,9,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,7,3,9,0,24,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,7,0,0,0,5,0,4,4,0,0,10,0,0,0,0,0,4,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,27,26,29,6,113,4,15,20,58,43,49,56,42,13,298,197,393,432,853,565,625,638,477,133,4300
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
107031136,0,0,0,4,0,0,0,0,0,3,0,0,9,9,16,12,4,0,0,61,0,0,0,4,5,9,4,0,3,24,0,3,0,11,24,42,16,19,3,111,0,0,0,0,0,0,0,0,0,8,0,3,4,8,3,4,3,0,0,35,0,0,0,0,3,3,3,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,4,6,0,0,0,0,0,10,0,0,0,6,18,4,6,0,3,44,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,3,0,0,19,0,0,0,6,0,0,0,0,0,14,0,0,7,4,19,10,5,13,4,54,0,0,0,0,0,0,0,0,0,3,0,6,9,28,46,62,31,21,17,214,33,42,78,151,97,84,64,49,23,620,1005,2152,2069,3721,1985,1603,999,521,281,14337
107031137,0,0,0,0,0,0,0,0,0,5,0,5,3,13,10,6,0,0,0,26,0,0,0,3,0,7,4,0,3,12,0,0,0,4,10,24,17,9,5,64,0,4,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,0,0,3,9,4,3,0,0,21,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,3,5,0,0,0,0,14,0,0,0,3,10,6,4,3,0,22,0,0,0,3,3,3,0,0,0,7,0,3,0,9,20,21,32,13,14,116,17,38,46,107,51,62,61,43,31,446,451,835,882,1683,874,895,700,381,219,6918
107031138,0,0,0,0,0,0,0,0,0,8,0,0,0,6,6,0,3,0,0,16,0,0,0,6,0,0,0,0,0,6,0,0,3,8,6,4,24,12,3,58,0,0,0,0,0,0,0,0,0,3,0,3,8,8,10,10,3,4,0,48,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,13,8,8,8,0,0,43,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,0,0,0,3,3,0,0,0,0,11,3,4,0,21,13,17,24,7,5,98,8,20,34,71,60,70,76,62,55,461,349,776,787,1421,1006,1206,1178,657,315,7700
107031139,0,0,0,0,5,0,0,0,0,5,0,0,0,6,3,4,0,0,0,13,0,0,0,0,0,4,0,0,0,3,0,0,0,3,9,16,15,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,0,0,0,29,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,6,9,15,15,14,7,0,73,15,24,23,63,41,42,29,22,9,265,364,755,672,1293,768,964,633,299,117,5875
107031140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,9,13,5,35,0,0,0,0,0,0,3,0,0,3,0,0,0,5,9,3,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,5,3,0,34,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,6,0,3,0,14,0,0,0,0,0,4,0,0,0,4,0,0,3,13,3,19,15,8,3,63,23,62,69,144,119,109,111,56,53,738,395,961,849,1474,1035,1277,1017,530,268,7808
107031141,0,0,0,0,5,0,0,0,0,4,3,6,0,24,12,11,9,0,0,68,0,0,0,5,5,0,11,0,0,26,0,0,4,13,17,29,26,19,3,107,0,0,0,5,0,3,0,0,0,15,6,17,16,39,21,3,8,0,0,112,0,0,0,0,4,9,7,0,4,24,0,0,3,6,3,4,0,0,0,15,0,0,0,3,0,0,0,0,0,6,0,3,9,18,7,3,0,0,0,38,0,0,0,30,66,72,57,14,6,262,0,0,0,15,20,3,3,0,0,42,0,3,3,9,10,7,5,0,0,37,0,0,0,4,8,5,0,0,0,20,0,0,0,0,13,7,8,0,0,33,0,0,0,5,0,0,0,0,0,5,0,12,4,74,79,94,63,28,7,362,23,123,81,213,143,132,117,51,13,895,1079,2726,2161,4389,2397,1873,1417,612,170,16826
107031142,0,0,0,4,0,0,0,0,0,3,0,0,3,7,5,7,4,3,0,32,0,0,0,3,0,5,11,0,3,25,0,0,0,0,12,11,18,15,3,64,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,6,6,0,27,0,0,0,0,4,8,6,11,4,30,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,3,0,6,6,0,3,0,0,15,0,0,3,14,42,65,65,8,5,199,0,0,0,4,10,5,4,0,0,25,0,0,3,8,4,4,4,0,0,15,0,0,0,0,12,5,10,3,0,24,0,0,0,0,10,16,3,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9,35,51,71,65,55,25,309,24,44,44,120,63,100,82,49,15,540,578,1127,1286,2317,1338,1465,1015,603,236,9957
107031143,0,0,0,0,0,0,0,0,0,9,0,0,4,45,12,24,9,3,0,100,0,0,0,5,0,10,0,5,0,20,0,4,0,4,44,54,43,31,8,192,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,12,3,0,0,29,0,0,0,3,12,12,14,14,0,47,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,16,8,3,0,0,0,38,0,0,3,9,34,93,97,37,13,283,0,0,0,25,22,14,16,6,0,88,0,0,5,10,8,0,6,0,0,29,0,3,0,16,5,4,3,0,0,34,0,0,0,3,11,9,10,12,4,51,0,0,0,0,3,0,0,0,0,8,0,8,9,72,86,139,110,129,55,601,62,132,162,335,222,242,241,155,44,1594,1226,2431,2598,4516,2646,2684,2398,1469,461,20421
107041144,0,0,0,8,3,4,0,0,0,19,0,10,7,41,19,19,5,0,0,92,0,0,0,10,0,8,3,5,4,35,0,3,3,14,25,28,43,26,6,144,3,0,0,7,0,0,0,0,0,9,0,4,3,18,14,8,3,0,0,52,0,0,0,3,5,8,10,21,5,56,0,0,10,10,8,3,5,0,4,37,0,0,0,11,3,4,0,0,0,16,3,6,13,36,11,3,3,0,0,74,0,0,0,6,17,21,21,14,0,80,0,0,4,17,78,14,26,14,0,165,0,4,20,15,6,14,6,0,0,65,0,6,32,52,30,41,18,10,0,206,0,0,0,0,6,4,10,9,3,42,0,0,7,8,6,3,0,0,0,19,18,25,46,140,76,55,77,56,27,519,54,70,123,267,138,139,142,121,55,1108,1212,2353,3178,5177,2715,2419,2014,1462,666,21196
107041145,0,0,0,0,4,0,0,0,0,0,3,12,8,33,9,24,11,0,0,93,0,0,0,9,7,7,6,3,4,35,0,3,5,11,21,26,48,20,7,140,0,0,0,0,0,3,0,3,0,6,0,0,0,13,6,8,3,3,0,38,0,0,0,4,3,5,6,6,3,25,0,0,0,6,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,10,30,3,3,4,0,0,54,0,0,0,10,13,32,22,26,0,98,0,0,0,6,8,7,6,10,0,36,0,0,3,11,15,8,0,0,0,42,0,0,0,11,13,18,6,4,3,61,0,0,0,3,10,9,10,3,5,36,0,0,0,0,0,0,0,0,0,3,6,8,6,80,48,56,35,39,20,300,36,71,113,163,138,122,120,77,43,893,932,1766,1908,3858,2110,1982,1450,935,476,15424
