SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
116031317,0,3,8,38,26,14,3,5,3,107,0,0,0,0,4,10,16,15,9,56,3,11,12,41,12,21,15,11,3,131,3,3,0,8,16,26,24,14,10,107,3,12,26,145,55,38,33,4,3,318,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,13,9,3,38,0,0,7,0,3,3,3,9,3,33,0,0,3,3,4,0,0,0,0,13,4,21,33,222,32,19,11,15,0,368,0,0,3,17,8,8,8,0,0,39,0,6,9,24,4,3,6,4,0,55,6,25,69,170,76,47,19,6,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,10,0,25,0,0,0,3,0,0,0,0,0,5,0,0,5,4,3,3,0,0,0,17,0,0,3,28,17,17,7,0,4,78,3,0,0,4,0,3,3,3,0,24,0,0,0,0,4,18,15,3,0,38
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,10,45,12,19,11,3,3,112,0,0,0,8,5,9,15,14,0,57,0,9,3,9,12,7,3,3,0,51,0,3,0,6,21,27,24,20,13,125,0,11,34,169,68,38,24,11,0,358,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,19,4,5,32,0,3,0,0,4,3,7,4,3,29,0,0,0,5,0,3,0,0,0,18,0,29,33,234,36,29,21,4,4,375,0,3,3,18,5,12,6,0,0,47,0,0,0,3,0,3,0,0,0,9,0,0,17,29,23,8,9,0,0,91,0,0,0,0,0,0,7,0,0,8,0,0,0,0,5,6,9,9,0,33,3,0,0,3,0,0,0,0,0,5,0,0,7,10,8,9,0,0,0,33,0,0,0,9,15,18,3,0,3,47,0,0,3,14,4,12,4,0,0,36,0,0,0,0,9,19,41,23,16,104
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,3,25,62,26,13,4,5,0,136,0,0,0,3,4,9,16,4,3,34,0,0,0,0,3,4,7,7,4,27,0,15,14,52,44,16,18,9,9,164,0,0,0,4,4,4,3,0,0,16,0,0,3,10,3,0,0,0,0,12,0,0,0,4,4,0,0,0,0,7,0,0,0,0,4,3,7,16,10,40,0,0,3,8,7,6,5,0,0,23,0,0,3,24,8,3,3,0,0,46,0,4,4,52,18,7,6,0,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,4,33,11,4,3,0,4,54,0,0,0,4,6,4,14,6,8,41,0,0,0,9,9,0,0,0,0,16,0,0,0,8,0,3,0,0,0,10,0,0,0,3,5,4,4,0,3,10,0,0,4,14,8,9,5,0,0,36,0,0,0,0,0,3,6,4,0,18
117011322,4,13,409,434,82,77,45,25,9,1100,0,0,0,0,7,4,8,13,3,39,0,0,3,7,8,23,31,38,8,116,0,6,11,72,29,18,19,10,0,166,0,0,3,30,12,13,8,7,0,74,0,0,0,9,8,0,0,0,0,20,0,0,0,12,6,7,6,0,0,25,0,3,7,8,13,45,102,104,16,297,0,0,22,57,14,26,6,6,0,133,11,10,15,130,16,13,7,5,0,214,9,18,144,406,78,47,26,12,4,748,0,0,0,29,4,0,0,0,0,39,3,5,3,46,21,6,3,0,0,95,0,0,5,55,10,8,0,0,0,79,0,0,4,10,7,9,28,38,16,104,0,0,0,46,7,0,0,0,0,61,0,3,9,58,13,5,0,0,0,93,0,0,0,11,22,14,8,7,0,57,3,7,7,75,14,21,7,0,0,134,0,0,0,0,4,8,20,15,7,54
117011323,0,3,60,62,33,25,13,17,3,225,0,0,0,3,3,0,4,3,0,17,0,0,0,4,0,8,21,15,9,54,3,3,0,33,27,14,18,5,7,113,0,0,8,9,19,8,8,4,0,58,0,3,0,8,3,0,0,0,0,14,0,0,0,5,0,0,4,0,0,14,0,0,0,3,4,5,26,21,7,75,0,0,3,9,3,6,4,3,0,36,0,3,9,52,8,10,3,4,0,87,0,5,12,72,25,14,5,4,0,143,0,0,0,15,0,3,0,0,0,19,0,5,20,44,15,10,11,7,0,113,0,0,3,31,3,4,3,3,0,49,0,0,0,0,8,3,13,7,3,42,0,0,4,8,4,0,3,0,0,26,0,0,3,5,8,4,0,0,0,18,0,0,0,3,5,5,5,3,0,28,0,0,5,22,7,6,5,3,6,62,0,0,0,0,0,3,8,4,3,23
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,5,21,91,43,47,22,16,10,255,0,0,0,4,3,6,4,4,4,31,0,0,0,3,4,5,13,4,9,46,0,14,21,164,68,43,19,6,8,341,0,0,0,16,7,14,10,0,0,41,0,0,3,15,3,0,0,0,0,24,0,0,3,19,13,3,3,0,3,50,0,3,3,15,25,69,198,258,72,640,0,0,4,32,4,13,3,0,0,62,4,3,10,52,14,0,7,4,3,91,0,3,11,57,9,18,4,3,0,103,0,0,0,11,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,3,46,7,0,3,0,0,64,0,0,0,21,3,3,18,33,19,97,0,0,4,27,12,4,0,0,0,41,0,0,0,25,8,3,0,0,0,34,0,0,4,22,24,52,43,33,37,216,0,0,8,32,3,6,6,0,0,51,0,0,0,0,0,4,6,4,3,22
117021327,0,0,24,60,33,25,12,10,5,171,0,0,0,3,8,5,0,3,3,20,0,0,0,0,0,0,0,3,3,5,0,13,28,188,91,51,15,16,6,406,0,0,0,8,8,3,3,3,0,24,0,0,7,16,7,3,0,0,0,33,0,3,0,27,3,8,6,4,0,50,0,0,5,3,6,15,37,65,12,142,0,0,7,15,3,3,0,0,0,26,0,0,3,38,7,0,0,0,0,57,0,0,4,17,3,5,3,0,0,30,0,0,0,8,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,39,3,11,3,0,0,57,0,0,4,15,13,11,21,33,14,114,0,0,3,37,13,3,3,0,0,54,0,0,4,30,7,0,0,0,0,43,0,0,0,6,7,6,10,5,0,29,0,0,4,22,8,7,6,0,0,41,0,0,0,0,0,0,0,0,0,3
117021328,0,0,10,30,13,20,11,4,3,99,0,0,0,0,0,0,3,5,0,11,0,0,0,3,0,0,3,0,0,7,0,0,14,58,24,6,11,3,0,122,0,0,0,3,8,4,0,0,0,17,0,0,0,7,0,0,0,0,0,9,0,0,0,11,0,3,0,0,0,14,0,0,0,0,0,5,29,20,6,59,0,0,5,9,3,7,0,0,0,17,3,0,0,11,3,3,0,0,0,23,0,0,9,15,7,0,3,0,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,12,5,0,0,0,0,20,0,0,0,3,5,0,4,3,3,16,0,0,0,11,8,0,0,0,0,17,0,0,0,12,0,0,0,0,0,16,0,0,0,3,3,0,7,0,3,13,0,0,3,10,0,3,0,0,0,18,0,0,0,0,3,0,4,3,3,8
117031329,0,0,15,53,14,6,10,0,0,105,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,25,127,29,24,18,3,0,229,0,0,0,4,3,4,0,0,0,16,0,0,5,50,0,0,0,0,0,62,0,0,4,21,6,5,12,0,0,36,0,0,0,0,3,0,0,0,0,10,3,0,4,26,3,0,0,3,0,40,0,3,4,28,5,0,0,0,0,40,0,0,11,29,0,0,0,0,0,41,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,34,0,3,0,0,0,38,0,0,4,21,0,4,0,4,0,33,0,0,5,41,15,3,0,0,0,65,0,0,3,18,8,0,3,0,0,29,0,0,0,0,3,3,0,0,0,6,0,0,3,19,7,3,4,0,0,35,0,0,0,0,0,0,3,3,0,4
117031330,0,3,60,117,21,16,19,10,7,252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,9,28,247,69,31,26,3,0,418,0,0,0,11,3,6,0,0,0,22,0,0,0,42,3,3,0,0,0,53,0,0,0,29,6,0,5,0,0,49,0,0,0,6,0,3,6,0,3,20,0,0,3,46,7,7,0,0,0,58,0,0,0,31,4,0,0,0,0,44,0,0,4,33,5,3,5,0,0,41,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,8,0,3,0,70,9,4,0,3,0,88,0,0,0,16,3,0,3,0,0,24,0,0,4,27,7,4,0,0,0,45,0,3,3,41,3,0,0,0,0,45,0,0,0,6,0,0,0,0,0,6,0,0,7,45,4,4,3,0,0,63,0,0,0,0,0,0,0,0,0,4
117031331,3,5,429,275,31,46,16,14,7,828,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,5,0,0,0,16,3,6,37,181,64,56,34,20,3,404,0,0,0,13,3,9,4,3,0,28,0,0,10,43,7,3,0,0,0,62,3,0,3,37,10,8,13,0,3,75,0,0,0,3,3,0,13,11,0,27,0,5,22,34,5,11,3,0,0,87,4,0,18,55,7,0,0,0,0,84,0,0,14,33,6,14,3,0,0,75,0,0,0,25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,5,4,0,0,62,0,0,3,23,10,8,3,3,4,47,5,0,12,36,19,9,0,0,0,84,0,3,9,41,4,8,0,0,0,68,0,0,0,4,3,9,3,0,0,16,0,0,18,68,15,7,7,0,0,117,0,0,0,0,0,0,5,0,0,9
117031332,0,3,740,203,21,15,11,5,0,1002,0,0,0,6,0,0,3,3,4,11,0,0,0,0,0,0,0,0,0,0,5,9,79,310,90,40,30,8,0,577,0,0,0,10,7,6,0,0,0,27,0,3,9,67,9,0,3,0,0,88,0,0,13,50,13,0,9,3,0,81,0,0,0,5,3,8,15,31,8,66,0,0,62,41,7,3,4,0,0,116,0,0,35,42,3,4,0,0,0,82,0,0,27,41,4,3,0,0,0,71,0,0,9,20,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,3,49,15,4,3,0,0,80,0,0,0,27,4,0,4,0,0,43,0,4,23,41,11,5,0,0,0,86,0,0,22,46,6,0,3,0,0,75,0,0,0,7,3,3,3,3,0,21,0,0,65,49,11,10,7,0,0,137,0,0,0,0,0,0,3,3,0,13
117031333,0,3,16,97,14,12,10,6,3,162,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,38,240,61,40,34,22,16,462,0,0,0,8,7,4,0,0,0,21,0,0,14,82,10,3,3,0,3,120,0,0,9,37,10,4,18,4,0,86,0,0,0,3,3,0,4,0,0,7,3,0,0,32,6,4,0,0,5,46,0,0,6,51,8,0,3,0,0,75,0,0,10,30,4,0,3,0,0,46,0,0,0,21,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,5,0,0,0,57,7,0,3,3,0,77,0,0,6,58,10,3,4,0,0,93,0,0,3,37,13,3,4,3,0,63,0,3,10,46,0,0,0,0,0,63,0,0,0,3,0,0,0,0,0,5,0,0,5,25,7,7,0,6,0,50,0,0,0,3,0,0,0,0,0,4
117031334,5,16,1139,634,142,130,58,50,16,2191,0,0,0,4,0,0,3,0,0,9,0,0,0,3,0,4,3,0,0,9,0,0,52,163,40,35,32,14,0,340,0,0,4,9,0,3,3,0,0,22,0,0,32,63,0,3,0,0,0,103,0,0,16,17,0,3,0,0,0,41,0,0,0,0,0,3,0,0,0,8,0,3,38,84,26,24,17,5,4,197,7,3,41,164,5,9,6,3,0,242,0,0,75,147,9,9,5,3,0,255,0,0,0,33,3,4,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,3,43,3,4,0,0,0,56,0,0,28,64,7,3,5,0,0,103,0,0,47,169,23,9,3,3,0,256,0,3,104,259,14,5,3,3,0,396,0,0,0,3,4,4,0,0,0,11,0,3,29,111,20,24,19,6,4,214,0,0,0,0,0,0,0,0,0,0
117031335,3,12,1112,433,81,62,49,56,8,1822,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,46,224,26,37,29,10,0,368,0,0,0,12,0,3,5,0,0,16,0,0,17,73,3,0,4,0,0,92,0,0,4,27,6,0,9,0,0,45,0,0,0,0,0,9,12,30,8,55,0,0,75,47,5,14,5,11,3,162,0,3,23,53,8,5,4,0,0,97,0,0,172,92,8,3,5,4,0,284,0,0,3,28,0,0,0,0,0,33,0,0,0,3,0,0,0,0,0,7,0,0,5,52,0,0,0,0,0,60,0,0,6,39,3,4,0,0,3,57,0,0,14,66,12,6,0,0,0,96,0,0,38,83,3,4,3,4,0,146,0,0,6,0,0,13,13,7,4,41,0,0,58,72,3,20,3,4,0,167,0,0,0,0,0,0,3,3,0,7
117031336,0,3,60,99,47,34,22,50,15,330,0,0,0,3,4,0,0,3,0,9,0,0,0,0,3,0,3,0,4,9,0,3,45,272,38,21,12,7,4,401,0,0,0,9,0,3,0,0,0,10,0,0,12,94,3,3,0,0,0,121,0,0,7,32,5,0,4,0,0,46,0,0,0,4,0,7,10,17,7,41,0,0,9,26,8,11,6,8,3,68,0,0,3,32,6,7,0,0,0,46,0,0,40,58,3,0,3,0,0,105,0,3,0,17,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,67,7,0,3,3,0,79,0,0,0,43,4,3,6,3,0,62,0,0,5,57,16,0,3,0,0,75,0,0,20,60,7,3,3,0,0,94,0,0,0,4,0,0,0,0,0,8,0,0,5,43,6,9,3,3,0,72,0,0,0,0,0,3,5,0,3,12
117031337,4,31,756,874,199,142,67,23,10,2106,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,3,0,3,0,20,3,3,32,98,31,25,21,13,0,222,0,0,0,16,4,0,0,0,0,16,0,0,22,38,3,3,3,0,0,72,0,0,11,30,5,0,8,4,0,56,0,0,0,0,0,0,4,0,0,15,4,0,54,98,26,36,26,0,3,253,11,0,22,218,10,9,12,0,0,282,0,10,557,623,24,20,19,0,0,1259,0,0,0,13,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,25,4,0,0,0,0,33,0,0,17,41,4,6,0,0,0,70,0,0,43,164,35,3,3,3,0,259,0,4,197,471,26,14,6,0,0,714,0,0,0,8,3,3,0,0,0,12,0,0,31,117,16,22,15,3,0,202,0,0,0,0,0,3,0,0,0,3
117031338,13,17,1769,1102,182,136,64,38,8,3322,0,0,3,8,3,7,0,0,0,26,0,0,0,3,3,3,9,3,0,23,4,12,48,309,41,28,19,6,3,471,0,0,0,20,5,13,6,4,0,52,0,0,8,51,3,0,4,0,0,73,0,0,17,54,3,3,0,0,0,79,0,0,0,8,9,7,58,60,18,161,0,0,55,112,17,27,12,3,3,224,3,5,7,91,12,4,0,3,0,120,3,3,86,200,40,25,4,5,0,365,0,0,6,64,3,8,0,0,0,82,0,0,0,7,0,0,0,0,0,8,0,0,18,219,5,3,3,3,0,255,0,0,10,43,3,3,4,14,3,81,3,0,10,48,15,3,0,0,0,81,0,4,31,158,25,28,10,3,0,259,0,0,0,0,7,12,11,7,3,33,0,0,11,106,15,10,16,0,0,156,0,0,0,0,3,3,3,3,3,16
118011339,0,5,13,23,8,6,12,3,6,86,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,8,7,40,47,407,93,37,30,10,10,689,0,0,0,0,0,0,0,0,0,0,0,3,14,96,11,3,4,4,3,134,0,0,7,59,10,4,10,6,4,104,0,0,0,3,0,14,6,9,3,41,4,5,4,13,0,0,0,0,0,23,5,3,0,8,3,4,3,5,0,28,0,0,0,7,0,3,3,0,0,13,0,0,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,3,0,4,0,3,8,110,15,7,3,0,0,148,0,3,3,62,0,3,12,21,10,110,0,0,3,22,12,0,0,0,0,43,0,0,0,14,0,3,0,0,0,16,0,0,0,0,3,3,3,0,0,11,0,0,0,11,9,3,0,3,0,25,0,0,0,0,0,3,6,3,0,8
118011340,0,0,6,24,6,0,5,7,6,52,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,5,0,7,6,16,0,33,42,546,90,50,41,18,5,827,0,0,0,3,4,4,4,0,0,11,0,3,27,90,3,0,4,3,3,132,0,0,8,70,25,7,14,6,3,124,3,0,0,0,3,3,5,11,4,27,0,3,0,13,4,0,0,0,0,27,3,0,3,18,6,8,11,5,4,47,0,0,0,14,3,0,0,0,0,21,0,0,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,82,8,0,0,0,0,101,0,0,14,91,3,3,9,6,4,131,0,0,4,39,4,4,0,3,0,52,0,0,4,14,0,0,0,0,0,22,0,0,0,4,6,3,3,0,3,12,0,0,0,17,4,3,3,3,0,30,0,0,0,0,0,0,0,0,0,0
118011341,4,11,50,61,38,26,20,11,8,224,0,0,0,0,0,5,0,3,0,15,0,0,0,0,0,7,3,7,3,22,3,24,35,281,87,23,45,37,23,554,0,0,0,6,4,0,0,3,0,19,0,3,8,46,4,9,3,3,3,77,0,0,3,35,7,4,9,6,4,71,0,0,0,0,0,0,10,13,8,29,0,0,9,19,10,11,3,3,0,51,0,0,3,21,10,0,5,0,6,50,0,0,0,20,7,7,6,3,3,42,0,0,0,10,0,0,3,0,0,15,0,0,0,0,0,0,3,3,0,4,0,0,16,173,15,0,6,4,0,221,0,0,5,51,3,4,10,16,13,109,0,0,11,56,11,16,0,3,0,89,0,0,10,39,3,6,0,0,0,60,0,0,0,0,7,0,0,0,0,9,0,0,0,14,9,4,8,0,0,32,0,0,0,0,0,0,3,7,3,11
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,9,16,84,61,31,20,17,9,239,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,15,7,3,24,8,45,48,301,79,72,80,35,22,686,0,0,0,5,4,3,0,0,3,17,0,0,8,54,6,7,6,5,4,100,0,3,4,25,7,3,26,17,22,105,0,0,0,3,3,8,3,9,3,24,0,15,10,25,15,27,11,3,0,107,0,0,0,24,6,12,8,3,0,55,0,0,10,15,3,8,5,0,3,40,0,0,0,16,3,4,5,0,0,29,0,0,0,0,0,0,0,3,0,5,0,0,0,55,15,7,7,7,0,91,0,0,3,28,4,10,15,8,4,82,0,4,6,31,11,7,6,3,0,60,0,4,6,19,7,5,0,0,0,40,0,0,0,3,3,0,3,0,0,16,0,0,0,26,10,7,11,3,3,59,0,0,0,0,0,3,0,0,0,8
118011344,4,4,14,31,20,12,11,5,3,104,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,7,5,8,18,3,13,11,73,31,15,25,19,9,206,0,0,0,3,6,5,0,0,0,7,0,3,6,9,0,4,3,0,0,27,0,0,0,10,3,3,11,4,8,46,0,0,0,0,3,6,10,9,3,26,0,0,0,3,0,0,0,0,0,9,3,0,0,4,3,5,3,8,0,29,0,0,0,5,3,5,3,0,0,17,0,0,0,10,5,11,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,28,3,4,0,0,0,38,0,3,0,9,5,3,5,9,4,35,0,0,0,9,9,0,0,4,0,24,0,0,0,3,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,0,0,0,10,3,4,0,0,0,19,0,0,0,0,0,0,3,0,0,3
118011345,0,0,8,27,10,3,7,3,0,62,0,0,0,3,0,0,3,0,4,9,0,0,0,0,3,0,0,0,0,4,7,21,44,272,67,54,44,26,12,551,0,0,0,3,0,0,3,0,0,11,0,4,14,43,10,10,3,0,0,78,0,0,0,20,10,3,14,4,8,56,0,0,0,3,0,0,12,9,0,25,3,6,4,24,10,7,0,0,0,56,0,0,4,20,10,0,0,0,0,34,0,0,4,8,3,0,0,0,0,19,0,0,0,8,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,3,0,0,69,0,0,0,15,7,0,3,5,6,38,0,0,3,16,8,4,3,3,0,35,0,0,4,19,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,3,11,6,6,7,0,0,39,0,0,0,0,0,0,5,0,0,5
