SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
115031299,..,3,0,6,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,12,..,88,3,92,3,95,..,4,0,4,370,372,2221,96,3,99,370,2692
115031300,..,36,3,37,0,37,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,4,0,8,0,8,..,5,0,5,0,5,..,31,0,28,0,28,..,97,7,104,0,104,..,9,0,9,0,10,..,7,4,11,0,11,..,15,0,16,0,16,..,224,8,236,0,239,..,0,0,0,0,0,..,13,0,13,0,13,..,8,0,8,0,8,..,12,0,12,0,12,..,14,0,14,0,14,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,26,0,26,0,26,..,32,7,35,0,35,..,6,0,6,0,6,..,6,0,6,0,6,..,3,0,3,0,3,..,11,0,12,0,10,..,94,24,115,3,121,..,903,96,993,10,1007,..,32,3,36,1249,1293,19599,932,102,1034,1263,21900
115041301,..,10,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,38,0,38,0,38,..,65,4,67,0,67,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,162,15,183,0,182,..,3,0,10,0,10,..,12,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,17,0,17,0,14,..,3,0,8,0,8,..,3,3,6,0,6,..,15,0,17,0,17,..,0,0,0,0,0,..,25,4,30,0,30,..,32,0,32,0,32,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,12,0,15,0,15,..,54,9,54,8,63,..,716,106,820,8,832,..,32,0,35,463,499,9207,751,103,858,469,10528
115041302,..,115,8,124,0,127,..,65,3,71,0,71,..,421,9,430,3,431,..,175,34,210,0,215,..,149,5,156,0,156,..,213,7,223,7,226,..,158,17,174,0,174,..,1191,69,1257,15,1270,..,213,16,227,3,231,..,18,0,18,0,18,..,127,45,179,3,175,..,6,0,6,0,6,..,150,8,164,0,162,..,273,32,306,0,307,..,45,6,47,0,52,..,40,3,49,0,49,..,8,0,6,0,6,..,36,6,38,0,38,..,264,10,273,0,272,..,121,10,129,0,129,..,385,3,388,0,394,..,19,0,19,0,19,..,790,18,808,3,809,..,175,19,193,0,195,..,121,3,129,0,131,..,16,5,19,0,19,..,61,3,57,0,57,..,38,4,38,0,38,..,578,63,637,10,648,..,5596,607,6205,56,6255,..,48,7,58,621,681,15709,5643,621,6262,676,22652
116011303,..,71,16,83,0,85,..,240,29,267,4,266,..,817,71,885,8,891,..,1540,180,1727,14,1742,..,127,17,139,0,145,..,190,15,208,5,213,..,677,89,766,5,769,..,3589,396,3987,39,4023,..,138,29,167,3,172,..,10,0,9,0,9,..,70,42,117,0,117,..,13,3,19,0,19,..,58,9,67,0,67,..,103,37,134,3,135,..,60,6,72,0,72,..,30,6,41,0,41,..,49,7,52,8,64,..,91,27,119,4,123,..,215,3,221,3,224,..,58,3,64,0,64,..,398,16,411,8,425,..,34,0,35,0,35,..,706,26,733,9,742,..,107,27,132,0,132,..,249,32,285,0,288,..,13,0,13,0,13,..,77,32,106,0,104,..,22,9,32,0,32,..,953,298,1250,42,1284,..,7321,1345,8662,120,8789,..,56,33,91,914,1001,7128,7377,1375,8756,1039,16921
116011304,..,115,10,122,0,122,..,148,10,161,0,161,..,543,47,592,3,594,..,863,114,974,11,986,..,84,9,89,0,89,..,138,15,153,0,153,..,386,46,429,6,439,..,2163,239,2397,14,2415,..,112,25,136,0,136,..,18,3,17,0,17,..,68,35,100,3,107,..,11,3,12,0,10,..,169,12,182,4,186,..,64,26,90,0,90,..,155,83,237,0,237,..,29,3,35,0,35,..,109,21,129,0,129,..,35,11,47,0,47,..,368,14,386,3,389,..,79,16,91,0,91,..,670,21,689,3,691,..,39,0,39,0,39,..,1149,56,1207,8,1213,..,126,20,150,0,148,..,189,12,207,0,207,..,41,8,53,0,53,..,97,31,126,0,128,..,38,12,48,0,48,..,800,179,979,23,1003,..,6396,1041,7437,63,7502,..,66,8,78,645,722,9804,6463,1049,7508,712,18023
116011306,..,83,20,105,0,105,..,276,11,287,0,287,..,1288,49,1340,12,1351,..,705,70,769,3,778,..,93,8,99,0,99,..,158,13,177,0,175,..,763,94,860,5,865,..,3284,250,3530,23,3552,..,64,4,74,3,74,..,6,0,6,0,6,..,56,27,83,0,83,..,23,4,27,0,27,..,164,24,190,0,190,..,79,25,106,3,106,..,92,12,107,0,107,..,42,3,49,0,49,..,191,12,201,0,205,..,88,16,107,0,107,..,852,13,868,3,870,..,115,15,135,0,135,..,1704,58,1768,11,1782,..,60,0,60,0,60,..,2739,91,2825,15,2843,..,188,31,221,4,222,..,347,34,373,0,374,..,44,9,53,0,53,..,157,35,193,0,194,..,83,20,101,0,105,..,1292,248,1543,23,1566,..,10283,1172,11451,87,11538,..,54,20,71,857,929,10057,10339,1190,11524,944,22530
116011307,..,147,29,183,4,185,..,87,10,93,3,96,..,437,19,450,3,458,..,318,33,351,4,353,..,131,6,134,0,135,..,130,3,139,0,137,..,177,20,195,6,195,..,1273,83,1361,16,1378,..,188,18,206,0,206,..,15,0,18,0,18,..,188,112,299,3,296,..,14,0,14,0,14,..,77,5,87,0,87,..,90,19,115,0,115,..,69,3,69,3,71,..,61,11,73,6,76,..,50,0,50,3,57,..,65,9,75,0,75,..,107,0,109,0,111,..,115,8,125,0,125,..,297,14,313,6,316,..,26,0,26,0,26,..,541,27,567,5,573,..,199,33,228,0,229,..,299,53,347,7,351,..,25,4,33,0,36,..,78,11,88,3,91,..,44,6,53,0,53,..,794,147,943,21,958,..,5670,914,6583,87,6667,..,75,10,86,1159,1242,16963,5743,923,6663,1249,24879
116011308,..,250,56,302,0,300,..,140,4,138,0,145,..,893,50,940,3,946,..,560,67,630,6,638,..,122,9,133,0,133,..,89,10,101,0,102,..,850,90,937,9,950,..,2655,233,2883,25,2906,..,142,19,161,0,163,..,8,0,10,0,10,..,131,82,213,7,214,..,9,0,8,0,8,..,254,35,289,3,297,..,61,20,84,0,84,..,69,8,71,3,74,..,22,7,30,0,30,..,81,4,89,3,90,..,54,14,70,0,70,..,208,14,221,0,221,..,109,15,124,0,124,..,345,6,350,5,359,..,15,0,15,0,15,..,677,38,719,5,718,..,155,20,175,0,175,..,1415,291,1707,25,1731,..,37,8,49,3,50,..,291,78,370,6,376,..,70,21,98,0,100,..,1212,203,1417,24,1444,..,9210,1637,10845,110,10956,..,67,22,88,1089,1177,11793,9279,1655,10932,1196,23921
116011560,..,146,14,155,0,155,..,96,6,109,0,105,..,514,29,541,8,545,..,480,56,538,4,538,..,44,5,44,0,44,..,120,27,147,0,147,..,379,58,437,7,440,..,1635,180,1810,18,1832,..,82,12,91,0,91,..,4,0,4,0,4,..,69,27,99,0,98,..,11,0,14,0,14,..,104,14,115,0,120,..,39,19,56,0,61,..,21,6,25,0,25,..,28,3,33,0,33,..,56,4,65,0,66,..,67,9,80,0,79,..,163,3,169,0,169,..,18,3,24,0,24,..,352,18,368,6,375,..,13,0,16,0,15,..,547,25,573,5,576,..,85,14,97,0,100,..,232,24,252,0,255,..,12,3,18,0,16,..,155,55,210,0,214,..,38,13,49,0,49,..,554,112,664,18,688,..,4864,786,5645,61,5705,..,43,13,57,552,606,6015,4904,796,5700,615,12322
116011561,..,149,35,176,0,176,..,160,5,169,0,169,..,690,37,731,7,741,..,599,57,655,3,661,..,33,3,33,0,38,..,123,25,150,0,150,..,486,73,555,4,566,..,2092,203,2293,24,2318,..,120,15,137,0,137,..,7,0,7,0,7,..,72,72,147,0,148,..,4,3,6,0,6,..,154,34,186,0,184,..,66,35,101,3,102,..,24,7,31,0,35,..,14,0,20,0,20,..,89,9,95,0,95,..,76,13,93,0,93,..,301,11,312,3,315,..,36,3,39,0,39,..,579,14,598,13,610,..,30,0,33,0,33,..,955,33,987,18,1002,..,111,17,130,3,133,..,218,26,245,0,245,..,23,6,28,0,28,..,82,26,111,0,111,..,59,16,73,0,73,..,930,217,1149,27,1174,..,6459,1137,7589,92,7681,..,53,17,72,676,748,7731,6510,1151,7658,770,16156
116021309,..,69,9,76,4,82,..,123,4,128,0,126,..,867,30,898,6,906,..,1367,159,1517,9,1530,..,319,16,330,3,334,..,137,10,145,0,146,..,333,26,359,3,361,..,3137,235,3381,22,3403,..,101,4,111,0,111,..,13,0,13,0,13,..,133,77,205,3,207,..,4,0,4,0,4,..,52,3,53,0,53,..,132,19,151,0,151,..,42,4,47,0,50,..,57,10,63,3,68,..,22,3,25,0,29,..,27,0,29,0,29,..,236,7,244,0,244,..,130,15,138,0,138,..,454,9,461,0,461,..,18,0,18,0,18,..,837,20,860,0,860,..,149,7,163,0,161,..,277,12,296,0,293,..,15,3,20,0,20,..,60,7,66,0,66,..,25,4,28,0,28,..,783,100,887,18,902,..,6992,717,7707,60,7768,..,24,8,31,270,302,8061,7017,721,7741,333,16130
116021310,..,113,4,120,0,120,..,412,14,427,3,431,..,1605,67,1665,17,1683,..,1205,128,1333,11,1339,..,421,12,434,0,434,..,420,31,456,3,460,..,874,62,933,4,934,..,4935,315,5255,33,5288,..,160,3,164,0,164,..,38,0,35,0,35,..,179,78,256,0,258,..,25,0,25,0,25,..,98,6,99,0,99,..,383,60,444,0,447,..,53,11,60,0,62,..,89,10,94,0,94,..,20,0,24,0,24,..,55,4,60,3,63,..,536,9,544,3,547,..,251,33,283,0,283,..,784,8,796,7,799,..,48,0,48,0,46,..,1624,47,1666,9,1680,..,294,29,324,3,324,..,354,19,374,0,376,..,31,15,46,0,49,..,138,22,161,0,158,..,55,11,63,0,64,..,1509,220,1724,34,1765,..,11922,1207,13130,109,13243,..,89,19,110,2037,2151,17252,12016,1224,13239,2153,32645
116021312,..,54,7,58,3,61,..,82,4,90,0,90,..,557,27,582,5,588,..,536,56,591,0,593,..,122,9,125,0,125,..,115,9,126,0,124,..,260,23,283,3,288,..,1673,131,1802,14,1814,..,138,34,169,0,169,..,8,0,9,0,9,..,49,20,67,0,67,..,17,0,17,0,22,..,303,30,332,0,335,..,72,3,84,0,84,..,45,5,43,0,43,..,22,0,21,4,24,..,21,0,27,0,27,..,22,0,24,0,22,..,151,6,152,5,163,..,45,0,43,0,42,..,273,5,279,3,279,..,16,3,19,0,16,..,478,18,496,12,504,..,85,7,95,0,95,..,107,3,111,0,111,..,21,5,26,0,26,..,32,4,36,0,35,..,21,3,27,0,27,..,494,86,585,15,602,..,4262,536,4799,59,4862,..,32,9,38,1073,1112,11337,4295,543,4837,1135,17312
116021562,..,29,3,36,0,36,..,19,0,21,0,21,..,180,11,189,0,196,..,238,21,259,3,263,..,52,0,54,0,54,..,61,3,64,0,64,..,131,11,140,0,144,..,683,47,730,3,736,..,20,3,19,0,24,..,0,0,0,0,0,..,16,6,23,0,23,..,0,0,0,0,0,..,20,0,20,0,20,..,17,3,15,0,15,..,11,0,16,0,16,..,15,0,15,0,15,..,9,3,12,0,12,..,4,0,6,0,6,..,48,3,54,3,51,..,31,3,40,0,40,..,124,3,131,0,127,..,3,0,3,0,3,..,211,8,219,5,221,..,36,0,39,0,39,..,57,4,61,0,61,..,9,0,9,0,9,..,14,3,15,0,15,..,7,0,11,0,11,..,155,24,178,4,186,..,1494,137,1628,11,1648,..,10,0,10,91,98,2053,1502,137,1636,103,3793
116021563,..,97,7,103,0,108,..,195,19,214,4,217,..,873,55,927,6,935,..,921,120,1045,7,1053,..,272,12,290,0,290,..,258,17,278,0,280,..,680,53,734,5,733,..,3201,275,3477,24,3501,..,99,10,115,0,111,..,22,3,23,0,23,..,39,29,71,0,70,..,12,0,12,0,12,..,144,12,155,0,159,..,128,15,144,3,149,..,87,9,93,0,93,..,36,4,45,0,45,..,57,3,61,0,58,..,33,3,32,0,32,..,340,10,342,0,345,..,108,8,117,0,114,..,729,18,745,10,754,..,23,0,23,0,23,..,1189,34,1227,9,1236,..,146,17,165,0,165,..,279,19,297,0,297,..,27,24,49,0,51,..,38,6,46,3,48,..,22,5,27,0,28,..,928,164,1090,42,1127,..,7396,811,8209,89,8301,..,42,11,52,669,718,13926,7432,826,8260,758,22938
116031313,..,38,10,50,3,56,..,58,6,64,0,64,..,406,34,439,4,438,..,45,19,57,0,57,..,11,0,12,0,12,..,261,44,304,0,310,..,28,0,34,0,34,..,811,95,906,5,914,..,43,4,51,0,51,..,0,0,0,0,0,..,12,7,18,0,18,..,3,6,7,0,7,..,60,0,62,0,62,..,19,13,26,0,26,..,13,3,16,0,14,..,8,0,8,0,8,..,715,88,804,15,822,..,18,5,27,0,27,..,128,4,132,0,132,..,64,16,77,0,78,..,353,12,367,5,376,..,32,5,37,0,37,..,578,35,609,9,620,..,163,35,196,0,199,..,48,8,58,0,58,..,13,0,15,0,15,..,92,43,136,8,143,..,47,33,80,3,90,..,904,177,1077,25,1100,..,4330,794,5117,80,5201,..,92,11,100,1540,1645,11605,4420,803,5220,1617,18445
116031314,..,63,12,72,0,72,..,50,0,56,0,56,..,324,20,339,0,343,..,488,63,550,3,556,..,25,0,28,0,28,..,123,9,131,0,131,..,133,17,146,3,152,..,1142,106,1253,9,1257,..,29,4,34,0,34,..,8,0,9,0,9,..,15,3,16,0,16,..,18,0,18,0,18,..,62,3,64,0,62,..,42,10,53,0,53,..,23,0,23,0,23,..,7,0,11,0,10,..,67,4,71,0,68,..,11,0,16,0,16,..,232,0,230,4,232,..,20,0,20,0,20,..,598,19,617,14,628,..,16,0,16,0,16,..,860,23,881,12,897,..,73,8,83,0,81,..,33,3,32,0,32,..,6,5,13,0,13,..,43,22,63,0,63,..,25,18,46,0,46,..,371,144,514,20,534,..,3235,421,3659,53,3705,..,22,5,29,293,320,4329,3259,422,3686,343,8356
116031315,..,38,10,46,3,52,..,193,25,220,0,220,..,1049,36,1089,16,1105,..,274,43,311,0,311,..,46,0,46,0,46,..,631,80,710,7,718,..,194,17,212,0,210,..,2385,204,2585,22,2614,..,34,9,38,0,38,..,3,0,3,0,3,..,14,10,28,0,31,..,11,0,10,0,10,..,123,10,133,0,133,..,45,16,58,3,60,..,30,6,37,0,37,..,11,0,11,0,11,..,364,30,396,4,401,..,41,29,71,0,71,..,701,25,723,7,732,..,83,16,101,0,101,..,1887,72,1960,20,1980,..,65,5,71,0,71,..,2744,112,2855,24,2880,..,212,25,240,0,236,..,157,17,174,0,174,..,17,0,12,0,12,..,109,23,129,0,129,..,114,37,147,6,149,..,1067,170,1236,20,1253,..,8470,885,9355,87,9442,..,69,20,92,895,986,10242,8541,905,9450,987,20671
116031316,..,50,14,66,7,73,..,166,15,179,0,179,..,378,21,398,18,416,..,181,16,200,0,200,..,74,4,84,0,84,..,164,21,186,0,183,..,337,43,374,3,383,..,1304,116,1424,23,1444,..,38,5,47,0,48,..,9,0,9,0,9,..,12,12,24,0,24,..,20,3,19,0,19,..,51,3,53,0,52,..,26,7,32,0,32,..,28,0,29,0,29,..,32,9,42,0,42,..,769,64,836,17,852,..,22,3,26,0,26,..,177,5,188,0,187,..,36,11,45,0,45,..,369,14,381,5,388,..,46,0,48,0,48,..,628,33,664,4,671,..,123,23,146,0,146,..,56,3,64,0,64,..,12,4,17,0,17,..,40,11,48,0,48,..,49,12,62,0,63,..,957,154,1106,23,1130,..,4745,612,5363,78,5440,..,99,19,121,1666,1784,13484,4848,637,5482,1744,20709
116031317,..,68,18,88,0,88,..,466,65,530,7,534,..,651,54,703,4,709,..,192,21,217,8,227,..,19,0,23,0,23,..,1247,193,1446,29,1476,..,266,26,294,3,297,..,2851,366,3214,53,3264,..,74,18,84,0,84,..,6,3,5,0,5,..,27,9,34,0,35,..,29,6,37,0,37,..,66,4,71,3,76,..,101,46,145,0,145,..,36,9,39,3,42,..,15,0,14,0,14,..,439,53,493,10,501,..,37,7,43,0,43,..,619,21,642,3,644,..,51,10,64,0,64,..,1237,65,1307,9,1315,..,52,4,50,0,56,..,1961,105,2061,17,2071,..,107,33,136,0,138,..,189,28,222,0,223,..,18,5,27,0,27,..,243,75,319,3,323,..,65,30,96,4,99,..,1800,584,2380,37,2417,..,9571,1906,11479,147,11625,..,93,28,116,1297,1413,9663,9668,1935,11598,1440,22698
116031318,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,3,3,0,3,..,0,0,0,18,18,15,4,3,3,18,40
116031319,..,112,15,126,0,126,..,235,23,259,0,263,..,788,50,841,14,848,..,255,28,284,3,288,..,41,0,41,0,41,..,518,51,563,5,571,..,301,49,349,3,352,..,2133,202,2331,28,2359,..,103,11,117,0,115,..,7,4,7,0,7,..,41,29,62,0,62,..,19,3,24,0,24,..,174,25,197,0,193,..,56,14,70,0,72,..,58,8,69,0,69,..,20,3,24,0,24,..,265,31,297,11,310,..,20,5,27,0,27,..,892,20,911,13,920,..,90,14,106,0,109,..,1843,69,1918,16,1937,..,52,3,55,0,56,..,2875,114,2986,29,3023,..,205,89,293,0,295,..,98,7,102,0,102,..,48,6,57,0,57,..,142,36,176,0,176,..,116,37,157,4,154,..,1073,186,1266,25,1293,..,8673,1092,9767,112,9884,..,56,19,75,813,885,10387,8725,1117,9838,921,21154
117011320,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,16,3,0,3,0,18
117011321,..,205,35,237,3,238,..,64,6,65,3,67,..,44,0,49,0,49,..,10,0,10,0,10,..,19,0,19,0,19,..,9,3,10,0,10,..,16,0,16,0,16,..,160,11,170,3,176,..,110,12,129,4,130,..,22,0,23,0,23,..,19,6,22,0,22,..,34,13,45,0,45,..,31,0,32,3,37,..,12,4,10,0,10,..,17,0,17,0,17,..,76,16,94,3,96,..,5,0,5,0,5,..,76,12,85,0,85,..,44,0,44,0,44,..,178,25,204,0,202,..,112,3,111,0,111,..,5,0,10,0,10,..,336,34,367,0,367,..,210,25,233,0,234,..,9,0,9,0,9,..,22,5,28,0,28,..,30,3,35,0,35,..,35,4,35,0,35,..,313,37,355,13,363,..,2380,331,2713,43,2753,..,39,5,45,629,671,7395,2417,336,2755,671,10817
117011322,..,1035,312,1350,17,1366,..,941,84,1025,16,1036,..,197,3,198,0,203,..,45,3,47,0,46,..,52,0,58,0,58,..,107,12,111,0,118,..,80,10,88,0,88,..,1413,112,1528,16,1546,..,274,43,319,0,320,..,77,28,100,0,102,..,95,35,131,0,132,..,33,3,31,0,31,..,79,8,86,4,84,..,78,8,89,3,93,..,57,5,58,0,58,..,255,69,328,0,328,..,24,0,24,0,24,..,80,15,96,0,96,..,203,5,213,0,211,..,1294,182,1474,9,1481,..,268,15,288,5,290,..,90,10,99,0,99,..,1860,208,2073,12,2085,..,628,101,725,9,737,..,121,8,124,0,124,..,272,84,356,3,358,..,400,94,499,3,502,..,129,37,164,3,166,..,996,255,1249,28,1281,..,10955,2126,13082,130,13209,..,62,16,76,1310,1391,9811,11016,2147,13166,1437,24410
