SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
114011280,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,79,107,14,8,6,0,0,3,0,0,0,0,20,277,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,18,14,10,0,3,0,0,0,0,0,0,0,0,58,9,83,123,165,47,25,28,7,0,7,0,3,0,0,23,538
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,69,22,19,11,9,3,0,3,0,0,0,5,182,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,28,3,0,7,0,0,0,0,0,0,0,4,63,0,46,75,133,47,33,30,23,4,0,3,3,0,3,18,422
114011282,0,4,3,7,14,0,5,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,3,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,192,276,103,40,41,42,3,3,6,8,0,3,35,861,0,0,0,11,5,10,11,6,0,0,0,0,0,0,3,46,0,0,0,0,5,3,0,3,0,0,0,3,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,25,41,63,21,22,14,9,0,4,3,0,3,3,3,228,18,231,371,474,248,132,138,125,13,25,20,29,17,15,65,1926
114011283,0,0,3,3,4,3,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,87,23,15,20,3,0,0,0,0,0,0,6,249,0,0,3,8,0,3,5,3,0,0,0,0,0,0,3,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,18,21,9,3,3,4,0,0,0,0,0,0,0,70,3,72,122,158,64,38,53,29,3,4,7,0,7,0,15,575
114021284,0,3,5,12,28,10,20,7,5,0,4,0,0,8,0,98,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,3,4,5,0,3,0,0,0,0,0,19,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,105,197,324,152,60,100,55,0,4,3,18,0,0,29,1055,0,0,0,25,10,5,14,10,7,0,0,0,3,3,0,76,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,11,0,0,0,0,3,3,8,0,0,0,0,0,0,0,3,12,4,24,38,86,25,26,27,53,10,3,0,5,10,3,7,321,24,254,366,571,327,212,253,215,24,26,21,39,37,19,74,2472
114021285,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69,142,36,25,22,11,7,0,0,3,0,0,5,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,37,16,5,6,4,0,0,3,0,0,0,3,86,4,51,119,225,101,73,44,24,20,0,10,8,6,3,16,692
114021286,0,0,4,5,4,3,7,3,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,118,145,92,44,52,27,0,10,0,12,3,0,25,563,0,0,0,9,8,3,9,3,0,0,0,0,0,0,3,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,13,29,47,19,20,20,48,3,3,3,3,0,3,10,229,5,111,215,293,209,132,140,162,18,29,12,28,11,13,62,1431
114021287,0,0,0,0,5,3,15,16,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,126,174,40,31,42,16,7,3,0,4,0,0,20,524,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,3,3,0,0,3,0,14,5,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,15,20,46,13,28,21,54,3,4,7,9,9,7,15,236,4,117,218,291,147,138,131,157,17,20,25,51,68,73,68,1521
114021288,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,52,28,25,17,14,0,0,0,0,4,0,8,199,0,0,4,0,0,3,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,14,10,4,6,3,0,0,0,0,0,0,0,53,3,47,71,107,62,43,46,25,5,3,0,5,6,0,21,446
114021289,0,0,0,0,5,6,12,3,4,0,0,0,0,0,3,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,98,133,50,47,40,16,12,6,3,4,4,0,29,485,0,3,0,10,5,10,11,0,0,0,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,28,21,15,15,4,0,0,0,0,4,0,7,115,3,109,163,246,150,115,103,36,22,8,3,6,10,6,57,1052
115011290,0,0,0,12,24,33,66,37,11,7,3,13,4,6,5,219,0,3,4,16,26,83,65,73,26,3,9,17,8,7,4,335,0,0,0,0,3,10,14,21,3,0,4,8,8,3,3,71,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,10,13,7,4,0,0,0,0,0,0,0,49,4,60,101,153,102,83,82,61,10,3,10,7,12,0,28,714,0,0,0,15,7,8,18,7,3,4,0,8,6,7,0,76,0,0,0,0,29,17,10,10,0,3,0,0,3,3,3,83,0,0,0,0,4,0,11,3,0,0,0,0,0,0,0,19,0,30,42,116,99,182,172,108,28,23,50,27,26,20,26,943,3,220,350,569,654,1515,2106,1385,255,292,251,282,266,178,265,8590
115011291,0,0,0,0,16,25,52,65,3,5,12,18,5,6,3,231,0,0,0,7,32,237,147,66,16,3,3,9,0,0,6,539,0,0,0,0,4,10,12,4,0,0,3,0,0,0,3,36,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,19,12,6,4,0,0,0,0,0,0,0,0,41,0,37,98,160,54,77,86,53,10,17,23,16,17,12,11,678,0,0,0,9,4,11,9,27,9,10,18,38,65,57,9,267,0,0,0,0,63,25,6,0,0,0,0,0,0,0,3,103,0,0,0,0,4,0,7,5,0,0,0,0,0,0,0,22,0,15,37,125,122,234,180,78,8,12,15,32,28,63,13,968,3,148,296,679,820,1862,1865,919,141,146,209,264,240,214,163,7972
115011294,0,0,0,3,11,0,39,19,3,8,5,0,11,0,0,105,0,0,0,0,0,8,11,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,26,48,91,59,28,45,28,0,9,0,0,3,0,8,362,0,0,0,0,3,7,8,0,0,3,3,0,3,0,0,28,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,20,39,32,23,33,6,0,0,0,0,0,3,4,187,12,98,137,258,222,215,232,109,11,26,9,12,26,11,39,1426
115011296,0,0,3,4,24,20,61,42,0,6,0,0,3,9,0,180,0,0,0,9,20,128,66,17,4,0,0,3,0,0,4,261,0,0,0,0,0,7,14,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,9,3,21,55,83,54,72,83,55,23,17,3,6,3,5,11,488,0,0,0,6,10,14,12,12,5,6,9,4,0,0,0,72,0,0,0,4,46,6,3,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,20,29,57,86,148,117,51,7,3,10,3,5,12,14,546,3,100,218,385,686,1470,1227,525,86,69,82,68,48,54,82,5119
115011553,0,0,0,0,8,16,21,25,9,12,3,7,0,8,0,122,0,0,0,13,3,16,20,13,0,0,0,0,0,0,0,80,0,0,0,0,0,4,5,13,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,12,3,28,36,63,34,23,58,27,15,19,4,0,3,0,0,315,0,0,0,3,0,7,10,8,3,0,0,6,0,0,0,34,0,0,0,0,17,3,4,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,14,0,9,10,35,25,84,99,39,17,17,7,5,8,16,9,394,7,64,99,233,228,535,701,523,110,127,115,75,97,52,77,3037
115011554,0,0,3,0,4,7,39,25,4,0,8,12,3,10,4,112,0,0,4,8,13,55,17,8,0,0,0,0,0,0,11,115,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,46,34,18,13,39,34,10,3,20,3,0,5,44,305,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,21,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,5,4,25,25,69,42,21,3,0,3,0,0,0,21,230,22,67,110,146,188,488,532,270,40,38,44,62,20,27,155,2207
115011555,0,0,0,3,20,27,78,50,12,10,0,11,3,14,0,226,0,0,3,7,12,32,33,10,0,3,3,0,0,0,3,117,0,0,0,0,3,6,8,6,0,9,0,0,6,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,3,22,4,30,63,107,54,83,73,63,14,21,0,22,25,12,10,586,0,3,0,11,0,4,3,18,7,0,9,0,0,4,0,64,0,0,0,3,32,11,4,7,3,0,0,0,4,0,0,65,0,0,0,0,4,3,10,0,3,0,0,0,0,3,0,21,0,14,19,79,47,100,100,52,14,5,0,6,12,9,10,467,7,129,228,405,457,882,951,572,112,127,121,108,98,81,80,4358
115011556,0,0,0,3,9,17,34,42,10,7,14,3,13,3,17,171,0,0,5,4,3,25,22,27,0,8,8,0,0,0,3,107,0,0,0,3,0,6,8,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,8,0,0,0,0,0,0,0,0,19,0,27,45,86,58,38,56,20,3,12,3,5,8,0,7,372,0,0,0,4,6,13,14,5,0,0,6,0,6,4,0,55,0,0,0,3,24,9,0,3,3,0,0,0,0,0,0,51,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,8,21,59,54,66,72,38,14,9,11,21,15,10,20,423,4,76,134,304,370,699,801,551,109,127,120,100,141,50,109,3689
115011557,0,0,0,0,6,10,35,11,0,7,7,3,8,0,0,75,0,0,0,0,20,93,50,23,7,0,0,0,0,0,0,190,0,0,0,0,0,0,4,14,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,30,14,28,31,28,0,11,3,3,0,0,0,172,0,0,0,0,3,0,3,6,0,0,0,3,0,0,0,12,0,0,0,0,14,11,0,0,3,0,0,0,0,0,3,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,9,30,35,56,64,21,3,5,0,3,6,3,7,248,0,29,52,122,211,576,610,285,38,65,29,26,38,13,48,2157
115011558,0,0,0,6,24,35,207,133,16,17,13,28,19,11,11,507,0,0,0,16,31,216,192,85,19,14,7,9,11,3,6,611,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,0,0,0,0,0,0,0,20,11,31,78,128,89,91,171,125,27,21,26,10,21,4,17,850,0,0,0,10,7,12,36,28,0,0,3,5,21,0,7,125,0,0,0,5,34,21,3,3,0,0,0,0,9,0,0,71,0,0,0,0,0,3,12,3,0,0,0,0,4,0,0,29,4,17,25,106,102,214,204,141,4,8,9,8,16,8,13,880,28,106,240,545,818,2040,2496,1376,198,196,159,219,235,113,174,8933
115011559,0,0,0,3,40,29,206,138,33,15,21,17,13,8,0,518,0,0,0,19,21,118,124,67,8,6,3,0,0,0,4,378,0,0,0,0,0,5,17,6,0,0,3,3,3,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,7,8,6,0,0,3,0,0,0,0,0,40,0,24,74,134,83,94,119,144,30,28,13,31,5,9,15,807,0,0,0,4,12,10,18,16,22,0,5,8,14,13,4,117,0,0,0,0,51,17,10,0,0,0,3,0,0,0,0,77,0,0,0,0,0,3,38,8,0,0,0,0,0,0,0,48,0,16,34,119,139,273,267,146,29,16,20,26,19,16,26,1144,8,154,274,573,768,1736,2338,1353,245,201,191,206,177,104,164,8489
115021297,0,0,3,10,16,19,91,80,7,10,6,11,0,0,3,260,0,0,0,4,12,36,13,12,0,7,3,3,4,0,0,96,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,51,156,230,109,118,172,73,16,12,9,0,11,4,29,1009,0,0,4,15,3,16,22,18,4,0,0,13,6,8,0,95,0,0,0,0,15,7,3,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,0,32,50,118,83,133,90,59,9,11,3,3,11,0,17,609,24,299,526,728,538,780,820,484,75,75,63,84,46,26,124,4684
115021298,0,0,0,0,5,6,24,21,4,0,0,0,0,0,0,61,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,48,75,37,25,52,18,0,8,4,10,0,3,9,303,0,3,0,3,0,12,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,9,0,11,17,20,16,17,17,4,0,3,4,0,0,0,11,133,3,74,145,162,116,126,150,79,13,20,16,14,5,7,28,948
115031299,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,45,15,6,19,5,0,0,3,0,0,0,7,122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,17,5,3,0,3,0,0,0,0,0,0,0,47,0,25,55,100,42,36,28,23,5,3,4,3,0,0,19,337
115031300,0,0,0,0,15,9,23,34,3,0,3,0,0,0,3,86,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,56,165,311,126,103,74,54,13,13,6,0,3,0,24,959,0,0,3,15,3,11,9,5,3,0,0,0,0,0,0,54,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,11,0,27,33,82,23,29,29,4,0,5,3,0,3,0,7,245,10,221,368,632,318,299,263,149,28,25,15,8,21,4,78,2450
115041301,0,0,3,0,4,3,15,12,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,85,101,54,37,38,17,0,3,5,0,3,6,3,387,0,0,3,5,0,4,9,3,0,3,0,0,3,0,0,26,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,7,10,32,24,28,16,5,3,0,0,0,0,0,0,119,3,111,202,271,155,198,176,92,7,17,10,13,7,11,27,1302
115041302,0,0,0,5,19,48,152,152,16,13,17,23,26,9,9,496,0,0,0,16,16,89,66,25,14,3,3,0,0,3,6,247,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,8,19,3,3,0,0,0,0,0,0,0,42,0,13,69,120,103,80,153,151,21,60,21,28,16,19,12,873,0,0,0,9,11,8,28,19,8,3,0,9,15,0,4,110,0,0,0,0,21,9,3,4,0,0,0,0,0,0,3,40,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,44,0,12,23,118,98,220,226,89,10,13,12,19,21,13,19,881,6,114,245,524,644,1462,1881,1196,197,223,167,178,180,98,155,7267
116011303,0,0,0,0,13,8,25,9,0,0,0,0,0,0,3,50,0,0,0,5,4,37,59,63,15,33,43,22,27,11,5,316,0,0,0,0,0,5,7,0,0,0,0,4,0,0,0,16,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,17,14,16,22,10,0,0,0,11,0,0,0,87,0,19,53,82,43,33,15,16,0,8,3,0,0,0,12,287,0,0,0,3,3,9,4,3,0,0,0,0,4,0,0,30,0,0,0,0,12,5,5,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,9,27,108,66,191,487,334,75,53,51,92,74,46,35,1647,0,135,233,420,356,862,1603,2054,326,391,453,599,541,292,272,8539
116011304,0,0,0,4,11,18,26,16,0,0,0,0,0,3,0,73,0,0,0,16,4,20,35,49,12,22,17,8,5,0,12,196,0,0,0,0,0,3,19,17,0,3,4,0,8,0,0,53,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,7,16,12,0,0,0,0,0,3,0,0,54,0,20,69,141,45,39,28,11,0,0,0,0,0,0,3,357,0,0,0,8,4,0,8,0,0,0,0,0,0,0,3,22,0,0,0,0,9,11,6,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,25,24,129,92,169,392,275,58,32,40,54,43,28,25,1383,5,210,289,643,547,1096,1586,1582,236,210,230,288,245,147,187,7493
116011306,0,0,0,0,10,13,14,9,0,0,3,0,0,0,0,54,0,0,0,5,10,72,96,98,3,20,6,8,0,7,12,329,0,0,0,0,8,12,10,13,7,0,0,0,0,0,3,49,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,28,16,17,10,10,0,0,3,3,0,0,3,94,0,22,55,107,31,35,12,13,0,3,0,0,0,3,6,283,0,0,0,3,3,6,0,11,0,3,4,0,3,3,3,44,0,0,0,3,48,31,13,6,0,0,3,0,0,0,3,111,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,15,27,147,160,470,590,364,22,37,26,41,35,33,28,1999,0,110,234,581,868,2748,2751,2038,236,282,191,289,260,163,240,10982
116011307,0,0,0,14,14,38,32,8,0,3,9,0,0,0,3,128,0,0,3,8,15,59,88,72,13,39,21,15,4,3,8,343,0,0,0,3,8,10,7,12,3,0,4,0,0,0,6,50,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,14,5,16,5,0,0,0,0,0,0,0,0,47,3,74,109,214,93,66,67,45,4,12,13,4,3,0,13,724,0,3,0,4,3,6,10,17,0,0,0,4,4,0,3,69,0,0,0,0,15,13,10,4,0,0,0,4,0,0,5,48,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,22,42,191,136,292,262,160,25,28,30,35,34,21,53,1333,10,221,352,834,683,1360,1535,1028,169,235,212,203,154,104,254,7359
116011308,0,0,3,3,10,25,16,13,6,0,0,0,0,0,0,81,0,0,5,20,15,169,395,266,54,164,82,22,22,14,36,1250,0,0,0,0,3,5,21,10,0,3,0,3,4,3,0,53,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,42,36,35,37,10,0,3,3,5,0,0,4,182,0,25,96,168,53,29,22,19,0,9,3,0,5,0,6,440,0,0,0,5,4,12,16,3,3,7,0,3,3,0,0,60,0,0,0,4,37,30,11,12,0,3,0,3,3,0,0,112,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,12,0,34,42,205,133,258,412,306,28,41,30,39,27,41,51,1650,3,242,397,885,726,1608,2379,2036,260,448,384,355,286,240,271,10526
116011560,0,0,0,6,0,15,15,3,0,0,0,0,0,0,0,40,0,0,0,8,0,39,45,50,0,20,9,4,8,0,3,182,0,0,0,0,6,8,0,9,0,3,0,0,3,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,8,31,41,24,4,0,0,0,3,0,4,131,0,17,29,63,14,18,9,13,0,0,0,0,0,0,4,172,0,0,0,0,4,3,7,5,0,3,4,0,0,0,3,23,0,0,0,0,14,21,0,3,0,0,0,4,0,0,0,43,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,12,22,106,81,162,311,152,21,36,26,38,18,23,28,1024,3,101,220,397,357,981,1189,1112,123,199,152,161,129,107,146,5385
