SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
116021309,3,110,..,3,0,3,0,3,..,26,0,26,0,29,..,66,12,77,0,77,..,21,4,19,0,19,..,32,6,41,0,42,..,5,0,7,0,7,..,14,0,17,0,17,..,128,0,125,0,125,..,66,12,81,0,81,..,255,9,261,0,261,..,7,0,7,0,7,..,461,19,479,0,479,..,76,6,89,0,87,..,141,14,155,0,153,..,11,0,16,0,16,..,32,4,33,0,33,..,18,0,22,0,22,..,400,68,463,8,476,..,3506,454,3957,35,3988,..,17,7,22,130,152,4007,3516,454,3976,167,8148,8061,..,..,..,..,8061,..,31,0,31,0,31,..,297,18,307,0,307,..,0,0,0,0,0,..,223,59,282,0,282,..,323,101,424,3,426,..,21,4,25,0,25,..,565,166,733,3,731,..,73,10,78,0,78,..,4,0,4,0,4,..,47,0,46,0,46,..,27,0,27,0,27
116021310,0,134,..,9,0,9,0,9,..,47,3,54,0,54,..,191,33,221,0,221,..,34,3,36,0,36,..,49,3,51,0,53,..,9,0,11,0,11,..,28,0,29,0,29,..,281,9,289,3,289,..,124,19,136,0,136,..,449,8,451,0,455,..,27,0,27,0,27,..,878,32,908,3,914,..,155,14,175,0,170,..,167,13,178,0,176,..,24,4,27,0,28,..,65,13,78,0,78,..,28,5,38,0,38,..,743,136,873,21,897,..,5977,714,6693,50,6745,..,52,11,65,505,567,8708,6035,725,6755,559,16017,17252,..,..,..,..,17252,..,109,3,113,0,115,..,443,39,485,4,487,..,0,4,4,0,4,..,360,90,450,4,452,..,601,204,804,9,814,..,29,9,42,0,42,..,986,305,1293,6,1307,..,77,8,85,0,85,..,15,0,15,0,15,..,96,0,96,0,96,..,50,0,50,0,50
116021312,0,32,..,11,0,10,0,14,..,151,14,168,3,164,..,37,3,42,0,42,..,21,0,27,0,27,..,11,0,11,3,11,..,5,0,8,0,8,..,9,0,9,0,10,..,86,3,82,7,91,..,27,0,24,0,24,..,152,4,154,0,154,..,6,0,13,0,9,..,264,14,275,3,280,..,47,4,49,0,49,..,56,4,60,0,60,..,18,4,22,0,22,..,17,3,15,0,19,..,16,0,14,0,14,..,238,42,283,3,293,..,2151,307,2452,30,2491,..,21,5,27,500,526,5535,2168,313,2483,534,8553,11337,..,..,..,..,11337,..,37,0,41,0,41,..,138,7,150,0,151,..,4,0,4,0,4,..,106,67,177,3,178,..,182,85,262,3,267,..,10,5,11,0,11,..,292,156,447,4,453,..,39,6,47,0,47,..,19,0,19,0,19,..,34,0,34,0,38,..,40,0,40,0,40
116021562,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,11,3,9,0,9,..,9,0,9,0,9,..,8,0,8,0,8,..,3,0,0,0,0,..,3,0,3,0,3,..,25,0,25,0,28,..,15,3,16,0,16,..,64,3,65,0,65,..,3,0,3,0,3,..,103,6,106,0,110,..,20,0,20,0,20,..,23,0,27,0,27,..,6,0,5,0,5,..,4,3,7,0,7,..,3,0,6,0,6,..,81,14,93,0,99,..,727,87,813,9,824,..,4,0,4,38,47,1028,733,87,824,46,1899,2053,..,..,..,..,2053,..,4,0,4,0,4,..,59,3,61,0,65,..,0,0,0,0,0,..,34,12,41,0,41,..,37,17,50,0,50,..,3,3,3,0,3,..,71,32,98,0,98,..,21,0,21,0,21,..,4,0,4,0,4,..,15,0,15,0,15,..,7,0,7,0,7
116021563,0,40,..,6,0,6,0,6,..,77,6,84,0,82,..,54,8,60,4,64,..,41,5,47,0,47,..,20,3,25,0,25,..,31,0,28,0,28,..,20,0,24,0,24,..,176,4,184,0,184,..,53,7,59,0,59,..,399,9,416,3,417,..,10,0,10,0,10,..,641,22,665,3,666,..,75,10,84,0,84,..,143,12,155,0,155,..,17,9,28,0,34,..,19,7,27,0,27,..,13,0,20,0,20,..,453,92,545,20,565,..,3721,478,4201,43,4241,..,21,3,20,341,367,7019,3743,480,4223,383,11631,13926,..,..,..,..,13926,..,37,0,37,0,37,..,281,30,308,3,307,..,0,0,0,0,0,..,184,66,246,0,245,..,176,66,242,0,242,..,11,4,11,0,11,..,373,132,499,0,502,..,37,3,40,0,38,..,22,0,22,0,22,..,47,0,49,0,49,..,13,0,13,0,13
116031313,0,10,..,0,3,8,0,8,..,31,0,31,0,31,..,10,8,12,0,12,..,5,0,11,0,11,..,4,0,10,0,10,..,388,40,424,6,436,..,15,0,14,0,14,..,76,0,79,0,79,..,31,10,43,0,43,..,193,5,200,8,203,..,18,4,20,0,20,..,320,23,334,8,343,..,82,25,112,0,112,..,22,7,29,0,29,..,9,0,8,0,8,..,49,26,76,0,75,..,23,21,45,0,45,..,468,90,556,18,574,..,2217,443,2657,38,2699,..,50,3,61,808,860,5932,2268,445,2719,841,9493,11605,..,..,..,..,11605,..,15,0,15,0,15,..,532,145,685,6,685,..,4,0,4,0,4,..,37,26,70,0,69,..,42,22,67,3,68,..,13,8,16,0,16,..,94,63,153,0,161,..,29,9,43,0,43,..,12,0,12,0,10,..,37,3,46,0,48,..,14,0,17,0,17
116031314,0,9,..,12,0,12,0,12,..,32,3,33,0,33,..,20,8,25,0,25,..,12,0,12,0,12,..,3,0,4,0,3,..,24,0,28,0,30,..,4,0,4,0,4,..,128,0,127,0,129,..,10,0,10,0,10,..,326,8,335,6,344,..,5,0,5,0,5,..,469,12,481,9,492,..,35,5,34,0,34,..,14,0,14,0,14,..,6,3,7,0,7,..,18,17,34,0,34,..,9,15,23,0,23,..,191,83,275,12,288,..,1650,255,1903,26,1931,..,16,0,12,138,156,2151,1667,252,1919,170,4240,4329,..,..,..,..,4329,..,0,0,0,0,0,..,252,37,284,4,286,..,4,0,4,0,4,..,23,16,37,0,37,..,17,11,29,0,29,..,3,0,4,0,4,..,47,26,69,0,69,..,12,0,17,0,14,..,8,0,8,0,8,..,24,0,23,0,23,..,13,0,13,0,13
116031315,0,14,..,7,0,7,0,7,..,70,7,78,0,78,..,24,16,32,0,35,..,18,8,21,0,21,..,5,0,7,0,7,..,200,9,210,3,211,..,24,16,43,0,43,..,373,17,391,7,392,..,52,10,59,0,59,..,1016,40,1062,12,1070,..,33,7,41,0,41,..,1472,69,1541,16,1558,..,118,17,133,0,133,..,77,12,93,0,93,..,5,0,7,0,7,..,54,9,63,0,63,..,56,21,77,0,77,..,541,94,639,9,644,..,4349,525,4874,43,4916,..,39,16,49,475,524,5084,4387,534,4926,515,10521,10242,..,..,..,..,10242,..,0,0,0,0,0,..,706,126,833,3,839,..,3,0,3,0,0,..,59,24,77,0,77,..,54,19,74,0,74,..,11,7,13,0,13,..,124,46,167,0,168,..,57,14,67,0,67,..,7,0,7,0,7,..,54,0,51,0,56,..,8,0,8,0,8
116031316,0,17,..,12,0,9,0,9,..,30,0,28,0,28,..,7,3,9,0,9,..,15,0,15,0,15,..,22,3,24,0,24,..,426,29,459,4,467,..,15,3,17,0,17,..,101,4,101,0,101,..,21,7,22,0,22,..,202,12,213,3,217,..,30,0,30,0,30,..,355,19,370,3,377,..,54,12,66,0,66,..,26,3,28,0,28,..,9,4,14,0,14,..,17,11,30,0,30,..,27,14,41,0,37,..,491,75,560,13,576,..,2470,346,2817,43,2856,..,50,10,64,838,899,6910,2521,359,2883,881,10672,13484,..,..,..,..,13484,..,10,0,11,0,11,..,330,82,406,5,410,..,0,0,0,0,0,..,21,20,42,3,42,..,65,23,85,0,85,..,6,4,11,0,11,..,95,38,138,3,136,..,28,9,38,0,38,..,11,0,14,0,14,..,18,0,16,0,16,..,27,0,27,0,27
116031317,0,24,..,16,6,19,0,19,..,33,0,33,0,35,..,43,27,74,0,74,..,16,5,21,0,26,..,9,0,11,0,11,..,227,21,242,5,250,..,15,3,18,0,18,..,326,8,338,3,338,..,23,8,31,0,31,..,713,41,754,5,755,..,21,0,23,0,23,..,1088,53,1140,7,1152,..,56,19,78,0,73,..,94,21,111,0,111,..,17,7,16,0,16,..,116,48,159,4,161,..,33,19,51,3,51,..,866,327,1190,23,1212,..,4762,1081,5843,87,5926,..,49,7,57,652,709,4847,4809,1089,5899,737,11483,9663,..,..,..,..,9663,..,0,0,0,0,0,..,1054,370,1419,3,1422,..,6,0,6,0,6,..,82,47,125,0,123,..,98,73,166,0,171,..,9,3,14,0,14,..,183,119,304,4,306,..,128,30,159,0,163,..,13,0,13,0,13,..,29,0,33,0,33,..,41,0,41,3,41
116031318,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,5,5,3,0,0,3,5,10,15,..,..,..,..,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
116031319,0,34,..,5,3,12,0,12,..,85,18,99,0,99,..,25,10,35,0,35,..,39,3,39,0,39,..,14,0,13,0,13,..,136,15,150,11,153,..,5,3,11,0,11,..,495,15,507,6,512,..,48,8,58,0,57,..,1001,45,1046,8,1055,..,29,3,27,0,27,..,1567,71,1641,16,1653,..,116,63,180,0,185,..,45,6,49,0,49,..,30,3,38,0,38,..,60,23,87,0,87,..,60,25,80,4,83,..,501,100,597,15,616,..,4415,668,5076,60,5143,..,31,12,37,395,431,5155,4441,678,5117,457,10728,10387,..,..,..,..,10387,..,12,0,12,0,12,..,656,108,765,0,765,..,3,0,3,0,3,..,123,66,189,3,187,..,99,65,163,0,165,..,6,4,10,0,10,..,229,139,366,3,366,..,135,24,162,0,162,..,13,0,15,0,15,..,39,4,43,0,42,..,28,3,27,0,27
117011320,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,6,16,..,..,..,..,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
117011321,0,14,..,15,6,21,0,21,..,16,0,20,0,17,..,4,0,8,0,8,..,11,0,11,0,11,..,48,7,48,0,50,..,3,0,3,0,3,..,36,4,46,0,46,..,21,3,23,0,23,..,94,11,107,0,112,..,57,3,64,0,64,..,3,0,8,0,8,..,183,16,203,0,206,..,96,11,105,0,105,..,3,0,3,0,3,..,15,6,21,0,21,..,14,0,16,0,16,..,22,4,27,0,27,..,161,19,178,3,187,..,1246,185,1430,21,1453,..,26,0,24,305,330,3634,1270,190,1451,327,5414,7395,..,..,..,..,7395,..,0,0,0,0,0,..,62,7,70,4,73,..,3,0,3,0,8,..,130,38,169,3,172,..,195,51,248,3,252,..,21,5,29,0,29,..,348,93,446,5,450,..,91,16,115,0,110,..,14,0,11,0,11,..,76,6,85,0,88,..,38,0,38,0,38
117011322,0,84,..,14,0,10,0,10,..,39,7,44,0,50,..,39,3,41,0,44,..,26,3,29,0,29,..,140,41,184,0,184,..,15,0,15,0,15,..,36,13,44,0,44,..,112,5,120,0,121,..,671,108,775,0,776,..,168,12,179,3,180,..,43,3,45,0,45,..,994,119,1112,4,1120,..,304,61,372,6,378,..,52,3,59,0,59,..,167,49,214,4,214,..,184,50,243,0,239,..,73,17,92,3,93,..,515,135,647,13,661,..,5574,1233,6802,65,6872,..,24,12,38,629,669,4645,5601,1236,6839,700,12177,9811,..,..,..,..,9811,..,13,0,13,0,13,..,416,67,480,3,488,..,5,0,5,0,5,..,659,187,848,0,845,..,1625,382,2013,18,2026,..,141,39,177,0,176,..,2420,607,3033,21,3052,..,83,26,111,3,114,..,9,0,9,0,9,..,77,0,77,0,82,..,34,0,34,0,37
117011323,0,19,..,4,0,4,0,4,..,20,0,18,0,25,..,20,3,21,0,21,..,18,3,24,0,24,..,58,21,76,0,80,..,0,0,0,0,0,..,19,3,25,3,28,..,42,3,47,0,43,..,125,23,144,0,144,..,64,3,70,0,70,..,13,0,13,0,13,..,241,28,273,3,273,..,168,39,210,3,215,..,9,0,9,0,9,..,34,4,37,0,37,..,61,23,82,0,82,..,30,11,40,0,40,..,318,66,386,7,396,..,2002,472,2472,32,2503,..,14,4,13,414,425,2881,2016,474,2490,446,5807,5721,..,..,..,..,5721,..,5,0,5,3,12,..,172,23,198,3,202,..,0,0,0,0,0,..,210,89,300,0,305,..,313,117,426,0,430,..,45,25,68,0,68,..,561,234,797,3,795,..,60,7,62,0,62,..,10,0,10,0,10,..,44,4,53,0,53,..,26,0,27,0,27
117011324,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,0,3,0,3,0,3,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
117011325,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,9,13,6,6,0,6,9,23,16,..,..,..,..,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
117021326,0,23,..,22,18,33,3,38,..,19,0,19,0,19,..,9,0,13,0,13,..,23,3,27,0,27,..,35,3,37,0,37,..,15,7,22,0,22,..,24,9,30,0,30,..,60,0,60,3,66,..,81,23,106,0,107,..,82,3,80,0,80,..,13,0,15,0,15,..,239,27,263,3,269,..,180,24,205,0,209,..,5,0,11,0,11,..,91,61,153,0,153,..,56,25,82,0,82,..,580,405,984,5,990,..,372,170,544,12,548,..,3553,1551,5105,43,5150,..,21,10,32,863,896,7492,3580,1564,5141,905,13536,14778,..,..,..,..,14778,..,8,0,8,0,8,..,646,172,822,7,831,..,10,0,11,0,11,..,285,176,463,3,464,..,323,127,450,0,452,..,59,24,75,0,75,..,667,321,988,6,988,..,38,11,43,0,43,..,17,0,17,0,17,..,114,7,124,0,128,..,86,7,90,3,94
117021327,0,35,..,10,0,13,0,13,..,0,3,4,0,4,..,10,3,14,0,14,..,26,0,28,0,28,..,32,3,32,0,32,..,0,0,0,0,0,..,37,3,44,0,45,..,12,0,18,0,18,..,16,3,19,0,19,..,36,0,36,0,36,..,3,0,3,0,3,..,74,5,77,0,78,..,178,18,192,0,198,..,10,0,10,0,10,..,60,11,65,0,65,..,16,8,27,0,27,..,107,40,148,0,148,..,301,89,396,6,400,..,1814,406,2221,22,2239,..,25,3,28,835,858,7081,1837,407,2249,855,10187,14268,..,..,..,..,14268,..,3,0,3,0,3,..,112,21,133,0,133,..,13,0,13,0,13,..,158,33,188,3,195,..,263,53,323,4,324,..,17,6,24,3,26,..,438,94,533,11,543,..,41,16,55,0,55,..,33,0,33,0,33,..,123,7,127,0,127,..,84,8,88,0,90
117021328,0,11,..,80,35,112,0,114,..,9,0,9,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,6,0,6,0,6,..,16,0,17,0,15,..,38,6,42,0,42,..,28,0,32,0,32,..,0,0,0,0,0,..,86,4,89,0,90,..,43,4,47,0,47,..,3,0,3,0,3,..,44,28,72,0,71,..,6,0,8,0,8,..,86,57,148,0,148,..,94,32,124,0,124,..,880,296,1178,9,1192,..,9,0,9,225,236,2483,892,296,1188,239,3912,5014,..,..,..,..,5014,..,6,0,6,0,6,..,58,15,72,0,72,..,0,0,0,0,0,..,163,86,249,6,255,..,99,25,128,0,128,..,14,6,22,0,23,..,278,116,397,8,405,..,25,4,27,0,24,..,12,0,12,0,12,..,49,4,55,0,55,..,33,3,35,3,37
117031329,0,25,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,15,0,15,0,15,..,28,0,28,0,31,..,0,0,0,0,0,..,9,0,7,0,7,..,11,0,11,0,11,..,25,0,26,0,26,..,13,0,13,0,13,..,0,0,4,0,4,..,56,3,60,0,60,..,90,11,102,0,105,..,4,0,4,0,4,..,86,40,122,0,128,..,7,0,7,0,7,..,28,4,38,0,38,..,142,12,156,0,160,..,953,124,1071,5,1078,..,6,0,6,721,728,2966,959,124,1080,728,4773,7115,..,..,..,..,7115,..,11,0,11,0,11,..,32,0,32,0,32,..,0,0,0,0,0,..,116,14,132,0,132,..,153,34,188,0,185,..,13,8,17,0,17,..,290,48,338,0,340,..,7,0,13,0,13,..,32,0,36,0,36,..,191,11,197,0,199,..,90,0,90,0,91
117031330,0,30,..,20,4,26,0,26,..,3,0,4,0,4,..,19,0,19,0,19,..,23,4,29,0,29,..,48,0,47,0,47,..,0,0,0,0,0,..,24,0,24,0,20,..,9,0,9,0,9,..,34,6,42,0,42,..,24,0,24,0,24,..,4,0,4,0,4,..,76,6,80,0,80,..,112,10,122,0,125,..,10,0,10,0,10,..,43,18,62,0,62,..,16,0,16,0,16,..,74,23,94,0,94,..,177,36,206,0,210,..,1344,207,1550,11,1560,..,19,0,22,606,621,5744,1366,206,1572,615,7932,11899,..,..,..,..,11899,..,17,0,17,0,17,..,50,4,48,0,52,..,7,0,7,0,10,..,186,71,254,0,254,..,350,73,429,3,426,..,27,8,30,0,30,..,561,154,715,3,715,..,15,0,20,0,17,..,21,0,21,0,21,..,175,10,183,3,190,..,112,3,116,0,117
117031331,0,64,..,6,0,6,0,6,..,0,0,0,0,0,..,24,0,30,0,30,..,35,0,35,0,36,..,51,9,62,0,62,..,10,0,10,0,10,..,11,0,14,0,14,..,15,0,17,0,17,..,51,8,59,0,59,..,34,0,34,0,34,..,9,0,14,0,14,..,112,10,124,0,124,..,149,16,170,0,170,..,8,0,8,0,8,..,95,26,119,0,119,..,25,9,32,4,34,..,110,91,201,0,201,..,265,30,300,9,301,..,2498,424,2921,23,2946,..,17,9,26,976,1004,6326,2516,432,2946,997,10268,12450,..,..,..,..,12450,..,12,0,12,0,12,..,122,16,138,0,144,..,6,0,5,0,5,..,326,73,396,0,396,..,1126,199,1322,5,1328,..,88,18,104,0,104,..,1533,288,1818,3,1828,..,33,0,33,0,33,..,45,0,46,0,47,..,179,8,186,3,189,..,133,5,139,0,138
117031332,0,72,..,26,4,33,0,33,..,4,0,6,0,6,..,23,0,23,0,23,..,20,0,20,0,20,..,46,0,45,0,45,..,3,0,3,0,3,..,17,0,22,0,22,..,24,0,22,0,22,..,58,4,60,0,57,..,28,0,28,0,28,..,36,0,36,0,36,..,143,3,146,0,148,..,133,10,138,0,138,..,14,0,14,0,14,..,76,36,112,0,112,..,10,0,16,0,16,..,60,28,90,0,87,..,254,38,292,3,296,..,2776,360,3136,15,3154,..,20,0,20,1042,1064,8436,2797,362,3160,1055,12656,16984,..,..,..,..,16984,..,23,0,27,0,27,..,100,12,114,0,114,..,0,0,0,0,0,..,367,33,399,0,400,..,1452,169,1621,9,1627,..,114,41,155,0,155,..,1931,244,2174,5,2187,..,25,6,33,0,33,..,64,3,70,0,70,..,209,12,223,0,225,..,142,3,145,0,145
