SUA_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
1010,209,704,1996,2268,2293,1704,281,15,7,9475,576,410,538,455,572,794,336,38,5,3723,37,32,55,70,74,106,30,3,0,399,20,31,71,43,57,31,15,6,0,284,837,1171,2666,2839,2991,2641,663,61,10,13879,126,153,164,140,123,120,5,0,0,840,117,41,50,39,52,64,13,0,0,383,240,198,218,183,171,188,22,0,0,1218,1080,1367,2882,3018,3167,2825,688,62,10,15096,909,278,358,385,665,1625,2959,1781,601,9553,112,134,261,237,270,362,281,245,158,2061,2104,1776,3504,3641,4101,4809,3928,2077,772,26712,106,453,1136,1236,1677,1116,125,3,3,5849,772,552,1118,1510,1590,1335,285,27,0,7192,34,46,164,90,92,104,34,3,0,573,25,26,33,29,49,31,15,3,4,211,936,1086,2448,2861,3400,2592,459,38,8,13826,52,65,83,80,89,71,0,0,0,437,114,70,88,106,92,64,10,0,0,542,169,132,169,186,181,131,11,0,0,978
1011,196,636,1680,1443,1439,1010,219,20,3,6657,264,133,216,170,158,198,161,36,0,1333,20,19,43,32,28,60,11,3,0,211,17,24,37,24,31,13,11,4,0,166,498,814,1973,1666,1663,1279,405,66,4,8372,47,94,84,70,60,38,5,0,0,385,56,21,14,11,6,15,3,3,0,135,101,112,103,85,67,55,7,3,0,526,602,927,2073,1749,1735,1327,408,70,4,8895,451,144,184,192,229,450,890,667,262,3474,63,97,186,153,146,133,107,63,32,988,1116,1169,2453,2103,2110,1914,1406,799,296,13359,96,437,1078,903,1075,725,83,3,0,4397,442,296,687,682,598,529,131,28,5,3391,18,32,136,58,42,45,10,3,0,354,15,12,30,20,22,14,9,5,3,127,577,774,1932,1667,1727,1312,233,40,6,8275,31,46,64,51,33,20,0,0,0,248,50,35,53,28,28,27,6,0,0,237,82,83,120,82,58,44,4,0,0,477
1012,53,124,337,394,485,403,81,9,0,1879,145,75,136,107,158,200,109,11,0,943,6,9,17,11,30,46,5,0,0,120,6,8,7,14,19,15,5,3,4,87,211,212,497,523,699,654,201,21,3,3032,26,35,33,43,40,48,0,0,0,228,27,8,12,13,10,22,5,0,4,100,53,44,48,49,57,68,3,0,4,330,270,253,547,576,750,724,206,21,7,3360,229,57,85,173,234,623,1529,1066,395,4397,32,25,52,56,74,82,140,106,83,649,533,335,687,806,1061,1434,1874,1193,486,8405,25,89,189,240,346,300,33,4,0,1222,163,98,233,325,375,396,114,8,0,1718,17,8,32,21,21,51,15,0,0,177,8,8,12,4,9,14,3,4,0,66,216,205,466,596,758,758,168,16,3,3179,20,19,22,24,25,24,0,0,0,131,18,12,17,18,23,27,3,0,0,123,40,31,42,39,48,52,3,0,0,249
1013,110,362,838,861,882,643,106,10,0,3815,183,113,152,119,136,184,105,17,3,1004,12,11,27,24,31,27,15,3,0,146,14,19,24,20,15,11,5,0,0,106,317,504,1038,1020,1060,873,230,29,3,5073,31,50,65,49,46,41,4,0,0,282,33,7,18,15,9,13,3,0,0,106,61,57,79,57,57,55,8,0,0,381,379,566,1116,1079,1118,924,237,33,3,5452,297,179,338,289,282,376,798,488,167,3213,33,52,82,78,84,67,106,83,49,627,711,792,1535,1448,1484,1373,1139,599,223,9292,62,209,504,462,573,365,39,3,0,2219,242,174,398,396,453,351,86,8,3,2120,11,15,72,34,30,50,8,0,0,224,7,12,14,20,10,10,3,6,0,76,328,404,994,912,1065,774,143,15,3,4640,22,21,36,26,39,14,0,0,0,158,39,20,41,26,25,23,3,0,0,163,59,44,75,51,60,37,5,0,0,322
1014,48,200,493,534,539,415,68,11,4,2322,110,93,125,128,112,133,83,26,0,812,11,10,15,14,26,36,8,0,0,112,6,9,13,11,9,5,4,0,0,56,178,310,644,686,684,591,165,36,4,3302,39,59,64,49,41,28,4,0,0,281,41,9,13,13,10,17,3,0,0,106,82,66,82,59,54,44,9,0,0,389,258,378,724,742,738,637,173,36,4,3695,292,85,231,211,265,447,762,521,203,3022,41,40,54,60,69,75,78,46,23,481,595,505,1013,1015,1068,1153,1012,606,234,7195,33,108,242,321,366,280,26,3,0,1379,167,122,237,342,356,318,75,8,4,1637,7,19,40,23,26,25,5,0,0,135,11,4,4,3,7,4,9,0,0,48,218,253,526,690,753,625,111,15,3,3195,25,24,34,31,32,19,0,0,0,157,52,18,41,35,16,26,3,0,0,182,70,40,75,63,51,41,3,0,0,338
1015,128,334,943,773,757,564,105,10,3,3613,139,88,109,87,101,102,84,14,0,725,9,3,17,20,25,16,12,3,0,104,11,15,20,14,12,12,5,4,0,91,293,440,1088,891,896,686,204,26,5,4537,11,31,53,42,46,20,0,0,0,191,20,12,9,7,6,16,7,0,0,77,34,38,62,47,52,28,7,0,0,275,323,483,1147,942,948,716,210,31,4,4810,255,64,128,129,131,248,382,398,150,1878,51,64,131,92,97,95,81,87,59,759,630,611,1405,1166,1172,1065,672,512,217,7443,60,233,535,351,452,281,39,0,0,1947,196,109,351,399,368,266,82,7,0,1780,10,15,44,30,13,24,9,4,0,153,9,9,18,12,14,10,7,0,0,79,272,363,946,782,856,582,145,15,0,3961,11,18,30,16,18,8,0,0,0,101,25,18,23,12,9,9,0,0,0,92,35,37,53,25,29,20,0,0,0,201
1016,41,117,304,333,367,257,64,5,0,1483,96,59,92,81,100,115,64,4,0,619,9,13,13,9,15,20,6,0,0,83,5,10,16,13,10,16,3,3,0,81,153,195,422,436,497,403,139,15,3,2264,29,37,51,23,23,22,3,0,0,187,23,7,10,4,11,15,5,0,0,74,49,45,62,27,36,39,6,0,0,259,202,244,486,462,531,442,144,12,3,2528,240,175,332,261,274,409,617,333,101,2735,39,36,57,66,88,101,73,70,50,577,483,448,875,786,886,950,833,421,150,5835,20,65,138,185,243,167,18,3,3,835,139,97,197,212,253,247,53,4,0,1201,3,3,28,9,24,22,3,0,0,103,9,6,12,11,17,9,3,0,0,66,167,180,374,418,526,444,83,5,5,2199,19,14,29,27,18,8,0,0,0,120,10,5,20,22,17,12,4,0,0,98,33,25,53,48,34,23,4,0,0,214
1017,85,324,844,893,909,694,99,16,0,3868,211,208,249,224,250,272,133,17,3,1571,6,13,19,11,26,39,8,3,0,128,11,21,18,20,22,12,3,3,0,109,313,561,1136,1152,1211,1012,249,40,4,5680,30,86,71,77,72,54,3,0,0,392,53,48,40,23,20,29,11,0,0,219,85,131,110,103,94,84,13,0,0,611,406,689,1247,1252,1306,1089,258,40,4,6293,417,175,215,225,337,597,920,605,273,3768,59,111,132,107,114,170,120,66,44,921,875,980,1597,1589,1757,1859,1300,709,321,10983,40,230,459,533,723,500,59,3,0,2545,335,296,550,561,599,485,128,12,0,2973,9,26,68,33,33,37,11,0,0,221,7,12,14,16,19,7,10,0,3,86,394,562,1096,1149,1371,1030,211,16,3,5824,22,43,42,30,33,21,0,0,0,193,61,50,44,41,37,42,5,0,0,276,79,90,86,71,67,64,9,0,0,472
1018,65,172,396,351,422,321,46,0,0,1770,81,50,78,62,46,94,34,9,0,454,13,0,13,5,14,16,10,0,0,75,0,7,17,7,8,6,3,0,0,47,156,227,502,428,495,434,91,15,0,2346,11,38,41,42,39,30,0,0,0,205,9,11,9,3,7,7,4,0,0,52,23,50,49,49,49,41,4,0,0,255,178,277,550,470,544,472,97,16,3,2602,192,105,226,202,194,320,622,366,118,2353,15,37,65,51,59,66,68,49,17,412,390,418,830,725,793,866,793,428,135,5371,12,84,150,192,238,180,25,0,0,884,113,82,210,221,251,213,45,5,0,1134,10,11,45,15,22,19,3,3,0,123,3,7,8,4,14,8,0,0,0,40,138,181,412,430,515,419,82,7,0,2177,17,8,20,15,15,12,0,0,0,83,9,6,29,14,18,6,0,0,0,89,24,20,53,31,30,18,0,0,0,171
1019,98,286,722,773,876,609,105,6,0,3475,141,129,159,123,166,199,119,21,4,1043,15,12,24,11,28,40,15,0,0,150,6,16,24,33,26,8,5,3,0,120,256,440,926,939,1095,858,238,25,7,4784,38,58,54,47,45,50,6,0,0,286,51,21,12,9,8,13,8,0,0,124,80,81,64,56,59,60,11,0,0,410,342,521,993,996,1146,917,252,30,7,5197,391,116,144,141,235,540,1061,842,336,3802,21,28,56,58,66,88,93,60,27,508,754,663,1190,1192,1454,1552,1405,931,366,9504,43,163,362,373,558,365,47,8,3,1915,228,230,349,476,483,399,114,9,0,2290,12,32,49,36,25,37,7,0,0,194,9,10,14,13,14,4,4,0,0,73,287,432,775,900,1085,800,177,16,3,4468,20,41,35,22,28,11,0,0,0,150,51,32,23,30,24,19,0,3,0,181,72,68,57,48,54,30,0,3,0,329
1020,57,193,576,501,454,286,45,8,0,2123,75,40,69,43,73,76,49,15,0,445,4,4,23,12,15,9,3,0,0,81,9,4,7,9,9,4,4,0,0,50,145,239,672,571,560,378,102,22,0,2699,14,24,33,19,13,13,0,0,0,121,9,11,3,6,4,9,0,0,0,32,23,30,39,24,20,19,0,0,0,154,173,271,715,591,581,398,102,22,0,2853,138,31,43,48,98,150,319,251,90,1157,23,23,71,53,66,65,43,27,6,383,332,319,827,687,741,614,471,301,96,4384,35,111,225,213,268,149,15,4,0,1023,106,75,234,259,257,186,52,4,0,1183,9,9,45,16,14,14,5,0,0,110,4,0,4,14,3,4,6,0,0,34,153,198,508,493,543,353,74,11,0,2349,5,11,15,16,17,8,0,0,0,73,10,11,16,19,6,7,0,0,0,72,18,25,28,34,20,21,0,0,0,147
1021,60,178,578,498,499,296,42,3,3,2158,78,45,81,52,71,55,26,6,3,406,4,7,12,7,22,29,3,0,0,91,3,5,9,11,12,12,4,0,0,55,150,235,685,571,606,387,71,6,4,2716,27,41,56,27,37,27,3,0,0,221,18,12,8,9,15,8,0,0,0,69,46,57,69,30,49,28,4,0,0,287,196,291,751,600,657,420,76,6,4,3000,153,56,180,150,166,224,326,157,34,1459,15,26,56,49,49,43,31,19,0,301,368,374,991,800,871,684,434,185,46,4756,22,103,244,200,268,140,18,0,0,998,104,95,220,225,203,135,24,3,0,1009,13,9,39,24,11,10,3,0,0,109,0,9,3,9,7,0,0,3,0,35,135,214,509,458,490,288,41,7,0,2151,23,19,32,23,21,9,0,0,0,137,22,17,15,17,22,4,0,0,0,96,44,34,50,41,41,16,0,0,0,230
1022,89,241,618,848,1000,642,133,10,3,3576,214,119,125,142,215,278,154,34,0,1281,18,10,14,41,32,52,17,0,0,197,9,16,23,21,19,16,11,5,0,107,328,391,772,1048,1268,982,307,47,3,5158,31,34,48,31,60,65,3,0,0,272,47,18,11,11,12,23,14,0,0,144,78,58,66,45,68,88,22,0,0,421,408,446,836,1093,1340,1076,327,47,3,5578,298,83,82,117,197,630,1646,1039,307,4410,33,40,63,81,99,119,174,156,63,835,739,572,985,1294,1642,1827,2146,1243,374,10827,44,155,325,438,567,381,39,0,0,1949,315,211,342,543,614,528,167,10,0,2739,24,19,38,32,46,45,14,0,0,219,11,6,10,19,10,14,9,3,3,82,394,391,715,1041,1241,967,231,12,3,4987,21,17,27,28,33,23,0,0,0,151,30,12,24,33,40,37,9,0,0,192,54,33,48,61,77,57,9,0,0,346
1023,1661,6191,19249,19216,18507,11884,1502,107,13,78333,3712,3894,3667,2708,2822,3351,1609,258,20,22045,199,303,605,494,552,658,163,21,3,3008,123,239,432,355,332,191,64,31,10,1786,5701,10623,23951,22777,22220,16081,3331,423,50,105171,708,1180,1298,1103,1053,838,39,3,3,6221,1080,644,389,204,223,332,88,9,3,2967,1786,1819,1683,1306,1275,1171,126,16,7,9192,7494,12449,25641,24088,23490,17257,3460,433,58,114362,6493,2879,3172,3133,4189,9011,16735,9468,3269,58347,501,688,1524,1316,1552,1448,1309,958,612,9901,14488,16010,30330,28528,29230,27712,21499,10866,3944,182602,841,4394,11018,9294,10989,6572,604,31,5,43755,5259,5468,8875,11000,10113,7303,1562,130,16,49725,228,430,1661,875,620,642,136,15,0,4603,153,231,296,250,247,169,59,37,13,1452,6486,10515,21845,21418,21977,14683,2361,211,31,99532,466,600,715,583,544,257,14,6,0,3188,1138,637,731,613,496,346,25,3,0,4001,1610,1241,1444,1195,1044,600,45,9,0,7189
1024,155,488,1288,1119,1147,793,128,10,3,5120,258,212,214,193,222,298,135,25,3,1557,21,18,35,41,42,33,10,3,0,207,16,24,37,26,33,32,13,4,0,173,443,737,1571,1378,1436,1157,286,41,3,7059,72,104,91,70,63,53,0,0,0,450,45,32,12,20,25,19,5,0,0,154,114,135,104,84,87,72,5,0,0,602,554,872,1674,1464,1529,1225,290,43,3,7661,476,249,459,436,446,821,1463,882,275,5519,80,120,190,155,139,147,157,100,91,1171,1110,1242,2326,2053,2114,2195,1913,1019,375,14355,64,304,604,576,670,446,34,3,0,2708,392,311,610,663,691,593,146,16,3,3421,17,24,101,41,45,55,17,0,0,296,25,17,20,21,27,20,7,0,0,129,500,666,1335,1294,1429,1105,202,14,3,6545,27,38,38,43,32,21,0,0,0,196,62,33,49,44,30,30,0,0,0,247,87,73,89,83,63,51,3,0,0,446
1025,200,524,1677,1632,1413,976,179,12,4,6610,267,177,247,199,195,261,161,30,3,1539,24,25,44,34,51,47,26,3,0,253,13,19,31,36,36,15,16,5,0,169,497,747,1994,1901,1693,1294,381,47,5,8571,56,66,106,90,79,65,8,0,0,475,62,18,24,20,18,15,5,0,0,169,124,84,131,103,99,86,16,3,0,641,620,828,2129,2006,1791,1381,397,51,5,9206,575,155,188,255,307,604,1107,799,273,4258,79,66,169,165,161,142,105,91,32,1006,1275,1047,2484,2432,2260,2127,1604,939,306,14469,89,423,997,915,1027,663,76,12,3,4205,403,298,733,801,699,551,167,14,3,3674,18,24,130,68,49,59,16,3,0,363,20,8,27,23,29,9,11,9,0,133,522,762,1889,1810,1803,1278,269,32,6,8376,31,36,57,54,45,28,0,0,0,258,57,49,59,44,34,22,5,0,0,273,95,83,122,98,84,50,9,0,0,536
1026,52,171,411,381,434,298,43,4,0,1792,82,44,57,40,33,79,34,14,0,391,4,3,11,10,19,20,11,0,0,82,6,3,11,11,3,9,3,0,0,54,143,222,496,437,492,411,96,19,0,2314,16,37,42,23,11,15,0,0,0,144,7,0,7,5,10,7,0,0,0,45,18,43,45,28,19,23,3,0,0,187,170,261,542,468,517,432,99,19,0,2504,181,36,51,52,89,166,342,232,94,1243,30,33,48,50,61,53,52,47,24,392,376,327,643,572,665,650,494,300,118,4136,29,106,191,204,244,130,23,0,0,932,120,68,176,200,202,169,38,6,0,975,9,16,28,8,19,19,3,0,0,107,7,3,4,9,7,6,3,0,0,48,168,195,396,429,473,325,68,9,0,2065,19,13,17,9,12,7,0,0,0,77,25,9,14,12,9,10,0,0,0,81,44,23,28,21,26,16,0,0,0,155
1027,139,402,1241,1491,1552,1062,176,13,3,6083,341,203,332,315,348,400,230,40,4,2222,23,20,38,43,54,61,20,3,0,264,14,17,28,26,29,27,7,0,0,158,514,641,1637,1881,1984,1555,440,61,8,8727,47,68,72,70,92,96,4,0,0,454,81,22,22,21,19,27,9,0,0,211,129,91,102,91,109,122,16,0,0,668,648,728,1737,1973,2098,1681,459,59,8,9391,569,135,173,231,387,925,2353,1650,639,7059,58,58,140,105,146,173,217,157,73,1135,1275,923,2054,2301,2633,2779,3023,1872,724,17585,70,278,735,880,1165,732,73,3,0,3940,524,307,672,916,1030,823,202,16,0,4494,28,24,91,51,51,77,12,0,0,339,15,13,19,27,30,12,9,3,0,131,643,619,1514,1869,2282,1645,304,24,0,8905,40,36,38,42,52,36,0,0,0,245,78,32,35,47,65,51,3,0,0,318,118,68,76,90,121,86,3,0,0,566
1028,191,387,845,784,796,468,63,4,0,3542,150,78,89,69,96,85,39,6,0,609,5,12,25,21,25,27,4,4,0,126,8,21,21,21,16,7,3,0,0,97,356,499,979,888,935,586,112,14,0,4375,30,42,32,37,35,24,0,0,0,197,34,11,3,11,9,7,0,0,0,73,68,53,38,40,36,34,0,0,0,269,421,554,1023,932,972,617,117,15,0,4646,220,58,69,63,106,210,383,237,80,1421,35,34,70,61,67,46,27,19,7,368,676,642,1166,1059,1141,876,520,269,90,6432,40,160,306,287,378,173,17,0,0,1354,199,160,308,413,347,198,43,9,0,1670,6,6,42,20,18,9,0,0,0,114,8,4,12,21,7,7,0,0,0,61,252,335,669,738,749,384,59,7,0,3191,17,20,16,29,27,11,0,0,0,120,44,13,42,33,18,11,3,0,0,164,57,35,61,64,43,21,3,0,0,288
1029,69,169,422,516,533,391,47,4,0,2158,93,83,113,107,142,204,85,6,0,830,7,7,10,12,16,24,10,0,4,83,10,11,12,12,17,10,7,0,0,76,179,263,555,649,711,635,140,19,3,3152,24,30,40,41,34,29,0,0,0,204,15,8,7,5,7,20,7,3,0,74,40,37,50,47,44,46,9,6,0,277,212,300,604,695,750,681,146,21,3,3422,242,50,76,130,206,550,1229,699,199,3375,28,27,52,51,75,74,94,75,37,518,481,375,737,882,1035,1313,1469,794,236,7315,34,102,189,276,343,233,20,0,0,1189,147,114,240,339,381,309,67,0,0,1599,16,13,38,33,26,37,6,0,0,166,6,4,6,12,15,14,4,3,6,61,197,230,472,659,762,584,104,11,3,3019,19,17,15,30,27,11,0,0,0,123,24,12,25,17,29,25,3,0,0,127,37,34,39,47,50,40,3,0,0,250
1030,11243,53735,226985,226911,188318,115465,22393,1643,222,846924,27075,42391,46522,30372,28835,29839,17821,3263,364,226487,1540,2111,4865,4325,3810,3990,1517,237,47,22439,1334,3209,6915,5024,4321,2630,772,196,62,24471,41192,101453,285291,266637,225284,151934,42496,5340,691,1120325,2559,6337,11115,8597,7812,5821,582,52,14,42899,7641,6959,4415,2036,2016,2821,882,111,10,26883,10194,13301,15530,10637,9829,8646,1457,159,22,69780,51390,114750,300825,277272,235116,160576,43955,5501,718,1190107,78603,36802,35353,25849,31817,56896,106004,69856,26930,468120,6198,10136,25579,19176,15924,12908,9793,6190,3350,109251,136193,161690,361751,322296,282858,230379,159759,81544,31004,1767479,5536,44709,163865,124630,118688,68039,9559,486,81,535596,36082,48590,73399,89356,77630,54878,17557,1806,179,399474,1817,2686,13423,8842,4271,4153,1344,147,18,36692,1192,2526,4664,3255,2982,1861,606,179,84,17338,44624,98498,255352,226082,203570,128929,29063,2621,364,989108,1620,4015,8200,5617,5226,2955,137,29,17,27817,7941,6394,7019,6614,5298,3621,451,57,24,37417,9554,10408,15218,12229,10530,6578,589,81,40,65236
1031,198,695,1817,1437,1509,1095,197,26,3,6973,333,179,254,214,218,297,174,36,0,1701,17,12,53,39,37,60,16,3,3,240,18,24,36,43,35,30,10,3,4,198,565,905,2163,1735,1801,1482,396,71,8,9116,54,83,108,60,72,57,5,0,0,456,45,18,25,25,14,13,8,0,0,150,102,106,139,87,90,77,14,0,0,602,666,1009,2296,1815,1888,1563,403,71,8,9718,631,168,228,263,314,590,1228,849,295,4572,89,89,214,200,148,181,150,106,44,1212,1379,1267,2738,2276,2346,2336,1781,1023,343,15499,100,426,1014,876,1040,748,94,4,0,4298,430,291,719,776,751,586,174,14,3,3750,30,38,113,53,64,58,10,0,0,368,21,19,43,24,33,23,6,6,0,172,578,775,1884,1726,1888,1406,292,29,3,8586,42,52,90,58,45,28,4,0,0,316,73,36,50,50,39,40,0,0,0,285,111,81,143,110,85,66,5,0,0,603
1032,73,233,566,564,697,586,91,14,0,2829,185,113,147,137,197,228,104,12,3,1123,19,26,38,46,38,54,11,0,0,233,13,13,18,15,28,20,12,0,0,120,288,386,768,767,961,877,211,27,8,4298,60,70,106,63,62,59,0,0,0,426,32,20,17,18,24,21,4,0,0,135,93,88,120,81,83,83,4,0,0,561,381,479,890,843,1047,958,224,26,8,4860,401,121,188,258,371,599,1286,859,322,4409,40,43,68,67,98,121,124,99,74,728,818,648,1148,1179,1507,1676,1633,984,399,9990,28,162,304,318,520,338,35,3,0,1711,217,180,368,423,471,428,102,11,0,2204,12,27,32,26,35,45,8,3,0,190,17,9,6,13,23,16,3,0,4,93,275,375,715,787,1042,831,153,17,4,4196,23,42,38,43,51,37,0,0,0,232,47,34,42,36,27,24,3,0,0,220,75,71,74,77,85,62,3,0,3,447
1033,38,109,311,442,428,328,54,10,0,1712,98,61,107,105,146,201,89,14,0,831,7,8,11,7,22,31,11,0,0,102,6,11,10,5,11,12,3,0,0,65,157,196,435,561,606,570,156,22,4,2714,15,21,25,22,25,22,0,0,0,139,16,9,10,3,9,14,4,0,0,69,34,28,35,33,33,40,6,0,0,202,188,217,472,594,642,612,161,22,4,2916,171,31,51,74,157,478,1005,623,202,2785,23,17,30,45,49,70,83,67,56,444,379,267,555,711,855,1152,1258,715,262,6148,27,57,169,182,263,202,22,0,0,914,156,68,194,316,365,340,75,11,0,1525,7,7,21,21,22,40,3,0,0,124,8,6,7,3,16,9,3,4,3,61,195,135,396,519,668,590,102,13,4,2625,7,6,10,9,22,18,0,0,0,77,19,7,11,15,15,21,3,0,0,84,21,13,24,28,37,38,3,0,0,162
1034,379,1070,2506,2262,2149,1542,241,27,0,10181,465,314,385,272,260,354,219,41,3,2315,18,28,63,55,56,90,24,0,0,343,27,48,58,35,35,38,14,5,0,252,891,1468,3012,2621,2493,2021,503,68,6,13090,66,118,126,90,81,58,5,0,0,541,97,53,33,24,26,38,11,4,0,272,167,168,161,115,107,92,16,4,0,817,1062,1633,3175,2738,2594,2115,517,69,6,13909,782,324,295,284,347,661,1446,982,407,5539,110,128,223,174,188,183,147,84,38,1286,1960,2092,3688,3200,3128,2959,2117,1142,445,20732,173,702,1491,1287,1468,961,107,8,0,6205,696,740,1023,1091,987,840,235,27,4,5651,29,69,199,97,69,74,26,3,0,564,27,37,33,22,29,19,10,4,0,179,923,1548,2752,2505,2554,1903,383,40,3,12599,51,72,93,56,59,34,3,0,0,370,123,79,63,62,27,40,3,0,0,392,172,155,155,119,89,72,6,0,0,766
