SUA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
1012,0,0,3,3,17,8,15,6,0,0,0,0,0,0,0,56,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,129,202,262,82,36,60,26,4,4,0,3,3,3,51,873,0,0,0,11,0,0,4,5,3,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,32,66,23,15,22,18,10,0,5,0,0,0,13,243,23,315,349,458,221,149,190,103,26,35,26,10,21,16,112,2059
1013,0,0,0,0,3,4,0,11,0,0,0,0,4,0,4,27,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,12,0,0,0,0,0,3,4,11,3,0,0,3,3,0,5,36,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,57,109,164,53,41,19,32,5,4,5,3,4,0,46,550,0,0,0,8,0,3,13,13,3,0,0,0,6,0,0,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,23,0,0,4,0,0,0,0,9,3,0,0,0,0,3,0,23,0,17,24,47,16,16,40,91,7,14,11,10,21,11,38,367,3,128,211,329,171,172,192,317,53,48,50,83,99,59,221,2143
1014,0,0,0,0,0,4,7,3,3,0,0,0,0,0,0,20,0,0,3,0,0,8,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,3,0,7,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,87,83,34,23,18,18,0,3,0,4,3,0,16,339,0,0,0,11,0,6,4,7,6,3,0,0,0,0,0,39,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,9,13,28,16,10,12,14,0,0,7,3,7,0,9,129,8,90,137,179,103,111,88,126,21,38,16,27,22,10,65,1043
1015,0,0,0,0,3,3,22,24,9,9,4,5,0,0,3,76,0,0,0,0,3,0,4,17,0,3,0,4,4,0,0,28,0,0,0,0,0,3,8,6,0,0,0,0,3,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,43,16,0,0,0,3,0,0,3,88,0,20,23,42,15,7,16,20,5,13,0,6,13,5,12,215,0,0,4,0,3,6,7,0,0,0,0,3,0,0,3,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,20,3,0,0,5,0,0,0,42,0,6,25,30,37,79,154,59,40,39,60,59,74,38,78,789,40,373,309,210,132,304,688,693,152,193,210,199,222,137,293,4162
1016,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,28,89,97,17,12,9,3,0,4,0,0,0,0,19,279,0,0,0,3,3,3,5,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,22,9,10,15,10,3,0,3,4,6,9,16,130,12,69,128,167,77,89,66,52,15,13,15,21,19,28,89,856
1017,0,0,3,9,5,8,18,3,4,8,0,0,4,0,0,65,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,10,0,0,0,0,3,6,10,11,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,134,183,63,76,51,37,10,0,4,3,3,4,19,664,0,0,0,24,11,14,20,9,3,0,7,4,3,0,0,89,0,0,0,3,0,3,3,3,8,7,4,3,0,11,0,41,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,19,0,14,21,55,42,25,49,67,4,7,18,11,19,17,14,358,23,179,257,375,296,298,338,275,63,41,69,49,66,48,73,2440
1018,0,0,0,3,6,0,0,4,3,3,0,0,0,0,0,22,0,0,0,0,0,4,0,6,0,0,0,4,0,0,3,14,0,0,0,0,0,3,0,10,3,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,69,137,67,16,20,3,4,0,0,0,7,0,18,379,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,23,0,0,0,0,4,4,3,6,3,0,3,0,0,3,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,33,16,11,17,10,0,4,0,4,5,0,37,160,7,100,145,249,162,106,125,109,18,23,3,19,28,9,174,1269
1019,0,3,0,15,19,13,37,27,8,0,3,0,0,0,3,130,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,10,3,3,0,3,5,0,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,133,194,275,103,78,64,39,8,3,7,8,3,5,58,970,0,3,6,13,8,14,17,11,7,0,0,3,0,0,5,85,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,4,8,3,0,0,0,0,0,0,22,9,28,46,110,49,66,45,56,6,10,22,12,14,4,25,512,37,323,390,607,363,371,348,241,64,50,51,54,31,27,165,3122
1020,0,0,0,0,0,10,6,7,6,13,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,43,70,28,14,19,6,7,3,0,6,0,0,10,241,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,17,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,0,8,11,23,3,7,13,11,0,0,0,0,3,0,12,93,7,74,84,147,76,67,100,111,21,40,23,10,18,5,55,834
1021,0,0,0,3,8,0,8,17,4,0,0,0,0,0,0,39,0,0,0,0,0,8,0,7,0,0,3,0,0,0,0,20,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,34,59,10,9,12,8,13,3,3,0,3,0,13,194,0,0,0,3,0,4,3,9,0,0,0,0,0,0,6,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,8,19,0,0,4,0,0,0,0,29,0,7,3,20,5,8,15,33,9,3,3,6,5,0,18,132,0,39,51,123,67,84,113,193,44,48,49,26,26,22,125,1017
1022,0,3,6,10,32,16,38,49,5,9,3,7,0,0,0,169,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,22,8,3,0,0,6,0,0,7,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,14,13,181,266,442,193,100,144,170,28,21,38,5,10,4,61,1674,0,3,7,11,11,9,26,15,0,3,9,3,3,3,3,102,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,19,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,16,0,33,48,110,67,43,44,45,7,12,3,13,8,0,18,449,20,406,575,799,471,325,427,421,78,65,67,65,48,30,158,3963
1023,0,14,27,63,160,135,402,321,42,72,33,13,38,16,11,1346,0,3,9,11,42,78,69,109,20,15,12,12,21,7,12,420,0,0,0,11,28,51,146,156,29,38,50,66,34,25,40,679,0,26,228,441,70,71,27,15,4,0,0,3,0,0,48,935,0,0,0,15,8,12,14,10,0,0,0,0,0,3,3,73,149,1220,2190,2908,1425,1021,1176,1025,226,213,193,159,154,89,516,12665,4,15,29,110,121,143,255,213,34,71,47,42,76,27,42,1228,0,0,0,10,122,56,61,81,16,35,51,52,45,28,41,596,0,0,8,0,27,20,109,102,6,21,15,20,36,16,6,384,17,459,399,1039,584,698,1014,946,213,278,261,405,344,348,377,7375,221,3866,4673,6542,4945,4787,6110,5947,1310,1613,1416,1651,1715,1130,2085,48023
1024,0,4,3,3,7,4,22,16,0,0,0,0,4,0,3,69,0,0,0,3,0,0,3,3,0,3,10,0,0,0,0,29,0,0,0,0,0,6,6,14,0,10,11,3,10,3,7,67,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,202,374,484,120,88,131,87,6,15,16,12,4,5,83,1642,0,0,4,11,8,16,17,12,8,0,3,5,8,0,9,96,0,0,0,6,7,3,6,4,3,3,0,0,0,0,14,41,0,0,0,0,0,0,3,5,3,0,3,0,0,3,0,23,3,42,73,129,55,63,40,47,6,12,6,17,19,3,43,549,24,409,614,820,415,381,441,358,59,80,94,95,89,42,310,4238
1025,0,0,0,3,10,9,41,37,3,13,3,3,0,3,4,141,0,0,0,0,0,5,3,20,0,4,13,0,0,0,0,52,0,0,0,0,0,5,8,11,0,3,4,0,0,3,0,38,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,14,13,82,143,212,50,59,76,47,3,15,26,5,0,4,28,769,0,0,3,9,4,11,14,13,0,4,3,0,3,0,5,74,0,0,0,0,3,4,5,5,3,0,0,3,6,0,3,36,0,0,0,0,3,0,27,34,11,4,22,0,0,0,0,103,0,36,33,47,41,50,107,141,31,31,11,23,17,17,23,608,23,269,310,449,278,313,483,619,139,219,152,106,98,71,132,3665
1026,0,0,0,0,0,0,4,8,0,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,30,43,6,10,8,0,0,3,0,0,0,3,10,142,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,3,18,6,0,8,0,0,0,0,0,53,4,70,55,72,35,45,75,106,29,49,18,19,13,10,20,612
