SUA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
1010,318,36,67,60,101,102,42,40,860,0,0,3,0,0,0,0,0,0,5,4,141,83,413,61,92,86,121,127,49,58,1236,288,92,94,22,13,17,8,13,9,15,573,103,87,161,16,37,26,29,16,15,19,509,9,7,43,10,18,22,10,8,15,3,141,0,0,3,0,0,0,0,0,0,0,8,117,96,208,25,49,46,40,27,28,20,662,0,0,0,0,0,0,0,0,0,0,0,410,182,304,46,63,66,50,39,40,39,1235,668,77,82,7,13,7,3,4,3,33,897,188,61,70,12,10,6,4,10,0,19,379,15,13,25,10,18,23,11,8,13,8,135,3,3,0,0,3,0,0,0,0,0,7,207,77,96,22,27,23,16,20,15,20,522,0,0,0,0,0,0,0,0,0,0,0,876,153,176,30,42,33,19,25,14,51,1421,990,54,40,4,9,3,3,0,0,22,1118,227,18,14,3
1011,287,50,57,46,46,53,41,9,637,0,0,0,0,0,0,0,0,0,0,0,52,40,326,59,68,48,53,69,44,13,766,73,24,19,5,4,7,4,3,4,0,139,25,46,178,21,23,23,7,21,18,8,381,4,0,7,0,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,35,44,187,21,27,23,7,21,18,13,395,0,0,0,0,0,0,0,0,0,0,0,108,75,202,29,31,29,12,26,17,11,540,136,14,13,4,0,7,0,0,0,0,180,39,31,43,12,3,3,10,3,0,4,148,6,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,44,35,44,9,3,3,10,4,0,10,169,0,0,0,0,0,0,0,0,0,0,0,184,51,57,10,8,10,10,3,0,9,345,178,8,6,0,3,3,0,0,0,0,200,60,8,13,0
1012,19,3,3,14,5,7,3,0,61,0,0,0,0,0,0,0,0,0,0,0,21,12,30,6,3,14,3,8,8,3,111,40,13,19,5,3,0,0,0,0,4,83,10,6,23,3,7,5,0,0,0,0,67,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,9,24,3,7,5,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,48,30,45,9,11,5,0,0,0,5,148,131,13,3,3,0,0,0,0,0,9,160,25,0,3,3,3,0,0,0,0,3,38,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,3,3,6,6,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,153,17,10,8,8,0,0,0,0,8,205,253,12,3,0,0,0,3,0,0,16,280,35,4,3,3
1013,82,13,14,22,29,41,22,9,276,0,0,0,0,0,0,0,0,0,33,33,48,30,101,23,20,24,37,53,24,41,394,76,14,31,0,0,6,3,3,0,3,134,24,24,54,7,5,4,3,7,5,4,136,0,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,27,25,58,7,5,4,3,10,5,4,144,0,0,0,0,0,0,0,0,0,33,31,103,37,88,10,7,5,5,10,5,41,313,146,14,16,0,0,3,3,0,0,3,188,38,7,19,3,0,0,0,0,0,0,69,10,5,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,46,11,16,3,0,3,0,0,0,7,90,0,0,0,0,0,0,0,0,0,26,24,189,23,30,9,0,3,3,3,0,32,304,204,4,0,0,0,0,3,0,0,6,222,38,5,3,0
1014,25,0,11,6,5,4,3,0,69,0,0,0,0,0,0,0,0,0,12,12,28,6,30,3,11,4,5,5,3,13,119,48,12,9,0,0,0,0,0,0,3,68,8,14,24,0,3,4,4,0,3,3,58,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,14,25,0,3,4,4,0,3,3,66,0,0,0,0,0,0,0,0,0,10,10,50,19,32,3,3,4,4,3,3,12,144,81,5,6,0,7,0,3,3,0,4,108,24,3,12,0,0,0,0,0,0,0,44,3,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,3,12,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,4,114,6,22,0,8,0,3,3,0,12,165,124,3,3,0,3,0,3,0,0,3,146,29,3,3,0
1015,212,23,58,73,62,80,47,66,735,0,0,0,0,0,0,0,0,0,0,0,75,98,244,37,73,74,68,93,56,71,891,60,19,12,3,3,0,4,3,0,6,117,83,77,142,20,19,34,15,8,3,4,402,12,17,22,12,11,6,3,12,3,6,100,3,3,3,0,0,0,0,0,0,0,6,92,95,167,33,26,45,22,20,7,13,514,0,0,0,0,0,0,0,0,0,0,0,152,108,184,39,27,45,24,20,7,18,632,91,16,10,0,0,0,0,4,0,3,128,122,56,64,12,13,7,3,3,0,6,293,25,17,14,3,6,3,11,7,6,7,96,3,3,0,0,0,0,0,0,0,0,4,148,73,80,15,28,13,14,9,10,16,400,0,0,0,0,0,0,0,0,0,0,3,238,88,93,17,26,17,18,11,10,20,527,97,11,8,0,0,0,0,0,0,10,125,139,23,12,0
1016,12,3,6,5,8,10,11,0,72,0,0,0,0,0,0,0,0,0,11,11,19,6,15,3,11,5,8,8,11,14,100,33,3,8,0,0,0,0,0,0,6,50,6,8,8,0,0,3,4,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,3,4,3,0,0,37,0,0,0,0,0,0,0,0,0,14,14,44,10,15,3,3,3,4,3,0,13,101,72,5,3,0,0,0,0,0,0,5,86,14,3,4,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,10,13,88,9,6,0,0,0,0,0,3,15,128,96,3,7,3,0,0,0,0,0,4,118,12,3,0,0
1017,51,12,11,13,11,22,17,0,165,0,0,0,0,0,0,0,0,0,0,0,73,25,59,19,12,20,20,29,21,8,274,99,32,38,3,3,3,3,0,0,4,190,24,39,47,6,9,12,7,4,3,3,151,0,3,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,38,53,6,9,11,7,4,6,3,161,0,0,0,0,0,0,0,0,0,0,0,125,68,87,11,9,17,6,11,6,4,349,237,14,14,3,0,0,0,0,3,7,281,50,22,19,4,3,3,0,0,0,5,108,3,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,53,25,23,7,3,3,3,5,0,5,118,0,0,0,0,0,0,0,0,0,0,0,286,39,35,12,3,7,3,5,3,12,401,327,8,8,0,0,0,0,0,0,15,360,71,0,3,0
1018,16,0,4,3,6,6,3,3,55,0,0,0,0,0,0,0,0,0,45,45,16,18,28,0,7,3,11,6,7,48,136,43,8,7,0,3,0,0,3,0,5,63,11,9,25,3,0,0,3,3,0,0,56,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,16,30,0,3,0,3,4,0,0,72,0,0,0,0,0,0,0,0,0,31,27,58,22,35,0,6,0,3,5,0,36,164,105,3,4,0,0,0,0,4,0,0,117,35,8,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,37,14,3,3,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,27,27,146,18,5,3,0,0,0,3,0,31,206,129,0,3,0,0,0,0,0,0,3,145,34,0,3,0
1019,29,13,6,12,16,5,3,3,127,0,0,0,0,0,0,0,0,0,0,0,92,24,57,17,22,16,18,5,3,4,254,126,33,19,3,6,3,3,0,0,5,191,41,19,24,5,10,3,0,0,0,4,113,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,21,29,5,10,4,0,0,0,5,122,0,0,0,0,0,0,0,0,0,0,0,168,48,48,7,13,9,6,3,0,10,314,308,19,11,5,0,3,0,0,0,16,362,71,10,22,4,6,0,5,0,3,3,116,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,72,15,17,8,6,0,5,0,3,3,125,0,0,0,0,0,0,0,0,0,0,0,377,37,30,13,7,3,9,0,3,17,492,369,8,10,3,0,3,0,0,3,16,413,64,3,3,0
1020,23,3,9,0,3,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,14,18,39,5,12,6,3,3,0,3,102,33,14,10,0,0,0,0,0,0,3,65,11,7,20,7,4,3,0,3,0,5,54,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,7,27,7,8,3,0,3,0,5,65,0,0,0,0,0,0,0,0,0,0,0,43,18,37,5,7,4,3,4,3,4,132,71,7,3,3,3,0,0,0,0,3,90,21,3,4,0,5,0,0,0,0,0,42,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,10,6,0,5,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,91,14,9,4,12,0,0,0,0,5,141,87,6,9,0,0,0,0,0,0,10,109,22,0,0,0
1021,34,5,4,6,10,0,3,4,85,0,0,0,0,0,0,0,0,0,40,40,24,19,51,10,13,10,10,8,3,42,183,33,5,18,3,0,0,0,0,0,0,69,9,8,34,5,11,5,4,4,3,3,90,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,13,33,5,16,5,4,4,3,3,99,0,0,0,0,0,0,0,0,0,26,25,43,20,56,8,16,12,4,6,3,30,196,70,5,13,7,4,0,3,0,0,4,111,18,11,11,0,8,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,11,13,0,8,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,12,12,94,17,26,10,11,4,5,0,0,16,179,95,10,4,0,0,0,0,0,0,8,116,16,0,4,0
1022,35,6,3,9,9,3,7,14,97,0,0,0,0,0,0,0,0,0,0,0,49,26,66,13,10,11,18,12,9,17,229,114,49,60,15,11,5,3,4,0,11,276,31,31,36,3,4,3,11,8,0,8,130,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,31,38,3,4,5,11,8,0,8,138,0,0,0,0,0,0,0,0,0,0,0,140,76,100,14,18,12,11,10,3,21,412,332,46,57,10,3,5,8,0,0,12,476,57,4,20,0,0,0,0,0,0,4,89,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,63,8,24,0,0,0,0,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,395,57,76,10,3,5,4,0,0,24,573,459,28,10,3,6,0,0,0,0,15,518,100,5,0,0
1023,1170,249,353,400,459,450,252,139,4179,0,0,0,0,0,0,0,0,0,39,45,1330,671,1741,414,506,523,593,588,310,261,6944,1876,610,608,93,103,61,61,40,30,87,3564,593,666,1002,153,199,158,130,119,56,65,3140,26,33,77,20,17,23,28,24,29,19,298,0,3,4,6,0,0,0,0,0,3,17,619,702,1087,175,213,186,161,142,85,88,3459,0,0,0,0,0,0,0,0,0,42,41,2500,1310,1697,269,314,246,219,184,116,213,7063,3658,423,322,61,67,46,40,32,16,131,4790,1199,337,319,49,61,37,26,17,19,35,2095,95,47,54,12,20,12,15,12,17,17,307,7,5,3,0,0,0,0,0,0,3,15,1302,388,376,65,80,43,36,27,34,52,2416,3,0,0,0,0,0,0,0,0,24,27,4965,817,697,125,151,93,79,59,45,211,7231,4357,173,103,29,28,9,11,16,6,148,4878,1432,88,44,8
1024,75,12,26,18,20,16,12,11,235,0,0,0,0,0,0,0,0,0,46,46,85,41,109,17,29,23,22,26,18,52,423,123,23,24,8,10,5,3,3,0,7,206,37,35,52,6,7,18,7,15,3,7,196,0,4,7,0,0,0,0,3,5,0,34,0,0,0,0,0,0,0,0,0,0,0,35,46,60,12,10,24,7,19,9,7,230,0,0,0,0,0,0,0,0,0,40,39,159,68,87,13,19,24,15,24,5,52,469,385,49,37,7,0,4,3,0,0,18,508,73,14,15,3,3,0,0,0,0,3,111,4,0,3,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,78,18,13,3,3,0,3,0,0,7,130,0,0,0,0,0,0,0,0,0,30,32,463,71,59,7,4,4,4,0,3,48,668,499,18,13,0,0,0,0,3,3,23,555,105,5,8,0
1025,165,51,73,35,38,35,18,10,475,0,0,0,0,0,0,0,0,0,0,0,88,64,201,63,81,44,40,46,23,10,651,134,35,30,3,7,9,3,0,0,12,236,42,59,124,29,38,25,5,8,8,4,340,4,9,12,0,3,0,0,3,0,0,35,0,0,3,0,0,0,0,0,0,0,3,51,66,141,29,44,25,8,11,7,7,374,0,0,0,0,0,0,0,0,0,0,0,185,100,171,27,51,36,9,11,11,20,615,238,23,22,6,3,9,3,0,3,13,314,75,38,35,8,4,3,0,0,0,8,177,7,3,3,0,0,0,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,83,41,39,9,4,3,3,4,8,5,201,0,0,0,0,0,0,0,0,0,0,0,319,61,63,8,8,14,3,3,6,21,514,267,12,12,5,6,0,0,0,3,7,310,84,13,13,0
1026,28,3,11,3,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,16,14,32,7,16,7,7,0,0,3,100,22,7,7,0,3,0,0,0,0,0,40,7,4,14,5,4,3,0,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,21,5,4,3,0,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,30,11,25,9,8,3,0,4,0,0,89,45,3,4,0,0,0,0,0,0,3,57,12,4,7,0,5,0,0,0,0,0,30,0,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,8,7,0,5,0,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,57,16,14,0,5,0,0,5,0,3,92,40,3,0,0,0,0,0,0,0,5,53,4,7,3,0
1027,79,16,19,17,16,12,6,3,214,0,0,0,0,0,0,0,0,0,0,0,101,50,141,30,37,24,38,34,20,17,491,208,97,69,9,14,20,10,6,0,13,445,58,58,71,17,10,16,11,11,0,3,252,0,3,12,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,59,60,79,17,15,20,11,9,0,3,279,0,0,0,0,0,0,0,0,0,0,0,272,156,145,25,26,36,22,14,0,10,724,479,73,56,6,8,15,8,0,4,17,664,76,28,29,6,4,0,0,9,0,10,157,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,87,27,31,6,4,0,5,5,0,10,174,0,0,0,0,0,0,0,0,0,0,0,566,96,83,10,13,17,9,11,3,27,834,620,46,17,5,0,4,0,0,3,20,722,94,13,5,0
1028,26,4,16,8,8,13,3,3,105,0,0,0,0,0,0,0,0,0,0,0,39,27,57,8,21,11,11,13,3,3,203,77,28,22,6,7,3,0,3,0,3,145,20,19,41,6,9,3,6,5,0,0,106,0,5,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,21,47,10,5,3,7,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,96,46,66,13,9,12,7,7,0,3,265,161,19,17,3,0,0,0,0,0,3,207,23,11,24,3,0,3,0,0,0,0,58,5,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,11,23,5,0,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,186,29,43,9,3,3,0,0,0,3,278,117,8,9,4,0,0,0,0,0,3,141,24,9,3,0
1029,17,0,3,3,3,9,0,0,48,0,0,0,0,0,0,0,0,0,0,0,35,19,34,9,3,3,5,14,0,7,126,73,14,19,4,3,0,4,3,0,5,125,19,10,12,0,0,3,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,10,12,0,3,3,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,89,30,31,8,4,4,7,5,0,5,179,208,22,15,3,0,0,0,0,0,18,271,37,6,7,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,6,11,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,252,24,25,3,3,0,0,3,0,20,334,380,10,9,0,0,0,0,0,0,11,412,71,0,0,0
1030,80068,14032,17963,22317,23118,23880,13538,7497,277372,36,22,64,22,19,19,23,17,20,835,1079,62302,42798,94133,18715,23082,27737,28334,29010,16479,10589,353182,37589,17314,14601,2714,2318,2002,1725,1552,817,1847,82485,67651,49074,46196,6149,6413,6345,5765,5457,2958,3042,199047,5285,5518,7177,1342,1860,2191,1797,1752,1103,1095,29111,494,335,295,42,44,63,45,41,18,90,1463,73431,54926,53665,7526,8318,8592,7610,7243,4077,4229,229623,63,41,30,5,7,8,4,3,4,606,771,111082,72282,68296,10253,10641,10605,9340,8801,4896,6683,312883,63420,10273,5948,1000,924,723,630,575,312,1941,85747,104427,21063,12301,1680,1619,1551,1245,1040,558,2706,148188,19654,6137,5966,1075,1329,1531,1304,1294,929,1764,40978,775,156,108,21,22,19,12,18,9,97,1237,124860,27350,18379,2781,2967,3096,2564,2351,1498,4563,190399,111,32,10,3,0,0,3,0,0,467,638,188389,37650,24341,3778,3887,3816,3201,2927,1810,6974,276776,61908,3112,1499,287,264,224,207,206,107,1514,69326,98105,6031,2679,459
1031,150,21,44,47,64,101,52,48,574,0,0,0,0,0,0,0,0,0,3,4,51,34,177,34,58,64,70,112,63,55,701,87,25,20,7,8,3,3,3,0,8,161,20,23,95,14,36,31,25,24,3,8,277,3,0,9,0,3,0,3,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,27,24,107,14,47,26,25,30,3,8,308,0,0,0,0,0,0,0,0,0,0,0,111,48,128,20,52,36,32,30,8,14,468,161,23,23,11,3,3,3,0,0,8,238,49,26,41,11,6,10,8,10,0,0,158,0,4,9,0,3,0,0,3,0,5,26,0,0,0,0,0,0,0,0,0,0,3,47,34,48,13,10,10,6,12,0,11,187,0,0,0,0,0,0,0,0,0,0,5,213,58,67,20,18,14,10,13,0,21,430,234,9,10,0,3,3,0,0,0,11,267,42,10,4,0
1032,26,3,12,3,10,7,10,4,87,0,0,0,0,0,0,0,0,0,0,0,31,12,41,5,14,7,6,7,10,12,141,50,9,8,0,3,4,0,0,3,3,85,12,30,51,6,9,4,3,0,3,3,125,0,4,7,0,0,0,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,15,27,57,6,9,4,4,0,3,5,136,0,0,0,0,0,0,0,0,0,0,0,69,39,63,9,11,7,5,0,3,12,225,153,23,12,0,0,0,0,3,0,10,203,23,15,11,0,4,0,0,0,0,0,63,3,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,22,14,0,3,0,0,0,0,4,71,0,0,0,0,0,0,0,0,0,0,0,188,43,32,4,3,3,0,3,0,13,279,249,12,8,0,0,0,0,3,0,8,276,36,9,5,0
1033,25,3,7,0,3,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,11,36,7,5,3,9,6,5,5,96,57,22,21,0,3,0,0,0,0,3,110,11,4,16,0,4,0,4,3,0,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,16,0,4,4,4,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,64,30,33,3,6,4,4,3,0,4,149,161,9,8,0,3,3,0,0,0,3,190,34,5,4,0,0,5,0,0,0,4,57,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,10,5,0,0,5,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,196,21,17,0,3,5,0,0,0,13,259,254,8,3,0,0,0,0,0,0,5,272,46,0,0,0
1034,214,63,114,82,78,112,47,26,835,0,0,0,0,0,0,0,0,0,0,0,132,93,263,81,134,86,102,118,52,31,1090,131,47,39,3,3,11,4,11,0,3,255,60,86,178,44,104,74,44,31,17,16,651,3,3,34,14,15,16,11,10,8,4,118,0,0,4,0,0,0,0,0,0,0,3,60,87,222,51,123,94,59,39,21,24,774,0,0,0,0,0,0,0,0,0,0,0,186,140,255,58,128,104,61,47,18,27,1026,283,37,37,8,6,12,5,3,0,6,390,93,70,63,17,20,10,9,14,3,9,303,6,12,17,0,3,8,6,0,0,4,57,0,0,0,0,0,0,0,0,0,0,4,100,77,79,14,30,19,11,12,7,13,359,0,0,0,0,0,0,0,0,0,0,0,379,114,116,24,30,31,18,13,7,22,746,331,16,11,6,3,0,0,0,0,18,388,86,19,11,0
1035,925,246,333,410,510,506,279,130,4127,0,0,0,0,0,0,0,0,0,8,9,1070,536,1274,364,428,493,588,575,328,205,5867,1590,482,434,75,72,65,42,40,14,88,2907,1040,605,707,112,170,193,144,104,56,62,3188,37,57,84,9,21,36,65,31,33,28,401,11,0,3,0,0,0,0,3,0,0,20,1083,663,793,129,194,227,204,140,89,91,3610,0,0,0,0,0,0,0,0,0,5,5,2671,1147,1230,199,263,297,248,176,106,182,6521,4607,328,248,25,33,25,26,21,9,157,5483,2350,305,237,23,44,37,33,20,11,90,3149,187,69,68,18,20,24,36,12,14,30,477,30,3,3,0,0,0,0,0,0,0,35,2567,372,310,40,63,66,66,35,23,121,3657,14,0,0,0,0,0,0,0,0,5,23,7181,705,564,62,100,88,90,55,35,284,9162,5422,124,77,15,9,17,9,11,3,149,5820,2947,80,40,4
