SED_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
SED10052,0,0,5,21,16,21,10,17,0,85,0,15,42,459,208,269,160,48,33,1231,0,0,0,7,10,30,26,22,15,106,0,6,9,57,40,55,71,43,13,294,10,67,57,307,210,228,197,163,96,1333,0,0,0,22,32,32,20,7,0,114,3,4,4,24,10,8,6,0,0,66,0,0,0,38,14,15,35,26,18,158,0,7,10,16,26,62,106,119,33,376,5,4,12,51,36,71,52,11,3,249,0,5,12,100,44,27,25,22,7,247,0,6,9,62,44,21,19,9,7,173,0,3,0,37,9,5,4,0,0,60,0,0,0,3,8,4,0,0,0,19,0,7,10,65,27,22,14,14,8,170,0,3,3,22,14,34,57,67,56,252,0,5,7,41,34,15,6,3,3,114,0,0,5,44,15,13,11,6,0,93,0,6,3,39,58,72,44,11,0,234,0,0,4,36,28,36,54,18,5,182
SED10053,0,0,0,12,5,10,4,0,0,32,0,7,8,85,34,25,8,6,0,175,0,0,0,8,9,13,24,30,14,100,0,5,0,13,0,0,0,4,0,28,0,28,41,194,206,306,208,146,44,1174,0,4,4,48,16,9,8,5,0,100,0,4,11,22,11,8,5,0,0,55,0,0,0,32,25,25,71,55,18,238,0,0,0,3,0,11,15,24,25,83,0,3,0,13,8,10,3,0,0,32,8,37,38,452,34,34,17,3,6,631,0,6,9,34,19,9,9,0,0,84,0,3,3,12,5,4,0,0,0,23,0,0,0,4,3,6,0,0,0,4,0,3,0,14,9,20,10,8,0,66,0,4,4,9,14,29,45,67,36,211,0,4,0,6,11,0,0,0,0,28,0,0,0,32,13,6,0,0,0,54,0,0,0,10,6,8,8,0,0,29,0,4,5,31,20,21,9,10,0,95
SED10054,0,0,0,12,19,23,21,11,17,114,0,3,10,136,83,92,34,18,9,385,0,0,0,7,19,20,36,32,14,129,0,10,34,63,37,60,54,18,11,299,0,8,12,31,56,115,111,65,22,420,0,20,80,547,362,257,153,72,9,1499,0,0,0,5,3,3,0,0,0,13,0,0,0,6,3,5,30,18,6,72,0,0,9,3,4,9,21,19,8,75,0,0,4,13,7,17,8,0,0,51,12,124,169,1227,263,150,91,45,13,2091,0,9,10,90,41,49,27,3,5,223,0,6,12,49,11,19,11,6,4,111,5,58,87,279,131,110,57,12,3,737,0,0,0,4,0,5,11,11,0,34,0,0,0,3,8,24,27,23,16,94,3,3,0,7,0,0,0,0,0,19,0,0,10,21,16,15,11,3,0,77,3,13,11,68,50,63,61,11,4,283,0,5,6,34,23,29,21,5,0,132
SED10055,0,0,0,23,38,41,24,10,0,136,0,5,11,118,70,65,43,13,8,337,0,0,0,25,41,75,65,34,9,239,0,12,6,60,31,45,41,11,0,201,0,19,24,102,127,245,163,73,22,770,0,8,14,182,108,99,38,15,7,476,0,0,0,10,3,0,0,4,0,25,0,4,4,14,11,12,36,32,9,121,0,0,4,7,0,10,19,24,3,73,0,0,6,12,4,9,10,0,0,42,0,32,56,438,130,126,81,27,8,903,0,3,0,32,18,11,15,7,0,74,0,6,10,92,35,53,38,9,0,232,0,47,150,729,313,215,149,47,23,1676,0,0,4,12,18,18,16,7,3,82,0,0,0,16,19,99,147,127,50,456,0,0,0,8,3,0,0,0,0,15,0,0,11,30,19,11,4,4,0,80,0,9,6,78,81,62,26,13,3,276,0,0,8,17,10,15,21,8,0,91
SED10056,0,0,0,7,0,8,0,0,0,14,0,3,3,52,27,15,5,4,3,119,0,0,0,0,4,0,4,5,0,5,0,0,0,4,0,0,0,4,0,13,0,7,22,51,55,132,133,95,31,529,0,13,15,39,33,27,16,4,0,141,0,0,4,8,0,3,3,0,0,15,0,0,5,17,6,12,24,13,6,77,0,0,0,0,0,3,3,3,0,16,0,0,0,9,3,0,0,0,0,20,14,41,53,640,159,104,37,6,6,1067,0,0,9,19,4,3,5,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,3,5,10,8,5,3,0,0,34,0,0,3,25,14,38,159,196,140,577,0,0,0,8,6,0,0,0,0,16,0,0,0,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,3,13,21,155,37,14,4,0,0,239
SED10057,0,0,0,0,0,0,6,4,0,12,0,0,3,23,14,15,14,0,3,77,0,0,0,0,0,3,7,11,0,19,0,0,0,10,4,0,3,4,0,20,0,5,4,55,99,235,383,285,117,1181,0,0,0,5,0,8,3,3,0,23,0,0,0,7,4,11,6,4,0,35,0,0,0,16,12,28,50,35,17,165,0,0,0,0,0,0,3,4,0,9,0,0,0,5,7,5,3,0,0,21,3,13,0,87,4,5,7,5,0,130,0,0,0,17,10,3,9,3,0,42,0,0,0,5,3,0,0,0,0,12,0,0,0,3,0,0,3,0,0,6,0,7,0,10,3,14,14,12,5,58,0,0,0,0,3,0,12,13,5,32,0,0,0,5,8,6,3,0,0,18,0,0,0,15,4,0,3,0,0,20,0,0,0,0,3,9,5,0,6,17,0,0,0,9,11,12,16,0,0,42
SED10058,0,0,0,13,4,0,0,0,0,19,0,3,25,100,28,20,19,0,9,202,0,3,0,8,6,10,7,12,4,34,0,0,0,3,3,3,7,4,3,22,9,31,67,253,146,163,187,105,41,1005,0,0,0,11,8,3,8,0,0,29,0,6,0,31,9,6,0,0,0,49,0,0,12,42,15,24,39,31,9,169,0,0,0,4,5,9,25,52,35,127,0,0,16,21,7,12,6,0,0,59,0,15,18,119,13,11,15,7,0,201,0,0,3,30,21,4,3,0,0,60,0,0,0,25,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,6,0,3,4,29,21,18,10,4,0,93,0,4,6,20,10,15,36,38,49,179,5,4,4,31,7,3,4,0,0,58,0,0,5,42,10,9,0,0,0,65,0,0,8,3,0,0,0,0,0,12,3,0,8,38,7,11,8,5,0,87
SED10059,0,0,3,61,12,12,6,7,3,105,5,17,649,759,133,191,145,118,47,2062,0,0,0,7,3,10,10,10,6,47,0,0,0,10,3,4,8,10,3,33,8,38,151,828,265,211,114,47,12,1675,0,0,10,24,18,16,17,8,3,94,0,0,18,183,11,9,8,4,5,235,0,3,22,101,39,22,24,14,0,221,0,0,9,9,3,27,68,137,58,302,3,8,115,166,29,27,25,0,3,377,0,4,70,229,13,15,11,6,0,351,4,0,153,235,24,16,13,9,0,459,0,0,3,39,10,7,0,0,0,63,0,0,0,13,3,0,4,0,0,20,0,0,11,156,40,24,5,7,7,242,0,0,12,90,13,12,30,29,27,210,3,0,35,160,56,17,11,0,3,280,0,0,44,183,35,16,16,9,4,312,0,0,3,3,7,14,28,17,10,82,0,8,67,172,43,28,28,13,0,353
SED10060,0,4,0,41,3,17,4,7,0,78,6,50,100,876,301,231,145,82,40,1827,0,0,0,14,12,14,16,14,4,64,0,3,0,16,0,8,12,11,5,59,14,153,163,759,433,416,301,240,75,2551,0,4,0,29,15,15,13,7,4,88,6,15,16,137,35,13,11,10,4,237,5,10,10,98,54,31,37,46,11,302,0,0,0,13,3,9,19,24,7,65,3,54,62,233,98,105,104,21,3,684,10,43,28,481,63,57,35,28,9,753,0,0,15,85,28,15,20,10,5,176,0,0,3,134,27,17,24,6,3,213,0,0,0,13,0,0,0,4,0,21,0,8,8,113,43,39,18,21,7,256,0,8,4,99,21,24,19,26,18,218,0,16,27,264,136,61,28,19,5,556,0,8,11,188,68,31,19,11,5,337,0,0,0,10,4,12,8,0,0,34,0,5,5,170,79,62,65,31,8,418
SED10061,0,0,0,0,5,0,0,0,0,5,0,8,17,65,15,14,7,0,0,128,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,7,18,76,72,159,152,119,35,641,0,4,3,46,9,8,3,0,0,78,0,0,5,17,4,3,0,0,0,25,0,3,0,21,8,19,26,19,10,102,0,3,0,0,0,0,6,0,3,7,0,4,0,6,0,8,0,0,0,25,3,17,24,124,10,18,4,5,0,213,0,0,8,16,7,11,3,0,0,45,0,0,0,17,0,0,0,0,0,20,12,94,85,78,30,15,0,0,0,314,0,0,0,5,3,9,13,0,0,34,0,0,0,0,0,3,7,5,3,20,0,6,0,19,5,5,6,0,0,41,0,0,0,27,0,3,0,0,0,36,0,0,0,0,0,0,4,0,0,6,0,0,3,16,4,8,6,0,0,43
SED10062,0,3,0,23,19,16,12,9,0,86,8,78,162,1342,785,898,494,219,143,4117,0,0,0,15,21,35,78,77,14,237,0,14,17,64,45,62,63,52,16,332,3,25,11,99,72,114,97,88,35,553,0,3,10,57,38,54,27,14,8,214,0,0,4,12,4,6,0,0,3,29,0,4,3,20,8,9,12,27,9,96,0,7,18,36,39,97,137,177,59,564,7,9,21,218,115,261,153,26,16,821,0,15,22,145,67,52,43,26,15,373,0,3,27,145,82,51,41,21,4,370,0,0,0,20,9,11,4,0,0,47,0,0,0,10,8,3,0,0,0,33,0,0,5,22,13,20,14,8,0,82,0,0,0,12,14,36,77,78,38,253,0,3,4,46,32,26,7,3,0,122,0,4,5,38,24,14,10,10,0,109,0,7,10,91,114,96,91,29,6,442,4,11,15,104,56,64,63,34,3,348
SED10063,0,0,0,0,0,0,0,0,0,0,0,4,5,59,21,17,22,6,5,135,0,0,0,0,0,0,7,3,0,14,0,0,0,0,0,0,0,0,0,3,4,9,20,91,73,144,119,112,41,613,0,0,0,7,7,8,4,0,0,33,0,3,0,9,0,5,0,0,0,24,0,0,5,11,9,15,27,32,15,108,0,0,0,0,0,0,3,9,5,16,0,0,0,6,8,4,0,0,0,22,3,27,20,181,25,15,4,5,0,277,0,0,3,22,4,0,0,0,0,35,0,0,0,6,0,3,0,0,0,13,0,3,3,3,0,0,0,0,0,13,0,0,0,5,0,0,9,0,0,25,0,0,0,0,6,11,19,8,9,61,0,0,0,14,6,8,0,0,0,23,0,3,5,27,4,0,0,0,0,42,0,0,0,0,0,5,0,0,0,10,0,0,0,14,14,7,3,0,0,43
SED10064,0,0,0,4,4,3,6,6,0,19,0,0,0,20,28,20,9,0,0,68,0,0,0,0,0,8,4,0,0,11,0,0,0,0,0,4,0,0,0,8,0,17,8,93,122,266,317,233,96,1146,0,0,0,10,7,8,7,0,0,38,0,0,6,14,9,3,10,3,0,42,0,0,3,25,12,41,66,33,18,200,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,5,0,0,7,3,6,0,47,4,8,3,9,3,79,0,3,0,12,7,3,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,6,6,0,43,0,0,0,0,4,4,5,6,3,24,0,0,3,4,4,6,3,0,0,23,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,5,0,0,3,13,8,10,9,0,0,42
SED10065,0,0,9,22,20,18,24,6,5,97,12,161,259,2663,1020,1119,680,299,147,6350,0,0,0,18,3,19,16,8,4,71,0,26,5,48,11,12,16,11,0,134,0,27,31,124,68,95,90,60,35,527,0,4,11,122,70,71,44,21,8,351,0,0,6,30,3,0,0,0,0,49,0,5,5,28,12,6,13,19,9,94,0,0,0,4,3,13,34,62,20,130,4,23,45,354,141,275,157,24,14,1035,217,787,439,4828,328,217,138,52,14,7024,0,9,37,194,95,51,32,11,4,422,0,29,64,400,122,114,73,26,3,834,0,5,12,89,43,33,7,5,4,193,4,9,0,23,23,7,12,5,9,87,0,0,0,32,10,31,40,37,23,179,0,7,24,69,36,15,0,3,4,154,4,57,152,816,506,317,163,77,22,2104,4,21,6,142,162,228,191,114,31,899,0,19,45,258,94,79,99,27,10,627
SED10066,0,0,0,12,13,3,5,8,0,41,0,3,25,169,93,74,53,13,4,443,0,0,0,4,11,11,23,20,3,64,0,0,9,20,5,4,17,10,3,64,8,20,32,148,181,360,337,264,76,1435,0,4,12,56,35,32,13,10,0,169,0,0,0,10,0,3,0,4,0,22,0,0,0,13,14,22,72,37,14,181,0,0,0,3,3,12,14,22,8,72,0,0,0,11,9,8,3,0,0,36,3,65,69,498,89,50,49,36,13,863,0,0,3,50,16,8,15,0,0,101,5,3,0,57,10,13,8,8,0,110,0,0,0,22,5,3,0,4,0,49,0,11,0,26,15,24,41,25,6,159,0,3,0,10,5,29,29,15,9,101,0,3,0,20,14,0,4,0,0,44,5,8,0,63,29,12,10,4,0,123,0,0,5,16,13,18,15,6,0,62,0,11,10,38,19,19,18,14,0,129
SED10067,0,0,0,15,6,11,5,9,0,50,0,6,6,43,49,48,24,10,10,192,0,0,0,10,6,27,39,33,18,131,0,0,0,0,3,8,8,15,5,26,12,142,185,481,549,586,455,371,185,2968,0,0,0,10,8,0,11,0,0,36,0,8,5,37,22,17,10,5,0,98,3,9,16,76,55,44,64,47,26,338,0,0,0,0,0,3,5,6,0,17,0,11,9,19,12,13,9,4,6,82,0,8,0,39,19,16,9,8,7,97,0,0,9,26,13,11,11,0,0,70,0,0,0,19,10,5,5,3,4,53,0,0,0,0,0,5,5,0,0,7,0,6,3,30,36,32,22,18,6,154,0,0,0,18,11,28,48,45,27,173,0,0,4,32,21,20,7,10,4,98,0,0,0,25,14,14,5,4,0,60,0,0,0,3,7,10,11,4,0,26,0,4,0,11,17,15,20,6,0,71
SED10068,0,0,0,6,7,5,3,0,0,17,3,6,9,38,21,19,8,0,5,97,0,0,0,0,0,0,6,5,4,22,0,4,0,3,3,4,9,5,0,24,0,26,36,132,212,296,444,451,170,1776,0,6,0,7,10,10,3,3,0,35,0,6,0,10,11,6,5,6,0,40,0,0,3,19,16,28,51,60,22,195,0,0,0,6,0,7,3,5,3,17,0,0,0,11,3,10,9,0,0,35,0,12,8,99,18,7,11,6,0,160,0,0,3,11,8,3,3,4,0,38,0,0,0,9,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,4,0,15,15,13,15,15,6,79,0,0,0,0,4,3,14,7,5,46,0,5,6,10,10,0,3,0,0,33,0,0,3,27,8,5,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,13,8,15,10,0,0,43
SED10069,0,0,0,3,5,4,7,9,0,21,0,5,4,29,21,13,4,4,4,83,0,0,0,4,5,8,11,19,3,41,0,0,4,5,0,0,9,4,0,19,3,34,36,115,191,318,435,334,98,1569,0,0,0,10,8,6,6,5,0,33,0,0,0,10,3,8,8,5,0,32,0,6,4,16,3,24,81,41,17,193,0,0,0,0,5,11,3,9,4,23,0,0,0,6,3,5,3,0,0,17,0,4,0,43,4,7,9,6,0,73,0,0,0,17,9,8,5,0,0,40,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,3,5,9,11,11,13,7,6,62,0,0,0,4,3,9,20,12,5,51,0,3,0,13,8,5,0,0,0,26,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,6,4,0,0,12,0,0,0,27,19,16,26,0,3,91
SED10070,0,0,5,33,59,58,63,32,15,275,0,9,24,201,130,173,108,51,28,723,0,0,3,25,17,49,101,73,27,294,0,8,10,32,12,44,41,33,4,175,0,15,15,41,35,67,91,51,34,346,0,3,26,185,133,137,82,39,8,612,0,0,0,0,0,5,3,3,0,18,0,0,5,14,12,13,26,41,36,133,0,3,10,11,8,13,51,70,21,180,0,3,0,41,16,41,33,4,0,142,58,391,322,2568,374,185,151,45,13,4110,0,4,9,62,30,32,21,7,5,164,0,8,27,84,58,47,35,26,14,287,4,311,394,1182,540,492,276,145,51,3390,0,3,0,9,12,8,21,6,3,66,0,4,4,14,18,84,189,240,146,691,0,0,0,5,7,4,0,0,0,18,0,3,3,61,39,34,9,3,0,156,16,34,23,162,150,179,131,32,10,735,0,14,9,44,28,18,45,13,3,171
SED10071,0,0,0,21,19,15,21,10,6,89,3,40,50,773,212,256,124,45,15,1520,0,0,0,9,13,20,14,8,5,77,4,27,21,105,23,43,29,24,0,268,10,69,68,212,141,143,112,68,29,856,0,10,40,301,187,149,82,39,8,813,0,0,0,7,0,8,0,5,3,24,0,0,6,23,15,15,29,25,5,122,0,0,0,0,10,9,10,16,6,49,4,9,20,77,49,67,30,0,0,256,88,938,641,6411,1122,601,444,116,27,10390,0,13,25,172,102,38,44,9,3,404,0,25,36,309,92,71,22,9,0,567,0,7,6,46,14,15,9,5,3,98,0,10,17,43,13,13,8,4,0,115,0,4,0,24,8,31,43,40,13,154,0,3,5,17,17,8,0,0,0,43,0,16,30,172,116,52,29,14,0,432,0,5,0,28,25,27,25,0,0,113,4,24,34,133,73,63,71,15,0,419
SED10072,0,0,10,55,47,28,42,24,3,208,3,20,307,1588,405,570,298,141,90,3421,0,0,0,20,21,23,40,35,8,153,0,5,9,96,73,103,149,90,55,582,3,13,14,199,98,88,74,82,19,595,0,0,7,67,44,56,33,15,4,225,0,0,6,61,8,10,10,3,0,91,0,3,0,34,19,17,15,12,10,109,0,15,22,58,54,161,366,507,177,1372,5,0,32,195,42,72,81,16,10,444,13,39,27,447,57,37,38,19,7,688,0,6,57,330,85,52,42,13,7,592,4,0,4,40,10,3,9,0,0,74,0,5,4,35,14,5,5,0,0,76,0,3,6,97,18,14,10,6,4,156,0,0,7,58,23,38,76,133,95,433,0,0,5,104,54,26,8,5,0,209,3,0,14,121,38,21,7,4,3,205,7,19,28,220,243,263,160,61,20,1018,0,4,19,165,54,32,51,9,8,333
SED10073,0,0,0,21,10,9,15,3,0,69,22,176,499,4030,1083,1134,889,304,150,8296,0,0,0,10,9,21,32,24,9,96,0,11,6,50,12,28,17,25,16,163,3,32,33,187,86,122,98,84,51,696,0,0,8,57,38,35,28,15,4,167,0,5,6,40,10,3,3,4,5,68,0,0,6,50,27,15,17,20,5,135,0,3,4,10,7,10,19,34,9,92,14,30,100,573,221,364,318,45,21,1692,39,152,169,1263,147,129,86,54,12,2047,3,14,83,330,114,76,49,39,12,725,7,21,27,390,79,92,95,45,21,761,0,0,3,12,9,15,9,10,5,64,0,3,6,44,15,12,8,14,7,111,0,7,7,50,24,74,132,147,93,529,0,13,24,143,96,43,11,0,6,346,9,56,171,1062,418,308,188,75,18,2308,0,5,5,38,42,84,77,60,20,329,0,11,66,342,124,114,137,55,13,874
SED10074,0,3,0,21,13,21,9,14,5,69,0,16,43,515,264,319,180,87,32,1451,0,0,3,3,5,17,33,21,10,108,0,11,5,23,9,15,43,15,12,124,4,25,25,116,82,154,118,133,47,704,4,6,10,120,82,100,57,22,8,402,0,0,0,14,5,4,3,5,0,36,0,3,0,12,8,13,35,25,11,99,0,0,0,5,4,17,33,47,16,128,0,3,5,83,41,75,39,7,4,259,92,369,377,3040,424,263,175,63,26,4830,0,0,12,72,52,30,21,10,5,210,0,14,27,210,50,51,21,5,4,386,0,0,7,35,19,15,3,4,0,82,0,11,3,25,18,9,10,14,5,93,0,4,6,11,10,20,64,45,36,200,0,4,0,19,11,13,5,5,0,59,3,21,30,158,149,103,56,28,7,555,4,4,10,86,92,118,69,38,10,427,0,9,21,89,50,61,62,23,8,324
SED10075,0,0,0,11,26,15,24,26,3,120,0,0,8,58,25,18,14,4,5,132,0,0,0,9,11,14,29,31,19,110,0,9,0,22,0,12,12,3,0,59,3,34,39,143,242,566,516,458,145,2146,0,8,3,17,6,12,4,4,0,58,0,0,0,3,4,10,7,5,0,31,0,0,0,17,19,50,109,77,41,310,0,0,0,4,3,22,20,18,9,68,0,0,4,3,4,4,0,3,0,23,3,26,14,126,25,15,18,3,0,224,0,0,4,17,14,0,11,0,0,49,0,0,0,17,6,0,4,0,0,26,0,8,5,7,4,0,0,0,0,21,0,16,0,16,12,11,10,18,4,86,0,5,0,9,15,48,81,42,38,241,0,3,0,5,6,3,0,4,0,25,0,4,0,16,10,0,0,0,0,41,0,0,0,9,8,10,9,3,0,35,0,0,0,18,13,8,4,3,0,44
SED10076,0,0,0,9,6,4,15,5,0,39,0,6,10,35,28,21,11,3,0,113,0,0,0,4,9,21,25,13,3,74,0,0,0,0,0,0,8,3,0,20,3,13,19,117,121,353,477,376,131,1624,0,0,0,5,6,5,7,0,0,31,0,0,0,4,4,7,6,0,0,28,0,0,0,22,20,34,67,39,28,214,0,0,0,0,0,3,16,25,11,56,0,0,3,5,6,0,0,4,0,18,3,13,14,113,18,11,14,6,3,189,0,0,0,21,3,6,8,0,3,51,0,0,0,3,0,0,0,4,0,7,0,0,0,3,0,3,0,0,0,13,0,0,0,5,4,13,29,10,0,67,0,0,0,4,4,17,28,29,10,92,0,4,0,16,9,6,6,0,0,41,0,0,0,19,4,6,0,0,0,25,0,0,0,4,0,3,0,0,0,17,0,0,0,8,9,9,8,0,0,36
SED10077,0,0,0,32,7,13,13,13,5,86,6,134,726,3089,1207,1234,675,300,176,7550,0,0,0,3,14,17,58,52,16,169,0,3,6,19,12,43,36,21,12,155,6,25,25,94,60,65,47,33,16,374,0,7,14,58,24,51,20,12,3,193,0,0,6,24,5,3,6,3,0,50,0,4,5,25,4,5,27,12,0,86,0,0,9,9,9,28,103,158,71,384,7,37,108,311,135,196,183,31,6,1012,83,305,216,1877,275,182,106,53,30,3128,4,10,51,260,65,39,40,26,5,496,0,0,5,34,6,5,3,5,0,63,0,0,6,24,5,3,0,0,0,39,0,5,3,60,29,23,15,11,7,146,0,4,6,65,42,120,249,251,182,922,5,8,17,96,38,15,6,0,7,187,4,38,165,901,410,294,174,92,39,2112,0,6,16,110,126,173,137,87,40,704,0,13,76,334,83,64,75,44,14,692
SED10078,0,6,4,34,12,12,18,9,3,89,0,28,137,762,307,405,246,118,116,2129,0,0,0,5,12,10,13,24,17,77,0,0,0,3,5,11,27,12,8,67,0,34,59,389,202,179,111,60,25,1059,0,0,0,37,22,17,31,12,0,124,0,0,6,66,13,11,6,0,0,108,0,3,10,64,23,22,17,8,9,152,0,3,8,18,26,71,209,436,196,972,0,5,20,139,41,45,40,17,11,313,5,41,29,322,58,35,19,18,8,537,0,4,13,133,50,31,29,15,5,271,0,0,6,34,4,3,0,4,0,60,0,0,4,13,0,0,3,0,0,20,0,3,9,69,41,25,16,7,3,181,0,0,3,81,29,92,190,261,205,866,0,7,7,115,38,32,7,3,0,209,0,3,17,133,44,31,16,25,40,306,0,0,0,33,56,93,107,87,52,431,0,0,19,141,38,28,41,17,8,291
SED10079,0,0,0,4,0,4,12,0,0,23,0,0,4,25,19,18,9,4,0,84,0,0,0,3,4,8,5,8,3,27,0,0,0,0,0,3,9,3,0,18,6,21,36,123,125,254,307,237,85,1184,0,4,0,9,0,8,6,4,0,27,0,0,0,5,0,7,6,0,0,16,0,0,4,12,8,25,57,41,13,163,0,0,0,0,0,4,9,7,0,21,0,0,0,3,6,8,5,0,0,17,0,0,0,22,4,13,14,4,0,63,0,0,6,27,7,8,3,0,0,55,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,17,9,17,13,11,4,78,0,0,0,0,6,9,20,9,4,49,0,4,0,3,9,0,3,0,0,21,0,0,4,18,3,3,0,0,0,29,0,0,0,0,0,9,6,0,0,11,0,0,0,5,8,12,20,0,3,46
SED10080,0,0,9,77,23,7,7,4,0,123,12,41,436,1610,313,371,221,88,29,3118,0,0,0,19,8,12,4,10,3,51,0,0,0,10,5,7,15,3,4,38,13,30,133,847,250,257,204,127,44,1898,0,0,3,32,18,12,10,7,4,95,0,7,28,262,34,14,15,3,4,373,0,6,17,121,26,27,45,22,14,272,0,0,0,13,8,13,8,11,9,62,3,27,57,247,70,82,73,19,8,587,14,19,43,513,41,40,30,14,6,714,3,8,504,1156,99,47,36,16,0,1873,0,4,6,108,13,16,7,10,0,156,0,0,0,9,0,0,0,0,0,20,0,0,6,185,26,15,16,8,3,260,0,0,16,152,21,21,16,13,8,251,5,3,34,306,98,47,16,10,0,526,0,3,69,497,71,25,6,3,0,675,0,0,0,14,3,11,4,0,0,41,5,0,57,330,61,77,66,20,10,624
