SED_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SED10029,4,14,0,165,0,0,0,0,3,7,0,3,3,26,134,179,0,0,0,0,0,3,0,3,3,48,70,133,469,101,87,272,163,512,80,304,188,2965,270,5410
SED10030,7,60,0,801,9,5,4,3,0,13,3,5,3,31,218,294,0,0,3,9,0,4,3,0,3,58,45,120,1360,426,103,1006,286,837,153,631,168,3416,307,8687
SED10031,12,89,4,1058,4,0,3,4,5,16,3,6,0,28,281,352,10,3,5,3,4,4,0,0,3,77,58,180,1900,527,102,1388,189,893,95,793,149,3564,414,10013
SED10032,0,13,5,418,0,0,6,4,3,5,6,4,10,23,177,244,3,0,7,0,0,4,0,0,8,32,84,142,1191,281,125,641,259,813,143,471,219,2497,307,6954
SED10033,4,52,0,721,3,3,6,8,5,6,0,6,3,13,173,226,9,3,4,0,7,6,0,4,3,47,41,126,1438,427,106,1018,298,803,147,542,182,2570,254,7781
SED10034,6,48,0,990,5,0,3,4,10,0,4,3,0,24,168,228,4,0,7,3,4,0,0,0,0,38,18,75,1617,272,70,834,278,677,134,541,148,3011,210,7800
SED10035,15,60,8,3778,18,0,5,9,20,5,7,7,4,18,454,547,13,0,4,3,0,3,0,0,3,35,68,129,5942,709,236,2049,770,1547,338,855,253,2356,574,15643
SED10036,9,20,0,503,4,0,0,0,3,8,3,0,7,26,150,207,4,0,5,3,5,0,0,0,4,29,49,92,1041,171,98,533,273,688,125,360,201,2252,234,5985
SED10037,10,66,0,1079,6,0,0,5,0,3,0,7,4,22,176,226,11,3,3,4,0,3,0,0,0,33,31,85,1499,352,74,924,224,770,129,572,151,3008,233,7935
SED10038,6,54,0,867,0,3,0,0,0,10,0,3,0,42,157,222,0,0,4,0,0,0,0,0,0,44,35,83,1251,323,57,839,215,655,138,568,150,3516,224,7930
SED10039,12,75,0,706,4,0,4,0,3,7,0,4,3,18,279,329,3,3,4,4,0,10,0,7,0,87,45,154,1336,443,66,1150,225,769,131,773,162,4522,370,9946
SED10040,0,25,3,645,10,0,0,7,8,3,0,7,10,16,220,292,4,0,4,0,3,5,0,0,0,31,68,113,1455,494,171,945,349,812,195,619,234,3193,333,8811
SED10041,13,216,3,1762,7,3,0,7,0,8,0,0,4,16,197,242,4,0,3,4,0,0,0,4,3,44,30,88,1491,362,59,839,174,755,91,670,124,3333,242,8153
SED10042,4,61,0,585,3,0,0,3,0,7,3,5,0,30,289,345,0,0,0,5,4,3,0,0,0,80,62,152,1360,434,55,1097,169,729,100,690,138,4435,383,9581
SED10043,8,11,0,195,0,0,4,0,0,5,0,4,14,18,141,194,0,0,6,0,0,0,3,0,7,40,56,117,533,146,124,326,155,551,109,369,235,2630,248,5428
SED10044,11,215,4,2513,9,0,4,4,0,4,3,3,6,11,239,289,3,0,3,4,0,7,0,3,4,23,37,78,2771,472,97,1097,293,903,138,630,147,2493,306,9339
SED10045,6,38,0,399,3,0,0,11,6,5,0,3,3,31,304,362,18,5,5,6,4,6,0,7,4,63,57,163,1340,570,69,1213,115,707,105,763,135,3301,425,8736
SED10046,0,12,0,199,0,3,5,0,0,3,4,3,6,16,146,186,0,0,3,0,0,4,0,0,0,43,74,124,721,184,110,374,265,675,127,336,201,2302,255,5554
SED10047,4,18,0,505,8,0,5,3,6,5,0,6,0,19,227,287,11,5,6,4,3,0,4,0,0,59,68,152,1848,240,110,957,362,903,170,465,207,2673,338,8283
SED10048,4,20,7,550,9,0,3,0,4,4,3,0,6,14,199,238,4,0,5,0,0,5,3,0,6,45,48,112,1530,246,134,804,403,874,163,471,221,2667,272,7791
SED10049,3,36,0,606,9,0,3,3,3,5,0,6,3,31,303,368,16,0,4,0,0,0,0,3,0,49,48,120,1983,361,67,1266,186,859,81,583,130,3330,386,9222
SED10050,13,226,4,2789,6,0,0,4,4,9,0,4,5,18,222,262,0,3,0,6,0,0,0,3,0,24,24,69,2719,458,65,1164,290,786,123,655,136,2311,265,8979
SED10051,8,49,0,1266,7,0,6,3,0,4,4,0,5,22,224,275,11,0,6,0,0,0,0,5,4,40,50,108,1878,389,82,933,326,719,161,545,174,2501,312,8023
SED10052,3,85,0,1152,6,4,0,0,7,4,4,0,5,27,165,221,9,3,4,3,0,0,0,0,0,47,34,98,1595,389,85,794,291,637,149,571,159,3224,233,8118
SED10053,10,59,0,1411,16,3,4,10,3,9,0,7,3,10,336,408,14,4,3,4,0,0,0,3,0,32,56,126,2640,420,81,1282,195,852,89,610,113,2438,429,9152
SED10054,0,16,0,207,0,0,0,0,3,4,0,3,7,17,133,178,0,0,3,0,0,5,0,5,0,17,63,101,931,170,89,542,263,744,122,360,176,1975,244,5616
SED10055,5,32,0,611,3,4,3,0,0,9,0,0,6,16,147,190,8,0,5,0,0,4,4,0,5,50,38,112,1402,252,97,713,300,765,104,434,179,2169,212,6633
SED10056,8,55,4,534,8,4,4,7,3,18,0,10,0,42,339,450,30,7,11,7,0,6,5,3,8,110,117,297,2111,463,106,1487,158,805,88,689,116,3381,545,9942
SED10057,3,63,0,375,7,8,6,8,0,12,3,10,4,49,344,444,4,3,8,3,0,7,3,3,0,155,95,285,1000,489,78,962,126,625,101,874,146,5713,541,10645
SED10058,15,82,0,1270,6,5,0,5,4,5,3,0,4,18,338,379,5,0,0,4,0,0,0,7,0,30,39,88,2187,559,62,1388,193,667,111,644,108,2821,404,9134
SED10059,7,23,0,3197,8,0,3,0,4,7,0,0,5,9,285,332,5,0,6,0,0,0,0,0,0,10,35,57,3906,412,122,1399,389,1024,199,495,131,1244,351,9662
SED10060,24,428,4,4426,12,0,0,9,4,4,4,5,0,16,281,341,0,0,5,0,5,0,0,0,3,27,22,78,3833,518,76,1257,343,1221,147,803,130,2404,334,11051
SED10061,5,27,5,509,9,3,0,6,0,18,3,5,13,37,296,397,15,3,0,12,4,6,0,0,4,71,66,187,1871,447,86,1365,124,686,87,650,114,3035,436,8899
SED10062,7,69,5,876,5,0,3,0,0,3,0,4,4,22,155,193,3,0,0,0,5,0,4,3,0,37,45,94,1188,290,111,623,269,597,138,526,215,3045,229,7233
SED10063,3,45,6,697,9,3,0,6,6,7,0,10,0,27,311,380,9,4,9,3,0,0,0,4,5,68,48,145,1947,401,52,1286,118,771,64,609,112,2858,411,8622
SED10064,4,44,0,304,0,3,0,3,0,3,3,16,10,30,287,363,11,7,16,3,0,3,0,3,0,88,74,215,1051,597,85,1047,109,668,87,911,174,4537,438,9698
SED10065,0,32,5,1098,10,0,9,3,3,4,0,0,11,14,299,351,13,0,4,0,5,0,0,0,0,26,58,106,2380,455,210,1061,425,1110,221,610,251,2749,401,9867
SED10066,7,28,0,553,8,0,4,3,0,5,3,3,3,33,185,257,3,0,0,0,0,3,0,4,0,41,41,99,1582,311,119,953,377,766,147,485,165,2629,275,7802
SED10067,8,283,3,1756,5,0,4,4,9,5,4,3,3,33,214,279,5,0,3,7,0,0,0,5,3,45,35,103,1280,514,77,907,196,685,143,794,148,3446,275,8469
SED10068,3,66,5,543,3,4,4,9,0,5,0,8,6,42,308,388,7,5,0,7,0,3,0,0,0,91,62,179,1324,563,60,1084,116,660,96,889,141,6352,438,11715
SED10069,12,82,0,543,4,0,3,8,3,3,3,5,6,38,309,380,8,4,7,9,0,3,0,8,0,98,74,208,1044,431,83,1049,156,752,112,850,158,5411,440,10490
SED10070,3,10,0,338,3,0,10,0,4,0,0,4,0,18,129,175,3,0,5,5,0,0,0,5,3,55,47,125,875,165,105,431,202,651,111,412,192,2980,216,6338
SED10071,7,17,3,1043,3,0,5,3,9,3,0,4,4,15,159,203,12,0,6,0,0,5,0,0,4,20,43,86,2242,256,137,825,426,903,166,401,182,2143,230,7915
SED10072,3,47,5,1198,9,6,7,0,9,8,0,0,0,15,232,302,5,0,6,3,4,3,0,7,6,47,69,145,2338,563,154,1079,407,962,194,686,213,3020,362,9978
SED10073,6,44,5,1412,4,3,6,6,9,9,4,3,4,11,277,335,3,0,4,5,0,0,0,5,4,33,66,117,2645,448,129,1149,400,1133,189,718,212,3102,408,10536
SED10074,6,20,0,705,0,0,0,4,0,3,6,4,13,20,160,212,4,0,4,0,0,0,0,0,4,37,36,99,1438,253,92,696,337,867,152,450,203,2834,226,7547
SED10075,5,38,4,476,0,0,4,3,0,4,0,8,5,34,223,285,0,0,0,0,3,0,0,0,3,54,69,141,1306,313,93,990,302,748,161,596,213,4318,347,9405
SED10076,4,76,0,478,0,0,3,5,0,8,3,3,0,50,306,381,3,4,4,5,0,3,0,0,7,95,68,186,1058,532,72,1021,135,653,112,829,166,5752,482,10812
SED10077,0,66,4,1202,3,0,7,11,4,12,0,3,7,15,269,331,5,5,3,0,3,0,0,0,0,23,57,95,2103,602,182,1142,329,1042,213,737,249,2801,381,9780
SED10078,5,18,3,1725,5,0,3,0,6,3,5,4,4,17,227,275,4,0,5,5,6,0,0,0,7,32,32,86,2820,419,94,1173,337,783,170,473,160,1998,308,8738
SED10079,10,49,0,480,3,0,0,0,3,10,3,3,4,31,238,294,0,5,0,0,0,0,4,0,0,82,64,163,1029,337,61,909,200,689,106,642,167,4714,358,9217
SED10080,24,231,4,4931,10,0,3,4,9,15,3,5,6,14,392,461,14,0,9,3,0,4,0,3,0,22,47,106,4611,752,231,1521,492,1474,294,988,227,2053,465,13106
SED10081,5,26,3,538,13,0,0,4,0,12,3,5,0,25,318,384,12,6,4,5,0,0,0,4,0,68,64,169,2023,373,60,1248,147,747,76,569,115,3004,457,8807
SED10082,6,104,0,981,0,8,3,6,3,0,0,6,5,32,215,271,6,4,0,0,0,3,0,4,6,62,43,132,1024,434,77,867,245,664,136,713,183,4348,319,9018
SED10083,12,46,0,497,0,0,0,0,3,6,6,8,3,31,194,246,4,0,0,3,0,0,0,5,3,50,40,107,1201,368,75,872,261,603,152,552,155,3373,274,7885
SED10084,5,64,0,496,8,6,0,4,0,8,3,8,5,43,315,396,5,3,3,3,0,5,0,0,0,90,81,193,1079,534,67,1121,140,656,140,789,147,4755,467,9904
SED10085,12,42,0,717,7,5,5,5,3,13,3,15,4,26,354,437,12,3,15,8,4,5,0,0,0,54,59,156,1799,389,94,1236,163,893,97,624,154,3123,476,9051
SED10086,20,403,8,3709,10,4,4,6,5,9,0,3,3,25,248,311,3,3,6,9,5,5,0,7,6,41,46,137,2787,540,100,1140,250,898,122,768,135,2050,328,9118
SED10087,0,55,0,558,6,0,4,3,7,3,0,9,5,36,348,413,12,3,5,5,0,5,0,3,4,62,61,160,1910,370,78,1320,127,728,70,603,103,2683,445,8442
SED10088,5,73,0,1237,10,0,7,0,3,9,3,5,4,21,160,223,5,5,6,0,0,3,0,0,0,36,35,90,1690,405,80,949,268,621,127,599,125,2580,229,7681
SED10089,0,21,0,539,4,0,0,3,5,0,3,7,4,24,231,284,0,0,10,4,0,0,0,0,3,37,52,100,1688,426,58,1236,160,646,105,589,99,2977,319,8304
SED10090,9,183,5,2515,0,0,9,0,4,3,0,4,3,14,218,258,9,0,0,0,5,0,0,4,0,25,32,74,2412,396,76,964,244,887,114,665,128,2605,275,8765
SED10091,15,88,0,888,7,0,0,3,3,8,8,10,3,31,252,334,4,5,11,6,4,0,0,5,4,66,44,149,1490,414,94,1156,264,831,136,698,194,3696,345,9313
SED10092,7,48,0,689,0,3,0,4,3,7,3,0,9,25,199,254,3,3,9,0,0,3,0,4,0,56,52,134,1484,393,104,1055,301,834,179,642,178,3664,300,9132
SED10093,6,31,0,398,6,3,0,4,3,6,5,4,0,35,240,313,3,0,5,3,4,0,0,5,0,59,45,133,1194,319,104,887,251,718,139,516,194,3297,332,7956
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
