SED_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
SED10048,8,0,0,0,3460,3466,103,5,4,0,3460,3573,3084,123,106,6,4399,7717,6856,289,319,6,1729,9208,4571,331,530,39,1063,6529,4075,278,676,108,579,5716,2869,197,488,214,206,3975,1126,55,185,212,66,1642,215,11,25,122,16,383,22890,1301,2337,702,14980,42211,8,0,0,0,3245,3262,255,19,3,5,3088,3368,4920,244,193,11,3649,9018,6814,411,509,39,1545,9323,4161,421,828,143,928,6484,3759,355,1024,421,469,6026,2269,205,769,805,215,4256,721,36,265,772,57,1850,112,9,58,517,28,716,23016,1702,3647,2712,13224,44300,17,0,0,4,6704,6728,356,28,8,5,6545,6940,7999,372,299,13,8047,16732,13665,708,833,46,3282,18530,8733,755,1357,176,1993,13009,7836,634,1702,529,1047,11749,5134,407,1257,1015,421,8227,1843,95,451,978,125,3493,326,21,80,637,38,1104,45912,3005,5984,3412,28200,86510
SED10049,5,0,0,0,2822,2830,70,4,5,0,2641,2720,2033,133,125,0,3965,6251,3455,278,387,11,1719,5852,3143,321,640,35,1133,5272,3062,227,691,94,645,4713,2772,135,525,196,263,3887,1440,45,188,236,71,1984,301,8,26,179,16,525,16275,1146,2588,750,13279,34033,0,0,0,0,2738,2739,111,12,4,0,2627,2755,2694,214,184,19,3581,6687,3584,418,553,39,1600,6193,3289,376,964,102,980,5717,3062,297,1088,293,485,5226,2520,153,761,650,209,4292,1087,40,286,873,69,2354,156,0,45,727,31,962,16502,1518,3881,2698,12327,36923,7,0,0,0,5562,5568,177,14,8,0,5271,5471,4723,348,309,17,7552,12943,7036,695,946,46,3316,12042,6430,699,1604,139,2116,10990,6121,527,1776,383,1132,9936,5289,289,1283,843,473,8181,2529,83,471,1105,143,4334,463,7,74,906,43,1494,32776,2668,6474,3446,25602,70959
SED10050,0,0,0,0,2365,2364,30,3,0,0,2004,2042,1068,23,55,5,4582,5731,3526,133,313,6,2178,6159,4234,246,577,18,1165,6232,3320,161,644,53,667,4847,2107,84,441,92,323,3049,1267,43,213,150,120,1789,353,11,43,175,31,609,15909,704,2282,500,13431,32818,0,0,0,0,2332,2333,47,3,5,0,1969,2019,1584,44,105,3,4668,6412,3933,168,408,14,2012,6533,4283,252,830,69,1101,6527,3096,195,827,148,579,4839,1929,87,649,359,284,3302,911,37,326,658,87,2017,182,4,89,623,52,948,15963,781,3232,1869,13094,34937,0,0,0,0,4700,4704,75,8,7,0,3973,4059,2656,69,159,4,9255,12140,7459,296,720,18,4192,12692,8518,495,1401,86,2266,12759,6424,355,1466,199,1242,9690,4035,172,1090,445,612,6353,2175,81,534,805,209,3803,534,18,131,796,87,1558,31867,1484,5516,2363,26525,67759
SED10051,5,0,0,0,2382,2387,37,0,0,0,2699,2742,1415,78,74,4,4966,6532,3683,130,315,10,2378,6513,3622,260,548,24,1447,5910,3048,194,660,58,973,4930,2275,184,530,129,458,3574,1465,65,269,228,197,2229,476,13,46,227,48,818,16029,933,2442,682,15556,35648,0,0,0,3,2165,2168,83,3,0,0,2529,2615,1809,79,112,4,4466,6481,4010,233,423,24,1952,6639,3656,304,789,90,1233,6077,2850,225,903,254,768,4999,2106,206,767,594,410,4082,1091,54,408,1017,168,2744,190,16,95,942,65,1304,15796,1125,3499,2918,13764,37106,7,0,3,3,4551,4565,117,4,0,0,5227,5353,3228,156,191,10,9432,13012,7692,359,742,33,4335,13151,7284,567,1342,109,2686,11980,5896,421,1565,309,1745,9937,4381,390,1292,723,871,7659,2561,124,673,1243,369,4978,666,35,144,1165,113,2118,31828,2056,5948,3599,29320,72752
SED10052,3,0,0,0,2352,2360,30,6,0,0,2205,2240,1333,36,68,4,3163,4607,3575,139,254,7,1264,5240,3580,210,517,30,953,5290,3195,183,556,66,614,4622,2793,128,417,141,267,3744,1807,58,171,236,88,2361,619,19,42,300,22,1000,16944,777,2034,783,10934,31461,0,0,0,0,2275,2278,47,3,0,0,1986,2044,1830,62,97,0,2753,4742,3917,215,357,24,1134,5638,3660,259,786,74,781,5561,3240,179,886,219,465,4991,2584,145,694,505,226,4159,1460,44,386,1016,68,2981,344,13,92,1143,28,1614,17073,916,3301,2994,9723,34002,4,0,0,0,4628,4634,80,3,0,0,4196,4288,3160,100,167,9,5917,9352,7490,348,613,32,2395,10881,7240,468,1309,104,1736,10857,6435,368,1444,285,1083,9612,5377,277,1117,649,491,7904,3268,97,560,1257,160,5344,969,27,131,1441,49,2612,34017,1690,5331,3775,20652,65469
SED10053,0,0,0,0,2412,2414,41,0,3,5,2326,2370,1965,58,105,3,3917,6058,3475,177,306,13,1727,5701,3715,266,673,31,1394,6080,3523,272,921,88,953,5763,2571,193,676,165,387,3986,1232,68,228,233,102,1858,294,9,48,143,28,518,16807,1055,2959,680,13250,34750,3,0,0,0,2216,2224,103,11,0,0,2073,2184,2553,114,128,9,3306,6098,3564,254,394,30,1535,5776,3818,334,816,82,1081,6133,3297,234,977,271,669,5446,2226,114,670,501,240,3747,921,47,230,685,85,1971,111,12,43,553,24,736,16592,1123,3257,2129,11220,34315,3,0,3,0,4633,4638,142,12,5,5,4397,4558,4510,170,235,13,7224,12156,7044,432,697,44,3264,11480,7528,604,1488,121,2472,12213,6819,513,1904,360,1621,11212,4792,304,1348,661,627,7731,2152,117,457,916,182,3825,404,22,85,694,45,1253,33397,2175,6212,2809,24470,69060
SED10054,7,0,0,3,3354,3363,90,9,0,0,3433,3533,2127,135,97,6,4007,6369,4472,247,259,15,1614,6603,3897,310,490,39,1052,5784,3510,276,524,98,621,5026,2288,182,339,208,177,3194,905,70,136,180,50,1336,193,9,28,123,17,358,17484,1236,1862,667,14316,35563,3,0,0,0,3159,3166,202,20,8,0,3004,3231,3220,201,156,13,3358,6954,4570,340,430,46,1404,6788,3813,379,701,127,930,5957,3222,344,766,402,507,5236,1900,176,541,797,180,3597,518,45,190,725,70,1544,100,9,59,608,38,806,17544,1520,2848,2714,12654,37286,12,4,0,3,6516,6530,286,29,4,0,6435,6761,5345,339,255,15,7366,13321,9043,589,683,61,3018,13392,7709,683,1196,166,1984,11739,6725,627,1285,501,1129,10265,4194,359,880,1010,353,6789,1425,107,322,907,119,2881,288,12,83,724,52,1162,35026,2750,4712,3382,26969,72849
SED10055,0,0,0,0,3263,3263,51,0,5,0,2997,3056,1946,96,69,0,3482,5589,4168,244,319,9,1280,6012,4182,262,473,30,733,5678,4084,233,503,64,368,5249,2705,167,281,151,106,3401,926,36,73,149,31,1216,159,10,13,81,0,269,18209,1055,1732,482,12265,33740,0,0,0,0,3135,3136,130,14,0,0,2681,2825,2712,169,129,13,2836,5861,4522,328,431,28,1096,6400,4328,318,752,103,601,6101,3852,256,746,276,286,5411,2160,143,404,519,102,3320,570,23,117,524,32,1284,66,6,18,346,7,441,18333,1253,2602,1812,10783,34779,0,0,0,0,6396,6400,181,14,7,0,5678,5882,4662,265,199,17,6317,11451,8687,571,744,32,2375,12416,8510,577,1225,132,1336,11784,7934,491,1245,342,652,10663,4861,310,684,667,209,6727,1497,61,191,678,60,2498,224,14,35,424,12,711,36543,2309,4332,2290,23039,68518
SED10056,0,0,0,0,2641,2641,56,0,0,0,2132,2190,1659,70,56,6,3373,5166,2824,183,213,9,1416,4641,3216,290,560,40,1163,5272,3723,310,812,102,932,5880,3484,242,831,287,452,5298,1989,90,292,373,138,2881,570,25,32,299,45,966,17523,1216,2799,1121,12287,34944,4,0,3,0,2471,2482,116,7,5,0,1893,2015,2061,130,100,17,2807,5111,2948,215,332,40,1248,4781,3297,317,647,117,904,5286,3843,318,872,337,553,5916,3148,166,668,746,216,4950,1596,43,230,1201,55,3129,238,5,48,1105,27,1420,17251,1199,2901,3563,10181,35089,3,0,3,4,5111,5124,174,10,3,0,4024,4210,3720,197,156,27,6184,10279,5769,403,543,51,2663,9432,6511,610,1209,157,2070,10555,7569,620,1681,440,1486,11797,6637,406,1505,1031,669,10242,3581,133,525,1573,195,6005,811,26,83,1401,68,2392,34776,2416,5697,4678,22468,70033
SED10057,0,0,0,0,1925,1925,42,4,4,0,1459,1503,754,58,53,4,2058,2926,1524,156,205,3,1317,3201,2097,269,517,24,1236,4139,3018,322,1047,107,1028,5531,4090,315,1195,282,565,6438,2579,144,524,459,174,3884,619,24,106,408,40,1196,14713,1294,3651,1294,9788,30747,0,0,0,0,1830,1835,72,4,0,0,1271,1338,1013,129,99,5,2067,3309,1791,227,306,27,1268,3612,2258,309,771,97,1027,4459,3418,337,1360,359,723,6200,3900,276,1259,861,341,6640,1940,65,526,1409,95,4037,352,8,123,1347,41,1875,14745,1353,4435,4110,8665,33308,0,0,0,0,3756,3756,110,9,4,0,2727,2849,1765,184,146,7,4126,6233,3308,378,512,29,2581,6816,4354,577,1288,124,2261,8601,6436,662,2406,468,1751,11726,7986,591,2456,1143,901,13079,4520,216,1054,1863,273,7924,978,36,224,1758,76,3075,29458,2650,8087,5402,18452,64054
SED10058,0,0,0,0,1841,1848,39,0,0,3,2988,3029,1163,61,78,3,5387,6685,2524,176,330,11,2165,5205,2363,258,632,36,1583,4870,2571,227,864,91,1117,4871,2365,181,779,165,515,4011,1192,70,311,244,158,1969,332,10,50,228,42,663,12544,984,3040,780,15792,33143,0,0,0,0,1801,1804,65,6,3,5,3322,3392,1590,112,140,0,4895,6745,2634,239,439,15,1832,5169,2532,300,882,80,1238,5036,2610,257,1137,242,811,5067,2132,142,987,562,362,4183,905,47,416,835,107,2307,158,11,112,885,57,1216,12625,1111,4124,2623,14429,34906,0,0,0,0,3643,3652,103,6,3,9,6307,6420,2752,171,218,12,10277,13432,5165,412,769,35,4004,10377,4892,563,1516,112,2821,9899,5186,487,2003,336,1921,9934,4495,327,1769,721,877,8185,2092,117,728,1077,269,4280,486,16,161,1108,97,1877,25168,2094,7164,3406,30218,68054
SED10059,0,0,0,0,1396,1393,30,0,0,0,4068,4102,1217,54,144,3,9949,11365,2505,165,359,12,4226,7274,1984,200,565,23,2762,5537,1363,163,673,48,1896,4141,896,139,501,76,878,2486,548,51,215,88,306,1210,193,12,37,89,62,388,8733,787,2494,340,25539,37889,0,0,0,0,1553,1553,45,3,3,0,4689,4741,1492,92,176,4,9156,10912,2436,173,378,11,3084,6083,1834,192,623,45,1789,4482,1193,134,752,156,1025,3264,771,95,579,295,475,2215,402,38,269,439,128,1272,72,11,76,365,41,560,8248,733,2852,1322,21933,35089,0,0,0,0,2948,2946,75,5,3,0,8759,8842,2711,142,316,6,19101,22274,4946,336,738,21,7308,13360,3811,395,1188,73,4543,10020,2558,296,1425,202,2917,7405,1670,235,1079,370,1353,4704,949,93,486,532,434,2487,265,19,108,452,103,954,16985,1519,5344,1664,47476,72986
SED10060,0,0,0,0,1566,1566,23,4,0,0,1817,1839,1493,43,74,4,5199,6817,3283,171,332,8,2268,6063,2916,219,550,16,1109,4806,2694,181,671,46,675,4266,2351,95,503,93,373,3427,1598,42,257,170,218,2284,401,15,46,182,49,694,14758,761,2444,521,13276,31750,0,0,0,0,1478,1476,35,0,3,0,2066,2106,1972,67,147,3,5654,7840,3477,185,528,17,2505,6712,3058,221,824,61,1436,5607,2656,192,1044,171,828,4891,2252,112,943,478,511,4288,1184,47,496,819,284,2828,188,5,97,684,137,1109,14815,839,4087,2228,14885,36855,0,0,0,0,3044,3048,54,0,8,0,3879,3939,3465,108,217,9,10858,14653,6759,354,859,28,4773,12771,5972,441,1383,79,2544,10411,5353,374,1719,213,1502,9161,4607,204,1453,568,885,7710,2782,91,759,988,499,5110,590,23,151,864,184,1805,29570,1597,6530,2749,28159,68609
SED10061,0,3,0,0,2450,2457,75,5,0,0,2339,2424,1318,74,58,0,3043,4488,2236,177,228,7,1472,4124,2566,235,485,18,1249,4558,3055,296,814,108,1061,5338,2956,207,755,239,457,4617,1797,106,284,400,180,2766,433,20,37,225,22,745,14442,1131,2654,1010,12273,31515,9,3,0,6,2724,2740,116,4,0,6,2260,2387,1636,153,88,16,2827,4718,2325,212,290,51,1457,4341,2840,264,655,103,1076,4943,3134,322,940,293,752,5441,2682,198,746,681,327,4633,1411,59,301,1134,119,3023,205,6,62,929,38,1237,14353,1228,3087,3204,11583,33455,7,7,0,8,5171,5195,191,13,0,6,4602,4807,2951,229,149,14,5867,9207,4562,398,526,53,2929,8466,5412,500,1138,120,2323,9502,6189,616,1752,402,1823,10782,5635,410,1497,919,780,9251,3207,167,584,1533,298,5787,637,27,101,1153,62,1980,28799,2359,5748,4213,23849,64966
SED10062,0,0,0,0,2425,2425,74,3,0,0,2525,2603,1693,41,57,3,3109,4899,3591,136,204,7,1105,5037,3614,196,416,26,789,5035,3587,155,548,62,579,4938,2783,109,407,142,284,3730,1558,62,174,237,112,2140,536,11,41,241,35,862,17432,715,1860,728,10957,31682,0,0,0,0,2229,2230,154,10,8,0,2298,2469,2152,83,98,4,2462,4796,3932,176,352,10,963,5442,3811,269,704,61,707,5564,3512,223,856,227,471,5294,2583,129,592,534,258,4090,1146,55,287,958,98,2543,265,3,103,1101,38,1512,17552,953,3004,2896,9529,33932,0,0,0,0,4654,4658,224,12,7,0,4823,5070,3845,122,154,5,5569,9694,7523,316,559,23,2068,10482,7426,464,1123,90,1498,10594,7097,381,1411,289,1052,10233,5364,241,1003,673,542,7822,2704,114,458,1200,209,4680,802,16,141,1343,70,2377,34977,1665,4859,3623,20487,65612
SED10063,0,0,0,0,2580,2585,65,4,0,0,2106,2182,1578,92,92,4,2855,4621,2648,159,279,15,1486,4583,2845,234,510,28,1109,4730,2916,256,774,100,790,4835,2793,186,625,208,425,4243,1629,76,279,310,147,2438,409,13,51,296,39,802,14885,1024,2607,962,11541,31015,3,0,0,7,2359,2370,115,9,7,0,1991,2123,1974,140,104,12,2813,5044,2906,278,382,29,1405,4992,2897,290,744,71,950,4951,3018,275,913,285,564,5064,2590,150,721,637,259,4367,1220,58,293,1094,112,2779,214,12,64,961,42,1300,14943,1210,3243,3094,10498,32982,4,0,0,6,4938,4954,183,20,8,0,4092,4305,3549,233,195,12,5668,9663,5552,433,659,42,2888,9573,5740,527,1258,97,2063,9684,5936,530,1689,384,1358,9896,5382,337,1352,848,685,8607,2851,133,569,1404,259,5219,625,20,114,1260,84,2104,29827,2234,5848,4058,22039,63999
SED10064,9,0,0,0,2177,2184,42,3,4,0,1587,1640,868,61,36,3,2601,3562,1617,202,218,7,1599,3645,2089,248,568,37,1464,4399,2991,361,1088,119,1294,5861,3653,340,1209,311,675,6191,1992,102,489,399,164,3151,499,8,75,305,45,939,13760,1334,3679,1187,11609,31571,0,0,0,0,2058,2063,67,8,0,0,1429,1505,1126,130,99,6,2264,3624,1772,254,336,28,1455,3842,2366,364,779,110,1239,4855,3341,370,1319,379,1028,6442,3234,238,1173,829,464,5939,1506,66,461,1175,93,3300,247,15,91,1024,35,1410,13658,1439,4258,3550,10073,32983,7,0,0,0,4234,4245,111,12,8,0,3015,3147,1986,190,137,11,4868,7186,3387,452,551,29,3057,7480,4458,615,1338,143,2701,9261,6340,730,2407,501,2328,12309,6890,580,2382,1140,1135,12129,3497,169,953,1576,258,6452,747,21,166,1331,78,2346,27421,2774,7943,4734,21685,64553
SED10065,9,0,0,0,2517,2522,173,7,8,0,3869,4059,4549,139,185,4,6707,11585,7731,277,534,9,2121,10679,3905,265,618,32,1201,6012,3427,231,808,63,816,5347,2421,171,529,120,387,3637,1200,74,181,189,109,1749,400,12,56,194,16,678,23810,1177,2913,624,17750,46270,4,0,0,0,2240,2246,400,28,9,0,3194,3632,6061,213,276,9,4594,11152,6836,367,663,40,1711,9619,3840,314,1021,92,1053,6324,3186,286,1131,356,619,5579,2124,147,671,618,306,3865,871,39,238,768,100,2021,195,9,59,652,30,938,23519,1406,4073,2531,13841,45370,12,0,0,0,4758,4771,573,37,13,0,7067,7693,10612,353,459,14,11299,22740,14567,646,1201,49,3830,20294,7742,581,1635,125,2252,12332,6612,517,1934,423,1435,10927,4547,323,1206,736,691,7498,2070,110,419,953,213,3767,593,19,119,849,45,1622,47325,2583,6985,3159,31597,91643
SED10066,3,0,3,3,2517,2522,73,3,9,0,2876,2957,1731,126,90,0,4210,6155,3314,278,336,12,1864,5811,2823,319,664,23,1248,5079,2589,246,696,78,709,4312,2405,167,545,208,256,3578,1279,63,218,303,73,1930,324,16,34,170,12,553,14536,1210,2582,801,13764,32897,6,0,0,4,2373,2386,146,13,0,0,2817,2973,2304,178,151,7,3891,6536,3419,363,490,33,1694,5997,2811,385,888,102,1092,5283,2594,294,1072,323,511,4792,2209,187,882,661,190,4120,937,43,329,939,61,2307,136,6,95,763,24,1021,14564,1475,3913,2826,12644,35419,10,0,4,3,4890,4910,216,18,3,0,5689,5931,4036,300,241,13,8098,12689,6735,643,822,46,3555,11803,5640,706,1545,124,2336,10361,5180,541,1768,402,1216,9114,4614,349,1426,867,443,7696,2215,109,546,1236,130,4237,457,24,128,935,34,1577,29101,2692,6492,3622,26413,68318
SED10067,0,0,0,0,2412,2407,8,0,0,0,1957,1972,763,18,24,0,2312,3117,2657,104,185,6,987,3939,3550,221,521,26,900,5222,3590,173,703,67,615,5150,3118,114,588,151,345,4322,2090,62,324,257,105,2831,589,5,76,346,25,1033,16372,695,2422,858,9656,29999,0,0,0,0,2252,2252,30,0,0,3,1732,1768,1136,43,38,0,1796,3011,3007,159,304,10,1034,4506,3834,264,752,68,749,5660,3570,208,960,215,505,5459,2908,116,878,512,238,4649,1608,51,445,958,96,3155,304,7,130,1260,46,1742,16387,841,3512,3014,8448,32203,0,0,0,0,4663,4662,38,0,3,3,3689,3739,1898,55,65,7,4104,6134,5665,263,487,18,2018,8443,7381,484,1275,90,1650,10881,7163,373,1670,280,1127,10608,6019,236,1467,659,589,8967,3702,111,761,1210,204,5986,891,12,205,1604,65,2778,32759,1534,5934,3874,18105,62205
SED10068,0,0,0,3,2296,2303,31,0,0,0,1721,1754,874,54,45,3,2279,3255,2070,162,224,5,1275,3739,2565,263,589,36,1055,4503,3183,278,958,88,833,5340,4317,270,1080,290,404,6349,2816,115,493,441,148,4008,773,20,88,411,30,1323,16633,1149,3477,1272,10047,32580,0,0,0,0,2179,2182,42,7,0,0,1682,1742,1198,79,96,5,2102,3485,2309,297,358,28,1152,4142,2797,360,904,103,959,5113,3598,349,1313,315,689,6262,4107,240,1246,753,328,6680,2228,67,540,1483,146,4467,384,10,131,1340,40,1913,16665,1413,4598,4032,9274,35986,0,0,0,5,4476,4487,74,7,0,4,3407,3494,2080,131,146,8,4383,6740,4377,456,581,37,2425,7875,5363,620,1491,134,2016,9623,6782,628,2273,400,1522,11604,8420,506,2328,1045,733,13034,5051,176,1036,1919,298,8476,1162,30,220,1753,68,3233,33304,2558,8070,5308,19327,68567
SED10069,0,0,0,0,2306,2311,36,0,0,0,1792,1839,913,66,61,4,2350,3402,1966,177,227,10,1306,3682,2469,254,602,47,1170,4546,3372,274,932,101,813,5492,3959,238,915,251,338,5701,2514,99,402,395,96,3497,534,4,44,268,15,862,15771,1112,3180,1076,10189,31327,0,0,0,0,2031,2035,72,5,0,0,1631,1719,1224,100,87,9,2025,3458,2221,251,350,24,1107,3951,2729,324,803,94,883,4832,3622,286,1105,281,519,5816,3843,185,991,736,228,5983,1875,58,418,1132,93,3566,266,8,94,854,20,1241,15849,1212,3853,3135,8538,32594,6,0,0,0,4339,4342,115,8,0,5,3420,3549,2143,172,154,16,4376,6855,4183,428,576,37,2415,7634,5198,575,1407,146,2047,9372,6993,561,2042,385,1333,11307,7801,420,1907,986,568,11681,4385,152,815,1522,185,7066,802,10,138,1115,38,2101,31618,2331,7030,4211,18723,63917
SED10070,0,0,0,0,2682,2688,59,0,0,0,2802,2858,2050,75,85,5,3648,5871,4912,213,248,4,1338,6713,3845,235,459,27,844,5408,3399,241,494,60,547,4750,2935,167,363,167,226,3853,1615,69,150,245,76,2157,413,12,24,247,31,722,19229,1006,1828,759,12186,35006,3,0,0,0,2578,2585,213,6,6,0,2290,2515,3111,135,151,4,2403,5800,5003,289,406,52,990,6740,3564,278,666,101,706,5313,3281,266,688,346,454,5032,2654,184,530,808,215,4395,1077,54,209,1033,52,2426,150,5,42,818,31,1040,19042,1211,2697,3170,9721,35843,6,0,4,4,5257,5269,271,6,6,0,5087,5370,5161,217,234,12,6052,11674,9916,494,652,55,2327,13453,7400,512,1126,131,1554,10721,6676,506,1189,408,998,9779,5587,351,889,969,446,8241,2687,126,359,1277,132,4582,560,13,70,1067,62,1766,38277,2222,4523,3924,21907,70856
SED10071,3,0,0,0,3966,3970,97,8,0,0,3774,3881,3673,102,115,7,4609,8507,10345,241,395,15,1570,12567,6205,313,515,38,758,7830,3743,185,418,68,332,4741,2436,109,265,111,101,3022,892,38,87,154,29,1195,158,4,14,95,4,275,27559,997,1807,485,15141,45985,5,0,0,5,3619,3627,202,12,0,0,3368,3589,5492,137,162,12,3444,9250,10141,362,585,42,1157,12287,5445,394,887,127,644,7491,3403,222,758,314,294,4989,1993,130,464,658,100,3354,535,30,169,573,23,1329,56,3,29,311,11,411,27280,1288,3068,2038,12649,46329,8,0,0,5,7584,7599,304,23,5,7,7133,7467,9168,246,287,15,8051,17759,20485,601,978,57,2732,24854,11652,707,1404,159,1396,15319,7141,401,1176,383,624,9724,4439,235,730,770,198,6375,1433,62,255,726,49,2525,214,3,47,410,12,683,54837,2284,4870,2527,27793,92315
SED10072,5,0,0,0,2087,2103,148,5,3,0,3408,3567,3211,112,186,3,6037,9552,4346,244,453,6,2220,7273,3263,277,653,33,1289,5516,2880,259,724,45,818,4731,2399,186,490,145,396,3622,1584,93,203,240,172,2293,597,10,44,285,42,972,18440,1190,2760,765,16473,39622,6,0,0,0,2012,2015,340,29,15,0,2836,3212,3903,179,268,10,5209,9565,4157,296,571,27,1893,6946,3425,324,859,91,1111,5808,2789,257,1049,281,652,5024,2142,182,681,583,317,3905,1190,40,323,1060,112,2729,250,12,72,916,51,1302,18198,1309,3846,2967,14195,40518,18,0,0,0,4100,4111,489,31,21,0,6244,6780,7114,292,452,13,11248,19118,8505,535,1029,35,4115,14220,6690,599,1512,122,2404,11329,5662,517,1780,333,1465,9756,4542,370,1171,734,719,7528,2778,135,531,1300,284,5020,843,30,118,1199,89,2277,36638,2505,6606,3728,30660,80140
SED10073,8,0,0,0,2317,2325,62,0,6,0,3478,3550,3182,69,124,6,5979,9353,5729,213,433,7,1986,8375,3684,197,485,19,1042,5430,3501,175,595,53,777,5094,2819,126,415,107,373,3837,1423,58,166,182,117,1951,540,17,37,266,37,898,20941,853,2259,642,16117,40811,0,0,0,0,2082,2090,134,3,3,0,3258,3406,4119,122,195,8,5304,9751,5698,267,599,24,1774,8362,3755,246,774,72,1017,5865,3551,226,920,254,701,5647,2555,129,718,603,407,4409,1073,42,291,895,175,2471,255,7,68,978,87,1402,21137,1044,3571,2840,14811,43399,4,0,0,0,4406,4414,199,4,9,0,6737,6952,7299,186,324,15,11278,19104,11421,482,1031,34,3764,16731,7433,448,1262,94,2059,11295,7051,393,1517,302,1472,10745,5372,256,1127,708,779,8239,2490,103,460,1083,297,4428,797,26,108,1242,132,2301,42077,1897,5836,3477,30924,84212
