SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
106021615,49,18,8,11,14,5,5,0,144,0,0,0,0,0,0,0,0,0,0,0,50,41,63,22,12,15,14,3,4,3,221,68,31,16,0,5,0,0,0,4,0,123,21,85,56,10,5,11,6,5,0,3,211,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,88,63,10,8,11,6,5,0,3,223,0,0,0,0,0,0,0,0,0,0,3,90,120,79,15,14,12,8,5,3,11,344,111,28,15,0,0,0,0,0,0,3,158,24,39,21,0,0,3,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,40,23,0,0,3,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,140,66,38,0,0,7,0,0,0,3,255,143,6,6,0,0,0,4,0,0,0,159,31,17,0,0
106021616,15,0,6,11,10,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,24,20,27,0,6,16,15,6,0,5,107,19,16,3,0,5,0,0,0,0,0,50,11,9,16,3,4,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,13,14,3,4,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,28,26,22,5,7,5,0,0,0,0,100,38,10,5,5,0,0,0,0,0,0,48,10,9,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,45,12,4,5,0,0,3,0,0,4,75,59,5,5,0,0,0,0,0,0,5,71,14,5,0,0
106021617,23,7,4,4,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,28,16,35,10,5,7,5,0,0,0,99,29,7,14,0,0,0,0,0,0,0,59,7,11,9,0,0,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,36,19,31,0,0,0,3,0,0,3,93,63,9,4,0,0,0,0,0,0,0,79,15,5,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,8,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,76,15,14,0,0,0,0,0,0,0,108,96,4,0,0,0,0,0,0,0,0,110,14,0,0,0
106021618,73,23,22,22,25,0,0,3,234,0,0,0,0,0,0,0,0,0,3,6,74,59,93,24,24,30,26,3,5,10,344,65,32,22,8,0,0,3,0,0,0,130,34,100,79,6,8,11,6,5,0,6,255,3,4,4,0,5,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,38,103,89,6,11,9,7,4,0,6,282,0,0,0,0,0,0,0,0,0,0,0,105,134,107,18,11,13,11,6,0,6,408,118,24,16,4,0,5,0,0,0,0,165,33,44,34,0,0,0,3,0,0,0,111,0,5,8,0,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,46,38,0,4,0,3,4,0,0,124,0,0,0,0,0,0,0,0,0,0,0,150,66,53,4,4,4,3,4,0,0,286,115,7,5,3,0,0,0,0,0,7,135,42,11,8,0
106031119,9,0,5,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,6,14,0,9,5,3,0,0,0,46,22,8,6,0,0,0,0,0,0,0,41,4,8,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,26,19,11,0,0,4,0,0,0,0,62,72,13,4,0,0,0,0,0,0,4,97,5,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,76,18,4,0,0,4,0,0,0,4,116,127,0,5,0,0,0,0,0,0,0,137,20,0,0,0
106031120,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,5,15,0,0,0,0,0,0,0,26,28,0,4,0,0,0,0,0,0,0,40,6,4,5,4,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,27,8,7,4,0,0,0,3,0,0,56,62,8,7,0,0,0,0,0,0,5,79,12,4,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,68,8,4,0,0,3,0,0,0,5,99,126,6,3,0,0,0,0,0,0,5,140,19,0,0,0
106031121,31,8,30,37,23,10,8,3,169,0,0,0,0,0,0,0,0,0,0,0,40,32,49,19,38,38,32,19,11,6,280,82,54,33,0,5,0,12,9,3,6,202,33,34,33,6,13,10,9,7,0,0,140,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,38,35,8,13,10,8,7,0,0,151,0,0,0,0,0,0,0,0,0,0,0,115,96,70,13,16,11,15,13,4,8,352,266,57,25,13,0,4,3,0,4,6,376,39,27,15,0,7,0,0,0,0,0,93,5,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,43,27,14,0,7,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,307,84,42,14,8,3,9,0,0,12,475,477,21,11,3,0,3,0,3,0,14,531,92,8,0,0
106031122,14,0,5,10,10,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,20,22,23,4,9,12,7,0,0,10,113,64,15,14,0,0,9,0,0,0,5,106,15,25,24,0,3,4,0,0,0,0,85,0,4,0,3,0,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,30,26,3,3,9,3,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,82,44,34,5,3,17,3,0,0,8,201,78,7,6,0,0,0,0,0,0,9,94,30,12,5,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,12,4,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,107,17,12,0,0,0,0,0,0,12,148,144,9,0,0,0,0,0,0,0,8,167,29,3,0,0
106031123,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,17,20,13,3,0,0,0,0,0,0,0,35,4,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0,51,40,12,8,0,0,0,0,0,0,4,63,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,47,12,8,0,0,0,0,0,0,4,68,69,3,0,0,0,0,0,0,0,4,79,9,0,0,0
106031124,0,3,8,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,8,9,0,3,0,0,42,8,6,0,0,0,0,0,0,0,0,19,0,7,6,4,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,17,13,7,3,0,4,3,0,0,3,50,28,8,4,0,0,0,5,0,0,0,47,6,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,0,0,0,0,0,57,133,7,5,0,0,0,0,0,0,4,149,14,0,0,0
106031125,8,0,5,5,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,24,18,23,4,5,6,4,0,0,0,81,59,16,25,0,5,7,5,9,0,4,116,16,24,17,0,4,0,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,26,17,0,9,0,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,68,42,39,0,9,3,6,10,0,9,184,138,23,23,0,3,0,0,0,0,5,189,24,16,5,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,18,5,0,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,161,40,22,0,3,0,0,0,0,5,238,199,19,6,0,0,0,0,0,0,8,228,22,3,7,0
106041126,25,0,10,17,11,0,0,0,91,0,0,0,0,0,0,0,0,0,21,21,25,31,46,10,15,21,20,7,0,18,181,40,16,6,3,0,0,3,0,0,4,75,11,40,36,0,5,7,18,0,0,4,128,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,40,36,0,5,7,18,0,0,3,129,0,0,0,0,0,0,0,0,0,20,24,53,62,44,5,5,10,18,0,0,25,229,59,14,12,0,0,0,0,0,0,0,85,27,28,27,0,0,0,7,0,0,0,82,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,29,29,27,0,0,0,7,0,0,3,89,0,0,0,0,0,0,0,0,0,16,16,87,43,33,0,3,0,7,0,0,16,188,83,12,5,0,0,0,0,0,0,3,103,24,0,0,0
106041127,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,6,13,11,5,0,0,53,20,6,11,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,7,11,0,0,0,4,0,4,0,46,25,4,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,39,49,0,5,0,0,0,0,0,0,0,53,5,0,0,0
106041128,18,6,8,18,46,14,9,0,130,0,0,0,0,0,0,0,0,0,0,0,14,17,36,14,10,20,55,17,9,4,196,16,12,13,0,0,0,0,0,0,0,49,5,12,16,6,3,11,22,0,4,0,80,0,0,0,0,0,6,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,16,21,6,3,13,34,0,4,0,105,0,0,0,0,0,0,0,0,0,0,0,17,30,34,6,8,13,34,0,5,0,150,29,3,6,0,0,0,0,0,0,0,35,7,5,7,0,0,0,0,0,0,0,22,6,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,39,11,11,0,3,7,0,0,0,0,73,55,0,0,0,0,0,0,0,0,0,61,6,9,0,0
106041129,13,3,5,3,4,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,14,11,24,10,12,11,9,7,4,3,106,24,12,11,0,0,0,0,0,0,0,51,4,17,3,5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,17,7,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,29,30,8,7,0,0,4,0,0,0,77,41,8,4,0,0,0,0,0,0,0,57,3,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,46,14,6,0,0,0,0,0,0,3,79,93,3,0,0,0,0,0,0,0,0,103,3,0,0,0
107011131,39,3,9,7,3,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,75,37,54,12,10,9,6,4,0,0,216,101,31,19,4,7,5,0,0,0,4,166,52,47,39,7,6,7,8,0,0,0,171,4,3,7,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,52,55,50,7,6,12,11,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,153,83,64,10,15,13,11,0,0,7,360,274,24,6,0,0,0,0,0,0,8,320,107,26,18,0,3,3,0,0,0,0,163,8,3,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,117,27,18,0,3,3,0,0,0,4,179,0,0,0,0,0,0,0,0,0,0,0,389,51,30,6,3,5,0,0,0,17,502,570,7,5,0,0,0,0,0,0,6,590,139,9,4,0
107011132,38,9,10,3,6,4,0,0,108,0,0,0,0,0,0,0,0,0,0,0,54,33,60,14,9,6,7,5,4,4,186,68,14,26,6,0,0,0,0,0,4,115,47,73,106,6,0,8,0,0,0,0,248,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,47,74,103,7,0,8,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,119,92,125,16,3,8,0,0,4,7,370,147,17,6,0,0,0,0,0,0,3,178,73,32,28,8,0,0,0,0,0,0,144,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,78,38,29,8,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,225,48,34,8,3,0,0,0,0,3,328,226,4,3,0,0,0,0,0,0,9,246,85,7,4,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,27,10,14,13,8,5,0,0,109,0,0,0,0,0,0,0,0,0,0,0,67,27,49,9,18,18,11,6,0,0,205,87,32,27,0,0,7,5,4,0,3,158,77,65,35,7,4,3,8,0,0,0,195,0,7,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,71,72,40,6,4,5,8,0,3,0,209,0,0,0,0,0,0,0,0,0,0,0,161,96,68,8,10,8,9,4,3,4,372,157,26,8,0,0,0,0,0,0,6,198,141,13,15,0,0,0,0,0,0,4,176,5,5,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,147,21,19,3,0,0,0,0,0,4,196,0,0,0,0,0,0,0,0,0,0,0,303,40,34,4,0,3,0,0,0,8,393,303,6,3,0,0,0,0,0,0,9,320,211,10,4,0
107011545,67,23,12,10,13,4,3,0,204,0,0,0,0,0,0,0,0,0,0,0,71,56,75,23,13,14,18,4,3,3,277,59,13,5,3,3,0,0,0,0,3,95,138,72,36,7,0,10,0,5,0,0,273,11,17,20,5,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,149,87,59,13,3,14,0,5,0,0,325,0,0,0,0,0,0,0,0,0,0,0,210,103,65,9,3,14,0,5,0,0,418,174,18,7,0,0,0,0,0,0,8,208,211,20,21,0,4,0,4,0,0,6,270,34,12,19,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,257,26,39,0,4,6,0,0,0,5,342,0,0,0,0,0,0,0,0,0,0,0,426,44,45,0,6,9,0,0,0,12,551,274,9,0,0,0,0,0,0,0,9,284,321,9,0,0
107011546,41,6,4,12,23,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,32,29,52,9,4,14,23,6,0,10,185,48,20,12,0,0,0,0,0,0,4,81,46,31,29,4,4,3,5,0,0,0,128,0,0,5,0,0,0,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,47,35,31,6,6,7,9,3,0,0,146,0,0,0,0,0,0,0,0,0,0,0,92,58,42,6,6,7,11,3,3,6,226,91,7,10,0,0,0,0,0,0,0,111,109,18,3,0,0,0,0,0,0,8,140,15,6,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,123,22,13,5,0,4,0,0,0,3,167,0,0,0,0,0,0,0,0,0,0,0,215,29,22,5,0,4,3,0,0,6,275,167,9,3,0,0,0,0,0,0,12,186,217,3,0,0
107011547,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,9,8,0,0,3,4,0,0,0,34,8,3,4,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,3,6,0,0,0,0,0,0,0,35,35,3,3,0,0,0,0,0,0,6,43,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,42,3,3,0,0,0,0,0,0,6,56,86,3,0,0,0,0,0,0,0,3,92,29,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,41,8,10,10,6,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,68,50,72,12,13,17,12,6,0,5,255,89,30,25,4,0,4,0,0,0,0,155,39,49,62,8,3,3,3,0,0,0,168,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,49,62,8,4,9,3,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,136,77,81,7,3,8,5,0,0,6,335,223,17,15,0,0,0,0,0,0,3,260,70,15,11,0,0,0,0,0,0,0,104,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,74,21,13,0,0,0,0,0,0,6,114,0,0,0,0,0,0,0,0,0,0,0,303,40,27,5,0,0,0,0,0,4,379,396,13,0,0,0,0,0,0,0,7,421,86,7,0,0
107031137,10,7,0,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,21,9,17,3,3,3,4,0,0,0,68,25,13,0,0,0,0,0,0,0,0,45,11,16,8,0,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,8,0,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,39,27,7,0,3,0,0,0,0,0,77,75,0,4,0,0,0,0,0,0,0,77,21,6,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,7,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,96,4,10,0,0,0,0,0,0,0,115,189,3,0,0,0,0,0,0,0,3,201,32,3,0,0
107031138,10,4,3,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,18,17,32,10,3,9,5,0,0,0,107,43,31,24,4,5,0,3,3,0,0,117,14,22,18,0,0,0,0,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,22,0,0,0,0,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,61,57,45,3,9,4,9,7,0,3,186,97,30,12,0,0,0,3,0,0,4,147,20,9,6,0,0,0,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,10,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,114,42,18,0,0,0,3,0,0,5,196,206,21,3,0,0,0,0,0,0,7,237,33,0,4,0
