POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA2177,0,0,0,0,0,0,0,5,0,25,55,76,16,6,3,3,0,0,0,0,0,0,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,41,59,21,15,3,0,0,0,0,0,0,7,148,0,0,0,3,9,17,5,0,4,0,0,0,0,0,3,41,0,6,14,5,8,0,0,0,0,0,0,0,0,0,0,34,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,18,44,49,30,8,13,11,7,13,0,10,206,0,0,0,0,8,9,4,16,4,4,0,0,3,0,0,45,0,0,0,8,56,76,45,18,3,0,3,3,0,0,5,220,0,0,0,5,21,7,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
POA2178,0,0,0,0,0,0,3,5,0,50,104,65,10,7,0,0,0,0,3,0,0,0,12,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,10,13,20,10,9,0,0,0,0,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,25,23,6,0,0,0,0,0,0,0,0,0,3,73,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2179,0,0,0,0,0,0,0,7,4,104,159,80,7,3,9,0,0,0,0,3,0,0,27,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,5,21,22,30,25,3,3,3,0,0,0,0,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,43,30,11,6,0,3,0,0,0,0,0,0,3,112,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,11,12,17,3,0,0,0,0,0,0,0,49,0,0,0,0,0,4,13,7,0,0,0,0,0,0,0,27,0,0,0,0,8,25,14,6,0,0,0,0,0,0,5,64,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
POA2190,3,3,0,0,0,0,3,23,3,46,122,100,15,6,15,12,0,3,6,6,0,0,29,358,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,9,72,134,171,48,3,0,7,3,11,7,20,488,0,11,97,831,766,793,474,271,50,31,33,36,39,16,169,3610,0,0,0,8,17,23,9,8,0,0,0,3,0,0,0,67,0,16,14,10,0,0,0,0,0,0,0,0,0,0,0,37,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,17,19,45,69,36,0,7,11,0,9,4,13,232,0,0,0,0,10,69,135,46,8,15,23,13,18,15,12,374,0,0,0,10,19,69,29,21,3,0,3,5,3,0,5,174,0,14,10,3,19,0,3,0,0,0,0,0,0,0,3,48,0,0,0,0,8,8,9,12,0,0,0,0,0,0,4,34
POA2191,3,7,0,0,0,0,0,23,0,21,73,87,9,4,7,0,0,0,3,4,0,3,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,51,85,78,23,4,3,0,4,0,3,6,273,0,8,17,96,65,66,43,14,0,3,0,0,3,0,7,329,0,0,0,9,8,20,3,0,0,0,3,0,0,0,0,39,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,20,23,4,0,0,0,0,0,0,0,79,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,19,0,0,0,5,7,28,19,8,0,3,0,3,3,0,0,73,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
POA2192,0,0,0,0,0,0,0,11,0,34,48,53,13,0,6,4,0,0,3,0,0,0,6,172,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,11,0,0,0,7,42,85,131,48,6,9,11,4,13,3,18,372,0,10,53,148,102,103,58,31,0,3,4,6,0,7,12,528,0,0,0,7,9,20,7,14,0,0,0,0,0,0,3,56,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,11,35,47,39,0,4,9,3,3,0,20,190,0,0,0,0,0,4,11,29,6,20,9,18,25,14,0,133,0,0,0,3,21,69,64,46,3,6,8,8,13,7,6,250,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10
POA2193,0,3,0,0,0,0,0,62,0,53,158,136,12,7,8,0,3,0,0,3,0,0,3,390,0,0,0,0,0,12,19,10,0,0,0,0,0,0,0,41,0,0,0,5,24,7,17,11,0,0,3,0,0,0,0,73,0,4,50,154,73,48,19,0,0,0,0,0,0,0,8,361,0,0,0,4,18,17,19,5,0,9,3,4,11,0,10,91,0,14,18,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,13,0,0,3,6,27,53,59,28,7,3,10,4,3,3,6,213,0,0,0,0,8,3,5,3,0,0,3,5,11,3,0,40,0,0,0,6,31,84,43,39,10,9,19,10,11,13,12,282,0,3,0,3,14,7,0,3,0,0,0,0,0,0,0,35,0,0,0,3,4,0,10,3,0,0,3,0,0,0,0,21
POA2194,0,0,0,5,5,0,3,34,0,20,66,49,9,3,0,7,0,4,3,6,3,0,5,179,0,0,0,0,6,4,12,8,3,0,3,4,6,0,3,50,0,0,0,10,89,180,266,151,15,37,15,22,34,8,36,875,0,13,70,301,151,94,35,14,3,3,8,0,0,0,25,724,0,0,0,4,24,44,67,59,19,31,56,72,88,52,59,580,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,8,24,26,76,22,6,11,6,10,3,3,13,216,0,0,0,0,3,10,18,41,9,15,12,17,17,10,3,147,0,0,0,3,41,172,149,114,36,50,30,25,38,20,29,704,0,0,0,3,4,3,3,13,0,0,3,0,0,0,0,32,0,0,0,3,5,8,6,13,0,0,0,3,0,3,0,45
POA2195,0,0,0,0,0,0,0,11,0,17,47,22,6,0,4,4,0,0,3,3,3,0,0,114,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,16,0,0,0,0,32,56,36,17,0,0,0,0,0,0,6,154,0,17,55,321,251,214,164,92,21,17,24,22,25,5,34,1262,0,0,3,3,13,10,32,11,3,12,40,0,8,3,7,148,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,22,32,85,50,13,12,3,3,9,10,16,264,0,0,0,4,14,85,227,384,108,159,133,235,222,111,47,1733,0,0,0,4,33,88,73,42,11,5,10,5,13,7,11,297,0,0,0,0,8,4,3,3,0,0,0,0,0,0,3,21,0,0,0,0,4,5,5,0,0,3,0,0,3,3,0,28
POA2196,0,0,0,0,0,0,0,22,0,49,127,83,10,3,5,3,0,0,0,3,0,0,8,283,0,0,0,0,3,7,3,3,0,0,0,0,5,0,0,19,0,0,0,0,27,39,26,7,0,6,0,4,0,0,3,116,0,14,110,694,594,749,473,186,30,20,51,39,38,10,107,3115,0,0,0,3,9,21,16,9,0,4,3,0,0,0,3,72,0,12,5,4,3,0,0,0,0,0,0,0,0,0,0,27,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,43,63,125,49,11,19,15,20,11,4,17,397,0,0,0,0,5,30,116,113,54,64,73,112,114,50,18,747,0,0,0,12,38,93,67,57,10,17,4,13,8,11,11,336,0,3,0,3,10,5,3,0,0,0,0,0,0,0,0,21,0,0,0,0,4,8,8,3,0,0,0,0,0,0,0,24
POA2197,0,0,0,0,0,0,0,15,0,25,51,35,3,3,4,0,0,0,0,0,0,0,3,123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,3,0,0,0,0,0,0,0,0,16,0,4,17,135,152,166,122,67,12,11,19,12,9,0,26,744,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,19,0,16,12,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,7,25,11,5,6,8,4,3,0,4,94,0,0,0,0,0,3,10,10,0,6,3,3,7,0,0,42,0,0,0,0,15,20,11,3,0,0,0,0,5,0,0,65,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
POA2198,0,0,0,0,0,0,0,17,3,29,71,34,0,0,0,0,0,0,0,0,0,0,20,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,14,0,6,19,113,106,129,105,38,14,5,9,7,6,0,20,584,0,0,4,6,8,5,3,0,0,0,0,0,0,3,0,27,0,18,10,4,0,0,0,0,0,0,0,0,0,0,6,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,15,15,26,15,0,3,7,5,4,0,3,95,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,14,0,0,0,0,11,6,4,0,0,0,7,3,0,3,0,44,0,7,4,0,0,7,0,0,0,3,0,0,0,0,5,34,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,8
POA2199,0,0,0,0,0,0,0,23,0,29,51,39,3,0,4,0,0,0,0,0,0,0,14,138,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,13,31,35,6,3,5,5,0,0,3,0,109,0,16,26,274,308,315,248,131,22,17,24,19,17,3,65,1493,0,0,0,0,10,11,10,0,0,0,0,3,0,0,0,39,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,10,22,39,54,29,10,10,18,15,8,8,10,224,0,0,0,0,0,14,31,28,3,12,5,20,7,9,8,139,0,0,0,3,18,51,31,11,0,0,3,0,3,0,3,127,0,14,11,0,3,4,3,0,0,0,0,0,0,0,3,41,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,6
POA2200,0,0,0,0,0,0,0,19,0,83,141,92,10,3,0,0,0,0,0,6,5,0,16,365,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,26,0,0,0,14,42,44,41,20,5,6,4,9,5,3,5,191,0,20,87,613,594,604,524,291,48,52,61,56,26,19,122,3121,0,0,0,7,23,29,17,7,4,3,7,13,8,10,9,147,0,21,18,5,3,0,0,0,0,0,0,0,0,0,4,56,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,39,76,173,84,33,13,19,25,14,4,14,510,0,0,0,0,4,59,162,175,63,93,83,128,142,87,29,1032,0,0,0,9,33,155,109,80,17,21,28,18,21,14,7,514,0,13,21,7,31,27,12,0,0,0,5,3,0,0,5,127,0,0,0,5,0,5,9,3,0,0,0,4,7,0,0,42
POA2203,9,3,3,0,0,0,0,102,0,16,61,41,8,3,3,5,0,0,4,3,3,4,7,166,0,0,0,5,5,13,14,6,0,0,3,3,0,0,0,47,0,0,0,5,10,10,4,0,0,0,0,3,4,0,0,38,0,3,22,71,41,18,8,3,0,0,0,0,0,0,7,181,0,0,0,13,22,9,16,7,0,3,0,3,0,3,5,77,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,18,0,0,3,12,51,64,81,33,5,7,11,9,3,6,9,298,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,16,0,0,0,3,20,76,25,30,6,3,7,12,5,7,12,217,0,0,0,0,14,8,0,5,4,0,0,0,3,3,0,41,0,0,0,6,3,0,3,3,0,3,0,3,0,3,0,31
POA2204,16,15,3,4,3,0,4,150,0,27,68,34,6,4,8,10,3,10,6,6,8,0,17,202,0,0,0,0,4,18,18,8,3,4,6,0,0,0,3,66,0,0,0,0,8,12,11,19,0,3,0,0,0,3,0,56,0,12,30,137,68,23,23,6,0,3,6,0,3,3,64,385,0,0,3,13,24,28,22,6,0,4,3,3,0,7,3,115,0,7,19,4,3,4,0,0,0,0,0,0,0,0,3,35,0,8,3,0,0,3,0,3,0,0,0,0,0,0,3,33,3,0,10,30,99,90,134,70,13,19,20,17,8,12,22,554,0,0,0,3,3,6,3,8,0,5,3,0,5,0,0,40,0,0,0,10,29,88,45,59,16,15,19,23,11,17,17,332,0,3,0,0,10,12,9,8,0,5,4,0,0,3,4,51,0,0,0,8,8,8,11,6,4,0,3,0,0,3,0,49
POA2205,5,9,14,3,0,3,3,75,0,24,66,31,7,0,0,10,0,3,5,5,3,3,4,165,0,0,0,0,0,9,27,14,3,7,5,7,7,6,3,93,0,0,0,0,7,17,13,32,10,5,6,9,13,11,8,130,0,3,4,132,198,200,93,50,13,10,9,11,11,4,52,777,0,0,0,0,18,32,45,26,10,6,3,6,20,10,9,188,0,7,4,7,4,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,17,0,0,0,12,32,45,78,49,12,10,15,16,16,7,10,297,0,0,0,0,3,6,18,14,0,12,8,7,7,4,3,81,0,0,0,8,29,83,53,54,25,27,25,21,25,18,17,381,0,0,0,0,11,5,3,4,3,6,5,14,3,10,0,67,0,0,0,3,5,9,14,21,5,3,3,0,4,0,3,77
POA2206,3,0,4,0,0,0,3,50,3,90,230,108,11,4,15,4,0,3,0,0,0,0,23,504,0,0,0,0,0,10,8,6,3,0,0,0,0,3,3,30,0,0,0,0,17,24,3,0,0,0,0,0,3,0,0,51,0,19,48,153,79,79,32,7,0,0,3,0,0,3,25,451,0,0,5,7,26,13,7,4,0,3,4,0,0,0,0,61,0,15,20,3,0,0,0,0,0,0,0,0,0,0,0,38,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,3,14,52,58,67,22,3,0,5,3,0,0,13,252,0,0,0,0,0,5,0,12,0,7,0,0,0,0,0,36,0,0,0,7,33,34,17,20,0,3,0,3,0,3,9,127,0,0,3,0,10,8,5,0,0,0,0,0,0,0,0,29,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,23
POA2207,4,3,0,3,4,0,4,98,4,54,162,73,13,9,12,3,0,3,0,3,0,0,70,406,0,0,0,0,8,16,16,4,0,4,0,0,0,3,7,56,0,0,0,0,14,13,18,6,0,0,4,5,0,0,9,78,0,4,24,140,225,306,155,78,4,18,4,18,17,4,53,1055,0,0,8,12,25,43,22,11,3,0,0,0,0,4,5,137,0,22,30,9,3,3,0,0,0,0,0,0,0,0,8,78,0,10,0,4,0,0,5,3,0,0,0,0,0,0,0,24,0,0,6,26,81,88,126,72,23,14,6,7,3,8,20,497,0,0,0,0,0,0,10,21,0,6,3,0,0,3,3,52,0,0,3,24,49,112,70,75,4,4,8,15,12,11,19,408,0,0,4,0,6,6,0,7,0,0,0,0,0,0,0,35,0,0,0,6,16,18,20,5,0,0,0,0,0,0,0,60
POA2208,0,0,0,0,0,0,0,17,0,55,123,63,7,9,0,7,0,3,3,0,0,0,8,272,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,13,0,0,0,5,12,10,3,3,0,0,0,0,0,0,6,38,0,3,13,75,60,62,37,19,0,0,5,0,4,0,4,283,0,0,6,3,14,10,12,5,0,4,3,3,4,0,5,72,0,9,9,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,6,18,45,69,30,4,0,0,3,0,7,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,21,42,20,27,3,3,0,3,3,0,3,136,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,11,8,9,0,0,0,0,0,3,0,0,37
POA2209,0,0,0,0,5,3,0,22,0,35,80,36,3,0,0,3,0,0,0,3,0,0,0,160,0,0,0,0,0,4,5,4,3,0,0,4,0,0,3,31,0,0,0,0,8,10,23,4,0,7,0,0,0,0,3,59,0,0,8,46,46,61,42,14,5,3,0,3,3,0,12,254,0,0,0,10,30,75,52,32,0,3,4,6,8,5,12,243,0,16,11,3,0,0,0,0,0,0,0,0,0,0,0,30,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,14,28,39,111,20,15,12,7,17,9,0,11,289,0,0,0,0,0,7,12,17,7,0,5,7,3,3,0,60,0,0,0,0,30,69,41,34,6,17,16,30,8,11,4,272,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,16,0,0,0,3,12,17,13,3,0,0,0,0,0,0,0,55
POA2210,0,0,3,0,0,0,3,58,3,54,81,42,13,0,0,0,0,0,0,7,0,0,4,214,0,0,0,0,5,10,11,5,0,7,0,0,3,3,4,55,0,0,3,3,15,30,18,15,3,0,7,7,4,5,3,115,0,5,15,144,147,151,61,21,3,0,3,8,6,0,29,584,0,0,8,14,31,55,47,22,6,8,4,0,3,4,3,191,0,28,15,9,0,0,0,0,0,0,0,0,0,0,3,53,0,11,11,9,0,0,0,0,0,0,0,0,0,0,3,33,3,3,13,31,70,102,162,74,14,8,9,5,4,10,27,544,0,0,0,0,3,9,9,9,3,6,11,12,18,9,3,77,0,0,0,10,46,95,100,46,9,14,26,16,17,9,15,397,0,6,3,0,9,11,5,9,0,0,0,0,0,0,6,46,0,0,3,6,9,7,6,3,0,4,4,0,0,0,0,45
POA2211,0,0,3,4,0,0,0,44,4,22,34,37,5,0,0,0,0,0,0,0,0,0,9,110,0,0,0,0,5,4,7,6,0,3,0,0,0,0,0,32,0,0,3,0,8,15,25,7,0,0,0,0,0,0,0,59,0,6,7,75,79,79,49,22,3,0,0,6,7,4,17,361,0,0,0,8,8,20,10,13,0,0,0,0,0,0,3,61,0,12,11,10,3,0,4,0,0,0,0,0,0,0,0,39,0,11,4,3,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,15,44,47,72,49,5,3,0,8,12,4,14,276,0,0,0,0,0,10,9,9,0,0,6,3,4,4,4,60,0,0,3,7,21,48,45,39,5,6,3,7,5,0,12,193,0,3,3,0,6,11,0,0,0,0,0,0,0,0,0,29,0,0,0,0,4,3,9,9,3,3,0,0,3,0,0,41
POA2212,0,3,0,0,0,4,0,36,0,14,22,30,5,4,3,0,0,4,0,0,0,0,3,80,0,0,0,0,0,6,13,4,0,0,0,0,0,0,0,22,0,0,0,3,12,21,10,8,0,10,4,0,4,0,0,69,0,4,23,122,96,123,58,29,7,3,0,0,0,0,23,494,0,0,0,3,8,24,16,5,0,0,0,0,3,0,0,70,0,26,14,11,4,3,0,0,0,0,0,0,0,0,3,58,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,3,13,46,63,77,28,29,5,15,3,3,6,12,311,0,0,0,0,0,4,18,0,12,5,0,8,0,0,0,51,0,0,0,11,28,71,35,32,3,13,9,3,7,0,0,219,0,3,3,3,7,6,0,0,0,0,0,0,0,0,0,22,0,0,0,3,4,12,11,3,3,0,0,0,0,0,0,31
POA2213,0,0,0,0,0,0,3,52,3,28,46,28,3,3,0,3,0,0,3,0,0,0,0,118,0,0,0,4,0,3,3,6,0,0,0,0,0,0,4,23,0,0,0,5,9,10,5,7,0,0,0,0,0,0,0,33,0,6,8,111,89,95,65,22,7,5,5,6,0,0,10,424,0,0,0,6,18,14,19,15,0,0,0,0,0,0,0,71,0,17,3,9,0,0,0,0,0,0,0,0,0,0,0,32,0,11,7,0,0,0,0,0,3,0,0,0,0,0,0,17,0,3,3,21,44,54,71,22,13,10,17,6,8,3,12,276,0,0,0,0,0,8,4,5,0,3,0,0,0,0,0,29,0,0,0,3,19,40,33,24,6,4,3,5,3,0,5,151,0,9,0,0,11,8,7,3,0,0,0,0,0,0,0,45,0,0,0,3,5,0,3,6,0,0,0,3,0,0,0,26
POA2214,0,0,0,0,0,0,0,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,15,3,4,3,0,0,0,0,3,0,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,10,7,5,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,3,8,0,0,0,3,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2216,7,9,3,0,3,0,0,80,0,44,112,63,7,7,12,3,6,5,8,15,9,3,19,314,0,0,0,3,0,29,40,18,3,3,3,4,12,4,3,127,0,0,0,4,4,17,26,15,0,3,3,0,0,3,3,78,0,7,17,95,119,117,58,29,4,7,3,3,7,4,19,477,0,0,0,3,21,27,30,13,6,3,0,3,5,0,4,120,0,37,32,10,4,0,0,0,0,0,0,0,0,0,3,89,0,7,0,3,0,0,7,0,0,0,0,0,0,0,0,19,0,0,7,20,55,69,115,60,12,11,15,10,16,9,17,412,0,0,0,0,7,10,15,4,7,11,4,0,7,4,0,64,0,0,0,19,40,150,125,126,34,51,45,37,36,33,13,710,0,3,4,0,17,17,13,21,0,3,4,3,8,3,0,100,0,0,0,0,0,10,19,7,0,3,0,4,0,5,0,49
POA2217,7,14,3,5,0,0,3,86,0,35,82,42,16,3,7,13,0,0,7,5,6,0,4,211,0,0,0,5,12,11,25,13,0,4,0,4,5,4,3,73,0,0,0,0,8,5,30,14,0,3,0,0,3,0,3,68,0,6,15,60,51,51,39,6,0,3,3,3,3,3,15,269,0,0,5,9,20,40,38,19,3,10,7,5,3,7,4,165,0,36,22,15,3,0,0,0,0,0,0,0,0,0,0,79,0,7,0,3,3,0,3,6,0,0,0,0,0,0,0,24,0,0,8,26,48,63,109,44,7,12,10,3,4,5,12,349,0,0,0,0,0,4,13,11,0,3,3,0,4,6,0,49,0,0,0,11,34,109,105,163,36,38,48,37,36,15,17,643,0,0,3,0,15,6,9,3,7,4,0,7,3,0,0,62,0,0,0,7,4,11,22,4,0,8,3,0,4,0,0,75
POA2218,0,0,0,0,0,4,0,38,0,11,55,47,3,0,3,3,0,7,0,3,0,0,7,139,0,0,0,0,0,11,12,7,0,8,0,0,4,3,0,46,0,0,0,0,7,10,16,19,3,3,0,3,0,0,0,54,0,3,16,46,43,63,25,20,4,14,7,10,5,0,16,278,0,0,0,6,9,33,16,12,4,0,3,7,11,3,0,109,0,3,8,9,3,0,0,0,0,0,0,0,0,0,3,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,46,60,71,33,10,13,7,5,3,0,7,273,0,0,0,0,4,8,3,3,0,0,3,6,12,0,0,42,0,0,3,3,21,69,63,72,24,25,39,39,30,16,10,406,0,0,4,0,11,12,9,5,0,0,0,0,5,0,0,44,0,0,0,8,3,5,4,8,0,0,0,0,0,0,0,35
