POA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
POA2422,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3,60,14,0,0,0,0,0,0,0,0,5,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,22,262,18,23,6,0,0,0,0,0,17,331,29,6,3,0,3,0,3,3,0,3,54,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,36,6,3,0,3,0,3,3,0,6,61,0,0,0,0,0,0,0,0,0,0,0,304,22,25,9,3,3,3,6,3,23,393
POA2423,0,0,0,0,0,43,0,0,0,0,0,0,0,0,4,45,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,212,3,4,0,0,0,0,3,0,13,234,30,7,7,0,3,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,7,0,3,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,246,13,9,0,5,0,0,5,0,13,281
POA2424,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,37
POA2425,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,103,9,9,0,0,0,3,0,0,4,123,12,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,113,9,7,0,0,0,3,0,0,3,142
POA2426,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,38
POA2427,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,227,11,4,4,3,0,0,0,0,13,261,26,4,3,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,4,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,250,19,8,4,3,0,0,0,0,11,299
POA2428,0,0,0,3,3,429,3,3,0,3,0,0,0,0,19,458,129,0,0,0,0,0,0,0,0,11,138,14,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,6,10,141,0,0,0,0,0,0,0,0,21,164,1651,108,67,15,19,9,8,15,3,101,1985,263,38,57,13,12,25,9,15,6,23,454,16,9,8,0,5,0,3,4,4,0,51,0,0,0,0,0,0,0,0,0,0,3,284,43,64,19,21,25,8,13,10,25,509,7,0,0,0,0,0,0,0,0,10,15,1943,154,126,27,38,35,16,29,16,126,2515
POA2429,0,0,0,0,0,80,3,0,0,0,0,0,0,0,0,85,27,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,27,530,29,7,0,4,11,5,3,3,19,616,58,16,29,4,3,3,3,0,0,3,115,4,0,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,0,3,60,16,30,4,3,3,4,3,3,7,136,3,0,0,0,0,0,0,0,0,0,3,595,49,39,6,8,9,5,7,6,22,749
POA2430,0,0,0,3,7,354,7,5,3,0,0,0,0,0,10,382,94,0,0,0,0,0,0,0,0,7,107,15,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,12,12,113,3,3,0,0,0,0,0,0,20,141,1870,130,90,22,15,4,14,16,3,84,2252,278,77,138,22,36,19,26,9,12,19,644,18,6,14,3,0,0,3,4,3,9,59,5,0,3,0,0,0,0,0,0,0,14,306,85,155,21,38,16,31,14,18,25,711,5,0,0,0,0,0,0,0,0,20,30,2177,223,250,40,53,24,46,35,19,133,2993
POA2431,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,67,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,294,6,14,5,0,0,3,5,0,20,355,29,3,10,8,0,0,3,3,3,4,60,3,0,0,0,0,3,0,0,0,4,16,3,3,0,0,0,0,0,0,0,0,5,38,7,11,8,0,3,3,3,4,5,79,0,0,0,0,0,0,0,0,0,0,0,326,15,21,9,3,4,11,14,4,27,430
POA2439,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,198,12,4,0,0,0,0,0,0,10,230,11,0,8,0,3,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,3,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,218,13,13,0,3,5,3,0,0,10,258
POA2440,0,0,0,3,3,128,0,0,0,0,0,0,0,0,9,147,37,0,0,0,0,0,0,0,0,10,46,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,49,0,0,0,0,0,0,0,0,14,57,857,47,30,14,11,5,8,5,5,58,1042,137,27,41,6,9,15,11,10,17,6,278,7,0,4,0,0,0,7,6,4,5,46,0,0,0,0,0,0,0,0,0,0,0,142,26,44,11,13,22,18,19,19,19,327,6,0,0,0,0,0,0,0,0,41,49,1004,77,73,26,21,23,24,29,28,115,1421
POA2441,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,27,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17,270,16,20,0,3,0,0,6,0,9,331,37,6,9,0,3,0,5,0,0,0,68,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,11,9,0,3,3,5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,306,29,31,0,7,3,6,3,3,12,403
POA2443,0,0,0,0,3,171,0,0,0,0,0,0,0,0,11,183,50,3,0,0,0,0,0,0,0,6,63,3,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,10,74,669,33,39,5,10,3,8,6,4,43,826,68,5,19,3,3,4,0,0,0,4,122,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,72,7,19,4,3,4,0,0,0,10,131,6,0,0,0,0,0,0,0,0,0,10,752,47,59,13,14,10,6,8,6,53,961
POA2444,0,0,0,4,14,871,20,18,0,3,0,0,0,0,33,944,246,4,3,0,0,0,0,0,0,32,291,49,0,0,0,0,0,0,0,0,12,62,11,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,55,3,0,0,0,0,0,0,0,15,75,3,0,0,0,0,0,0,0,0,4,10,307,6,3,0,0,0,0,0,0,52,374,3512,342,364,47,66,97,58,40,28,178,4749,523,144,219,68,55,44,38,39,16,40,1183,37,10,20,3,3,8,8,11,3,6,124,8,0,4,0,0,0,3,0,0,6,22,568,151,241,68,59,61,51,50,17,60,1325,11,3,0,0,0,0,0,0,0,17,28,4099,500,606,116,130,156,114,92,45,253,6104
POA2445,0,0,0,0,0,69,3,0,0,0,0,0,0,0,0,76,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,429,42,21,0,3,0,5,0,0,23,529,36,6,7,3,0,3,0,0,3,0,55,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,38,6,6,3,0,3,0,0,3,3,65,0,0,0,0,0,0,0,0,0,0,4,466,46,32,3,3,8,5,3,3,25,595
POA2446,0,0,0,0,0,116,0,0,0,0,0,0,0,0,6,120,22,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,15,39,670,48,44,10,7,5,6,0,4,45,841,71,6,23,3,8,4,4,3,0,8,133,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,76,6,21,8,8,4,4,3,5,11,135,5,0,0,0,0,0,0,0,0,3,11,752,56,68,13,10,8,9,3,10,56,993
POA2447,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,57,10,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,341,19,23,3,0,3,0,4,0,23,423,42,13,6,0,4,0,3,0,0,3,77,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,13,6,0,4,0,3,3,0,3,81,0,0,0,0,0,0,0,0,0,0,0,387,32,30,7,5,3,6,5,0,26,509
POA2448,0,0,0,3,3,158,0,3,0,0,0,0,0,0,10,167,42,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,53,709,33,32,3,4,0,7,5,4,38,832,85,8,19,0,10,9,3,10,0,0,146,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,89,15,19,3,7,5,4,12,0,0,158,3,0,0,0,0,0,0,0,0,3,3,800,44,52,4,20,5,8,20,4,42,990
POA2449,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,141,4,0,0,3,0,3,0,0,9,161,14,4,6,0,0,0,4,5,0,0,30,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,4,6,0,0,0,4,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,153,8,10,0,3,0,6,5,0,10,189
POA2450,0,0,0,3,8,505,16,5,4,0,0,3,0,0,23,559,130,4,0,0,0,0,0,0,0,14,146,45,0,0,0,0,0,0,0,0,4,49,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,55,16,0,0,0,0,0,0,0,0,4,19,191,3,0,0,0,0,0,0,0,21,219,2664,317,352,72,69,51,29,75,15,130,3769,633,188,450,82,121,119,162,112,55,46,1964,66,29,75,25,43,57,60,90,84,14,535,14,4,4,0,3,0,0,4,4,0,39,711,216,529,106,164,180,223,203,138,61,2535,20,3,0,0,0,0,0,0,0,19,42,3391,536,880,174,231,233,252,277,162,206,6344
POA2452,0,0,0,0,0,167,0,3,0,0,0,0,3,0,5,178,66,0,0,0,0,0,0,0,0,7,73,7,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,10,87,917,73,90,20,16,15,6,4,14,45,1204,133,41,60,8,15,9,12,12,6,14,321,11,3,5,0,0,5,8,3,3,4,35,0,0,0,0,0,0,0,0,0,0,3,146,43,65,8,15,17,20,14,15,20,359,0,0,0,0,0,0,0,0,0,3,3,1059,112,158,25,31,33,28,23,26,72,1570
POA2453,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,44,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,179,3,11,0,0,0,3,3,0,5,213,36,3,0,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,36,3,0,0,0,0,3,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,216,9,11,0,5,0,11,6,0,15,266
POA2454,0,0,0,0,0,81,3,0,0,0,0,0,0,0,3,91,22,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,7,29,640,82,53,14,17,4,5,7,3,32,861,96,22,29,3,6,4,3,3,3,5,177,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,98,22,29,3,6,4,3,3,3,11,184,3,0,0,0,0,0,0,0,0,0,3,741,104,78,18,25,13,11,10,8,46,1051
POA2455,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,41,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,195,5,8,0,0,0,0,0,0,8,219,12,5,5,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,207,12,15,0,3,0,0,0,0,15,245
POA2456,0,0,0,0,0,183,4,0,0,0,0,0,0,0,9,193,59,0,0,0,0,0,0,0,0,5,61,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,7,77,932,65,73,32,21,18,12,15,7,33,1205,251,60,212,17,41,54,54,40,30,40,795,37,6,31,3,16,29,27,36,22,46,257,3,0,3,0,0,0,0,0,3,0,10,294,70,249,16,55,80,76,76,55,84,1062,0,0,0,0,0,0,0,0,0,4,9,1231,132,321,42,76,105,91,89,64,123,2281
POA2460,0,0,0,0,0,157,3,4,0,0,0,0,0,0,12,176,41,0,0,0,0,0,0,0,0,5,47,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,8,59,1092,72,58,16,21,15,10,10,4,59,1364,152,32,90,8,22,9,19,11,9,10,369,15,4,19,0,0,0,0,3,0,0,41,6,0,0,0,0,0,0,0,0,0,7,173,39,107,11,23,11,24,12,11,13,417,7,0,0,0,0,0,0,0,0,27,38,1270,107,165,27,47,27,34,22,17,103,1815
POA2462,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,127,3,7,0,0,0,0,0,3,9,147,5,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,135,7,9,0,0,0,3,0,3,9,161
POA2463,0,0,0,0,0,69,0,0,0,0,0,0,0,0,3,78,23,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,25,428,26,24,6,3,10,7,3,0,24,530,47,12,14,0,3,3,0,0,4,8,95,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,58,12,14,0,3,3,0,0,4,13,103,0,0,0,0,0,0,0,0,0,0,0,484,35,35,12,13,11,7,3,4,34,637
POA2464,0,0,0,0,0,97,0,0,0,0,0,0,0,0,3,109,37,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,4,44,495,29,39,17,11,7,17,19,3,22,658,51,13,22,3,3,0,11,8,6,4,124,3,3,3,0,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,0,6,55,21,26,3,3,3,11,13,6,7,139,3,0,0,0,0,0,0,0,0,0,3,554,52,64,20,18,11,25,31,12,25,798
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15
POA2466,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,118,4,4,0,0,0,0,0,0,3,133,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,121,4,4,3,0,0,0,0,0,8,146
POA2469,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,9,286,9,20,0,8,0,4,5,3,15,348,49,3,3,0,0,6,0,3,0,4,75,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,49,3,7,0,0,6,0,7,0,7,81,0,0,0,0,0,0,0,0,0,0,7,332,10,24,3,10,6,6,6,4,25,432
