POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2112,8,9,66,0,5,25,113,0,22,0,6,0,0,30,4,130,20,15,3,0,165,6,54,15,17,0,0,94,14,31,18,6,0,3,72,20,32,33,3,22,0,109,131,13,49,6,3,0,209,865,12,105,3,15,0,1007,681,10,140,3,11,0,838,656,7,92,0,7,0,767,382,0,56,0,0,0,438,123,0,22,0,0,0,154,73,0,9,0,0,0,82,62,0,19,0,0,0,84,43,16,30,27,3,3,130,3071,335,674,89,75,37,4288
POA2113,4,22,27,0,6,6,70,0,13,0,0,0,0,17,0,121,8,5,0,0,128,3,61,15,0,0,0,85,9,40,3,3,0,3,56,6,37,19,0,19,0,76,29,27,21,0,3,0,78,435,7,56,4,4,0,511,569,13,75,0,10,4,668,226,3,48,0,3,0,282,153,0,24,0,0,0,172,70,0,12,0,0,0,82,29,0,11,0,0,0,38,32,0,9,0,0,0,46,21,15,16,0,4,9,67,1592,361,343,16,47,28,2388
POA2114,9,9,36,0,4,18,81,6,5,0,0,0,0,13,12,63,8,9,3,0,88,12,38,17,8,4,0,77,11,16,11,7,3,0,45,39,8,25,3,13,0,87,304,13,56,7,4,0,386,1076,5,140,0,8,3,1234,656,3,77,4,5,0,744,440,3,54,0,0,0,497,195,0,22,0,3,0,219,77,0,5,0,0,0,90,27,0,3,0,0,0,26,32,0,0,0,0,0,34,40,10,17,0,3,10,82,2929,176,477,40,49,35,3702
POA2115,0,52,15,3,3,7,82,0,33,0,0,0,0,38,0,177,0,6,0,3,184,0,89,7,5,3,0,103,3,39,9,0,4,0,60,6,54,5,0,130,0,195,21,35,5,0,28,0,91,78,24,26,0,6,0,133,165,24,14,0,4,0,204,110,14,20,0,0,0,144,55,0,6,0,0,0,56,18,0,6,0,0,0,31,11,0,0,0,0,0,6,3,0,0,0,0,0,3,10,29,5,0,6,5,49,479,565,121,14,191,18,1386
POA2116,0,15,15,0,0,3,33,0,14,0,0,0,0,17,0,108,0,3,0,0,116,0,41,8,8,0,3,55,0,22,4,0,0,0,27,8,20,5,6,0,0,36,19,13,13,0,0,0,45,115,13,19,0,0,0,141,188,12,31,0,0,3,235,73,0,8,0,0,0,82,22,0,3,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,0,0,0,30,439,279,113,16,5,9,854
POA2117,0,74,24,14,0,19,133,0,50,0,0,0,0,51,5,350,10,6,3,5,377,0,135,13,15,0,0,168,9,59,10,4,3,0,83,22,56,18,12,23,3,134,47,46,25,19,13,0,141,332,37,49,8,4,0,435,418,10,62,0,5,0,492,242,3,36,0,0,0,286,105,0,11,0,3,0,121,24,0,0,0,0,0,31,9,0,6,0,0,0,15,8,0,3,0,0,0,9,26,42,15,8,3,4,96,1245,861,282,107,63,32,2577
POA2118,11,9,26,6,5,7,68,0,0,0,0,0,0,0,3,44,3,25,0,0,75,3,14,12,23,3,0,56,7,0,8,3,0,0,12,14,8,8,3,29,0,62,25,4,27,4,0,0,58,171,3,54,0,3,3,233,607,4,101,0,7,0,722,377,0,49,0,3,0,429,153,0,25,0,3,0,181,58,0,9,0,0,0,72,18,0,3,0,0,0,24,7,0,0,0,0,0,7,30,0,22,6,0,3,65,1481,91,355,60,68,16,2069
POA2119,0,0,10,3,3,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,3,0,0,0,7,3,0,6,0,0,0,10,20,0,15,26,3,0,63,36,0,6,0,0,0,38,59,0,12,3,0,0,72,70,0,4,0,0,0,78,48,0,0,0,0,0,55,24,0,0,0,0,0,24,26,0,8,0,0,0,26,3,0,8,0,0,0,13,297,3,68,37,6,13,423
POA2120,3,7,24,0,3,16,48,0,7,0,0,0,0,7,3,42,6,0,3,0,54,4,16,7,4,4,0,36,0,9,7,0,0,0,20,4,7,8,3,10,0,33,23,8,12,0,9,0,52,75,11,18,6,3,0,109,197,3,35,0,0,0,234,189,7,32,0,0,0,230,125,0,12,0,0,0,133,71,0,7,0,0,0,79,25,0,0,0,0,0,25,12,0,3,0,0,0,19,14,8,13,3,0,7,41,744,122,185,19,30,19,1123
POA2121,8,3,67,3,0,23,99,0,3,4,0,0,0,4,3,18,3,0,0,0,28,4,7,21,19,3,0,63,4,8,27,3,0,0,45,15,0,20,0,9,0,42,25,0,28,0,15,0,70,247,0,45,3,0,0,305,672,3,79,3,3,0,764,686,0,81,0,7,0,778,243,0,51,0,0,0,294,112,0,10,0,0,0,125,64,0,12,0,0,0,76,32,0,11,0,0,0,49,32,0,27,0,3,4,78,2150,40,491,40,54,33,2813
POA2122,0,30,65,0,10,29,142,0,16,3,4,0,0,30,13,125,14,17,3,0,177,6,74,58,19,5,4,168,17,28,25,7,11,0,89,24,17,33,11,18,0,105,56,13,37,3,4,0,117,600,19,95,7,5,0,723,908,8,155,4,9,0,1083,440,8,86,0,3,0,539,252,0,47,0,5,3,314,89,0,32,0,0,0,127,48,0,14,0,0,0,62,46,0,23,0,3,0,67,51,29,64,17,9,9,180,2553,359,752,100,89,52,3909
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,0,0,11,0,0,5,22,0,4,0,5,0,0,9,0,14,0,7,0,0,19,0,0,0,20,3,0,27,0,0,0,3,0,0,8,0,0,3,4,7,0,13,5,0,7,0,3,0,15,20,0,10,3,0,0,31,67,0,18,0,0,0,82,90,0,13,0,0,0,101,79,0,7,0,0,0,90,39,0,10,0,0,0,43,31,0,0,0,0,0,31,43,0,9,0,0,0,56,5,0,6,4,0,0,22,370,25,94,49,13,7,562
POA2126,0,0,11,0,0,8,28,0,0,0,4,0,0,4,0,0,0,5,0,0,4,0,0,0,4,0,0,8,0,0,0,3,0,0,9,0,0,7,0,3,0,8,9,0,7,3,0,0,23,12,3,4,3,0,0,24,49,0,19,0,0,0,64,183,0,19,0,0,0,201,186,0,15,0,0,0,203,110,0,6,0,0,0,117,54,0,6,0,0,0,61,31,0,0,0,0,0,35,12,0,9,3,3,0,26,646,7,107,25,14,15,816
POA2127,3,0,26,0,0,9,38,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,9,3,0,3,0,0,0,8,7,0,6,0,10,0,27,23,0,5,0,0,0,37,294,4,33,0,3,0,335,1143,3,72,0,0,3,1220,691,0,35,0,0,0,725,190,0,10,0,0,0,203,104,0,17,0,0,0,120,25,0,7,0,0,0,35,18,0,4,0,0,0,28,42,0,9,4,0,0,56,2550,10,245,3,21,14,2845
POA2128,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,16,32,0,12,0,0,0,45,71,0,10,0,3,0,93,103,0,15,0,3,0,113,38,0,4,0,0,0,45,9,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,281,0,60,3,7,5,358
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,0,0,21,0,0,5,31,0,0,0,0,0,0,0,0,4,3,0,0,0,10,3,9,10,4,0,3,35,6,5,14,0,0,0,22,32,3,11,0,0,0,57,79,3,17,3,0,0,94,420,0,57,0,3,3,482,399,3,53,0,3,0,449,131,0,16,0,0,0,149,55,0,3,0,0,0,60,33,0,3,0,0,0,35,22,0,3,0,0,0,23,7,0,3,0,0,0,11,8,0,10,3,0,5,28,1200,34,211,22,6,15,1490
POA2131,6,3,49,6,3,31,91,0,10,0,7,0,0,18,5,37,17,15,3,0,80,13,39,29,19,8,4,111,21,16,27,10,3,0,76,87,7,33,13,3,0,138,218,9,71,8,8,0,309,1234,9,136,4,9,6,1398,1143,3,144,3,7,4,1310,342,0,59,0,8,0,406,125,0,28,0,3,0,155,80,0,14,0,0,0,94,26,0,7,0,0,0,37,21,0,15,0,0,0,38,35,4,41,11,11,7,112,3374,132,672,90,57,50,4381
POA2132,0,6,18,0,5,17,42,0,6,0,3,0,0,7,0,38,0,3,0,0,45,15,11,11,0,4,0,37,7,0,7,0,0,0,17,18,3,11,3,0,0,31,40,5,14,7,0,0,67,172,5,33,3,4,0,217,162,0,29,0,0,0,196,114,3,17,3,3,0,139,57,0,16,3,3,0,83,41,0,10,0,0,0,47,23,0,3,0,0,0,22,8,0,4,0,0,0,19,4,7,8,22,0,0,45,663,84,176,45,28,16,1012
POA2133,0,13,9,0,0,7,36,0,6,0,0,0,0,9,0,76,3,0,0,0,82,0,17,10,0,0,0,32,0,16,7,0,3,0,28,17,5,8,0,3,0,35,72,7,15,0,3,0,100,393,4,31,18,3,0,452,171,5,21,0,3,0,200,128,3,17,0,3,0,147,48,0,9,0,0,0,55,12,0,3,0,0,0,16,4,0,0,0,0,0,4,9,0,0,0,0,0,16,12,8,11,3,5,3,36,874,160,141,25,26,12,1240
POA2134,7,10,38,0,5,18,85,0,8,3,0,0,0,11,4,82,13,0,7,0,109,8,16,25,3,4,0,62,11,7,29,4,5,0,52,34,5,29,3,8,0,75,104,3,39,0,7,0,147,219,5,52,5,6,0,286,571,4,108,3,18,3,703,448,0,62,3,11,4,530,343,0,66,0,14,0,421,97,0,28,0,7,0,133,24,0,27,0,0,0,53,19,0,18,0,5,0,40,48,14,46,0,10,8,125,1945,157,576,31,99,38,2845
POA2135,18,11,60,0,8,23,115,0,13,0,0,0,0,14,15,52,17,3,3,0,90,13,28,18,6,3,0,70,22,5,28,0,0,0,59,36,3,30,3,0,0,73,58,6,31,5,3,0,113,375,11,43,3,4,0,430,847,6,93,4,14,3,961,548,0,67,3,7,3,625,199,0,35,0,0,0,236,119,5,29,0,3,0,159,57,0,18,0,0,0,74,62,0,13,0,0,0,77,59,5,36,0,12,10,122,2423,144,518,31,54,46,3218
POA2136,3,9,10,0,4,5,29,0,8,0,0,0,0,8,0,32,3,0,0,0,38,6,10,3,0,0,0,21,8,4,3,0,0,0,13,4,3,3,4,0,0,18,16,5,3,4,0,0,38,113,0,18,0,6,0,141,169,0,31,0,4,0,200,109,0,23,0,6,0,138,43,0,3,0,0,0,48,20,0,0,0,0,0,18,3,0,0,0,0,0,3,13,0,0,0,0,0,13,9,4,6,0,0,3,30,519,79,108,13,18,11,742
POA2137,6,11,30,0,6,27,77,0,6,3,3,7,0,21,3,67,9,4,22,0,112,8,25,5,14,5,0,59,7,14,8,9,7,0,38,9,11,15,0,35,0,73,59,3,14,3,14,0,88,199,3,46,8,3,3,263,550,0,65,4,5,3,627,389,3,37,0,3,3,435,398,0,38,0,0,0,443,173,0,15,0,0,0,194,103,0,14,0,0,0,121,113,0,11,0,0,0,119,50,10,18,3,12,5,97,2063,169,335,41,115,47,2766
POA2138,13,3,46,3,0,8,73,0,0,0,0,0,0,0,0,19,8,0,0,0,28,4,8,9,4,0,0,25,5,3,8,0,3,0,20,9,4,12,0,7,0,29,34,3,25,0,10,0,72,92,0,36,0,7,0,137,672,0,91,0,9,3,781,872,5,96,0,10,0,976,774,0,100,3,18,0,895,172,0,21,0,3,0,194,63,0,16,0,0,0,74,74,0,7,0,4,0,82,52,3,31,0,6,7,109,2830,60,515,11,72,19,3511
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,8,10,29,4,4,5,59,0,7,3,0,3,0,12,9,33,6,3,38,3,86,12,23,8,3,7,0,54,9,6,19,3,7,0,45,20,4,17,0,6,0,51,49,3,27,4,5,4,100,655,8,57,4,5,0,734,958,3,80,0,5,8,1050,361,0,39,0,6,0,396,103,0,15,0,0,0,118,29,0,4,0,0,0,34,21,0,4,0,0,0,26,15,0,4,0,0,0,15,39,3,26,7,4,3,81,2275,110,340,36,84,19,2863
POA2141,10,17,53,7,3,20,107,0,20,4,0,0,0,26,12,61,16,4,8,0,101,29,61,27,7,7,0,124,23,12,21,3,3,0,60,33,25,32,0,12,0,99,229,12,52,3,3,3,308,680,21,135,3,10,0,852,721,6,109,0,21,0,855,333,0,74,0,12,0,422,141,0,27,3,0,0,171,50,0,10,0,0,0,64,13,0,0,0,0,0,14,16,0,7,0,0,0,25,60,14,48,8,12,9,151,2339,254,612,42,83,42,3375
POA2142,4,61,46,5,5,19,153,0,45,0,13,0,0,60,10,255,16,12,4,0,296,26,139,38,20,3,0,230,17,59,32,7,6,0,116,46,59,27,3,8,3,143,271,45,62,3,12,3,390,1387,40,195,5,36,3,1669,651,10,116,0,22,5,805,122,0,35,0,5,0,164,22,0,12,0,0,0,32,7,0,5,0,0,0,10,0,0,6,0,0,0,11,13,0,0,0,3,0,10,39,46,31,8,7,0,128,2607,768,614,82,102,39,4222
POA2143,3,18,17,0,0,4,39,0,9,0,0,0,0,11,0,91,3,3,4,0,98,0,48,11,0,0,0,57,4,17,7,0,3,0,25,14,16,7,0,0,0,38,55,13,18,4,0,0,102,214,7,33,6,4,3,268,164,5,33,0,8,0,214,47,3,13,0,0,0,56,24,0,8,0,0,0,33,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,13,3,3,0,51,539,237,164,19,30,15,1009
POA2144,22,20,57,0,4,30,129,4,18,0,9,0,0,33,19,143,33,3,5,3,209,20,64,40,12,3,0,139,24,29,23,11,7,0,85,94,30,22,15,4,0,162,332,16,96,3,14,0,465,1260,25,206,19,63,13,1570,883,12,153,3,48,4,1111,304,3,72,3,19,0,396,53,3,15,4,3,0,77,24,0,11,0,0,0,30,3,0,3,0,0,0,6,10,0,0,0,3,0,14,61,31,59,13,16,10,187,3109,389,786,86,190,60,4628
POA2145,14,72,81,11,4,49,228,3,67,3,25,0,0,101,15,532,28,18,18,3,615,29,256,25,66,7,3,391,39,116,37,9,3,5,211,94,98,41,13,9,0,256,191,84,96,12,30,3,421,2890,113,374,23,79,8,3486,2350,22,256,10,37,12,2682,507,4,60,3,10,0,584,142,0,22,0,3,0,164,25,0,8,0,0,0,37,3,0,3,0,0,0,10,17,0,3,0,3,0,19,82,67,46,14,11,22,240,6398,1449,1083,202,216,106,9446
POA2146,3,9,12,3,0,14,41,0,9,3,7,0,0,15,3,80,4,8,3,0,94,3,39,7,9,0,0,64,11,25,12,0,0,0,47,19,14,25,3,0,0,57,66,20,31,3,0,0,123,484,33,68,0,10,0,597,319,0,31,3,3,0,358,69,0,9,0,0,0,83,5,0,4,0,0,0,14,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,16,16,3,3,0,58,1010,250,220,38,18,19,1555
POA2147,0,73,38,9,3,36,160,0,58,0,4,0,0,69,0,409,9,3,3,3,435,7,164,14,11,0,3,198,15,90,16,3,3,0,130,39,69,37,12,0,3,159,125,39,74,14,7,0,255,869,97,176,6,27,11,1174,469,5,64,0,9,0,559,129,0,13,0,0,0,145,31,0,3,0,0,0,29,5,0,0,0,0,0,5,3,0,0,0,0,0,4,3,0,3,0,0,0,7,35,51,22,3,0,8,123,1732,1064,489,62,52,59,3461
POA2148,3,68,71,10,11,50,214,0,58,0,4,0,0,68,9,331,23,12,3,0,378,32,179,39,16,0,0,275,35,72,42,9,0,0,168,94,55,66,10,7,6,242,499,78,183,16,11,0,788,3046,64,446,5,57,18,3637,920,9,143,0,23,4,1104,147,0,21,0,3,0,172,26,0,9,0,0,0,32,11,0,3,0,3,0,12,4,0,0,0,0,0,4,7,0,0,0,0,0,5,80,60,68,8,13,14,243,4913,993,1122,94,138,93,7347
POA2150,6,36,52,3,3,17,112,0,23,0,7,0,0,26,9,174,8,4,7,0,203,20,63,28,13,12,3,134,27,25,35,6,3,0,95,68,22,46,7,8,0,142,449,17,107,25,8,0,599,2629,21,289,17,22,9,2988,1755,6,189,3,18,5,1978,671,0,100,0,5,0,779,78,3,25,0,0,0,103,25,0,15,0,0,0,46,15,0,5,0,0,0,20,17,0,3,0,0,0,23,77,31,40,3,10,6,174,5859,417,930,91,93,47,7435
POA2151,0,20,25,4,15,19,88,0,30,0,9,0,0,34,3,154,7,8,0,3,173,10,65,11,21,4,0,107,12,32,6,8,8,3,65,14,26,15,4,9,0,64,119,24,48,4,0,0,195,823,20,105,5,13,3,972,621,15,66,0,7,0,705,246,0,38,0,0,4,281,71,0,12,0,0,0,80,24,0,4,0,0,0,30,13,0,0,0,0,0,11,3,0,3,0,0,0,7,36,21,10,14,3,3,82,1992,405,345,77,55,32,2906
POA2152,0,6,10,3,0,6,25,0,11,0,7,0,3,14,3,48,3,4,5,0,64,0,28,4,4,0,0,45,3,24,6,8,0,0,43,11,27,11,17,0,0,64,38,17,18,5,0,0,81,320,9,45,4,3,0,388,431,4,31,0,7,0,471,99,0,17,0,0,0,116,26,0,0,0,0,0,28,4,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,19,3,9,6,3,3,47,967,184,149,62,16,10,1390
POA2153,4,0,31,4,5,26,74,0,3,3,0,0,0,6,10,17,6,17,0,0,55,4,13,14,10,0,0,43,6,8,11,0,0,0,28,14,3,15,3,13,0,57,37,13,30,3,11,0,89,237,4,82,0,10,0,335,960,6,127,6,10,0,1102,707,3,53,6,0,3,777,257,0,23,3,0,0,282,89,0,17,4,0,0,109,41,0,9,0,0,0,50,37,0,11,0,0,0,45,34,3,22,17,6,4,89,2430,76,446,83,68,31,3138
POA2154,3,0,44,0,3,13,69,0,6,0,3,0,0,11,0,14,5,30,0,0,48,3,4,11,12,0,0,32,0,4,10,25,0,0,35,7,0,10,7,10,0,35,18,0,26,6,9,0,60,83,6,56,3,3,0,153,533,3,84,3,4,0,627,615,0,69,0,3,5,690,285,0,32,0,0,0,322,123,0,22,0,0,0,151,91,0,11,0,0,0,105,66,0,7,0,0,0,70,23,0,17,38,7,6,86,1860,37,404,127,44,27,2498
POA2155,3,0,39,0,0,21,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,7,0,13,0,0,9,0,0,0,9,7,6,4,0,51,0,64,13,7,17,0,47,0,82,68,7,34,0,17,0,130,279,0,61,0,4,0,347,899,0,77,0,4,3,979,668,0,49,0,3,0,727,200,0,26,0,0,0,228,66,0,4,0,0,0,70,39,0,6,0,0,0,43,41,3,22,3,3,7,80,2288,20,360,7,140,35,2851
POA2156,0,0,11,0,3,8,22,0,0,0,0,0,0,0,0,0,3,16,0,0,14,3,0,3,0,0,0,6,0,3,3,5,0,0,13,0,0,0,5,0,0,7,7,0,8,0,0,0,17,20,0,12,0,0,0,25,19,0,3,0,0,0,26,36,0,16,0,0,0,46,27,0,8,0,0,0,36,23,0,4,0,0,0,31,13,0,3,0,0,0,19,17,0,6,0,0,0,24,3,0,8,3,3,3,22,166,3,81,29,11,16,310
POA2157,0,0,15,0,0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,0,4,9,0,4,0,0,0,15,19,0,13,0,0,0,35,17,0,6,0,0,0,28,9,0,9,0,0,0,18,6,0,3,0,0,0,16,4,0,0,0,0,0,5,3,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,8,0,3,0,13,82,0,77,0,5,13,176
POA2158,0,0,17,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,0,0,0,0,3,0,3,0,0,11,0,0,0,14,6,0,12,0,3,0,23,17,0,8,0,4,0,32,39,0,20,0,3,3,68,43,0,13,0,0,0,60,53,0,4,0,0,0,58,17,0,4,0,0,0,28,8,0,4,0,0,0,11,18,0,3,0,0,0,16,3,0,3,0,3,0,20,212,0,103,0,26,22,371
POA2159,0,0,7,0,4,9,18,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,0,0,0,7,0,0,10,0,0,0,10,3,0,7,0,0,0,19,13,0,14,0,0,0,35,16,0,10,0,0,0,28,25,0,11,0,0,0,33,8,0,0,0,0,0,12,6,0,0,0,0,0,9,8,0,0,0,0,0,4,8,0,0,0,0,0,7,0,0,5,8,0,0,15,92,0,83,7,8,7,215
POA2160,15,45,56,9,0,32,156,0,35,3,14,0,0,55,13,259,4,26,7,0,307,31,141,28,56,9,3,262,26,72,26,18,0,0,138,53,62,41,20,5,0,178,301,38,74,17,10,5,450,1563,47,194,8,29,6,1845,678,24,110,0,40,8,858,226,3,32,0,10,3,272,95,0,14,0,0,3,107,25,0,3,0,0,0,29,6,0,3,3,0,0,8,7,0,7,0,0,0,10,66,46,50,20,8,6,196,3104,769,650,184,112,64,4880
POA2161,12,42,54,5,3,24,134,0,52,4,5,0,0,59,3,348,4,8,0,0,370,11,162,24,39,3,3,245,14,101,21,11,3,0,159,45,56,32,15,3,0,146,209,53,64,19,11,0,348,903,49,173,12,45,10,1190,430,6,119,0,43,0,614,132,3,35,0,3,4,180,56,0,6,0,3,0,70,8,8,9,0,0,0,18,0,0,0,0,0,0,4,5,0,3,0,0,0,5,41,44,31,3,13,9,129,1868,919,573,115,132,56,3666
POA2162,0,40,33,7,6,14,103,0,24,0,3,3,0,31,0,265,9,10,3,0,288,7,118,10,12,3,0,154,0,57,8,10,0,3,80,16,55,14,10,3,0,96,53,50,43,3,7,0,158,291,34,82,6,21,0,436,293,18,72,3,16,3,404,95,4,17,0,3,0,117,23,5,4,0,0,0,30,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,28,20,3,7,0,81,804,709,317,63,72,26,1997
POA2163,3,68,11,3,0,10,85,0,43,0,0,0,0,40,3,304,6,0,0,0,318,8,191,11,5,3,0,214,10,71,6,0,3,0,88,87,54,17,3,4,0,163,185,60,31,3,0,0,291,114,58,33,0,9,0,220,48,8,14,0,7,0,81,12,0,6,0,0,0,16,9,3,0,0,0,0,8,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,58,9,4,8,4,79,493,914,148,17,37,21,1626
POA2164,3,15,30,3,0,9,60,0,16,3,0,0,0,21,3,118,7,5,3,0,136,13,84,18,14,6,0,133,20,43,13,4,11,4,94,34,22,26,11,22,0,110,76,29,34,16,16,0,173,400,21,81,8,23,4,530,363,10,53,0,17,0,436,64,3,3,0,8,3,77,20,0,3,0,0,0,20,5,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,3,13,14,20,3,5,3,65,1001,375,277,69,111,29,1865
