POA_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
POA2152,0,0,9,27,4,0,0,0,0,38,403,536,355,828,349,224,233,180,102,3201,0,0,0,8,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,3,4,0,0,7,0,4,5,80,26,31,5,7,0,165,0,0,0,3,0,0,0,5,0,13,3,0,0,10,0,3,0,0,0,20,0,4,8,21,23,18,15,16,10,121,0,0,7,14,3,3,0,3,0,28,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,4,3,0,11,0,0,0,0,0,0,4,6,0,12,0,0,6,13,6,7,3,0,0,42,4,12,25,199,24,9,5,4,0,284,0,3,3,6,0,5,3,0,0,25,0,6,10,83,18,7,6,3,0,138,0,0,0,12,3,8,3,0,0,25
POA2153,0,0,3,20,13,9,8,3,0,48,1811,3547,2651,3777,1864,1356,1246,579,189,17017,0,8,8,29,12,10,9,0,0,73,0,0,0,4,4,0,0,0,0,11,0,0,0,10,10,3,0,0,0,24,0,0,15,19,11,5,0,0,0,49,0,0,4,11,15,7,7,3,0,46,26,73,68,705,264,207,133,47,13,1532,0,0,0,9,24,20,27,27,3,96,0,4,0,12,14,22,25,8,10,102,6,40,47,129,164,119,145,109,31,794,0,0,4,43,43,22,21,7,4,140,0,0,0,9,3,3,0,3,0,18,0,0,12,17,13,10,32,18,3,119,0,0,0,3,3,16,24,22,9,72,8,7,27,115,61,107,36,11,0,366,12,87,91,662,229,141,79,32,5,1327,0,3,20,49,20,18,4,0,3,110,0,13,20,150,51,31,7,3,0,284,0,0,3,14,8,6,0,0,0,37
POA2154,0,0,0,18,7,8,0,3,0,30,991,2373,1961,2200,1166,1022,828,406,264,11212,0,0,3,12,9,4,3,0,0,29,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,5,0,3,3,16,10,5,0,0,0,36,0,0,0,11,7,6,9,0,0,37,8,54,79,503,190,164,98,48,25,1163,0,0,0,4,7,5,10,4,0,37,0,4,3,24,11,21,14,3,5,87,13,52,68,115,148,118,145,76,38,764,0,0,3,20,14,13,8,3,0,53,0,0,3,13,0,3,0,0,0,18,0,0,8,7,15,9,30,12,0,85,0,0,0,0,3,9,13,14,0,37,4,6,22,74,40,112,33,14,3,306,3,43,43,233,125,96,48,18,10,628,0,3,20,32,17,17,20,3,0,118,0,17,21,112,61,41,13,4,0,267,0,0,0,3,0,3,4,0,0,14
POA2155,0,0,9,67,32,30,8,8,0,149,2019,4379,2865,4060,1782,987,567,206,33,16896,0,0,14,38,23,13,5,0,0,90,0,0,0,4,4,3,0,0,0,19,0,0,0,4,3,0,0,0,0,8,0,9,10,15,9,6,0,0,0,50,0,0,0,18,23,6,10,0,0,53,11,25,39,424,100,105,67,12,3,791,0,0,0,4,28,23,8,8,0,66,0,6,7,48,33,29,25,5,0,172,4,65,70,195,218,130,79,38,3,812,0,4,16,99,74,37,18,3,0,244,0,0,0,3,11,4,0,0,0,17,0,8,8,13,18,8,15,8,0,66,0,0,0,0,3,11,12,0,0,23,0,9,15,66,36,39,13,3,0,179,0,68,140,616,268,155,65,33,4,1343,0,12,23,79,31,12,13,5,0,179,0,12,16,121,65,48,19,5,0,299,0,0,3,17,11,6,0,0,0,43
POA2156,0,0,0,0,0,0,0,0,0,3,299,881,861,931,600,579,400,222,85,4862,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,8,0,0,3,14,14,8,8,3,0,62,0,0,0,0,11,3,3,4,0,22,0,0,0,0,0,0,3,3,0,6,0,20,22,27,64,48,70,39,11,294,0,0,3,7,9,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,19,6,3,33,0,0,0,0,0,4,3,5,0,14,0,3,5,3,0,3,3,3,0,19,0,0,0,14,7,12,3,0,0,45,0,0,3,0,0,0,0,0,0,8,0,0,3,7,15,4,4,3,0,35,0,0,0,0,0,0,0,0,0,0
POA2157,0,0,0,0,0,0,0,0,0,0,105,254,221,304,192,152,97,44,14,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,7,10,16,10,10,10,3,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
POA2158,0,0,0,0,0,0,0,0,0,7,200,491,564,515,354,294,239,138,42,2824,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,12,0,0,0,0,0,0,4,0,0,6,0,15,7,26,22,14,8,6,0,98,0,0,0,3,6,3,0,5,3,17,0,0,0,0,0,0,0,0,0,9,3,16,11,32,44,29,42,20,14,208,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,3,3,0,0,7,0,0,8,4,11,8,0,0,0,34,0,10,9,24,22,5,7,3,0,70,0,0,0,3,0,0,3,0,0,8,0,0,0,13,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0
POA2159,0,0,0,0,0,0,0,0,0,0,130,338,289,366,265,221,179,85,47,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,5,0,0,3,17,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,9,6,18,29,30,29,10,5,136,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,8,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2160,3,21,249,480,87,40,6,3,3,898,1365,1878,1502,1791,493,448,275,164,86,8004,0,0,0,28,0,4,0,0,0,37,0,0,3,21,15,18,13,3,0,66,0,0,0,0,4,3,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,14,9,6,7,3,0,45,9,15,83,304,154,131,56,27,5,781,0,0,0,8,17,14,37,28,0,99,0,7,8,54,18,14,12,12,0,114,0,4,7,16,24,27,21,15,3,106,0,3,11,71,35,25,18,12,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,4,0,27,0,0,0,3,3,8,20,21,5,60,0,0,10,30,11,14,9,0,0,78,16,25,108,479,46,32,16,11,4,737,0,9,11,15,7,8,3,0,3,56,3,56,88,333,39,26,6,0,3,547,5,21,58,186,91,39,4,5,0,412
POA2161,3,21,154,272,34,34,10,0,0,530,1273,1980,1508,1605,422,438,222,113,75,7632,3,0,7,37,6,5,0,0,0,59,0,0,0,11,11,3,3,0,0,29,0,0,3,7,11,3,5,0,0,25,0,0,0,6,0,0,0,0,0,9,0,0,3,8,7,0,3,3,0,28,0,14,49,180,73,81,24,32,11,468,0,0,0,4,3,11,13,8,0,32,0,6,3,32,9,4,5,8,0,67,0,0,0,9,16,22,32,12,13,104,0,0,5,40,29,16,13,3,0,112,0,0,0,0,3,3,0,3,0,9,0,0,3,4,3,0,8,4,3,22,0,0,0,0,0,3,10,5,0,25,0,3,3,10,9,9,3,3,0,43,6,5,39,149,17,11,9,5,3,236,0,0,0,14,5,0,4,0,0,34,3,25,47,203,19,17,9,5,3,327,4,29,60,221,93,36,22,3,0,467
POA2162,0,11,36,41,6,5,0,3,0,102,595,1206,963,943,289,282,185,103,79,4640,0,4,0,9,4,3,0,0,0,20,0,0,0,5,0,4,0,3,0,13,0,3,0,6,15,7,11,7,0,52,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,5,0,0,0,17,3,16,43,116,85,60,34,15,9,382,0,0,0,0,6,3,6,10,0,30,0,0,0,6,3,4,3,0,0,19,0,0,0,7,19,17,21,7,8,76,0,0,3,17,11,8,6,0,0,59,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,15,4,4,30,0,0,3,0,0,5,18,13,0,40,0,3,3,12,3,12,0,0,0,33,0,0,3,20,4,8,9,0,3,52,0,0,0,5,4,5,0,3,0,23,0,5,4,16,3,0,0,0,0,25,0,8,15,32,48,6,9,3,0,119
POA2163,0,3,20,26,10,3,0,0,3,54,284,503,426,360,119,130,82,39,37,1975,0,0,3,20,0,0,0,0,0,27,0,0,0,3,0,3,0,0,0,7,0,0,0,3,12,4,6,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,6,9,6,0,35,0,9,10,37,30,28,20,6,10,141,0,0,0,0,0,0,4,0,0,6,0,0,0,10,3,3,3,3,0,21,0,0,0,3,4,3,10,0,3,22,0,0,9,29,16,17,0,0,0,75,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,4,0,0,16,0,0,0,0,0,3,3,4,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,23,3,0,3,0,0,35,0,0,3,15,3,3,4,0,0,26,0,3,11,56,4,3,0,3,0,83,0,7,16,74,22,14,5,3,0,142
POA2164,0,0,3,26,5,0,0,0,0,36,588,1023,932,1162,398,315,164,88,27,4691,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,5,3,7,0,44,0,0,7,39,26,15,12,3,3,110,0,6,0,0,0,0,0,0,0,4,0,0,0,15,25,31,24,13,0,115,0,0,3,26,14,17,8,8,6,77,0,0,0,9,17,16,18,18,3,83,0,3,0,9,4,4,3,4,0,31,0,0,4,14,14,27,18,17,3,95,0,0,8,24,17,14,8,4,0,81,0,0,0,5,0,0,0,0,0,9,0,0,0,8,0,3,11,8,0,33,0,4,4,3,0,9,11,4,3,42,0,0,0,8,3,3,0,0,0,14,0,0,11,29,3,10,3,0,0,60,0,0,0,3,4,3,4,0,0,17,0,4,10,32,13,8,8,10,3,94,8,84,183,401,196,165,93,38,13,1182
POA2165,0,6,25,22,10,3,0,0,0,64,1191,2070,1707,1413,424,325,193,135,53,7503,0,0,0,7,3,0,0,0,0,9,0,0,7,61,28,39,11,10,0,153,7,6,33,171,109,94,64,23,4,508,0,0,4,3,0,0,0,0,0,5,0,0,8,49,38,40,59,20,5,211,0,10,30,125,68,102,54,21,19,434,0,0,7,21,26,31,23,41,10,162,0,4,5,17,5,10,6,14,3,66,0,0,3,9,23,29,24,11,3,94,0,0,9,49,30,31,11,5,0,127,0,4,0,8,0,0,0,0,0,13,0,0,3,5,7,0,20,8,4,55,0,3,10,0,0,5,17,10,0,51,0,0,4,16,10,6,0,0,0,43,0,3,16,82,17,5,3,0,0,130,0,4,3,17,4,9,8,0,0,41,3,24,56,142,26,26,14,16,3,311,42,335,541,1432,722,452,237,129,30,3907
POA2166,0,0,5,6,0,0,0,0,0,12,1494,2808,2729,1636,355,354,239,121,52,9785,0,0,5,16,3,3,0,0,0,22,0,0,4,18,12,13,8,9,0,63,5,30,118,488,424,323,199,60,25,1674,0,0,0,6,0,0,0,0,0,4,0,3,0,17,19,22,28,11,0,106,3,13,57,172,134,164,109,106,83,829,0,0,5,19,7,31,21,30,9,130,0,0,0,4,0,3,4,5,0,17,0,3,0,8,22,30,35,12,8,121,0,0,11,35,23,20,5,3,0,96,0,0,7,5,3,0,3,0,0,15,0,0,3,4,4,7,34,8,7,70,0,0,5,0,3,4,9,3,0,20,0,0,9,50,4,16,6,0,0,87,0,3,15,56,3,3,3,0,0,89,0,0,9,23,13,5,7,3,3,67,0,11,11,59,22,6,3,5,0,118,0,24,75,202,100,51,28,7,3,489
POA2167,0,0,0,0,0,0,0,0,0,0,365,494,393,453,165,191,107,34,16,2217,0,12,28,120,38,25,3,0,0,219,0,0,0,6,0,3,0,0,0,5,0,0,0,3,0,0,0,3,0,10,0,0,3,7,0,0,0,0,0,10,0,0,0,7,4,3,3,3,0,28,0,3,18,59,34,21,8,3,0,148,0,0,0,0,0,4,5,4,0,9,0,9,0,14,9,9,5,4,0,51,0,4,0,18,14,20,16,7,3,80,0,0,5,62,33,24,10,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,15,0,0,0,3,0,3,3,3,0,16,0,3,0,7,3,3,0,0,0,18,3,38,41,221,82,40,12,3,0,438,0,0,4,25,0,0,0,0,0,37,0,0,0,3,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,12
POA2168,0,0,4,3,0,3,0,0,0,12,1424,2911,2619,2058,837,610,238,227,33,10958,0,0,0,8,0,5,0,0,0,14,0,0,5,22,24,9,3,4,0,73,0,9,21,117,77,80,25,3,0,334,0,0,0,4,0,0,0,0,0,4,0,0,4,42,46,42,35,8,0,174,0,0,7,37,32,25,22,7,0,142,0,0,7,34,17,24,16,14,0,113,3,4,0,12,11,22,4,0,0,61,0,3,0,13,33,33,26,23,3,131,0,13,48,274,179,173,50,29,4,773,0,0,0,0,3,0,0,3,0,8,0,0,3,7,5,3,9,3,3,37,0,0,3,6,9,18,10,8,0,58,0,0,3,6,0,3,0,0,0,15,3,7,11,40,24,29,7,5,0,115,0,3,0,15,4,5,0,3,0,33,0,6,17,36,19,18,9,3,0,108,0,79,163,413,212,157,60,23,4,1113
POA2170,0,0,15,57,11,4,5,0,0,107,3679,5901,4630,5786,2041,1431,1020,520,198,25200,3,9,11,149,20,11,9,0,0,214,0,3,34,188,117,118,50,35,0,542,0,7,19,94,74,51,24,6,7,278,0,0,5,9,7,0,0,3,0,33,3,4,8,66,62,61,48,18,0,269,9,16,44,258,117,125,62,22,10,662,0,0,32,160,96,112,86,67,8,566,0,22,36,125,49,70,46,19,13,380,4,29,16,79,99,116,131,77,24,575,4,36,102,585,316,257,92,34,4,1441,0,0,0,7,3,4,3,3,0,22,0,4,18,15,12,16,51,25,17,151,0,3,11,31,40,63,99,92,15,354,0,0,13,40,11,19,8,0,4,89,38,154,150,990,305,127,40,23,6,1838,0,13,21,92,36,22,24,6,0,202,0,20,43,154,16,27,12,3,0,274,34,295,440,1025,410,225,130,62,22,2639
POA2171,0,0,3,14,0,6,0,0,0,21,1411,2741,1991,2405,686,299,73,20,6,9640,3,0,0,17,3,0,0,0,0,24,0,0,8,53,22,24,3,4,0,107,0,0,9,88,46,37,7,5,0,194,0,0,0,4,0,0,0,0,0,7,0,0,3,58,47,29,19,5,0,166,0,3,3,53,31,14,14,3,0,123,0,0,6,47,32,49,23,20,0,173,0,3,4,26,21,20,11,3,0,84,0,5,5,27,31,27,11,7,0,107,0,14,50,275,163,119,37,14,3,678,0,0,3,3,0,0,3,0,0,12,0,0,0,5,4,0,10,0,0,25,0,8,3,3,11,6,6,8,5,47,0,0,3,16,6,0,3,0,0,26,0,11,17,97,55,20,16,3,0,221,0,0,3,9,11,7,4,0,0,39,0,3,7,34,26,26,11,8,0,122,0,29,106,538,233,181,91,30,9,1214
POA2172,0,0,0,0,0,0,0,0,0,0,87,216,164,253,144,72,39,13,0,994,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,3,0,0,10,3,3,0,0,23,0,0,3,10,10,5,5,0,0,31,0,0,3,6,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,21,24,19,8,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
POA2173,0,0,0,0,0,0,0,0,0,0,583,951,1007,1398,550,197,92,36,5,4833,0,3,3,33,19,24,5,0,0,92,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,4,7,0,0,0,0,13,0,0,0,11,8,3,3,3,0,19,0,3,4,37,17,19,7,4,3,103,0,0,0,0,0,3,3,0,0,8,3,18,12,40,36,35,12,0,0,157,0,5,6,32,29,20,11,4,0,109,0,6,0,40,22,20,13,4,0,106,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,3,3,0,0,21,0,0,0,4,3,3,0,0,0,19,0,0,8,13,4,11,0,0,0,39,5,20,35,154,93,63,14,3,0,380,0,0,4,56,8,9,7,0,0,85,0,0,3,3,0,0,0,0,0,9,0,3,0,8,4,0,0,0,0,15
POA2174,0,0,0,0,0,0,0,0,0,0,107,148,74,142,21,11,4,8,0,519,0,3,4,13,4,3,0,0,0,22,0,0,0,5,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,15,0,0,0,3,0,3,0,3,0,14,0,0,0,0,3,0,0,0,0,3,0,3,0,5,0,0,0,0,0,12,0,0,6,40,12,11,3,3,0,79,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,42,16,3,0,3,0,82,0,0,0,7,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,7
POA2175,0,0,0,0,0,0,0,0,0,0,40,105,110,179,77,60,16,5,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,8,5,0,0,28
POA2176,0,0,0,4,4,0,0,0,0,8,1209,2589,2692,2795,775,709,244,61,21,11082,0,0,0,3,0,0,0,0,0,3,0,0,0,24,38,31,14,15,0,122,0,4,14,150,157,104,64,22,9,531,0,0,3,3,0,0,0,0,0,9,0,7,5,52,39,49,80,22,0,263,0,0,5,33,35,55,41,13,17,198,0,0,5,18,55,89,117,102,29,414,0,0,3,7,5,21,18,9,0,70,0,3,7,11,18,32,43,17,8,135,0,0,10,47,32,39,17,3,3,146,0,0,0,6,3,0,3,0,0,13,0,3,3,0,3,9,30,6,0,58,0,9,9,3,3,12,6,9,9,61,0,0,3,18,6,13,5,0,0,44,0,3,7,18,11,23,8,5,0,77,0,5,3,14,3,5,7,4,3,37,0,0,16,39,50,49,39,19,13,215,10,163,416,1048,622,429,238,112,22,3073
POA2177,0,0,0,0,0,0,0,0,0,0,431,971,1050,763,154,136,50,14,3,3561,0,0,0,0,0,0,0,0,0,3,0,0,3,9,6,10,5,0,0,38,0,3,13,116,84,93,36,8,5,354,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,15,4,0,57,0,0,4,20,19,12,17,11,18,97,0,0,0,22,13,12,16,8,0,74,0,0,0,3,0,8,4,4,0,19,0,3,0,0,4,5,15,0,0,34,0,3,7,38,20,24,6,0,0,104,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,4,3,0,0,9,0,0,0,8,3,3,5,0,0,18,0,3,0,16,7,8,4,0,0,30,0,0,0,7,3,3,3,0,0,20,0,0,7,12,3,7,0,6,0,35,0,34,62,158,93,52,39,11,3,439
POA2178,0,0,0,0,0,0,0,0,0,0,92,240,333,347,165,124,53,20,3,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,10,12,21,9,3,0,0,59,0,0,0,3,4,3,6,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,8,0,0,22,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,19,0,0,8,12,16,10,6,0,0,49
POA2179,0,0,0,0,0,0,0,0,0,0,177,370,389,498,251,163,97,47,14,2002,0,0,0,4,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,3,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,21,20,11,14,3,0,66,0,0,0,0,0,3,11,15,0,30,0,0,0,4,0,0,0,0,0,8,0,0,0,5,8,14,13,0,0,43,0,0,3,10,9,6,5,0,0,32,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,3,0,16,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,3,3,4,39,7,3,3,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,3,14,7,10,3,0,0,33
POA2190,0,0,3,0,3,0,3,0,0,8,888,1932,1543,1521,336,253,148,104,68,6795,0,9,20,65,38,24,3,0,0,159,0,0,0,0,0,3,0,4,0,8,0,0,0,0,3,3,3,0,0,8,0,5,0,5,0,0,0,0,0,12,0,0,3,3,0,0,7,0,0,15,0,5,5,35,26,37,20,13,9,146,0,0,0,0,0,3,5,3,4,22,0,3,10,23,19,27,11,18,7,116,0,0,0,4,5,19,15,6,6,57,0,0,10,14,16,18,10,3,0,75,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,11,3,0,21,0,3,0,4,7,23,32,58,10,139,0,0,3,9,15,18,6,4,0,49,5,3,4,53,19,9,7,4,0,104,0,0,11,23,12,10,5,0,0,63,0,0,0,5,0,0,3,0,0,10,0,9,21,27,31,6,0,0,0,99
