POA_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA2147,199,0,0,3,202,32,0,234,3,0,0,3,7,0,0,0,7,0,3,10,775,84,10,19,890,18,0,20,912,72,7,986,198,21,0,3,221,6,0,6,228,6,0,239,176,25,0,3,199,4,0,4,204,5,0,209,4,0,3,0,7,0,0,0,7,0,0,8,3,0,0,3,4,0,0,0,4,0,0,8,381,46,3,9,431,10,0,10,444,19,0,460,6,0,0,0,7,5,0,5,14,0,0,10,12,3,0,0,12,0,0,0,18,0,0,15,21,0,0,0,23,4,0,4,26,5,0,29,399,50,3,9,457,17,0,17,467,20,0,494,81,11,0,3,93,3,3,8,99,16,0,118,0,0,0,0,0,0,0,0,0,0,0,3,480,56,4,6,548,20,3,18,574,37,4,610,293,17,3,3,316,6,0,6,329,16,0,341,241,29,0,0,272,4,0,4,280,5,0,288
POA2148,404,18,3,21,419,105,0,524,0,3,0,0,7,0,0,0,7,0,8,13,1128,191,17,40,1379,43,12,54,1429,162,8,1603,277,26,0,3,305,3,3,8,313,21,0,336,216,45,4,5,275,3,0,4,277,9,0,285,3,3,0,0,7,0,0,0,7,0,0,7,4,0,0,9,13,0,0,0,13,0,0,17,498,68,11,21,593,11,3,10,608,34,0,648,17,3,0,0,16,3,0,3,18,0,0,19,18,0,0,0,19,0,3,5,25,0,0,25,28,0,0,3,36,5,3,10,41,0,0,43,530,70,11,21,634,11,3,21,649,37,0,688,183,44,4,5,241,12,4,20,260,64,0,316,0,4,0,6,4,0,0,0,4,0,0,13,715,119,15,33,879,27,9,35,916,96,5,1017,404,38,3,3,456,9,0,14,471,30,0,503,259,49,6,7,322,18,0,18,340,13,3,358
POA2150,133,5,0,7,140,22,0,164,0,0,0,3,3,0,0,0,3,0,0,8,288,45,8,10,349,25,0,25,380,32,3,416,47,8,0,0,54,0,0,3,56,5,0,62,40,8,0,0,44,0,0,0,44,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,86,14,0,4,99,0,0,3,102,8,0,113,7,0,0,0,7,0,0,0,15,0,0,11,6,4,0,0,10,0,0,0,10,0,0,10,15,4,3,0,17,0,0,0,26,0,0,22,99,14,3,4,123,3,0,3,124,11,0,139,47,10,4,3,68,5,0,6,71,11,0,82,0,0,0,0,0,0,0,0,0,0,0,0,152,23,10,6,185,11,0,11,198,24,0,222,64,9,0,0,73,3,0,3,74,12,0,87,41,9,0,0,51,0,0,0,54,8,0,58
POA2151,125,3,0,3,129,15,0,146,0,0,0,0,0,0,0,0,0,0,0,3,422,76,6,4,510,10,3,18,523,29,0,556,73,11,0,0,87,3,0,3,87,0,0,91,66,13,0,0,88,5,0,5,91,4,0,91,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,5,0,0,0,5,0,0,5,147,29,0,4,174,5,0,5,183,9,0,190,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,4,11,0,0,13,12,0,0,0,11,0,0,4,12,0,0,12,156,29,0,5,191,6,0,10,195,12,0,203,41,17,0,0,53,0,0,0,55,13,0,68,0,0,0,0,0,0,0,0,0,0,5,5,195,40,3,5,242,10,0,9,250,22,5,274,119,9,3,0,130,3,0,3,132,6,0,139,97,19,0,0,113,3,0,3,115,3,0,120
POA2152,46,0,0,0,45,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,180,24,0,9,213,4,0,4,220,11,0,236,50,11,0,5,62,0,0,0,61,0,0,64,49,11,0,0,60,0,0,0,62,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,7,0,0,7,99,23,0,4,124,0,3,3,129,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,20,0,4,125,0,3,3,131,3,0,133,23,4,0,0,22,3,0,3,25,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,123,23,0,8,154,3,3,3,153,4,3,163,68,5,0,0,75,0,0,3,80,6,0,83,55,3,0,0,57,0,0,0,57,7,0,64
POA2153,319,8,3,9,329,18,0,343,0,0,0,0,0,0,0,0,0,0,0,0,1592,138,21,19,1770,46,9,53,1822,77,0,1897,383,35,3,0,422,9,3,11,431,33,0,463,403,42,8,3,454,3,0,8,462,6,0,464,12,5,3,0,16,0,0,0,20,0,0,16,9,0,0,3,11,0,0,0,12,0,0,11,801,83,11,9,903,16,3,14,919,38,0,956,0,0,0,0,7,4,0,4,9,0,0,9,19,3,0,0,21,5,0,5,24,3,0,26,23,3,0,0,23,6,0,6,29,3,0,35,820,86,11,9,926,21,3,26,949,38,0,989,140,21,0,0,167,0,3,3,168,14,0,182,0,0,0,0,0,0,0,0,0,0,0,0,964,102,14,12,1093,21,5,26,1115,54,3,1173,534,47,8,3,587,7,3,10,597,27,0,627,464,60,9,6,534,17,0,13,553,19,0,569
POA2154,251,6,0,9,259,16,3,278,0,0,0,0,3,0,0,0,3,0,0,7,1119,112,7,19,1256,40,3,39,1300,55,6,1351,285,25,0,0,312,9,3,9,327,11,0,338,254,35,3,3,295,3,0,10,297,5,0,304,4,0,0,0,11,0,0,0,11,0,0,11,5,0,0,4,5,0,0,0,10,0,0,10,548,57,3,7,620,13,3,17,640,25,0,664,4,0,0,0,4,3,0,3,5,0,0,9,21,0,0,0,20,0,0,0,20,0,0,20,26,0,0,0,23,4,0,4,27,0,0,29,574,58,3,7,645,17,3,25,666,21,0,688,135,13,0,3,153,3,0,3,160,15,0,174,0,0,0,0,0,0,0,0,0,0,0,0,708,73,3,9,802,18,6,25,827,38,0,870,438,33,9,3,485,6,0,6,490,23,0,508,366,58,0,3,424,20,0,20,446,8,0,450
POA2155,409,3,0,6,414,34,0,449,4,0,0,0,7,0,0,0,7,0,3,7,2264,146,16,32,2465,34,4,37,2502,97,7,2601,556,36,0,3,597,17,0,19,615,10,0,630,516,41,5,8,564,10,0,10,574,9,4,585,14,5,3,0,22,0,0,0,22,0,0,22,10,0,0,5,16,0,0,0,16,0,0,16,1093,77,11,13,1202,23,0,24,1224,21,5,1247,21,3,0,0,21,3,0,3,19,0,0,19,31,3,0,0,32,0,3,3,37,0,0,34,47,5,0,0,55,3,3,4,56,0,0,58,1144,84,11,13,1253,29,3,29,1281,18,5,1306,210,22,3,4,235,3,3,3,240,16,0,256,0,0,0,0,0,0,0,0,0,0,0,3,1352,105,13,18,1492,31,8,33,1522,33,5,1562,785,43,7,3,832,10,0,13,844,23,0,869,586,63,3,0,658,11,0,13,667,13,0,680
POA2156,96,0,3,3,101,5,0,110,0,0,0,0,0,0,0,0,0,0,0,0,435,39,0,8,483,3,3,5,493,5,3,500,117,6,0,0,124,0,0,0,127,0,0,132,130,9,0,0,141,0,0,0,141,4,0,143,5,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,4,0,0,0,4,0,0,3,255,13,0,0,279,0,0,0,278,6,0,287,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,7,0,0,0,7,0,0,7,262,15,0,0,288,0,0,0,286,6,0,293,47,0,0,0,51,0,0,0,51,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,310,16,0,3,336,0,0,0,338,7,5,350,158,12,0,0,164,5,0,5,169,3,0,171,188,19,0,0,207,0,0,0,207,11,0,216
POA2157,21,0,0,0,21,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,116,14,0,0,129,0,0,0,129,10,0,137,27,5,0,0,34,0,0,0,34,0,0,36,32,3,0,0,38,0,0,0,38,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,78,0,0,0,78,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,78,0,0,0,78,3,0,78,10,0,0,0,10,0,0,0,12,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0,86,0,0,0,92,5,0,101,43,8,0,0,50,0,0,0,47,0,0,54,38,9,0,0,42,0,0,0,42,3,0,46
POA2158,60,0,0,0,62,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,233,23,0,8,263,5,0,8,266,11,0,278,61,6,0,0,68,0,0,0,68,0,0,65,61,12,0,0,69,3,0,0,76,4,0,77,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,3,0,0,0,3,0,0,3,120,16,0,4,144,3,0,0,143,4,3,151,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,125,16,0,4,151,3,0,0,154,4,3,158,32,9,0,0,43,0,0,0,43,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,160,26,0,4,191,3,0,0,194,11,3,206,92,6,3,0,97,0,0,0,99,0,0,98,74,17,3,0,96,3,0,3,101,0,0,102
POA2159,28,0,0,0,30,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,164,13,0,0,174,4,0,3,175,10,0,184,52,4,0,0,52,0,0,0,56,0,0,56,45,3,0,0,50,0,0,0,50,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,10,0,0,108,0,0,0,109,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,100,10,0,0,109,0,0,0,114,0,0,113,18,4,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,122,12,0,0,136,0,0,0,138,0,0,138,60,4,0,0,61,0,0,0,65,0,0,71,58,8,0,0,72,0,0,0,72,0,0,67
POA2160,346,11,11,21,372,147,3,521,3,0,0,3,6,0,0,0,6,0,10,10,512,166,11,32,723,31,12,43,768,184,12,972,90,14,0,0,109,3,3,3,112,15,0,132,86,23,3,0,113,3,0,3,116,13,0,133,3,0,3,0,10,0,0,0,10,0,0,10,0,0,0,4,4,0,0,0,4,3,0,10,181,43,4,10,236,8,3,12,244,30,0,276,0,0,3,0,3,3,0,3,6,0,0,6,3,3,0,0,6,0,0,0,6,0,0,8,10,0,3,0,11,3,0,3,12,0,0,14,187,41,6,10,245,11,3,15,259,36,0,292,129,51,3,11,196,4,4,11,208,97,0,301,0,0,0,0,3,0,0,0,3,0,3,5,312,98,9,19,440,14,5,20,466,131,8,603,125,14,0,0,139,3,4,6,143,12,0,161,133,31,0,0,172,0,3,3,170,17,0,187
POA2161,334,14,15,29,367,209,3,573,7,0,0,0,6,0,0,0,6,0,10,14,447,187,8,24,666,26,20,49,715,234,16,965,65,13,0,0,79,0,3,6,85,9,0,90,60,19,0,6,87,0,0,0,89,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,10,125,27,0,11,169,3,3,8,173,23,0,196,5,0,0,0,5,0,0,0,5,0,0,6,6,4,0,0,11,0,0,0,18,3,0,16,11,4,0,0,22,0,0,0,18,6,0,28,136,35,0,12,186,5,3,8,191,24,0,218,115,75,0,12,203,6,5,9,213,129,4,345,3,0,0,0,3,0,0,0,3,0,3,7,256,110,0,25,392,13,8,15,410,156,10,570,100,16,0,0,117,4,0,4,117,16,0,135,79,27,0,3,113,0,0,5,113,12,0,131
POA2162,206,7,3,11,214,88,3,306,3,0,0,0,0,0,0,0,0,3,3,11,313,106,3,16,436,15,8,19,454,118,11,583,70,16,0,0,88,7,0,7,90,3,0,96,45,16,0,0,63,0,0,0,63,3,0,63,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,3,8,0,0,0,8,0,0,8,123,30,5,4,162,7,0,7,161,10,0,176,7,0,0,0,7,3,0,0,8,0,0,8,5,3,0,0,9,0,0,0,9,3,0,8,10,3,0,0,18,3,0,0,17,3,0,21,134,32,5,4,174,8,0,11,181,10,0,193,65,31,3,8,103,4,3,9,110,61,0,174,0,0,0,0,0,0,0,0,0,0,3,3,198,61,11,6,280,10,3,13,292,73,3,369,104,13,3,3,118,6,7,9,125,7,0,131,62,37,0,0,100,0,0,0,100,5,0,107
POA2163,85,3,3,9,90,52,0,140,4,0,0,0,4,0,0,0,4,0,0,4,90,53,3,10,151,4,6,12,161,57,9,228,17,6,0,0,18,0,0,0,22,0,0,19,11,4,0,0,19,0,0,0,19,0,0,20,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,43,0,0,0,43,3,0,42,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,14,0,0,40,3,0,3,44,7,0,46,31,17,0,0,50,3,3,6,54,35,0,87,0,0,0,0,0,0,0,0,0,0,3,3,65,28,0,0,94,4,3,9,98,35,3,139,29,3,0,0,32,0,0,0,32,0,0,37,19,9,0,0,29,0,0,0,31,3,0,29
POA2164,134,7,7,6,146,99,0,240,0,0,0,0,0,0,0,0,0,0,6,8,273,73,4,3,352,13,6,18,376,115,14,497,63,9,0,0,74,5,0,5,79,8,0,88,73,15,0,0,86,0,3,3,91,10,0,93,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,6,3,0,8,142,25,0,4,163,7,3,13,174,18,0,193,8,0,0,0,6,0,0,0,9,0,0,9,3,3,0,0,7,0,0,0,6,0,0,11,9,3,0,0,13,0,0,4,15,0,0,22,147,29,0,3,180,7,5,12,195,21,0,215,45,20,0,3,72,9,3,10,84,67,0,156,0,0,0,0,0,0,0,0,0,0,6,6,198,50,6,3,252,19,10,24,280,92,4,375,91,14,0,0,101,0,0,0,101,7,0,111,79,14,4,0,96,0,0,0,99,7,0,107
POA2165,321,24,21,42,371,324,9,698,0,0,0,0,0,0,0,0,0,3,21,24,473,195,8,18,695,37,30,72,769,381,25,1177,98,17,0,3,120,3,0,3,126,16,0,139,86,28,0,0,117,4,3,3,121,9,0,133,4,0,0,0,3,0,0,0,3,0,0,3,3,0,0,8,7,0,3,3,14,0,0,16,195,43,3,12,247,6,3,12,260,29,0,286,6,3,0,0,8,4,0,7,16,0,0,13,3,3,0,0,6,4,3,9,13,3,0,17,12,9,0,0,17,10,3,13,30,4,0,37,205,49,3,12,264,14,6,26,290,33,0,323,119,72,3,4,204,10,14,23,221,220,5,450,0,0,0,3,6,0,0,0,6,0,12,13,325,122,9,17,469,25,17,45,513,256,16,783,132,15,0,0,154,0,0,0,153,18,0,172,103,41,0,4,147,7,0,7,153,26,0,181
POA2166,381,17,6,21,405,163,0,567,3,0,0,3,9,0,0,0,9,0,16,28,625,195,11,38,864,45,26,70,935,255,20,1207,142,15,0,0,153,10,3,8,167,18,0,184,79,49,0,0,131,11,6,14,145,18,0,166,3,0,0,0,3,0,0,0,3,3,0,4,8,0,0,7,13,0,0,0,13,3,0,16,229,66,0,7,298,19,6,28,326,40,0,368,9,0,0,0,9,6,0,4,16,3,0,20,11,16,0,0,24,9,6,19,38,6,0,47,16,16,0,0,28,15,13,22,56,11,0,61,239,78,0,9,331,29,18,48,379,53,0,428,161,85,7,4,264,8,9,14,277,111,0,385,0,0,0,4,3,0,0,0,3,0,0,7,404,167,8,13,601,39,21,60,661,163,6,821,229,31,0,3,261,8,7,14,276,36,0,318,99,60,0,3,169,0,5,6,173,41,0,214
POA2167,58,3,0,3,56,8,0,62,0,0,0,0,0,0,0,0,0,0,0,0,198,35,4,6,242,9,4,9,253,12,0,264,41,4,0,0,45,0,0,0,50,6,0,55,29,6,0,0,37,0,0,0,37,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0,0,81,0,0,0,82,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,3,0,3,7,0,0,7,78,9,0,0,90,4,0,4,88,3,0,94,23,10,0,3,30,0,0,0,35,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,123,3,0,3,122,20,0,142,72,6,4,0,80,0,0,0,81,0,0,84,41,5,0,0,53,0,0,0,53,3,0,54
POA2168,383,18,10,25,413,242,4,662,0,0,0,0,0,0,0,0,3,4,11,16,740,202,18,35,991,38,15,51,1048,311,15,1378,161,20,0,0,183,10,3,9,195,15,0,206,149,28,5,3,183,5,0,8,188,20,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,10,314,52,5,11,377,10,7,15,395,35,0,429,3,3,0,0,10,7,0,8,16,0,0,18,16,4,0,0,23,3,0,3,29,8,0,36,23,8,0,0,32,8,0,12,40,4,0,48,334,62,5,11,408,21,3,28,435,39,0,479,176,73,9,9,265,9,16,23,287,144,3,437,0,0,0,0,0,0,0,0,3,0,8,11,509,129,13,20,673,36,20,52,724,182,9,922,224,29,4,3,256,15,3,13,276,32,0,309,203,44,3,0,254,3,4,10,256,19,0,279
POA2170,835,34,15,49,884,397,0,1280,4,4,0,0,6,0,0,0,6,0,20,27,2037,382,38,63,2515,77,32,107,2626,523,20,3164,506,38,10,3,553,7,3,12,559,47,3,610,348,81,4,6,434,7,0,4,439,36,0,477,17,0,3,0,21,0,0,0,21,0,0,21,5,3,0,3,12,0,0,0,19,0,0,16,880,119,16,11,1020,14,5,15,1042,81,4,1124,25,4,0,0,31,0,0,0,30,3,0,29,28,6,0,0,35,4,0,4,40,5,0,39,54,5,0,0,64,4,0,4,71,4,0,77,930,126,17,13,1083,19,5,22,1107,90,4,1198,345,93,7,20,459,24,9,36,495,227,3,726,0,4,0,0,3,0,0,0,3,0,13,16,1270,224,23,29,1550,39,16,60,1606,311,12,1934,677,65,10,5,750,13,4,17,768,63,0,833,467,82,3,4,554,18,0,18,569,40,0,616
POA2171,347,14,0,15,359,95,0,457,0,3,0,0,8,0,0,0,8,0,0,7,1037,169,20,28,1243,28,5,30,1272,127,3,1407,291,28,3,0,324,7,0,4,326,15,0,344,223,34,0,4,267,0,0,0,268,7,0,279,6,0,0,0,10,0,0,0,10,0,0,10,5,0,0,5,11,0,0,0,11,0,0,11,524,65,9,16,614,8,0,9,617,21,0,638,9,0,0,0,12,0,0,0,12,0,0,12,10,4,0,0,16,0,3,3,15,5,0,18,19,9,0,0,23,0,3,3,29,5,0,28,545,73,9,16,633,8,3,9,646,26,0,667,145,56,7,0,207,3,3,10,218,60,0,279,0,0,0,0,0,0,0,0,0,0,3,7,688,126,15,18,840,10,8,20,857,84,6,954,395,20,5,0,428,3,0,9,436,24,0,460,275,60,7,4,345,3,0,9,351,17,0,362
POA2172,12,0,0,0,14,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,101,3,0,0,108,0,0,0,109,3,0,112,32,3,0,0,30,0,0,0,30,0,0,30,29,0,0,0,34,0,0,0,34,0,0,34,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,64,0,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,65,0,0,0,65,0,0,65,5,0,0,0,7,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,71,8,0,0,76,0,0,0,79,0,0,77,38,0,0,0,39,0,0,0,41,0,0,41,34,0,0,0,39,0,0,0,39,3,0,40
POA2173,90,0,0,0,93,17,0,105,0,0,0,0,0,0,0,0,0,0,0,0,404,37,10,12,456,6,6,11,469,25,0,493,111,9,0,0,122,0,0,0,118,3,0,125,114,8,0,0,123,0,0,0,123,0,0,125,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,3,0,0,0,3,0,0,3,226,17,0,3,250,3,0,3,249,3,0,254,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,4,0,0,7,227,17,0,3,256,3,0,3,255,8,0,258,54,9,3,0,63,0,0,0,63,7,0,71,0,0,0,0,0,0,0,0,0,0,0,0,286,26,4,4,315,3,0,3,320,15,0,332,202,13,3,0,213,6,0,6,220,12,0,231,135,14,0,0,152,6,0,6,152,7,0,159
