POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2143,11,3,13,4,4,0,32,4,4,0,0,0,0,7,4,3,4,3,0,0,17,3,5,7,3,3,0,26,4,7,4,0,0,0,11,3,15,11,3,0,0,25,4,15,11,6,10,0,46,4,19,13,0,7,0,45,11,28,10,0,4,0,52,7,27,17,0,8,0,62,6,8,3,4,0,0,29,9,45,18,3,5,0,88,13,11,3,0,3,0,38,5,10,4,0,3,0,28,17,35,9,3,3,3,62,22,54,20,4,4,0,100,11,22,10,4,0,3,50,9,13,3,0,0,0,26,8,18,3,5,3,0,35,150,344,172,44,59,10,784
POA2144,29,56,32,7,17,0,149,0,7,5,0,0,0,19,16,12,22,3,9,0,65,5,7,9,9,4,3,38,16,32,13,0,9,0,73,36,28,18,4,13,0,99,29,59,44,9,13,3,152,36,59,40,11,15,3,165,39,77,36,15,14,3,178,39,82,31,11,27,10,203,42,56,25,7,3,0,134,67,137,70,15,21,9,318,29,62,22,3,5,0,122,20,47,21,4,4,0,103,20,60,36,11,10,3,138,48,99,50,5,6,6,226,12,27,19,0,4,0,64,11,34,10,0,6,0,58,27,46,35,6,16,4,134,528,988,540,128,207,44,2431
POA2145,69,141,62,17,21,0,313,8,22,16,3,7,0,60,17,46,26,0,3,0,104,19,29,26,4,13,0,88,27,53,37,8,10,5,126,38,70,41,8,18,3,167,47,128,78,11,25,4,291,82,181,74,18,21,7,391,80,195,79,8,28,4,386,83,271,90,14,31,0,503,76,259,58,20,21,12,442,170,582,163,39,45,8,1013,83,247,48,16,17,5,418,74,321,61,14,16,0,491,167,491,113,28,25,4,831,219,787,201,26,28,8,1265,67,202,74,4,15,4,365,34,155,46,3,11,4,246,57,156,66,13,18,3,315,1419,4338,1360,258,372,79,7826
POA2146,21,40,17,0,4,0,88,3,0,0,4,0,0,8,4,5,10,0,0,0,13,4,7,4,0,0,0,19,9,13,17,0,5,0,53,13,24,21,4,3,0,64,15,23,14,3,4,0,60,9,46,19,10,13,0,103,23,66,16,3,7,3,123,30,76,36,10,6,0,158,15,78,19,8,3,0,134,42,164,28,8,13,3,260,28,84,12,11,7,0,130,15,85,15,0,8,0,127,38,125,36,4,4,0,205,55,156,42,3,8,0,275,10,41,15,0,3,0,79,8,30,8,0,3,0,47,22,42,20,4,4,0,93,376,1109,362,71,101,18,2033
POA2147,41,44,34,10,17,0,149,3,8,9,0,5,3,27,25,16,19,3,7,0,73,17,18,17,3,4,0,54,26,24,23,3,16,0,87,25,41,29,3,10,3,118,36,53,42,8,23,0,162,46,89,63,22,16,3,239,42,121,58,13,14,0,244,64,170,58,19,14,0,322,41,161,33,11,12,5,266,119,311,119,31,41,7,625,54,166,47,13,12,3,290,42,141,39,11,5,0,238,95,262,72,13,14,5,460,159,326,84,7,14,3,595,30,77,29,4,0,3,143,12,41,3,0,4,0,60,30,69,37,11,8,7,158,904,2137,798,178,240,43,4310
POA2148,65,82,50,11,19,4,235,9,16,12,3,3,3,44,27,27,22,8,9,0,95,19,26,18,3,12,0,83,36,42,33,9,16,0,137,49,61,49,16,23,0,199,62,119,63,16,38,0,297,77,186,90,20,40,3,417,80,204,82,33,32,5,435,105,266,128,25,47,4,570,98,247,93,28,27,3,490,171,461,157,46,50,17,900,95,231,53,10,22,3,409,71,201,57,7,11,0,340,124,332,108,20,21,7,610,144,311,142,26,35,10,666,38,75,35,6,8,4,171,18,48,25,4,3,0,92,50,118,55,14,16,5,251,1325,3051,1278,303,422,68,6438
POA2150,17,16,11,3,8,3,49,3,0,3,0,0,0,11,6,8,3,0,3,3,24,8,3,3,0,3,0,12,14,17,3,3,0,0,39,18,18,8,3,6,0,48,19,26,7,0,7,0,57,23,55,16,7,6,3,103,24,47,12,12,13,4,108,44,45,10,8,22,0,121,38,36,6,5,7,0,99,57,70,21,11,15,3,169,26,36,0,0,0,0,70,31,29,3,3,4,0,67,39,53,7,4,6,3,108,51,57,15,0,3,0,127,16,18,6,3,0,4,52,17,16,4,0,0,3,43,11,16,10,0,5,3,51,458,553,155,62,105,35,1373
POA2151,25,30,22,12,9,0,89,8,12,5,0,3,0,26,7,8,6,0,0,0,25,8,7,6,0,3,0,24,14,7,8,3,7,0,36,13,13,14,4,6,0,57,19,43,8,3,9,0,87,24,31,24,4,11,0,96,29,36,15,3,11,0,96,40,51,18,5,3,0,121,30,58,8,0,7,0,98,61,116,37,5,12,0,235,19,37,10,3,7,0,79,27,61,12,4,7,0,107,47,103,28,0,8,3,178,85,191,46,4,13,0,344,35,91,15,3,3,0,147,21,50,17,0,0,0,89,15,37,11,3,5,3,67,518,969,327,70,120,14,2004
POA2152,9,19,14,0,7,3,42,3,0,3,0,0,0,6,4,3,0,0,0,0,12,7,7,8,0,0,0,21,7,12,0,0,7,0,26,5,4,3,0,10,0,27,13,19,16,3,3,0,54,6,20,18,3,0,0,52,10,21,9,3,5,3,53,22,29,13,0,9,0,81,19,30,0,0,6,0,62,32,71,23,3,15,3,149,19,38,8,5,3,0,72,17,34,12,0,0,0,68,38,66,13,7,4,0,129,55,141,25,4,3,0,233,21,51,6,0,0,0,79,9,17,6,0,0,0,31,9,21,11,3,4,3,47,321,594,186,38,77,16,1235
POA2153,87,107,77,12,14,10,307,11,20,19,0,3,0,50,29,37,36,3,3,0,108,18,23,32,0,3,0,88,25,40,50,8,13,0,141,33,77,60,6,26,3,198,43,113,80,5,15,4,263,52,124,98,18,28,4,322,46,149,81,11,19,0,314,66,173,81,17,18,5,356,55,160,63,11,14,0,306,134,446,151,32,26,7,800,50,226,55,15,9,0,351,85,269,59,18,9,0,443,143,507,125,27,27,3,834,268,978,217,46,37,7,1555,120,369,118,10,16,0,634,80,262,72,8,10,0,433,61,153,70,10,18,0,316,1420,4226,1537,264,326,48,7826
POA2154,55,71,66,3,21,3,221,10,15,15,0,4,0,44,17,25,22,0,4,0,72,12,15,12,6,0,0,56,24,19,29,3,4,0,86,26,34,40,4,7,0,105,40,71,54,8,15,3,190,27,60,55,7,16,0,170,47,66,51,3,12,0,183,48,88,40,10,10,0,191,24,72,39,10,14,0,151,67,228,144,15,26,0,484,32,90,39,3,9,0,168,43,126,39,12,9,0,233,64,207,75,11,12,3,368,168,571,187,26,24,3,978,95,308,108,14,14,0,543,71,227,94,15,14,0,415,41,90,59,10,20,7,222,906,2385,1163,152,239,26,4876
POA2155,52,112,72,12,7,3,253,14,16,13,3,5,0,52,19,36,27,4,3,0,88,8,31,30,0,5,0,83,25,38,35,4,14,0,115,40,70,42,7,10,0,171,45,105,82,8,19,4,266,40,148,81,18,19,3,299,40,140,70,14,12,4,269,74,215,66,22,16,0,401,51,181,70,9,17,0,333,147,510,184,35,40,7,916,47,237,81,5,11,0,384,54,317,84,11,11,0,481,145,625,148,33,26,3,969,363,1406,391,54,49,8,2264,140,550,168,19,17,7,895,92,261,94,11,9,0,481,62,197,97,5,16,0,383,1457,5182,1839,276,302,42,9092
POA2156,24,25,21,3,11,0,80,3,3,0,0,3,0,14,4,3,7,0,3,0,19,4,3,5,0,0,0,25,9,0,15,0,0,0,24,6,7,12,0,3,0,28,11,25,24,4,5,3,76,16,18,15,3,5,0,53,10,26,12,3,7,0,61,6,16,15,4,3,0,44,9,15,9,0,0,0,35,25,57,33,5,6,0,129,14,19,7,0,3,0,42,13,32,12,0,3,0,60,24,59,27,6,6,0,111,53,138,86,13,7,0,293,29,119,47,3,4,0,200,31,124,52,6,3,0,229,21,45,39,4,0,0,110,315,751,437,55,71,8,1628
POA2157,13,5,4,0,0,0,26,0,0,0,0,0,0,4,4,0,3,0,0,0,6,0,0,0,0,0,0,3,3,3,4,0,0,0,13,0,3,3,0,0,0,7,3,5,3,0,3,0,15,4,7,8,0,3,0,18,4,3,7,0,0,0,12,4,10,5,0,0,0,26,0,5,3,0,0,0,16,13,30,6,3,3,0,50,3,7,3,0,0,0,11,3,6,4,0,0,0,11,5,22,3,3,3,0,38,9,45,13,0,3,0,78,6,11,11,3,0,0,29,13,16,16,3,3,0,48,5,21,3,0,0,0,32,92,204,104,17,31,0,446
POA2158,14,17,14,3,5,3,56,0,3,0,0,0,0,3,5,3,3,0,0,0,15,3,4,3,0,3,0,8,3,3,4,0,0,0,15,3,8,7,0,0,0,25,7,12,7,0,6,0,38,3,15,9,4,4,0,37,3,9,8,0,0,0,31,7,20,9,9,3,0,52,7,13,4,0,0,0,30,17,22,23,4,8,0,77,6,16,5,0,3,0,35,9,17,7,0,0,0,36,4,27,13,3,0,0,55,30,110,36,7,4,0,189,18,54,24,7,0,0,103,26,68,27,6,5,0,143,7,29,16,3,3,0,60,179,457,235,44,54,12,988
POA2159,9,0,8,0,0,0,19,5,0,0,0,0,0,8,5,4,3,0,0,0,14,0,7,0,0,0,0,7,3,3,4,0,0,0,12,3,9,6,0,3,0,19,4,5,9,0,3,0,25,0,3,5,0,0,0,9,3,7,7,0,0,0,22,3,7,9,0,0,0,18,0,5,3,3,3,0,21,11,16,15,0,4,0,44,0,13,0,0,0,0,22,3,11,0,0,0,0,15,6,26,3,0,4,0,44,28,69,22,3,3,0,128,9,39,11,0,0,0,62,16,27,10,4,3,0,68,10,22,3,0,0,0,31,132,279,124,17,26,0,581
POA2160,23,45,18,10,11,5,108,9,5,9,0,0,0,24,9,15,6,0,3,0,35,10,16,17,3,8,0,49,11,26,12,0,12,4,62,20,41,27,3,11,0,99,21,52,18,8,17,4,120,28,71,28,13,10,0,157,39,66,39,9,15,0,172,50,108,39,12,15,3,224,24,72,18,5,11,0,134,74,203,61,11,27,3,379,23,85,22,5,12,3,151,26,74,26,5,3,0,133,39,126,53,15,9,9,249,70,159,72,7,21,5,335,12,57,27,3,9,4,109,5,36,13,3,3,0,65,31,66,45,3,18,0,160,525,1312,541,120,212,46,2751
POA2161,32,31,29,4,7,6,106,0,3,7,0,0,3,20,7,17,11,0,4,0,41,7,12,8,0,4,0,36,18,23,14,9,4,0,72,14,32,29,3,11,0,84,25,57,31,8,7,4,131,30,75,44,12,20,0,187,29,80,36,10,22,0,177,59,95,28,10,21,3,218,24,84,14,12,15,0,139,49,200,62,15,27,3,357,29,83,18,13,7,0,148,24,76,23,4,3,3,135,41,122,49,14,6,0,227,64,163,50,18,16,0,309,18,51,24,5,8,0,97,14,30,18,0,3,0,64,20,58,49,16,5,0,146,508,1291,538,154,191,25,2699
POA2162,11,18,18,6,5,3,65,3,4,4,0,3,0,13,0,8,10,3,7,0,24,3,13,13,7,7,0,36,11,24,12,3,0,0,45,9,21,22,3,7,0,64,8,29,26,3,7,3,81,17,35,22,5,9,3,93,18,48,28,12,11,0,113,23,69,24,5,6,3,137,11,38,15,7,13,0,83,45,130,36,24,16,7,258,5,35,10,9,10,0,65,12,28,15,3,10,3,76,13,74,35,11,11,3,153,31,101,27,11,7,3,179,6,30,8,3,0,0,48,0,21,6,3,0,0,37,7,30,17,4,5,4,72,242,750,353,114,142,33,1638
POA2163,7,3,6,4,6,0,21,0,3,3,0,0,0,7,0,6,3,0,0,0,11,4,0,3,0,6,0,12,3,4,3,0,0,0,15,5,10,4,0,3,3,26,9,23,6,3,7,0,52,13,13,3,8,6,0,48,3,26,6,3,0,0,41,8,23,7,3,8,3,41,3,17,6,0,3,0,27,13,47,13,3,6,0,79,3,15,3,3,0,0,17,5,14,4,3,0,0,27,16,21,8,5,9,3,51,7,21,5,0,3,0,34,0,6,0,0,0,0,13,4,3,0,0,0,0,3,3,19,4,3,6,0,33,102,260,92,33,61,13,568
POA2164,16,13,13,3,0,0,49,5,3,0,0,0,0,16,9,6,13,3,6,0,39,3,10,3,3,0,5,24,17,3,10,3,13,0,46,17,17,16,8,15,0,67,9,30,25,3,20,0,83,19,40,26,16,10,0,117,13,53,25,13,6,0,113,23,77,22,20,17,0,155,24,45,27,9,15,0,118,41,128,50,17,17,0,261,18,48,21,12,8,0,112,13,31,13,0,5,0,67,38,84,35,9,8,0,171,38,99,48,13,15,0,209,11,33,15,3,3,0,59,0,12,0,0,0,0,24,12,25,19,3,11,0,70,329,764,377,138,167,17,1794
POA2165,30,54,33,11,24,0,149,7,9,3,0,0,0,19,14,11,18,7,11,3,65,4,11,14,3,3,0,42,18,21,23,7,14,0,85,19,38,19,11,20,3,106,36,62,47,10,23,0,174,32,92,53,21,17,5,209,44,98,52,24,21,5,235,43,100,56,27,41,8,277,31,82,38,10,23,3,178,75,189,87,32,38,4,430,20,57,21,8,5,0,110,11,34,18,3,12,0,78,47,104,56,10,22,7,247,58,137,58,32,22,3,320,21,33,20,6,0,3,78,4,31,6,4,0,0,50,22,53,38,6,12,3,148,532,1208,661,242,303,51,2998
POA2166,47,83,56,20,30,0,243,17,10,14,3,9,0,45,31,26,22,9,22,3,109,19,23,18,7,15,3,88,29,37,40,17,29,7,157,33,80,67,23,33,4,239,42,105,70,39,40,5,300,53,112,75,37,51,8,343,54,118,67,48,38,3,326,54,126,71,52,45,6,357,22,84,21,17,19,3,172,98,194,93,58,57,15,517,13,64,24,14,12,3,139,18,33,21,8,16,3,98,38,102,37,33,26,3,234,54,114,61,36,27,7,296,13,47,14,7,4,3,88,5,33,8,3,3,0,56,26,63,68,20,22,3,201,652,1438,850,462,504,88,3998
POA2167,8,11,15,3,5,0,45,3,0,0,0,0,0,11,3,0,8,3,3,0,17,3,3,4,0,4,0,15,0,5,3,0,7,0,17,9,14,5,6,7,0,39,7,14,17,0,3,0,40,20,27,15,0,4,0,65,15,37,19,3,3,0,69,18,52,25,0,9,0,108,23,51,3,0,5,0,80,37,107,34,7,12,0,204,19,45,17,3,3,0,89,12,26,13,0,0,0,53,18,78,20,5,5,0,129,31,68,20,3,5,3,122,12,21,11,0,0,0,45,5,13,6,0,0,0,31,13,21,3,0,0,0,32,250,599,244,33,65,5,1206
POA2168,38,47,43,14,16,3,164,3,9,17,0,4,0,37,16,16,10,5,11,0,63,12,18,19,11,11,0,80,19,33,26,11,12,0,102,35,55,53,17,29,0,191,48,90,77,21,23,3,260,43,125,87,33,37,3,331,47,139,66,28,34,7,322,56,182,99,36,31,3,403,46,130,61,18,39,0,293,100,291,136,52,48,9,635,35,113,40,21,13,3,229,34,88,40,13,9,3,195,79,182,80,27,21,3,390,68,170,95,28,21,5,397,13,47,19,0,7,0,90,10,27,14,3,3,0,58,34,102,55,16,18,3,237,733,1863,1056,372,398,53,4474
POA2170,80,135,95,37,25,8,376,13,19,17,3,4,0,60,38,41,41,11,24,4,160,28,25,34,12,22,3,118,48,58,66,15,23,3,218,59,149,64,22,46,0,337,96,204,118,31,47,11,507,103,255,141,55,58,8,624,115,321,131,44,58,5,666,174,454,171,78,54,8,929,122,346,98,53,60,5,678,213,718,264,67,111,13,1389,105,286,105,34,25,3,553,101,288,75,15,27,8,517,225,656,208,56,42,3,1193,288,805,258,59,47,9,1465,69,217,79,23,18,0,409,40,129,37,5,14,0,226,104,213,143,27,50,7,540,2017,5311,2147,643,764,96,10986
POA2171,27,53,41,14,10,5,154,9,6,3,0,0,0,27,9,28,15,9,8,0,61,5,29,10,4,5,0,59,19,32,16,0,4,0,75,21,42,32,15,12,0,122,25,89,63,14,24,0,207,36,108,74,22,24,3,255,40,131,57,18,11,0,248,43,162,72,15,24,3,323,39,157,49,24,16,3,292,103,385,131,47,37,3,707,49,183,72,15,16,3,331,61,167,59,12,16,0,305,133,438,119,25,27,3,744,166,567,186,38,39,5,1009,38,145,58,9,8,0,253,29,72,45,6,3,4,162,46,99,54,15,23,0,239,897,2877,1157,292,304,40,5565
POA2172,3,7,8,0,3,0,20,0,0,0,0,0,0,3,0,3,0,0,0,0,8,3,3,4,0,0,0,12,0,0,0,0,0,0,3,7,7,4,0,0,0,13,0,4,10,0,0,0,17,3,8,6,0,0,0,22,3,8,3,0,0,0,12,3,9,4,0,0,0,16,0,4,7,0,0,0,13,11,19,11,0,0,0,41,3,12,0,0,0,0,16,6,4,9,0,0,0,21,4,19,14,0,0,0,37,25,63,19,0,0,0,106,16,29,8,3,0,0,56,11,13,8,0,0,0,25,3,6,3,3,0,0,18,99,221,111,7,3,3,447
POA2173,18,22,26,6,5,0,76,4,4,6,0,0,0,10,4,10,7,0,3,0,28,0,8,9,0,0,0,26,9,18,10,3,8,0,44,10,25,14,0,5,0,55,12,27,30,3,8,3,86,17,34,37,3,8,0,86,15,50,16,4,12,0,93,29,69,31,5,12,0,146,21,60,20,6,6,0,122,38,138,59,10,11,0,258,26,81,23,4,3,0,142,18,61,17,7,3,0,105,42,131,42,0,7,0,218,54,157,56,8,14,0,284,16,37,15,0,0,0,72,9,22,5,0,3,0,42,8,41,17,4,3,0,70,333,994,438,66,109,9,1955
POA2174,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,7,0,0,0,4,0,5,0,0,0,0,10,5,3,0,0,0,0,8,3,9,0,0,0,0,7,0,6,0,0,0,0,7,8,21,5,0,0,0,38,4,11,7,0,0,0,23,13,15,0,0,0,0,23,10,40,7,0,3,0,59,21,65,14,3,3,0,110,3,15,3,0,0,0,18,0,4,0,0,0,0,9,5,9,0,0,0,0,10,78,213,50,10,8,0,361
POA2175,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,3,4,4,0,0,0,7,0,3,0,0,0,0,3,0,0,3,0,0,0,3,3,10,6,0,0,0,16,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,3,3,0,0,0,5,6,8,8,0,3,0,19,0,3,10,0,0,0,13,3,9,5,3,0,0,22,0,3,5,0,0,0,11,27,54,46,6,6,0,137
POA2176,62,65,71,20,27,3,248,4,10,13,0,3,0,30,26,22,35,4,15,0,101,16,19,27,15,12,0,79,19,41,42,13,18,0,137,27,46,61,15,22,0,173,50,69,80,14,28,9,247,52,91,82,16,45,5,290,42,101,81,17,23,3,271,55,136,103,20,22,3,349,27,105,60,22,22,0,243,105,289,183,36,60,12,682,37,89,59,10,26,0,226,25,110,36,6,11,3,195,64,195,127,24,21,8,439,104,289,149,28,26,0,604,26,86,44,10,16,3,181,17,46,31,5,8,0,109,36,92,81,14,23,4,243,800,1893,1360,306,420,58,4835
POA2177,17,19,17,3,3,3,65,0,3,6,4,0,0,10,6,10,12,3,4,0,30,0,3,13,0,3,0,17,14,8,29,0,9,3,57,16,23,21,6,11,0,82,13,28,30,9,12,0,88,17,37,38,14,14,0,118,20,40,23,19,5,0,117,18,45,36,7,9,0,114,9,43,24,10,5,0,90,39,97,61,31,21,3,251,12,31,15,0,8,0,68,7,19,9,3,3,0,46,15,59,36,10,18,0,140,24,74,23,16,24,3,170,15,21,16,4,0,3,53,8,7,8,3,0,0,23,14,23,31,9,13,0,88,258,589,428,157,163,15,1623
POA2178,5,8,5,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,0,4,3,7,6,0,0,0,13,0,3,3,0,0,0,4,4,0,6,0,0,0,16,3,5,3,0,0,0,20,0,6,10,0,0,0,17,3,6,4,0,0,0,15,3,7,6,0,0,0,13,3,18,13,0,3,0,45,0,0,0,0,0,0,0,3,3,8,0,0,0,11,3,4,5,0,0,0,18,6,21,20,0,3,0,48,6,17,7,3,3,0,37,11,26,9,0,5,0,51,10,11,15,0,3,0,40,69,149,112,13,25,0,367
POA2179,3,9,5,0,0,0,20,0,3,0,0,0,0,3,3,0,3,0,0,0,7,0,0,3,0,0,0,5,3,3,0,0,0,0,6,0,5,0,0,0,0,7,0,8,11,0,0,0,22,3,8,8,0,0,0,24,8,4,3,0,0,0,10,6,8,0,0,0,0,19,5,8,3,0,0,0,18,12,18,13,0,0,0,47,11,10,4,0,0,0,26,8,21,3,0,0,0,31,13,34,3,3,3,0,61,18,37,13,6,0,0,77,7,11,4,0,0,0,28,6,7,7,3,0,0,23,8,11,7,0,0,0,30,113,209,98,14,19,7,462
POA2190,17,27,25,8,12,0,90,0,7,4,3,3,0,14,3,10,10,3,0,3,31,4,11,12,3,3,0,33,12,15,14,0,9,0,52,15,30,19,4,13,0,79,10,40,24,14,7,0,100,17,35,27,3,10,0,93,18,85,20,3,10,3,138,24,82,42,17,15,0,177,12,52,23,4,10,3,108,45,153,66,13,20,3,301,17,55,16,8,8,0,102,12,74,20,6,6,7,124,33,112,39,4,11,3,204,44,157,67,19,27,3,322,13,61,19,7,4,0,103,10,32,24,6,8,0,76,16,64,32,7,16,3,134,315,1098,512,137,180,32,2270
POA2191,4,13,6,0,6,0,33,4,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,9,3,0,0,0,14,6,4,4,0,3,0,17,4,8,9,3,0,3,27,5,17,4,0,6,0,37,0,7,8,4,0,0,26,6,13,9,0,0,0,28,0,6,9,0,0,0,19,11,34,10,0,8,0,68,4,17,5,4,3,0,27,6,12,8,3,3,0,24,11,45,8,6,4,0,82,16,71,27,9,7,0,127,9,40,6,3,4,0,54,10,19,6,3,0,0,34,11,25,10,4,6,3,52,107,337,137,35,46,14,683
POA2192,9,14,15,4,5,0,51,0,0,3,3,4,0,10,7,0,3,0,0,3,15,0,0,3,0,0,0,10,13,10,10,0,3,0,25,7,13,11,0,3,3,38,7,19,9,0,10,0,36,14,18,14,4,12,0,65,14,16,19,7,5,0,61,12,25,13,3,7,0,53,8,18,6,11,4,0,43,20,52,16,22,6,0,117,9,21,10,0,6,0,41,6,10,5,0,0,0,32,19,41,9,5,3,0,80,26,65,20,6,10,0,124,12,18,11,3,3,0,51,4,11,12,3,3,0,35,9,21,11,0,3,3,48,196,385,199,71,77,17,939
POA2193,9,24,19,0,0,0,63,3,3,3,0,0,0,7,3,10,5,0,3,0,17,5,0,7,0,3,0,18,9,3,10,0,4,0,33,13,14,10,3,11,0,43,10,29,12,4,4,0,58,21,23,17,3,10,0,75,10,28,9,3,5,0,56,23,34,9,10,5,0,82,9,28,13,3,3,0,52,25,66,30,13,7,0,133,17,22,8,3,4,0,52,16,24,13,3,4,0,58,30,72,30,5,9,0,148,50,135,42,19,13,4,260,29,71,13,0,3,0,121,25,55,13,4,0,4,97,11,31,15,3,5,5,64,320,661,279,71,96,10,1433
POA2194,26,39,24,3,14,0,110,0,7,5,3,0,0,17,10,3,9,0,3,0,34,12,10,8,0,3,0,28,7,7,8,6,10,4,40,13,5,12,4,8,4,43,21,32,26,7,11,0,100,32,40,19,10,13,0,109,34,34,17,9,8,4,96,32,59,25,7,23,0,148,27,42,15,10,5,5,93,44,82,33,11,15,0,183,14,21,13,4,3,3,61,13,16,7,0,4,0,42,29,47,15,3,7,3,106,46,61,39,11,15,0,174,22,14,18,0,4,3,63,10,15,11,0,0,0,37,21,28,12,9,19,0,84,424,554,307,104,151,30,1563
POA2195,13,25,17,6,7,0,70,8,3,5,0,0,0,12,6,17,5,3,10,0,42,3,14,7,0,4,3,29,16,12,9,3,5,0,50,15,32,13,8,11,3,79,20,31,23,14,8,3,98,21,57,23,13,12,3,129,19,63,11,6,14,0,116,28,86,20,7,8,5,162,12,44,19,5,7,3,87,25,87,27,12,16,3,176,20,26,11,3,4,0,58,6,25,5,4,5,0,48,16,33,14,8,5,0,78,31,56,24,3,12,0,121,8,16,6,0,3,0,32,3,7,5,0,0,0,16,10,30,15,3,9,0,64,291,653,249,99,140,26,1451
POA2196,20,48,39,9,15,7,136,5,8,3,0,3,0,17,8,15,15,3,3,0,48,4,14,19,0,11,0,51,18,22,13,3,10,0,66,27,28,22,4,8,3,94,33,46,31,8,18,0,145,36,58,34,21,14,0,168,33,62,32,12,18,5,164,35,117,49,15,16,4,229,24,58,27,12,11,0,133,55,173,77,23,30,3,354,24,65,19,6,11,0,119,22,76,23,10,10,0,135,42,153,37,15,16,0,268,73,245,73,19,19,3,430,16,67,30,5,3,0,132,9,37,20,0,0,0,69,17,86,44,15,10,3,170,514,1386,611,173,213,29,2929
