POA_CODE_2016,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2170,43,51,39,29,54,29,11,262,3,16,13,8,14,6,0,63,0,0,0,0,0,0,0,6,5,0,0,0,3,3,0,14,52,74,54,37,76,43,14,339,0,0,5,0,3,0,5,20,0,8,3,0,0,0,0,15,3,13,10,3,4,3,3,36,50,81,57,42,79,42,13,376,32,26,21,21,22,15,8,147,9,3,0,0,0,0,0,11,88,110,85,64,98,59,24,538,113,206,165,124,218,117,68,1013,127,243,137,113,161,65,28,870,15,13,9,4,7,3,3,58,5,14,7,3,6,0,0,42,258,477,324,249,391,190,101,1985,12,31,21,12,18,13,5,116,31,87,54,28,32,16,5,259,46,118,78,38,48,30,12,372,301,592,403,286,441,218,114,2359,717,641,312,210,270,101,77,2333,12,15,7,4,3,4,0,40,1031,1248,724,497,716,329,195,4730,154,252,208,156,269,149,76,1271
POA2171,8,11,9,9,17,10,8,76,4,6,8,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,16,21,20,11,8,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,6,10,15,20,26,15,15,8,113,5,10,3,3,3,0,8,31,3,3,0,0,0,0,0,10,18,31,22,26,22,14,16,145,31,81,71,52,94,45,22,396,43,72,81,46,48,30,11,336,6,0,0,0,0,0,0,11,0,0,0,0,3,0,0,5,81,159,157,103,150,81,32,755,5,9,4,0,5,6,3,23,6,13,17,4,6,3,0,49,10,23,22,3,12,5,3,73,90,180,177,111,156,81,39,828,146,124,76,48,53,20,14,474,5,0,0,0,3,0,0,14,244,304,251,157,211,108,52,1318,40,97,80,65,108,55,25,472
POA2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,5,3,0,0,0,0,15,3,3,4,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,7,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,7,6,0,0,40,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,13,7,10,12,0,0,47,6,5,3,0,5,0,0,22
POA2173,4,3,3,7,15,3,3,38,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,12,19,3,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,12,19,3,6,53,0,4,3,0,4,0,0,13,0,0,0,0,0,0,0,0,10,12,8,8,18,3,4,67,9,25,28,24,45,14,15,164,16,31,21,13,20,9,4,122,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,33,56,52,37,69,27,20,298,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,4,0,8,0,0,3,0,0,13,33,59,52,37,69,27,20,310,50,32,11,16,11,8,0,133,0,0,0,0,0,0,0,0,85,93,66,54,86,32,20,441,13,28,33,29,61,18,22,204
POA2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,4,0,0,0,0,0,10,3,3,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,3,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,3,3,12,5,3,3,0,0,24,5,8,0,0,3,0,0,21,0,0,0,0,0,0,0,0,11,16,3,3,3,3,0,41,3,4,0,0,0,0,0,10
POA2175,0,4,0,4,3,3,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,4,0,3,0,20,0,0,0,3,3,0,0,6,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,0,21,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,7,8,4,0,0,27,6,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,12,3,5,9,0,0,37,0,4,0,5,7,3,0,25
POA2176,7,15,12,14,23,10,15,102,0,3,8,11,10,4,3,36,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,7,11,30,24,23,31,20,16,149,0,0,3,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,11,11,30,30,21,37,20,16,160,11,9,9,10,6,9,3,51,0,0,0,0,0,0,0,3,26,39,35,36,41,21,19,219,50,87,74,49,71,49,20,401,58,102,66,55,84,32,17,412,6,3,0,0,3,3,3,27,0,4,0,0,3,0,0,9,115,202,148,109,160,81,43,848,3,11,11,6,8,5,3,38,3,25,19,15,12,7,3,90,10,29,34,20,19,7,3,131,122,234,180,132,182,90,45,976,229,266,129,109,128,79,47,987,0,7,0,0,0,0,0,15,347,505,307,244,311,174,96,1979,57,105,90,64,93,61,38,501
POA2177,0,10,4,3,5,4,7,28,7,5,4,3,4,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,4,10,9,5,57,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,6,8,18,8,4,10,9,5,63,3,11,9,3,14,5,0,42,0,0,0,3,0,0,0,3,13,28,16,15,22,12,10,114,15,29,22,19,23,19,16,147,19,53,47,30,33,37,9,227,7,3,0,0,0,0,0,12,4,0,3,0,0,0,0,10,43,83,68,57,55,56,28,389,4,12,11,4,6,4,0,43,3,16,5,5,5,8,0,40,9,24,21,6,8,16,3,89,52,108,88,67,65,67,32,480,103,158,93,60,88,44,21,562,3,9,3,0,0,0,0,13,157,275,182,123,152,112,48,1052,20,35,29,25,26,20,21,173
POA2178,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,13,5,4,6,4,7,3,0,22,4,8,5,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,6,8,4,0,46,0,0,0,3,0,0,0,5,3,0,5,0,0,0,0,12,4,4,3,3,3,0,0,18,8,15,18,10,12,4,0,65,12,16,6,5,4,3,3,41,0,0,0,0,0,0,0,0,24,22,23,14,20,3,4,107,6,4,10,3,7,3,0,34
POA2179,3,4,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,20,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,7,4,3,4,0,0,22,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,7,8,3,8,3,0,30,5,5,9,4,7,4,0,40,11,8,6,3,6,3,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,11,16,7,13,9,0,77,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,5,0,3,3,3,0,0,0,10,16,17,15,8,14,9,0,86,43,38,12,6,3,0,3,113,0,0,0,0,0,0,0,0,59,55,31,14,23,9,3,198,4,13,10,6,13,9,0,54
POA2190,10,7,5,4,3,3,3,41,8,5,5,3,5,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,14,7,9,12,6,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,17,7,9,15,6,8,83,0,3,3,4,8,0,0,22,0,0,0,0,0,0,0,0,22,23,11,12,18,6,11,109,10,30,32,19,25,16,10,154,26,56,39,28,26,18,8,200,3,0,3,0,4,0,0,16,5,8,0,4,0,0,0,17,47,89,78,51,62,37,19,385,4,3,5,0,3,3,0,19,9,14,7,9,12,3,5,60,15,17,12,8,19,3,5,81,62,115,91,61,78,42,22,465,126,170,108,64,97,53,23,644,11,5,0,0,3,0,0,16,195,292,198,128,177,96,50,1131,26,39,41,30,31,22,14,192
POA2191,0,0,4,0,4,0,0,16,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,20,5,16,10,7,13,4,3,63,4,14,15,6,15,12,3,67,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,11,35,23,19,24,19,6,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,35,23,19,27,19,6,137,21,14,14,11,6,0,7,64,0,3,3,0,0,0,0,10,35,46,39,24,37,19,9,209,7,16,17,10,12,7,5,81
POA2192,3,0,0,3,8,6,3,21,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,3,6,12,7,10,32,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,8,3,6,8,8,10,38,6,0,0,4,3,3,4,21,0,0,0,0,0,0,0,0,8,10,4,11,16,11,11,63,9,19,20,17,23,14,8,110,15,24,16,19,35,17,7,137,3,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,28,47,45,29,59,29,18,253,0,3,3,3,0,0,3,10,3,5,5,3,6,3,0,29,3,13,8,11,6,3,3,38,27,56,50,42,70,32,15,298,63,74,29,22,35,21,7,254,0,4,0,0,0,0,0,10,89,141,83,61,97,51,27,556,10,22,20,14,27,18,14,129
POA2193,0,7,8,4,15,9,3,37,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,16,6,3,42,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,8,6,15,6,3,43,0,0,4,0,3,0,3,11,0,0,0,0,0,0,0,0,0,4,9,6,15,10,5,59,12,33,33,16,37,17,9,154,22,32,29,17,24,5,3,137,3,3,0,0,0,0,0,4,0,0,0,3,3,0,0,9,32,70,64,39,66,25,17,304,0,3,3,3,3,0,0,16,0,4,3,0,4,0,0,12,3,3,5,3,4,5,3,29,31,75,70,36,70,25,18,329,29,36,26,17,17,10,6,133,0,0,0,0,0,0,0,3,61,105,93,51,85,39,20,464,11,40,40,15,47,19,14,188
POA2194,4,6,12,10,10,11,5,54,4,3,5,0,3,3,3,21,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,8,15,14,12,19,12,6,86,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,12,8,19,17,14,22,17,7,98,7,8,0,0,3,0,0,18,0,0,0,0,0,0,0,0,12,23,19,12,21,21,12,116,24,43,24,25,28,28,13,181,21,37,31,24,43,31,12,207,4,0,0,0,0,0,0,8,0,3,0,0,0,4,0,9,46,86,59,48,75,60,29,404,0,0,3,6,5,3,0,15,3,15,4,7,9,9,3,51,3,15,11,13,9,6,3,67,50,102,73,63,80,71,29,471,78,87,40,34,49,27,21,333,0,0,0,0,0,0,0,3,127,190,114,96,129,101,49,807,25,46,39,30,43,39,23,241
POA2195,6,10,3,3,8,5,6,43,8,3,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,5,3,17,10,9,61,3,6,3,0,0,0,0,7,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,16,16,4,3,13,10,9,74,3,8,13,5,5,5,5,46,0,3,0,0,0,0,0,3,14,28,23,10,22,13,15,120,17,27,19,28,29,19,10,141,24,48,23,14,17,10,10,146,3,0,0,0,0,0,4,3,3,0,0,3,3,0,0,11,48,72,42,45,48,32,27,314,0,3,8,3,0,5,0,15,3,21,5,7,4,4,3,55,3,28,12,9,6,11,3,69,50,96,56,58,51,44,29,380,146,142,69,47,49,32,18,508,3,4,6,0,0,3,0,16,203,246,132,103,101,80,44,904,22,33,22,32,36,27,17,181
POA2196,9,11,9,9,16,14,4,78,6,4,9,4,3,3,3,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,25,24,12,18,16,10,114,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,9,14,22,26,12,25,16,9,123,9,10,6,12,8,4,5,57,0,0,0,0,0,0,0,0,20,31,34,22,31,21,10,179,17,44,43,18,39,23,17,211,40,70,44,36,55,28,9,280,3,5,3,3,0,0,0,10,3,0,5,5,0,0,0,20,64,119,105,64,99,52,28,524,0,7,5,0,8,3,0,22,5,24,13,4,14,5,3,66,9,26,18,5,18,8,3,88,68,142,122,69,119,63,27,615,185,192,119,56,100,48,25,723,0,3,0,0,0,0,0,11,255,340,248,121,213,118,53,1348,29,53,60,29,57,32,17,289
POA2197,3,4,7,3,8,0,3,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,10,0,3,30,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,4,5,10,0,3,28,0,0,0,0,3,4,5,10,0,0,0,0,0,0,0,0,3,4,8,6,9,4,4,44,4,12,13,0,22,6,3,62,10,15,21,11,9,5,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,17,35,35,17,34,13,3,145,3,3,4,0,0,3,0,15,3,3,4,0,5,3,0,17,3,4,7,4,5,3,0,34,24,38,42,22,37,14,8,177,96,83,38,26,26,13,8,296,0,3,0,0,0,0,0,4,115,129,79,46,60,29,13,479,9,19,21,8,25,6,4,85
POA2198,4,9,4,0,0,0,3,16,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,5,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,5,0,3,29,0,3,4,3,0,0,0,17,0,0,0,0,0,0,0,0,3,12,10,8,3,5,3,43,8,18,11,7,14,18,8,85,8,19,6,9,8,7,4,69,0,0,0,3,8,0,0,7,0,5,3,0,3,0,3,9,22,43,23,23,37,17,11,170,5,0,3,0,3,0,0,12,0,3,4,0,4,0,0,16,6,5,6,0,5,4,0,25,26,45,29,21,39,21,14,193,55,28,16,15,16,8,6,147,3,4,3,4,0,0,0,13,81,79,48,35,58,29,24,357,8,25,19,11,18,15,11,99
POA2199,10,8,3,3,3,5,0,37,3,0,0,3,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,3,10,8,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,15,10,3,5,10,8,0,61,3,8,3,4,7,0,0,24,0,0,0,0,0,0,0,0,19,21,11,7,16,7,3,89,27,43,30,33,22,19,4,182,23,64,41,21,25,11,4,181,7,0,0,0,3,0,0,10,0,5,0,0,0,0,0,6,55,112,68,50,51,32,10,384,0,5,6,0,4,3,0,22,3,12,14,5,5,6,0,47,4,16,18,8,11,11,4,71,63,130,88,59,64,37,12,452,126,110,57,33,57,16,16,406,3,4,3,0,0,0,0,11,193,249,142,90,117,48,31,866,36,57,31,38,26,21,11,214
POA2200,9,12,16,11,21,18,12,95,3,3,4,0,8,6,3,29,3,3,0,0,0,0,3,9,4,0,0,0,0,0,0,6,16,21,16,17,38,24,14,143,3,0,3,3,0,0,0,14,0,3,0,0,0,0,0,6,3,3,3,3,0,4,0,16,23,23,21,13,35,28,13,164,6,23,13,8,14,4,5,72,0,0,0,0,0,0,0,0,28,47,31,24,52,33,18,236,60,69,67,47,81,45,23,388,54,107,66,55,76,51,20,425,16,0,0,3,0,5,0,21,5,9,3,6,3,3,0,25,132,185,132,111,158,102,39,857,0,23,17,11,20,5,11,84,11,39,21,20,18,14,3,134,17,59,33,25,39,22,15,216,151,241,169,137,196,125,52,1072,340,281,156,102,134,64,54,1140,7,5,8,0,0,0,0,17,495,532,335,240,331,191,106,2226,67,82,81,59,102,65,29,486
POA2203,0,3,3,0,5,3,0,16,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,10,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,3,4,4,10,3,0,29,0,4,4,3,6,0,0,18,0,0,0,0,0,0,0,0,7,6,9,6,13,6,3,46,14,41,26,24,42,12,10,170,13,37,25,13,28,4,6,130,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,29,80,58,41,69,17,15,308,3,8,3,3,0,0,0,17,0,0,7,0,0,0,3,13,4,7,8,3,0,0,3,24,36,86,64,43,68,23,24,332,39,19,15,6,18,8,9,110,0,0,0,0,0,0,0,0,68,102,78,48,87,23,26,443,16,46,30,24,43,18,10,191
POA2204,5,14,11,3,11,3,0,60,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,9,11,9,0,63,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,4,8,16,15,14,11,9,0,70,3,6,3,8,5,3,3,35,0,0,0,0,0,0,0,0,17,18,14,15,17,11,9,105,14,53,32,19,33,17,8,176,27,51,35,27,21,12,5,177,3,3,0,0,0,3,0,13,0,0,0,0,0,0,0,7,45,109,67,47,55,34,17,371,0,4,0,3,0,0,0,15,4,17,3,3,0,0,0,31,4,18,3,12,3,0,0,41,51,124,70,57,56,31,17,412,70,58,30,27,33,29,12,254,0,3,0,0,0,0,0,5,119,179,104,90,87,59,27,674,23,62,38,29,46,24,9,228
POA2205,0,3,7,3,0,3,4,23,3,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,10,6,6,0,6,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,6,0,6,6,37,3,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,3,9,5,6,0,8,10,45,24,22,14,6,19,16,3,106,10,22,17,21,14,13,3,103,3,0,0,0,0,3,0,12,4,0,0,0,0,0,0,6,39,43,36,31,34,27,5,225,3,0,3,4,0,0,0,15,0,7,0,0,0,0,0,5,3,8,3,4,0,3,0,20,49,53,35,31,36,31,12,241,41,24,23,14,24,16,5,154,8,0,0,0,0,0,0,9,96,81,58,42,66,48,14,402,24,25,21,15,18,16,12,129
POA2206,5,14,16,9,16,7,0,55,0,3,3,4,3,4,3,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,19,7,17,6,4,74,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,15,18,13,17,6,4,80,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,0,7,21,18,13,16,15,4,92,11,40,36,33,36,26,6,180,9,30,26,22,28,12,6,135,0,0,0,0,4,0,0,9,0,0,3,3,0,0,0,9,25,69,63,55,64,39,10,327,0,3,3,0,4,3,3,14,0,9,4,5,3,0,0,23,3,12,6,5,7,3,3,36,31,76,66,61,75,46,15,367,35,29,20,8,17,11,8,123,0,0,0,0,0,0,0,0,61,107,86,65,91,54,20,489,12,49,46,43,48,28,9,234
