POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2087,83,3,0,0,0,88,13,0,0,0,0,17,23,0,0,0,0,26,11,0,0,0,0,16,28,0,0,0,0,28,96,7,3,0,0,103,114,3,3,0,0,118,174,13,11,0,0,192,149,3,8,0,0,162,301,12,6,0,0,315,427,3,0,0,0,437,76,4,0,0,0,77,1494,53,31,0,0,1581
POA2088,134,31,54,0,0,225,18,9,23,0,0,50,14,4,10,0,0,29,7,4,19,0,0,31,19,13,35,0,0,60,68,22,99,0,0,191,38,17,95,0,0,154,102,37,197,0,0,336,45,16,121,0,0,185,113,68,201,0,3,379,710,218,184,0,8,1110,102,24,41,0,0,165,1373,455,1081,3,12,2919
POA2089,20,10,42,0,0,75,0,5,6,0,0,12,0,0,14,0,0,16,0,3,13,0,0,11,3,6,18,0,0,31,10,3,49,0,0,64,3,12,78,0,0,95,15,23,161,0,0,202,11,18,98,0,0,119,17,35,165,0,0,212,61,59,118,0,0,240,15,7,18,0,0,40,145,184,776,0,0,1104
POA2090,29,16,56,0,0,105,3,3,15,0,0,18,4,3,7,0,0,13,3,3,10,0,0,17,7,3,27,0,0,42,23,15,64,0,0,102,7,15,89,0,0,112,32,24,133,0,0,190,23,21,107,0,0,147,39,33,145,0,0,218,179,75,144,0,0,395,29,7,30,0,0,67,372,213,825,0,0,1414
POA2092,39,3,0,0,0,43,6,0,0,0,0,6,6,0,0,0,0,7,10,0,0,0,0,11,8,0,0,0,0,12,28,5,3,0,0,43,33,4,3,0,0,32,74,5,8,0,0,84,61,9,7,0,0,73,129,14,7,0,0,148,395,16,3,0,0,420,36,3,0,0,0,42,822,61,33,0,0,916
POA2093,112,25,28,0,0,164,25,0,10,0,0,31,15,4,6,0,0,29,22,3,14,0,0,41,25,8,22,0,0,55,101,14,59,0,0,182,88,17,99,0,0,201,172,26,190,0,0,390,134,20,118,3,0,274,314,67,135,3,0,518,799,85,67,0,3,951,106,5,15,0,0,131,1907,280,776,10,4,2972
POA2094,13,8,15,0,0,42,3,0,3,0,0,9,3,0,3,0,0,7,0,0,3,0,0,6,4,0,3,0,0,13,13,4,11,0,0,32,16,16,18,0,0,41,28,8,50,0,0,84,19,17,36,0,0,69,48,41,60,0,0,144,134,49,30,0,0,218,15,6,9,0,0,31,287,156,254,4,0,704
POA2095,16,13,47,0,3,80,0,7,10,0,0,16,3,3,7,0,0,16,6,4,13,0,0,21,3,7,15,0,0,27,12,11,57,0,0,84,16,11,55,0,0,76,11,30,110,0,0,153,18,19,100,0,0,132,24,30,163,0,0,220,101,86,165,0,0,356,14,17,37,0,0,70,237,235,776,0,3,1247
POA2096,50,4,21,0,0,75,8,0,7,0,0,15,19,0,3,0,0,25,22,0,18,0,0,43,18,0,25,0,0,44,66,4,62,0,0,134,50,4,80,0,0,131,92,11,156,0,0,257,71,4,109,0,0,187,140,10,148,0,0,303,367,10,90,0,0,473,54,3,34,0,0,84,956,55,745,0,3,1762
POA2097,84,0,15,0,0,99,26,0,9,0,0,32,18,0,8,0,0,25,26,3,9,0,0,35,39,3,15,0,0,48,104,0,37,0,0,136,99,3,54,3,0,160,186,7,102,0,0,287,161,13,68,0,0,239,285,9,83,0,0,379,442,9,39,0,0,494,74,4,11,0,0,89,1524,49,441,4,0,2020
POA2099,113,5,81,0,0,199,32,0,31,0,0,64,27,8,28,0,0,67,30,4,48,0,0,84,43,4,53,0,0,107,161,16,179,0,0,354,207,17,265,4,3,488,341,24,512,0,3,875,263,26,356,0,3,651,526,41,253,0,3,827,687,36,102,0,0,830,138,8,60,0,0,209,2574,186,1971,6,17,4750
POA2100,113,6,12,0,0,132,35,3,3,0,0,40,26,0,0,0,0,25,42,6,9,0,0,59,34,3,9,0,0,53,125,22,43,0,0,186,148,21,57,0,0,228,263,20,100,0,3,396,245,33,59,0,0,340,504,31,79,0,0,613,615,32,24,0,4,673,109,3,12,0,0,123,2256,181,411,0,9,2857
POA2101,79,4,26,0,0,112,21,0,0,0,0,18,19,5,12,0,0,32,20,0,13,0,0,37,24,4,14,0,0,46,93,3,49,0,0,143,99,0,74,3,0,172,190,13,149,0,0,356,183,4,102,0,0,285,364,12,121,0,0,504,409,19,53,0,0,480,79,0,24,0,0,110,1571,74,641,5,4,2301
POA2102,25,12,4,0,0,46,4,0,0,0,0,8,9,0,3,0,0,16,13,0,3,0,0,18,6,3,0,0,0,13,33,32,21,0,0,86,35,35,13,0,0,86,68,52,41,0,0,154,55,50,44,0,0,153,120,75,67,0,0,260,159,43,26,0,0,223,39,4,4,0,0,50,573,318,229,0,0,1117
POA2103,38,16,10,0,0,62,18,3,5,0,0,24,14,0,4,0,0,17,16,0,3,0,0,21,17,0,4,0,0,29,62,10,27,0,0,98,48,12,23,0,0,83,96,19,42,0,0,158,90,25,46,0,0,163,171,27,24,0,0,227,216,31,18,0,0,269,40,8,15,0,0,59,825,154,216,3,3,1201
POA2104,19,5,0,0,0,22,0,0,0,0,0,3,4,0,0,0,0,6,4,0,0,0,0,8,3,0,0,0,0,3,20,3,0,0,0,26,20,4,0,0,0,20,35,3,0,0,0,41,32,3,0,0,0,35,53,4,0,0,0,54,131,3,0,0,0,140,9,3,0,0,0,15,338,28,6,0,0,377
POA2105,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,21,0,0,0,0,17,20,0,0,0,0,20,34,0,0,0,0,35,31,0,0,0,0,32,42,0,0,0,0,42,55,0,0,0,0,59,6,0,0,0,0,6,255,3,0,0,0,258
POA2106,46,0,11,0,0,58,10,3,3,0,0,14,20,0,7,0,0,24,5,0,3,0,0,13,28,3,8,0,0,36,64,3,23,0,0,86,58,3,27,0,0,93,121,3,52,6,0,188,97,10,41,4,0,149,199,13,30,0,0,242,274,16,8,0,0,299,45,0,8,0,0,51,970,48,214,14,0,1240
POA2107,101,0,4,0,0,109,26,0,0,0,0,32,19,0,0,0,0,19,23,0,3,0,0,27,35,0,5,0,0,40,100,0,6,0,0,114,104,3,12,0,3,128,224,3,32,0,0,263,173,3,11,0,0,189,359,6,14,0,0,389,552,0,6,0,0,563,91,0,3,0,0,98,1828,26,107,0,4,1959
POA2108,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,8,18,0,0,0,0,18,5,0,0,0,0,10,21,0,4,0,0,20,42,0,0,0,0,42,7,0,3,0,0,10,126,0,9,0,3,139
POA2109,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,7,0,0,7,0,0,16,0,0,16,0,0,32,0,0,32,0,0,16,0,0,16,0,0,20,0,0,20,0,0,5,0,0,5,0,0,3,0,0,3,0,0,117,0,0,114
POA2110,53,7,0,0,0,59,9,3,3,0,0,15,3,0,0,0,0,10,17,0,0,0,0,17,18,0,0,0,0,22,45,3,10,0,0,53,29,7,14,0,0,49,75,14,15,0,0,101,46,14,8,0,0,67,102,16,12,0,3,137,408,35,7,0,0,449,55,5,6,0,0,65,854,114,81,0,3,1048
POA2111,68,10,13,0,0,92,12,3,3,0,0,22,14,3,3,0,0,20,18,3,9,0,0,33,25,4,14,0,0,44,73,20,48,0,0,137,60,14,63,0,0,137,134,40,102,0,0,276,91,25,69,0,0,178,172,41,54,0,0,273,361,53,22,0,0,436,55,4,12,0,0,66,1088,220,402,0,5,1717
POA2112,133,29,55,0,0,219,31,6,9,0,0,53,37,6,7,0,0,55,35,10,22,0,0,60,73,15,35,0,0,120,177,33,100,0,0,313,133,26,151,0,3,311,317,66,249,0,0,637,205,60,156,3,0,430,372,65,117,0,4,562,545,57,48,0,6,658,117,20,32,0,3,177,2172,402,991,3,16,3581
POA2113,100,15,11,0,0,120,25,3,9,0,0,33,13,10,0,0,0,23,24,0,7,0,0,35,47,4,11,0,0,64,122,18,31,0,0,178,88,26,48,0,0,162,174,55,87,0,0,322,146,47,36,0,0,234,249,56,25,0,0,330,319,28,13,0,0,356,60,12,9,0,0,81,1371,277,285,0,0,1937
POA2114,107,15,49,0,0,172,27,11,5,0,0,49,20,4,10,0,0,44,29,7,16,0,0,51,39,4,46,0,0,90,106,22,106,0,0,236,98,21,154,0,0,271,198,43,246,0,0,487,155,42,150,0,0,345,274,46,108,0,0,428,262,22,39,0,0,333,79,10,21,0,0,107,1400,247,953,0,4,2606
POA2115,36,16,0,0,0,57,13,8,0,0,0,19,10,0,0,0,0,13,17,13,0,0,0,30,22,9,0,0,0,24,61,20,0,0,3,88,55,28,0,0,0,90,143,68,8,0,0,220,119,55,5,0,0,174,170,65,11,0,4,246,100,38,0,0,0,136,30,10,0,0,0,49,774,330,20,0,7,1132
POA2116,21,13,0,0,0,35,5,8,0,0,0,12,5,3,0,0,0,9,7,5,0,0,0,13,26,3,0,0,0,27,48,37,0,0,0,81,48,51,4,0,0,106,91,59,4,0,0,149,59,48,6,0,0,105,104,30,3,0,0,137,54,15,0,0,0,68,18,18,0,0,0,30,487,280,26,0,3,786
POA2117,83,41,3,0,0,132,29,7,0,0,0,31,23,9,3,0,0,39,26,18,5,0,0,47,47,13,5,0,0,70,95,76,14,0,0,190,117,99,35,0,0,255,275,241,45,0,3,560,186,148,26,0,0,363,241,141,8,0,0,395,193,67,4,0,0,261,77,32,4,0,0,116,1387,900,155,3,5,2454
POA2118,166,17,23,0,0,205,28,5,3,0,0,39,32,0,12,0,0,41,37,6,9,0,0,54,44,17,11,0,0,73,166,41,29,0,0,234,157,43,79,0,0,271,301,91,120,0,0,514,197,72,71,0,0,339,336,85,32,0,0,452,271,36,23,0,0,329,75,14,12,0,0,98,1810,416,421,3,4,2658
POA2119,88,4,5,0,0,98,23,0,0,0,0,26,28,0,0,0,0,32,26,0,0,0,0,26,30,0,0,0,0,30,93,3,5,0,0,98,72,4,3,0,0,76,139,8,0,0,0,149,107,6,4,0,0,122,263,10,0,0,0,272,405,3,0,0,0,413,69,0,0,0,0,70,1343,39,22,0,0,1411
POA2120,141,11,3,0,0,161,33,10,3,0,0,44,23,8,0,0,0,29,52,3,3,0,0,61,60,3,6,0,0,67,175,21,9,0,0,209,184,23,21,0,0,227,373,48,23,0,0,451,331,53,5,0,0,392,537,48,12,0,0,597,375,22,4,0,0,402,84,8,0,0,0,95,2381,259,90,0,4,2737
POA2121,196,21,52,0,0,274,36,7,7,0,0,55,32,5,3,0,0,48,29,4,13,0,0,47,54,18,11,0,0,85,144,24,53,0,0,219,138,34,59,0,0,225,265,54,137,0,0,452,196,35,96,0,0,326,361,55,81,0,0,500,466,40,25,0,0,535,95,8,9,0,0,118,2021,307,543,3,3,2879
POA2122,161,65,40,0,0,264,28,17,6,0,0,56,30,21,7,0,0,58,27,29,6,3,0,73,42,32,11,0,0,90,126,70,55,0,0,251,100,76,55,3,0,232,272,201,115,3,0,588,150,147,44,0,0,334,265,136,37,0,0,443,339,86,13,0,0,438,86,42,13,0,0,141,1639,921,404,8,7,2976
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,139,4,0,0,0,144,25,0,0,0,0,31,20,4,0,0,0,24,34,3,0,0,0,36,45,0,0,0,0,47,146,5,4,0,0,156,132,8,0,0,0,135,257,15,4,0,0,280,211,24,3,0,0,239,374,38,0,0,0,412,527,22,0,0,0,550,94,3,0,0,0,94,2009,131,13,0,0,2151
POA2126,134,14,0,0,0,157,37,5,0,0,0,43,30,0,0,0,0,34,41,9,0,0,0,55,64,13,0,0,0,75,146,17,0,0,0,170,179,42,0,0,0,223,302,91,0,0,0,399,256,62,0,0,0,321,444,69,0,0,0,514,396,25,0,0,0,427,93,9,0,0,0,99,2133,361,4,3,4,2504
POA2127,15,12,49,0,0,75,3,3,10,0,0,16,3,4,13,0,0,21,4,4,19,0,0,34,9,8,30,0,0,40,25,12,113,0,0,151,18,14,156,0,0,186,57,34,404,0,3,496,41,33,228,0,0,298,72,46,206,0,0,324,58,34,80,0,0,169,10,4,32,0,0,48,310,199,1344,0,3,1861
POA2128,4,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,3,0,3,0,0,3,5,3,14,0,0,28,7,8,30,0,0,46,15,17,49,0,0,76,16,8,14,0,0,40,17,10,10,0,0,34,0,3,12,0,0,23,3,0,3,0,0,10,79,61,140,0,0,281
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,17,8,10,0,0,43,3,4,12,0,0,20,5,5,8,0,0,10,4,3,10,0,0,16,8,3,11,0,0,19,16,9,40,0,0,65,14,15,53,0,0,81,12,32,83,0,0,125,13,31,65,0,0,107,32,32,47,0,0,109,47,44,14,0,0,108,16,3,6,0,0,27,197,180,349,0,0,727
POA2131,48,13,70,3,0,135,17,3,14,0,0,39,6,7,10,0,0,15,10,0,30,0,0,33,10,6,50,0,0,70,46,11,127,0,0,186,39,20,151,0,0,212,92,45,261,0,0,399,63,24,135,0,0,226,90,45,106,0,0,243,115,27,39,3,0,189,33,10,25,0,0,69,575,212,1020,9,3,1819
POA2132,46,14,11,0,0,72,12,0,8,0,0,21,10,0,7,0,0,20,10,3,9,0,0,18,21,3,0,0,0,29,60,18,14,0,0,90,38,12,25,0,0,78,85,26,58,0,0,170,60,24,20,0,0,108,117,45,26,0,0,191,154,37,13,3,0,203,30,6,8,0,0,45,647,199,196,7,0,1046
POA2133,39,26,4,0,0,76,8,13,4,0,0,28,8,5,3,0,0,20,7,6,4,0,0,19,15,12,8,0,0,42,51,42,17,0,0,107,55,40,39,0,0,137,76,76,65,0,0,212,69,56,17,0,0,152,111,81,15,0,0,205,116,73,4,3,0,191,33,23,12,0,0,65,599,446,194,3,3,1249
POA2134,34,3,50,0,0,90,3,4,8,0,0,15,4,3,7,0,0,10,10,0,11,0,0,26,5,9,22,0,0,34,29,3,50,0,0,84,22,5,53,0,0,82,41,27,109,0,3,180,23,8,79,0,0,107,59,18,63,0,3,146,85,28,12,0,0,119,25,0,16,0,0,40,336,108,483,0,4,935
POA2135,109,4,42,0,0,161,18,3,9,0,0,23,18,0,7,0,0,24,12,3,7,0,0,18,32,0,16,0,0,51,84,7,54,3,0,151,57,6,67,0,0,128,151,15,131,0,0,297,67,9,70,0,0,151,140,17,43,0,0,201,454,11,32,0,0,501,86,8,16,0,0,105,1233,87,487,4,3,1815
POA2136,23,14,6,0,0,43,3,4,0,0,0,7,4,3,4,0,0,9,8,3,0,0,0,18,18,7,3,0,0,28,34,14,17,0,0,68,32,24,32,0,0,80,66,35,56,0,3,159,37,24,33,0,0,94,92,35,17,0,0,141,86,19,3,0,3,111,33,5,3,0,0,41,440,174,180,0,5,793
POA2137,109,22,50,0,0,178,26,3,11,0,0,40,15,3,12,0,0,31,23,3,31,0,0,59,48,10,25,0,0,80,121,23,83,4,0,234,112,24,70,7,0,215,168,41,194,6,0,412,125,36,153,6,0,325,238,49,196,0,0,486,411,80,140,0,0,640,78,7,36,0,0,124,1470,304,1000,36,3,2823
POA2138,62,15,78,0,0,155,10,5,12,0,0,21,7,3,10,0,0,26,6,3,20,0,0,26,13,6,31,0,0,54,43,12,106,3,0,162,32,21,159,0,0,212,78,25,374,0,0,478,63,22,242,0,0,326,88,37,228,0,0,357,150,25,118,0,0,291,32,3,43,0,0,83,597,174,1416,3,0,2188
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,20,4,53,3,0,80,4,0,11,0,0,14,3,0,21,0,0,18,9,3,20,0,0,27,3,9,38,0,0,46,26,6,129,3,0,162,15,13,169,0,5,210,35,15,351,8,3,407,17,11,179,10,3,222,38,20,105,7,0,161,51,6,45,0,0,103,15,3,33,0,0,48,226,84,1143,28,12,1503
POA2141,106,34,37,0,0,182,29,12,10,0,0,48,25,3,3,0,0,36,35,8,15,0,0,61,46,14,25,0,0,85,144,49,68,0,0,266,146,49,89,0,0,287,230,133,133,0,0,503,153,76,61,0,0,284,190,91,26,0,0,310,146,56,21,0,3,224,85,26,22,0,0,135,1336,562,507,9,3,2415
POA2142,60,13,24,0,0,98,20,7,10,0,0,38,17,3,6,0,0,22,29,5,29,0,0,60,36,14,39,0,0,85,116,32,125,0,0,280,142,52,151,3,0,351,229,84,197,0,0,513,127,51,71,0,0,252,121,27,37,0,0,187,71,15,26,0,0,104,63,13,13,0,0,86,1029,313,733,7,8,2082
POA2143,40,0,3,0,0,42,9,3,4,0,0,17,16,0,3,0,0,20,8,0,7,0,0,16,24,3,6,0,0,31,66,10,22,0,0,99,84,10,25,0,0,123,104,19,30,0,3,152,73,4,22,0,0,97,82,9,3,0,0,97,47,8,6,0,0,62,34,0,3,0,0,31,586,64,127,0,3,792
POA2144,102,14,53,0,0,172,35,8,18,0,0,63,26,4,11,0,0,41,42,5,36,0,0,88,47,11,46,0,0,99,174,30,139,3,0,347,174,38,174,0,0,389,314,77,169,5,3,570,153,27,49,0,3,240,144,30,22,0,3,199,85,17,21,0,0,128,88,14,30,0,0,126,1396,274,764,17,12,2468
POA2145,292,72,53,3,0,423,88,23,10,0,0,114,65,26,12,0,0,100,92,31,27,0,0,153,116,41,35,5,0,193,454,150,138,6,0,745,524,249,217,0,0,991,1088,491,402,9,6,1990,832,338,173,3,7,1349,951,213,88,3,7,1252,466,98,33,6,6,603,226,57,36,0,0,323,5181,1784,1225,34,21,8254
POA2146,77,23,3,0,0,101,16,6,3,0,0,25,24,9,0,0,0,32,49,8,3,0,0,62,53,16,0,0,0,72,139,43,20,0,0,196,180,84,44,0,0,314,342,139,49,0,0,539,229,93,12,0,0,340,221,43,3,0,3,270,93,18,0,0,0,115,76,17,7,0,0,102,1495,512,147,0,10,2166
POA2147,187,9,0,0,0,193,81,4,0,0,0,85,62,4,0,0,0,69,96,3,0,0,0,94,125,12,0,0,0,131,444,16,0,0,0,459,579,28,3,0,0,611,1167,50,0,8,0,1228,666,43,0,0,0,710,566,23,0,0,0,581,194,10,0,0,0,198,162,8,0,0,0,173,4328,192,7,11,6,4536
POA2148,267,40,17,0,0,322,95,16,0,0,0,113,80,12,6,0,0,92,129,22,10,0,0,158,183,29,17,0,0,232,590,132,84,0,0,816,800,209,96,0,3,1112,1457,288,86,0,3,1836,816,127,16,0,0,955,579,56,3,0,3,637,210,31,12,0,0,256,213,38,15,0,0,263,5414,998,354,0,14,6791
POA2150,12,8,76,0,0,95,4,4,23,3,0,38,6,3,18,0,0,22,7,4,40,0,0,54,6,4,61,3,0,81,21,21,183,3,3,240,24,30,272,3,0,338,47,40,362,5,0,460,38,18,150,6,3,209,31,24,91,4,0,152,30,7,63,0,0,96,12,4,41,0,0,63,246,167,1383,36,9,1839
POA2151,82,13,37,0,0,132,21,7,3,0,0,36,12,0,10,0,0,28,17,7,15,0,0,42,32,5,22,0,0,65,116,32,104,0,0,248,108,37,131,0,0,281,209,100,172,0,0,480,181,56,75,0,0,311,248,60,44,0,0,350,194,17,14,0,0,233,51,7,14,0,0,74,1286,346,658,0,0,2288
POA2152,50,12,3,0,0,61,10,3,3,0,0,14,14,6,7,0,0,32,20,9,3,0,0,33,21,16,3,0,0,35,83,33,19,0,0,127,89,26,47,0,0,158,163,81,95,0,0,340,119,51,40,0,0,210,187,53,10,0,0,253,84,20,6,0,0,107,46,7,8,0,0,64,879,313,241,0,0,1436
POA2153,332,44,11,0,0,382,106,10,3,0,0,115,81,8,0,0,0,87,133,14,4,0,0,153,188,27,11,0,0,222,539,67,18,0,0,629,574,84,49,0,0,712,1215,209,78,0,0,1505,1036,172,59,0,0,1266,1333,162,43,0,0,1535,950,64,21,0,0,1034,276,31,13,0,0,322,6752,899,309,0,0,7959
POA2154,245,28,15,0,0,284,68,3,5,0,0,78,47,8,4,0,0,55,79,5,3,0,0,91,98,13,6,0,0,116,321,28,29,0,0,379,312,51,35,0,0,396,660,88,75,0,0,823,482,74,52,0,0,605,834,72,39,0,0,950,858,42,22,0,0,913,196,18,12,0,0,229,4199,416,288,0,6,4918
POA2155,285,37,3,0,0,331,86,9,3,0,0,95,76,6,0,0,0,85,106,13,0,0,0,121,160,19,0,0,0,179,507,67,5,0,0,578,585,78,33,0,0,694,1451,149,38,0,6,1650,1271,148,13,0,3,1433,2008,199,3,0,3,2216,1229,91,0,0,7,1336,345,31,4,0,0,376,8109,834,120,0,17,9086
POA2156,85,0,0,0,0,86,17,0,0,0,0,24,24,0,0,0,0,25,18,8,0,0,0,20,23,3,0,0,0,31,117,3,0,0,0,120,100,6,0,0,0,104,187,13,0,0,0,206,155,10,0,0,0,166,270,7,0,3,0,284,400,5,0,0,0,404,97,6,0,0,0,104,1492,71,3,8,3,1571
POA2157,26,0,0,0,0,29,4,0,0,0,0,4,7,0,0,0,0,7,13,0,0,0,0,13,7,0,0,0,0,7,38,0,0,0,0,38,32,0,0,0,0,32,74,0,0,0,0,77,50,0,0,0,0,49,78,0,0,0,0,78,80,0,0,0,0,78,28,0,0,0,0,28,444,0,0,0,5,452
POA2158,58,3,0,0,0,60,15,0,0,0,0,14,11,0,0,0,0,14,15,0,0,0,0,16,20,3,0,0,0,22,69,16,0,0,0,84,66,13,0,0,0,72,124,13,0,3,0,141,80,12,0,0,0,89,172,10,0,0,0,184,223,5,0,0,0,233,55,3,0,0,0,56,894,78,3,4,3,986
POA2159,26,0,0,0,0,26,19,0,3,0,0,24,8,0,0,0,0,8,17,0,0,0,0,17,18,0,0,0,0,18,37,0,3,0,0,35,36,0,0,0,0,42,78,4,3,0,0,85,53,6,3,0,0,61,110,0,3,0,0,113,122,3,0,0,0,127,36,0,0,0,0,36,558,9,16,3,0,590
POA2160,96,26,29,0,0,149,29,4,10,0,0,37,29,7,11,0,0,53,48,8,14,0,0,73,54,15,37,0,0,110,163,50,129,0,0,339,198,95,167,0,5,454,377,159,145,5,3,687,251,79,40,0,0,374,244,58,29,6,0,332,128,21,10,0,0,160,124,23,20,0,0,168,1743,543,626,8,8,2928
POA2161,101,23,7,0,0,130,37,7,3,0,0,48,35,0,3,0,0,39,52,6,13,0,0,76,83,4,10,0,0,98,226,48,60,0,6,333,269,65,97,0,0,430,446,129,83,0,0,666,256,76,26,0,0,358,235,48,13,0,3,302,127,18,6,0,0,148,117,15,14,0,0,145,1995,437,342,3,9,2780
POA2162,65,14,3,0,0,81,16,8,7,0,0,30,26,5,3,0,0,34,39,7,0,0,0,50,51,7,0,0,0,65,138,33,20,0,0,189,174,45,37,0,0,248,320,72,18,0,0,405,186,27,11,0,0,221,143,26,4,0,0,167,68,5,3,0,0,75,66,5,6,0,0,77,1288,244,107,0,5,1646
POA2163,22,3,9,0,0,30,11,0,5,0,0,15,8,0,3,0,0,12,15,0,9,0,0,18,18,3,18,0,0,37,65,6,39,0,0,104,68,4,23,0,0,97,101,12,17,0,0,133,59,7,9,0,0,72,29,6,0,0,0,39,15,3,0,0,0,14,28,3,4,0,0,36,433,45,126,0,0,605
POA2164,61,8,0,0,0,68,35,3,0,0,0,35,25,3,0,0,0,28,42,3,0,0,0,42,55,3,0,0,0,66,175,27,0,0,0,206,226,44,4,0,0,278,419,55,3,0,0,478,203,17,0,0,0,225,186,13,0,0,0,200,73,4,4,0,0,86,64,9,0,0,0,76,1572,191,15,3,9,1784
POA2165,142,23,32,0,0,192,49,7,9,0,0,64,32,10,5,0,0,48,62,12,12,0,0,90,82,23,26,0,0,128,251,70,86,0,0,409,314,98,103,6,0,525,486,154,60,3,0,697,244,55,11,0,0,313,234,36,13,0,0,284,88,20,6,0,0,113,114,17,13,0,0,143,2090,519,376,11,0,3002
POA2166,197,46,44,3,0,289,70,26,18,0,0,122,53,16,21,0,0,88,93,22,34,0,0,157,140,42,64,0,0,247,344,129,157,3,0,638,361,160,138,3,0,662,571,137,49,7,0,769,224,63,16,0,0,298,217,39,5,8,0,264,110,12,7,3,0,134,147,37,14,3,0,205,2536,726,571,34,13,3879
POA2167,45,11,0,0,0,64,12,9,0,0,0,18,10,7,0,0,0,20,13,12,0,0,0,20,35,8,0,0,0,45,77,45,3,0,0,127,135,59,0,0,0,196,291,79,0,0,5,370,149,24,0,0,0,176,111,13,0,0,0,125,63,3,0,0,0,65,23,13,0,0,0,32,968,278,8,0,3,1259
