POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2403,162,55,71,59,98,89,84,40,8,683,0,0,3,0,0,0,0,0,0,9,12,3,7,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,0,3,0,3,0,0,27,12,4,5,3,3,6,3,0,0,29,173,61,82,60,102,95,89,42,8,717
POA2404,252,110,107,154,239,235,318,210,76,1702,0,0,0,0,0,0,0,0,0,0,5,9,9,10,16,23,27,7,3,101,0,0,0,0,3,0,3,0,0,8,0,0,3,0,4,4,7,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,10,22,33,38,8,8,141,5,13,12,10,22,33,38,8,8,141,261,128,115,160,262,270,357,217,85,1838
POA2405,90,30,49,59,69,69,52,19,5,437,0,0,0,4,0,3,0,0,0,3,3,6,8,3,0,0,10,3,0,37,0,0,0,0,0,0,0,0,0,3,3,3,3,3,6,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,11,9,0,10,3,0,62,6,8,5,8,9,5,10,3,0,62,97,43,59,72,78,72,63,20,5,501
POA2406,191,46,99,107,100,90,59,25,9,742,0,0,0,0,0,0,0,0,0,3,4,3,6,3,4,4,7,3,0,35,0,0,0,0,0,0,3,0,0,3,7,3,6,0,5,9,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,19,3,7,16,12,3,3,80,12,8,17,3,7,16,12,3,3,82,205,53,117,114,109,106,67,32,15,815
POA2408,78,36,39,45,66,42,21,11,0,338,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,0,0,0,8,4,3,6,6,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,6,9,0,4,0,0,40,4,7,13,6,9,0,7,0,0,44,86,47,46,50,75,39,31,11,0,381
POA2409,259,148,112,113,147,111,62,23,3,973,0,0,0,0,3,0,0,0,0,6,6,7,7,5,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,6,4,4,3,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,11,5,9,3,9,0,0,50,15,5,9,5,7,3,9,0,0,55,271,155,125,114,152,111,74,23,3,1035
POA2410,45,22,18,28,30,47,37,9,0,246,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,6,0,0,24,4,3,0,3,3,4,6,0,0,27,51,28,20,29,36,49,44,15,3,270
POA2411,26,13,14,17,11,14,7,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,26,11,14,17,11,14,8,3,0,109
POA2415,75,33,39,35,75,48,46,20,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,18,0,47,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,26,17,0,58,0,0,3,0,4,6,26,17,0,58,75,39,37,37,82,54,65,35,0,420
POA2420,665,363,298,395,512,616,516,307,110,3780,0,0,3,0,0,0,0,0,0,3,21,21,11,14,22,10,19,7,4,130,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,19,17,22,10,23,7,4,140,21,20,19,17,22,10,22,7,4,148,679,386,314,409,542,626,535,315,118,3929
POA2421,373,222,147,222,272,254,181,66,22,1766,0,3,0,0,0,4,0,0,0,10,6,51,11,9,8,18,13,5,0,117,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,59,11,9,10,17,9,5,0,131,9,60,14,9,11,20,9,5,0,135,384,281,160,232,281,279,196,68,22,1902
POA2422,822,417,329,466,668,785,872,459,167,4980,0,3,0,0,0,0,0,0,0,6,19,21,24,14,23,18,40,17,5,181,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,26,18,30,22,46,19,5,213,28,27,26,18,30,22,50,19,5,216,852,446,361,480,700,808,916,472,167,5203
POA2423,389,236,185,221,463,520,443,225,76,2761,0,0,0,0,0,0,0,4,0,3,9,16,15,20,25,36,43,13,3,185,0,3,0,0,0,0,7,0,3,14,0,3,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,20,27,23,37,44,59,22,3,247,12,20,23,23,37,42,59,27,8,251,403,259,217,246,494,561,501,252,82,3012
POA2424,76,33,22,44,64,79,60,18,0,396,0,0,0,0,0,0,0,0,0,3,3,3,0,3,4,4,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,4,10,0,0,29,3,4,4,8,4,4,10,0,0,33,83,42,24,54,66,81,63,18,0,430
POA2425,329,156,121,205,287,241,183,123,43,1678,0,0,0,0,0,0,0,0,0,3,6,17,4,10,12,12,10,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,4,10,10,12,9,0,4,71,6,14,9,10,8,12,9,0,4,72,337,176,125,213,301,252,197,123,47,1752
POA2426,127,60,50,66,97,120,96,47,7,673,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,7,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,0,0,21,0,3,3,3,7,6,5,0,0,26,127,60,50,70,103,129,101,49,3,701
POA2427,282,176,127,234,300,547,758,333,95,2851,6,0,0,0,0,0,0,0,0,10,13,11,4,3,9,48,37,3,4,128,0,0,0,0,0,4,7,0,0,14,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,6,7,10,54,43,6,4,156,17,13,13,7,10,54,47,6,4,165,302,186,137,236,310,597,806,340,102,3014
POA2428,3141,1770,1530,1956,2488,3473,4098,2674,1227,22358,9,3,3,3,6,0,13,6,0,46,98,113,101,113,132,197,257,117,51,1185,8,0,7,10,15,69,101,48,3,264,0,5,3,9,9,29,13,0,3,75,0,0,0,0,0,11,14,7,4,35,0,0,3,0,3,9,0,0,0,11,0,0,0,0,0,5,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,3,7,0,23,0,0,0,0,0,0,0,0,0,0,106,123,122,134,167,324,398,175,67,1620,116,127,129,140,169,329,408,180,66,1664,3260,1898,1657,2099,2659,3802,4506,2857,1297,24018
POA2429,1545,903,731,820,1342,1592,1328,636,257,9168,4,3,4,0,3,3,5,3,0,20,50,61,44,32,46,53,42,23,9,357,0,0,3,0,3,0,0,0,0,13,0,6,3,0,5,4,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,66,52,34,56,59,50,25,9,410,55,68,54,34,60,66,55,29,9,426,1601,968,785,856,1401,1662,1378,665,270,9594
POA2430,5807,3184,2714,3158,3980,4887,4648,2587,1121,32084,6,12,8,6,5,3,6,5,4,57,136,263,207,152,167,231,251,106,63,1563,16,3,12,11,8,25,14,4,0,88,4,12,16,12,11,26,15,10,0,111,0,0,0,0,3,3,0,0,0,7,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,158,275,236,175,198,290,283,123,68,1812,165,289,245,181,200,295,288,132,67,1866,5969,3468,2956,3340,4187,5189,4939,2715,1190,33945
POA2431,673,348,311,436,562,789,957,538,193,4800,0,0,0,0,0,0,0,0,0,6,16,24,36,25,37,81,77,36,12,345,8,0,3,5,10,36,46,26,5,125,0,3,5,3,9,18,12,4,0,50,0,0,0,0,0,4,14,0,0,11,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0,30,33,51,36,50,137,166,61,13,579,29,33,51,36,52,144,170,61,14,592,699,380,368,470,611,932,1123,598,212,5389
POA2439,489,247,183,279,405,446,464,197,49,2754,3,0,0,0,0,3,0,0,0,6,9,16,5,8,5,18,15,3,3,78,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,10,9,5,22,14,3,3,93,14,14,10,10,8,23,20,3,3,100,501,261,193,289,412,466,485,208,48,2854
POA2440,3882,2277,2023,2138,2724,3237,2523,1279,594,20685,15,13,7,6,9,11,3,4,3,75,82,117,127,103,91,140,138,46,12,852,3,9,7,7,11,17,28,18,0,88,9,23,15,8,21,21,15,3,0,120,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,99,141,152,123,132,182,180,61,14,1087,114,154,159,130,136,198,184,68,23,1165,3997,2431,2180,2269,2860,3429,2708,1347,616,21844
POA2441,731,410,344,436,592,846,515,169,73,4111,0,0,0,0,0,0,3,0,0,8,16,17,20,9,15,28,49,13,4,167,0,0,0,0,0,0,6,0,0,11,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,20,9,15,26,62,13,4,185,16,17,25,9,15,26,64,16,0,193,750,426,365,451,610,869,579,182,72,4306
POA2443,962,541,465,610,991,1448,1624,1168,479,8281,0,8,3,0,3,0,5,3,0,27,39,37,42,19,30,69,77,27,16,352,0,3,3,0,3,18,29,13,0,75,0,3,0,3,6,8,0,7,0,24,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,41,47,49,20,43,97,114,46,14,476,43,48,49,20,50,98,123,51,14,498,999,588,513,632,1043,1548,1748,1217,490,8779
POA2444,7499,4225,4080,4711,5491,5703,6063,3990,1906,43674,7,7,5,4,3,10,5,9,0,53,176,276,295,219,330,368,451,254,84,2453,22,16,16,29,31,70,159,75,17,421,27,24,44,31,43,49,38,13,7,267,0,0,3,3,3,3,24,12,0,47,0,3,6,0,8,10,3,8,0,35,0,0,0,3,4,23,24,3,0,59,0,4,5,0,0,0,0,0,0,18,3,0,10,3,7,19,37,6,0,84,0,0,0,0,0,0,0,0,0,0,228,326,373,292,425,538,736,363,112,3391,231,336,378,288,425,548,742,372,114,3437,7734,4559,4458,5000,5917,6254,6810,4362,2015,47109
POA2445,1089,580,367,646,922,894,1009,426,100,6034,3,3,0,0,0,3,0,0,0,10,15,27,27,15,25,32,40,9,5,203,3,0,0,3,3,11,29,8,0,55,0,4,3,3,3,8,3,0,0,30,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,0,17,0,0,0,0,0,0,0,0,0,0,23,33,27,28,33,55,84,30,5,315,29,33,27,28,34,55,86,30,7,324,1117,615,397,673,958,952,1087,456,106,6366
POA2446,2546,1355,1046,1410,1711,1830,1589,811,328,12625,3,13,0,0,3,4,3,0,0,29,45,63,68,44,35,61,46,28,17,402,0,6,0,0,0,0,3,0,0,12,5,0,7,0,7,3,7,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,74,71,47,45,71,54,31,15,465,49,83,75,55,50,78,62,31,15,497,2596,1439,1121,1463,1764,1910,1644,841,340,13116
POA2447,1236,631,476,685,867,1126,987,485,234,6721,7,0,0,0,0,3,0,0,0,16,30,39,39,22,28,48,45,14,15,273,6,0,4,4,3,9,11,0,0,37,8,7,4,10,17,4,3,0,0,48,0,0,0,0,0,0,6,0,0,8,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,45,37,50,73,68,13,12,380,45,43,46,43,50,71,64,14,12,394,1283,680,528,729,912,1196,1051,501,246,7121
POA2448,1273,712,637,711,996,1456,1445,875,392,8501,3,0,3,0,6,3,0,0,0,23,30,43,44,36,41,102,102,25,11,419,0,0,3,0,5,43,72,12,7,140,4,10,8,9,16,28,11,0,0,81,0,0,0,0,0,5,17,3,0,26,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,37,51,60,40,71,177,210,45,10,703,43,47,62,47,74,181,212,43,16,722,1315,762,699,753,1067,1630,1661,921,412,9226
POA2449,407,195,164,187,297,379,264,126,38,2068,0,0,0,0,0,3,0,0,0,14,4,7,12,3,9,10,5,0,0,50,3,3,0,0,0,0,0,3,0,12,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,5,19,5,9,18,4,5,0,75,13,13,16,9,9,17,10,5,0,90,423,205,180,201,309,394,275,129,38,2159
POA2450,7769,4601,4274,4705,5550,5864,4699,2713,1206,41379,9,9,11,7,14,4,7,7,4,75,233,311,303,256,325,368,377,178,76,2428,19,13,30,24,27,95,159,63,7,436,30,52,51,54,54,91,99,14,10,459,3,0,3,0,6,8,23,11,4,66,9,3,12,5,4,11,9,5,0,58,4,0,0,8,10,4,32,6,0,63,0,0,3,3,0,0,0,0,0,9,3,0,3,0,3,12,27,14,4,73,0,0,0,0,0,3,0,0,0,4,306,383,406,344,434,597,726,294,101,3604,322,396,422,360,443,606,736,301,102,3680,8086,4997,4696,5059,6000,6475,5430,3016,1302,45061
POA2452,2744,1576,1379,1603,1868,1952,1637,1011,469,14242,0,4,0,0,0,6,0,4,0,19,57,93,65,48,54,91,85,37,11,538,6,0,6,3,4,12,70,35,5,142,7,8,13,3,6,19,15,3,0,84,0,0,0,0,0,5,13,3,0,24,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,13,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,6,0,13,0,0,0,0,0,0,0,0,0,0,74,110,91,52,58,137,194,82,18,818,74,107,93,58,63,137,198,90,17,838,2816,1689,1478,1654,1930,2095,1831,1102,485,15082
POA2453,411,233,172,221,363,515,387,214,81,2596,0,0,0,0,0,0,0,0,0,4,3,12,7,5,16,22,5,3,5,83,0,0,0,0,3,0,5,0,0,6,0,0,0,3,0,7,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,11,22,23,19,5,5,117,3,11,9,6,22,23,21,9,5,117,412,247,183,229,386,538,411,226,84,2710
POA2454,1471,626,572,834,1080,1231,797,384,182,7176,3,0,4,0,0,0,3,0,0,20,31,34,36,25,19,46,58,20,11,293,0,8,9,0,3,9,15,3,0,44,0,3,9,7,0,12,4,0,0,34,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,45,58,30,31,70,89,33,13,400,39,49,57,37,30,73,88,28,13,416,1504,673,632,865,1112,1306,888,415,200,7597
POA2455,382,229,183,259,383,494,471,315,88,2814,0,0,0,0,0,0,0,0,0,0,4,18,9,8,9,30,46,19,3,146,0,0,0,0,0,3,45,18,0,70,3,3,0,0,3,7,3,3,0,24,0,0,0,0,0,3,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,6,5,12,50,101,40,4,260,12,25,6,5,15,50,101,41,4,260,394,250,194,263,401,543,573,362,91,3077
POA2456,2635,1355,1545,1567,1773,2230,1611,855,313,13888,8,0,5,4,0,3,0,4,3,35,64,59,80,40,68,133,166,73,11,706,11,8,12,15,5,49,154,61,6,313,27,17,32,16,19,33,30,11,0,182,0,0,0,0,3,13,16,3,0,32,0,3,5,3,3,8,14,3,0,29,0,0,0,0,0,4,14,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,7,0,30,0,0,0,0,0,0,0,0,0,0,95,90,126,78,102,242,405,160,15,1317,104,92,137,80,108,250,405,166,19,1347,2741,1446,1684,1654,1875,2474,2016,1023,331,15233
POA2460,5098,2938,2578,2984,3732,4172,3341,1905,809,27557,10,15,10,6,10,3,9,5,0,67,133,224,149,109,178,195,123,62,29,1209,0,4,7,0,3,11,27,12,4,61,28,25,47,32,34,43,20,18,4,236,0,0,4,0,6,0,3,0,0,17,0,3,4,0,0,0,0,0,0,8,3,0,4,0,0,0,4,5,0,22,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,161,259,211,147,232,255,178,93,35,1573,169,273,221,154,242,260,187,97,35,1639,5272,3213,2794,3130,3968,4430,3528,2002,844,29194
